Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	0.0	0.0	0.0	0.0	25.0	25	-0.07565472	0.16984223	0.73319906	-0.82423896	-0.07722743	0.17665744	0.77980983	-0.7187535	-0.13107751	0.08529248	2.863636016845703
2	0.0	0.0	0.0	0.0	25.0	50	-0.07224329	0.13604265	0.41930193	-0.93601054	-0.07053351	0.13811786	0.66046214	-0.54492766	-0.3889345	0.062233523	3.999894142150879
3	0.0	0.0	0.0	0.0	25.0	75	-0.06694486	0.12219025	0.5598057	-0.5661577	-0.063115664	0.124229714	0.79053164	-0.6497558	-0.8418614	0.052508734	5.281183242797852
4	5.9586263	0.0	5.9586263	5.9586263	25.0	100	-0.00076769944	0.24937299	1.9821321	-0.64620984	-0.0021315378	0.2509729	1.5945797	-0.7430727	-1.7339056	0.07337022	6.680500745773315
5	11.383399	0.0	11.383399	11.383399	25.0	125	0.11754534	0.39611313	1.948919	-0.69185597	0.11748935	0.39103264	1.6709753	-0.6053647	-3.0047429	0.09153294	8.182839393615723
6	9.934248	0.0	9.934248	9.934248	25.0	150	0.2120626	0.44851303	1.5993979	-0.4179648	0.21474704	0.4520053	1.8659126	-0.52573806	-4.3639746	0.0721368	9.676199436187744
7	16.0568	0.0	16.0568	16.0568	25.0	175	0.29643175	0.4656908	1.6791548	-0.35885254	0.2966389	0.4703258	1.6663299	-0.6543895	-5.418895	0.105604716	11.170527219772339
8	20.163977	0.0	20.163977	20.163977	25.0	200	0.38829976	0.5063146	1.6430277	-0.30730653	0.3848305	0.5071098	1.6036698	-0.3289231	-5.9176755	0.085259676	12.718876600265503
9	18.8027	0.0	18.8027	18.8027	25.0	225	0.46345636	0.5269163	1.654059	-0.32523447	0.46613446	0.525723	1.6347334	-0.17475493	-6.2327724	0.072870895	14.218215465545654
10	9.972816	0.0	9.972816	9.972816	25.0	250	0.5213463	0.54580534	1.6845134	-0.23309448	0.5210038	0.5460723	1.6577431	-0.14589113	-6.4681253	0.07227539	15.29847002029419
11	19.41803	0.0	19.41803	19.41803	25.0	275	0.6295328	0.8104641	6.549689	-2.5615094	0.6380859	0.5718255	2.1145515	-0.19891174	-1.0199475	0.5062475	16.378705739974976
12	16.40961	0.0	16.40961	16.40961	25.0	300	0.70761573	0.5557763	1.8507178	-0.080461584	0.71078944	0.57734287	2.10498	-0.0012405617	-1.1344792	0.19961219	17.447946071624756
13	0.0	0.0	0.0	0.0	25.0	325	0.712275	0.5299718	1.8687193	0.08382368	0.71008945	0.56397176	2.1559598	0.045395434	-0.77739143	0.136694	18.519187450408936
14	0.0	0.0	0.0	0.0	25.0	350	0.7193804	0.5597256	2.0122585	0.01840155	0.7140034	0.58840704	2.43844	0.051704187	-0.70949626	0.10434513	19.615436792373657
15	0.0	0.0	0.0	0.0	25.0	375	0.7260817	0.56842387	2.2413611	-0.068644844	0.7309121	0.58970827	2.9077806	-0.09108934	-1.0070752	0.094283916	20.685429573059082
16	0.0	0.0	0.0	0.0	25.0	400	0.7394703	0.5699247	2.5258527	-0.070305005	0.74059343	0.5891187	2.8519185	-0.06267005	-1.0221757	0.10674354	21.758353233337402
17	0.0	0.0	0.0	0.0	25.0	425	0.75257146	0.56819814	2.4372497	0.08233985	0.7478613	0.5855731	2.8386712	-0.107055105	-0.9068696	0.09660361	22.83007049560547
18	0.0	0.0	0.0	0.0	25.0	450	0.76179844	0.56068337	2.7450986	0.13273188	0.7622161	0.57897717	2.8514953	0.11605687	-1.029083	0.0822368	23.9261212348938
19	0.0	0.0	0.0	0.0	25.0	475	0.76712537	0.55241334	2.8664727	0.15246132	0.76278645	0.5706079	3.0861328	-0.018141937	-1.0810965	0.09996917	24.994362592697144
20	0.0	0.0	0.0	0.0	25.0	500	0.80982393	0.56525564	3.1253138	0.20172784	0.81030613	0.58487356	3.2948596	0.088042505	-0.89212555	0.08359094	26.059603452682495
21	0.0	0.0	0.0	0.0	25.0	525	0.8290777	0.58100796	3.271234	0.14733563	0.83041346	0.5860444	3.3016398	0.18077159	-0.83938634	0.0707062	27.131845951080322
22	0.0	0.0	0.0	0.0	25.0	550	0.88808084	0.59997827	3.51202	0.34948492	0.8902551	0.61459976	3.653051	0.27297583	-1.1410276	0.07696661	28.200659036636353
23	0.0	0.0	0.0	0.0	25.0	575	0.9178172	0.59033626	3.8183684	0.3306959	0.9161658	0.59742004	3.7522726	0.2367536	-1.3923277	0.06784528	29.265318393707275
24	0.0	0.0	0.0	0.0	25.0	600	0.9677092	0.59157276	3.7623625	0.38072976	0.9691797	0.6011091	3.794884	0.32670218	-1.3491349	0.06763774	30.332560062408447
25	0.0	0.0	0.0	0.0	25.0	625	1.0048006	0.59457934	4.049181	0.38810378	1.0030783	0.59856004	3.9633255	0.3177253	-1.4786718	0.078096166	31.404311656951904
26	0.0	0.0	0.0	0.0	25.0	650	1.0431336	0.59661114	4.015618	0.391669	1.0436097	0.605297	4.0931954	0.4921213	-1.4464772	0.07410525	32.48455500602722
27	0.0	0.0	0.0	0.0	25.0	675	1.069436	0.5598499	3.9435413	0.33291033	1.0681906	0.56335104	4.074614	0.4950286	-1.3905531	0.077187	33.5517954826355
28	0.0	0.0	0.0	0.0	25.0	700	1.1462187	0.5854822	4.3000393	0.45262408	1.1485323	0.5928596	4.225855	0.693056	-1.3270651	0.07305883	34.6220383644104
29	0.0	0.0	0.0	0.0	25.0	725	1.22553	0.58560514	4.2315083	0.70779943	1.2244567	0.59258646	4.206361	0.6470938	-1.4267241	0.06400453	35.692280292510986
30	0.0	0.0	0.0	0.0	25.0	750	1.2791283	0.5682308	4.3777184	0.73398423	1.2834623	0.569134	4.310744	0.7546945	-1.4460081	0.0640732	36.75952100753784
31	0.0	0.0	0.0	0.0	25.0	775	1.3582364	0.563427	4.6228957	0.8298851	1.3554204	0.56604546	4.6334558	0.7813253	-1.575115	0.05090213	37.825761795043945
32	6.8451004	0.0	6.8451004	6.8451004	25.0	800	1.4499782	0.57645303	4.7063513	0.9478679	1.4482702	0.5880998	4.8024883	0.743122	-1.9164144	0.07628374	38.89500308036804
33	3.843245	0.0	3.843245	3.843245	25.0	825	1.4832367	0.5474432	4.7949686	0.89813703	1.485731	0.55148953	4.764296	1.0130408	-1.7470106	0.06772598	39.96824622154236
34	0.0	0.0	0.0	0.0	25.0	850	1.5269403	0.5024989	4.507958	1.1112272	1.5306553	0.5088284	4.6362805	1.0570608	-1.7997235	0.06894497	41.0324866771698
35	0.0	0.0	0.0	0.0	25.0	875	1.5794588	0.5201506	4.886262	1.1755748	1.5740933	0.5301483	4.9517183	1.0511214	-1.7989374	0.06946471	42.10004281997681
36	0.0	0.0	0.0	0.0	25.0	900	1.6200646	0.51803625	4.8867617	1.2290688	1.6186824	0.5205484	4.7086554	1.0633737	-1.9201483	0.061922416	43.16728401184082
37	0.0	0.0	0.0	0.0	25.0	925	1.6509937	0.52105254	4.768075	1.1864775	1.6534601	0.5247463	4.754633	1.1342698	-1.8840187	0.06680827	44.245527505874634
38	0.0	0.0	0.0	0.0	25.0	950	1.6746441	0.4857793	4.8891525	1.2443169	1.6752486	0.4814356	4.752343	1.2993335	-1.9835445	0.057736002	45.31376910209656
39	0.0	0.0	0.0	0.0	25.0	975	1.6858451	0.48436007	5.134278	1.2268842	1.6863496	0.48457932	4.964659	1.2671708	-1.8774326	0.05671007	46.38274836540222
40	24.168003	0.0	24.168003	24.168003	25.0	1000	1.7593676	0.51374185	5.164591	1.2763151	1.7579662	0.5176221	5.0166025	1.2752266	-2.5157194	0.06967629	47.47199368476868
41	8.417206	0.0	8.417206	8.417206	25.0	1025	1.8122678	0.5134018	5.00869	1.2596753	1.8128949	0.51531357	4.8438983	1.2772622	-2.6427615	0.08712812	48.54353952407837
42	8.749537	0.0	8.749537	8.749537	25.0	1050	1.8645818	0.47242293	5.0269766	1.4194788	1.8639426	0.47880358	4.8163633	1.3721206	-2.5860562	0.0827802	49.61191511154175
43	0.0	0.0	0.0	0.0	25.0	1075	1.9177433	0.49014217	5.3854103	1.4949783	1.9183016	0.4913559	5.2826333	1.4268262	-2.389166	0.092114866	50.69088864326477
44	0.0	0.0	0.0	0.0	25.0	1100	1.9752176	0.49016175	5.457514	1.5077645	1.9777629	0.49114382	5.3409443	1.5152308	-2.4617016	0.076747246	51.76113033294678
45	0.0	0.0	0.0	0.0	25.0	1125	2.0718775	0.46741423	5.2718945	1.4451007	2.0661743	0.4711992	5.1880884	1.5076282	-2.4816613	0.093961954	52.83347487449646
46	0.0	0.0	0.0	0.0	25.0	1150	2.1188395	0.45005322	5.07079	1.6165957	2.1241157	0.4538803	5.0931783	1.6214439	-2.3586144	0.089892566	53.91016960144043
47	0.0	0.0	0.0	0.0	25.0	1175	2.2090132	0.46816438	5.1938214	1.7890955	2.2079422	0.4712539	5.1014237	1.7561429	-2.4456444	0.07570362	54.98448204994202
48	0.0	0.0	0.0	0.0	25.0	1200	2.262201	0.44482505	5.417493	1.8299303	2.2618625	0.44347402	5.2008758	1.7119848	-2.5599132	0.05851875	56.056724548339844
49	0.0	0.0	0.0	0.0	25.0	1225	2.3190172	0.431865	5.4627705	1.9175761	2.3182108	0.42905995	5.2534394	1.8830092	-2.6869216	0.061734434	57.279000759124756
50	2.066902	0.0	2.066902	2.066902	25.0	1250	2.3743625	0.44101688	5.6453004	1.8999681	2.3761454	0.43922126	5.501485	1.9322568	-2.7415128	0.07059689	58.50827884674072
51	9.445974	0.0	9.445974	9.445974	25.0	1275	2.3974326	0.4346906	5.569884	1.9796028	2.3996587	0.44190124	5.5873504	1.8969986	-2.8558328	0.08504043	59.58552265167236
52	4.3372684	0.0	4.3372684	4.3372684	25.0	1300	2.4536572	0.44978097	5.486935	1.8592798	2.4507108	0.4450987	5.3191915	1.9537137	-2.8452454	0.0879722	60.6547794342041
53	0.0	0.0	0.0	0.0	25.0	1325	2.4644482	0.44706145	5.6450276	1.934403	2.463833	0.44838616	5.5537457	1.9384911	-2.6931343	0.08632411	61.72702193260193
54	0.0	0.0	0.0	0.0	25.0	1350	2.5083299	0.47788724	5.956683	2.1031013	2.5091784	0.4749755	5.7944546	2.0756288	-2.7420807	0.099225454	62.800265312194824
55	0.0	0.0	0.0	0.0	25.0	1375	2.5277758	0.47001302	5.9793196	2.0699477	2.5276	0.4757067	5.900522	1.9998	-2.8493617	0.09226008	63.87350630760193
56	0.0	0.0	0.0	0.0	25.0	1400	2.5255322	0.4442822	5.8659544	2.0801797	2.524664	0.44717366	5.79853	2.0069056	-2.823742	0.09407419	64.94975090026855
57	0.0	0.0	0.0	0.0	25.0	1425	2.5471032	0.44607428	5.8756447	2.1815786	2.5485532	0.4459124	5.6539397	2.1295938	-2.864155	0.086603746	66.02099204063416
58	0.0	0.0	0.0	0.0	25.0	1450	2.5748663	0.47048968	6.039571	2.015573	2.5751922	0.47115108	5.7848177	2.077631	-2.8987317	0.09375232	67.09323453903198
59	2.2598214	0.0	2.2598214	2.2598214	25.0	1475	2.608698	0.4746518	5.931227	2.0421016	2.6063519	0.47653407	6.064262	2.0242932	-2.972272	0.09401127	68.16648077964783
60	0.0	0.0	0.0	0.0	25.0	1500	2.622549	0.488841	6.1390553	2.197801	2.620521	0.49474534	6.174763	2.1073954	-2.9447703	0.09636984	69.27373194694519
61	0.0	0.0	0.0	0.0	25.0	1525	2.645841	0.49120533	6.6195164	2.23603	2.6475053	0.48765156	6.469274	2.1776419	-2.892141	0.08096197	70.34697341918945
62	6.5503387	0.0	6.5503387	6.5503387	25.0	1550	2.6698427	0.48195663	6.4704137	2.2651963	2.6724966	0.4827631	6.485126	2.2000809	-3.2030458	0.11460482	71.4192156791687
63	0.0	0.0	0.0	0.0	25.0	1575	2.7113152	0.49955827	6.6875834	2.2759738	2.7093942	0.5125483	6.5690904	2.256209	-3.161062	0.09703027	72.49045777320862
64	0.0	0.0	0.0	0.0	25.0	1600	2.7502708	0.5216667	6.4387345	2.2270968	2.7441802	0.52443105	6.526965	2.2093108	-3.0931315	0.12288074	73.55970025062561
65	0.0	0.0	0.0	0.0	25.0	1625	2.725108	0.49231327	6.5398574	2.314594	2.7311351	0.4913567	6.4648767	2.215538	-3.133873	0.101248085	74.64294505119324
66	0.0	0.0	0.0	0.0	25.0	1650	2.7913089	0.53297406	6.528991	2.211194	2.7893085	0.5392807	6.6050506	2.1636932	-3.0894687	0.117961586	75.71618700027466
67	0.0	0.0	0.0	0.0	25.0	1675	2.8256662	0.5521668	6.8061213	2.3968933	2.8277385	0.5479676	6.804222	2.324117	-3.1802297	0.11700266	76.78542828559875
68	0.0	0.0	0.0	0.0	25.0	1700	2.855115	0.5894894	7.1464705	2.3142102	2.856659	0.5965444	7.242185	2.273693	-3.1018069	0.11944359	77.86117959022522
69	0.0	0.0	0.0	0.0	25.0	1725	2.8594565	0.5796847	7.33101	2.3714817	2.8596184	0.5819672	7.2887645	2.31711	-3.229816	0.09283723	78.93642258644104
70	0.0	0.0	0.0	0.0	25.0	1750	2.903521	0.5752088	7.3726463	2.3877234	2.8997257	0.5780038	7.193341	2.362581	-3.409114	0.10303277	80.0056643486023
71	0.0	0.0	0.0	0.0	25.0	1775	2.9370856	0.5866655	7.2426496	2.278895	2.9365292	0.58953255	7.3205304	2.3599572	-3.437533	0.13165201	81.07690620422363
72	0.0	0.0	0.0	0.0	25.0	1800	2.9370801	0.57269436	7.307189	2.457014	2.9454515	0.57716066	7.303058	2.3711565	-3.544075	0.123284794	82.15114903450012
73	0.0	0.0	0.0	0.0	25.0	1825	2.9919586	0.5841792	7.0947986	2.426638	2.978101	0.58959526	7.096534	2.3695629	-3.4366872	0.13272385	83.22239208221436
74	0.0	0.0	0.0	0.0	25.0	1850	3.0192785	0.60870564	7.1337833	2.5617552	3.0227695	0.61269414	7.2437263	2.4621968	-3.3724177	0.12344152	84.29063272476196
75	0.0	0.0	0.0	0.0	25.0	1875	3.0873768	0.6626555	7.668755	2.5938237	3.0930734	0.65867937	7.7800255	2.5526807	-3.5098636	0.12618697	85.3558738231659
76	0.0	0.0	0.0	0.0	25.0	1900	3.1271527	0.6331492	7.799896	2.514748	3.1220477	0.64131206	7.980779	2.5487673	-3.3643103	0.13617551	86.4241144657135
77	12.703989	0.0	12.703989	12.703989	25.0	1925	3.1633496	0.64921266	7.601204	2.4398746	3.1657538	0.6531143	7.7933397	2.489002	-3.530086	0.1279369	87.50974678993225
78	16.56474	0.0	16.56474	16.56474	25.0	1950	3.2248323	0.63587177	8.224035	2.6372411	3.2244105	0.63897735	8.449298	2.5757532	-3.7399592	0.15337029	88.57705664634705
79	1.9579357	0.0	1.9579357	1.9579357	25.0	1975	3.341967	0.6866956	8.121878	2.7072346	3.3422039	0.6937841	8.356746	2.7222466	-3.6342788	0.12616548	89.6429762840271
80	0.0	0.0	0.0	0.0	25.0	2000	3.3724992	0.62211335	8.251352	2.7179658	3.3728027	0.62122667	8.106149	2.7992003	-3.88339	0.114040546	90.7062156200409
81	0.0	0.0	0.0	0.0	25.0	2025	3.4172266	0.59952855	8.305717	2.7045774	3.4159813	0.5997565	8.279682	2.7724636	-3.6430945	0.14086574	91.78646039962769
82	0.0	0.0	0.0	0.0	25.0	2050	3.5000985	0.6472083	7.9013243	2.7979596	3.4992595	0.6516387	8.058555	2.889285	-3.7826002	0.11483045	92.85570573806763
83	0.0	0.0	0.0	0.0	25.0	2075	3.4820378	0.55152506	6.4923587	2.9308913	3.483466	0.551058	6.6509743	2.889175	-3.7251265	0.119687654	93.9267749786377
84	0.0	0.0	0.0	0.0	25.0	2100	3.4917078	0.5272273	8.366118	2.9838943	3.4910457	0.5253472	8.259211	2.971911	-3.753702	0.13746312	95.0011043548584
85	13.693967	0.0	13.693967	13.693967	25.0	2125	3.533128	0.52234995	6.753512	2.986339	3.530857	0.52704066	6.7392697	2.9125264	-4.034918	0.1178091	96.06920194625854
86	12.405319	0.0	12.405319	12.405319	25.0	2150	3.5532665	0.5215915	7.8150325	3.015372	3.5531344	0.5235877	7.783215	3.0103292	-4.152435	0.11476918	97.16352200508118
87	12.817603	0.0	12.817603	12.817603	25.0	2175	3.6005132	0.53206295	7.63369	2.9912982	3.6034672	0.53119075	7.5995975	3.040075	-4.1445913	0.14832228	98.23283433914185
88	2.0121975	0.0	2.0121975	2.0121975	25.0	2200	3.6404946	0.54660475	7.9188633	2.9471617	3.6387742	0.5460987	7.6776876	2.9505424	-4.057065	0.17211021	99.32108068466187
89	0.0	0.0	0.0	0.0	25.0	2225	3.6553004	0.54812264	7.963925	3.1008844	3.655503	0.55240685	8.093457	3.1008627	-3.966465	0.14538814	100.54935908317566
90	0.0	0.0	0.0	0.0	25.0	2250	3.658703	0.5103072	7.9677873	3.1217964	3.6574585	0.50847834	7.9024878	3.0931077	-4.0591483	0.16307558	101.90266370773315
91	0.0	0.0	0.0	0.0	25.0	2275	3.6813915	0.49805826	7.3395243	3.1119728	3.681257	0.49961337	7.3220425	3.0795248	-4.098126	0.17676191	103.05892491340637
92	0.0	0.0	0.0	0.0	25.0	2300	3.6730778	0.4605457	7.528459	3.111586	3.674021	0.46718463	7.472473	3.1155863	-4.190261	0.13936919	104.14517045021057
93	0.0	0.0	0.0	0.0	25.0	2325	3.7257898	0.51846653	8.29545	3.070318	3.7294102	0.5179014	7.9167233	3.0862973	-4.189353	0.16078682	105.24341869354248
94	0.0	0.0	0.0	0.0	25.0	2350	3.722425	0.47994626	7.7746754	3.2261636	3.7218578	0.48208812	7.556711	3.1327078	-4.071908	0.12026239	106.3516697883606
95	0.0	0.0	0.0	0.0	25.0	2375	3.7413645	0.5256768	8.141432	3.0963433	3.7412066	0.52304864	7.823661	3.164678	-4.1765447	0.14748535	107.42991209030151
