Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	13.959178	0.0	13.959178	13.959178	25.0	25	0.5270155	0.383572	1.4691234	-0.91509193	0.531445	0.37495908	1.4753996	-0.5581662	-0.39504093	0.11813038	20.460441827774048
2	13.655803	0.0	13.655803	13.655803	25.0	50	0.55784416	0.3227051	1.2940991	-0.2263361	0.5533988	0.3173542	1.3198466	-0.18130605	-2.4589972	0.0373886	39.81835055351257
3	14.729731	0.0	14.729731	14.729731	25.0	75	0.58493716	0.30264565	1.4340893	-0.04154651	0.58876044	0.30690756	1.5866714	-0.06311396	-4.5520935	0.027625065	59.68110251426697
4	13.984134	0.0	13.984134	13.984134	25.0	100	0.6079057	0.30356506	1.3834758	-0.2656968	0.60700506	0.3083165	1.3467458	-0.25942993	-4.738424	0.029690012	78.73988890647888
5	14.448035	0.0	14.448035	14.448035	25.0	125	0.65963143	0.2926523	1.3874326	-0.10884308	0.65923977	0.2971657	1.5023181	-0.078510396	-4.5913305	0.02580021	98.32800030708313
6	11.051689	0.0	11.051689	11.051689	25.0	150	0.64387804	0.30286992	1.3286089	-0.17621617	0.6444246	0.30566284	1.3182609	-0.21871983	-4.4450574	0.026564809	117.62113642692566
7	16.582592	0.0	16.582592	16.582592	25.0	175	0.6849105	0.30016533	1.5959349	0.04273212	0.68531376	0.29820567	1.596446	0.00091240834	-4.485515	0.02903448	137.30063915252686
8	15.658597	0.0	15.658597	15.658597	25.0	200	0.7578566	0.3182844	2.2273352	0.07191739	0.7572844	0.32259154	2.2175944	0.0071468093	-4.5165043	0.030545294	156.84738183021545
9	15.620033	0.0	15.620033	15.620033	25.0	225	0.8354072	0.3399592	2.2262533	0.06676674	0.8380228	0.34403825	2.198554	0.034745056	-4.5064373	0.037777323	176.60026621818542
10	11.566165	0.0	11.566165	11.566165	25.0	250	0.92043614	0.3522712	2.179789	0.15499291	0.9191985	0.35186046	2.1681986	0.08906548	-4.425447	0.031819936	196.2160041332245
11	2.855982	0.0	2.855982	2.855982	25.0	275	0.92664766	0.47975898	4.5046725	-0.8848949	0.9307557	0.40857035	2.2379029	-0.3439516	-0.47488007	0.1789456	214.92711782455444
12	2.2875729	0.0	2.2875729	2.2875729	25.0	300	0.7987291	0.38181257	2.1216838	0.024977598	0.80044156	0.37664047	2.0842519	0.06590673	-0.3587165	0.031347677	234.64905381202698
