Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	6.131497	0.0	6.131497	6.131497	25.0	25	0.24183042	0.339213	1.7535217	-0.68736297	0.24574888	0.33186936	1.6750774	-0.69501823	-0.23113544	0.070975006	19.94261407852173
2	6.524773	0.0	6.524773	6.524773	25.0	50	0.2535253	0.28532252	1.1281267	-0.30878094	0.24860089	0.28727564	1.1247802	-0.30394006	-1.733956	0.03465207	38.93480157852173
3	7.84902	0.0	7.84902	7.84902	25.0	75	0.30099228	0.30836016	1.4366299	-0.32131183	0.30284137	0.31103194	1.3144134	-0.3189651	-3.9196706	0.032704346	58.22087526321411
4	8.194786	0.0	8.194786	8.194786	25.0	100	0.33854303	0.34209588	2.1145012	-0.28957263	0.33648404	0.3429144	2.1297977	-0.2810758	-4.4266195	0.04133275	77.21344423294067
5	6.266608	0.0	6.266608	6.266608	25.0	125	0.37402552	0.334003	1.6672591	-0.08446813	0.37596852	0.3355024	1.668486	-0.19484709	-4.2567387	0.029031277	96.03275895118713
6	9.492865	0.0	9.492865	9.492865	25.0	150	0.46279824	0.36115372	1.7633454	-0.14114758	0.46267745	0.35818765	1.711996	-0.096312165	-4.4782376	0.032622516	114.98400139808655
7	8.558682	0.0	8.558682	8.558682	25.0	175	0.53633296	0.37945148	1.828076	-0.0103351865	0.5365862	0.37938413	1.816913	0.008307833	-4.5132246	0.031143855	133.7981903553009
8	9.138604	0.0	9.138604	9.138604	25.0	200	0.6365459	0.40801108	2.2273884	0.027991213	0.6360087	0.4101436	2.2883394	0.043450452	-4.7541013	0.035775352	152.67469811439514
9	8.723586	0.0	8.723586	8.723586	25.0	225	0.75579816	0.4222619	2.2008302	0.030696537	0.75500506	0.42336723	2.204405	0.048469357	-5.229871	0.037451778	171.52808165550232
10	6.4693847	0.0	6.4693847	6.4693847	25.0	250	0.9227823	0.44426605	2.3843482	0.23290712	0.92369103	0.4431285	2.4316216	0.18505915	-5.1453433	0.037879422	190.3524525165558
11	1.107732	0.0	1.107732	1.107732	25.0	275	0.9890492	0.5729624	5.156333	-0.85997695	0.9922499	0.48211452	3.0424347	-0.21620737	-0.7177917	0.28831527	209.2657880783081
12	0.23581372	0.0	0.23581372	0.23581372	25.0	300	0.8766131	0.41140953	2.3486876	0.31592014	0.8727578	0.40906847	2.490152	0.32949045	-0.5838076	0.026434546	228.1849844455719
13	0.71133953	0.0	0.71133953	0.71133953	25.0	325	0.71714973	0.3426516	2.0705073	0.3118871	0.7197819	0.3443437	2.0425901	0.2982519	-0.47431824	0.013058112	247.085223197937
14	0.7372808	0.0	0.7372808	0.7372808	25.0	350	0.59796524	0.3192837	1.8097286	0.2564175	0.596254	0.31913298	1.7950233	0.2536925	-0.3935752	0.013516282	265.9803817272186
15	0.092042476	0.0	0.092042476	0.092042476	25.0	375	0.5066603	0.30238545	1.6951985	0.21545203	0.5045518	0.30618396	1.7087675	0.12831199	-0.330973	0.011971677	284.78372406959534
16	0.35922384	0.0	0.35922384	0.35922384	25.0	400	0.46420592	0.3054403	1.6492337	0.1861102	0.46540517	0.30649278	1.6512617	0.14279042	-0.33965403	0.010235412	303.8172469139099
17	0.7351808	0.0	0.7351808	0.7351808	25.0	425	0.42556205	0.29778725	1.623652	0.08971211	0.42518535	0.2972358	1.6296258	0.14961095	-0.28429225	0.010725067	323.2018663883209
18	0.4198655	0.0	0.4198655	0.4198655	25.0	450	0.38022187	0.28474936	1.602846	0.12580374	0.3799831	0.2850107	1.6056181	0.1273635	-0.23513055	0.009148656	342.1472735404968
19	2.331562	0.0	2.331562	2.331562	25.0	475	0.35992345	0.2793383	1.6037245	0.105146095	0.3591805	0.27991948	1.5993997	0.11831756	-0.27430817	0.0128755625	361.66408824920654
20	1.2349681	0.0	1.2349681	1.2349681	25.0	500	0.34147036	0.28179	1.5666533	0.073546596	0.34247774	0.2804693	1.5756402	0.10773776	-0.24918379	0.012144641	381.3987262248993
21	0.8658479	0.0	0.8658479	0.8658479	25.0	525	0.31414557	0.26694608	1.5288608	0.088846885	0.31458145	0.26746392	1.5397617	0.11056445	-0.27889067	0.013801903	401.2034182548523
22	1.0165683	0.0	1.0165683	1.0165683	25.0	550	0.2920357	0.2633397	1.5211605	0.045850225	0.29051873	0.26345024	1.5322838	0.07973494	-0.24756077	0.014655407	420.92491340637207
23	0.3370375	0.0	0.3370375	0.3370375	25.0	575	0.278724	0.26011407	1.5251323	0.019414678	0.27853054	0.2601734	1.5192717	0.076699525	-0.18631361	0.014416099	440.2640664577484
24	0.8550857	0.0	0.8550857	0.8550857	25.0	600	0.2552824	0.2402789	1.5188408	0.06641394	0.2574014	0.23958388	1.5156096	0.054374285	-0.18652532	0.014808492	459.6480839252472
25	2.27988	0.0	2.27988	2.27988	25.0	625	0.26404727	0.24920885	1.4987607	0.065945975	0.26142228	0.25164506	1.5095716	0.036652666	-0.24550153	0.015173439	479.2438552379608
26	2.9269428	0.0	2.9269428	2.9269428	25.0	650	0.26410365	0.24560651	1.5145943	0.026105331	0.26381406	0.24439529	1.5165318	0.073840216	-0.32354817	0.020864587	499.0937020778656
27	0.9261198	0.0	0.9261198	0.9261198	25.0	675	0.26486516	0.24477068	1.511256	0.038726047	0.2649045	0.24414547	1.5128007	0.05560126	-0.24320851	0.017621117	518.7784013748169
28	1.1781652	0.0	1.1781652	1.1781652	25.0	700	0.26259288	0.23972163	1.5237706	0.02964112	0.26140308	0.23873536	1.5320449	0.07146775	-0.2559421	0.018424714	538.4953737258911
29	2.786577	0.0	2.786577	2.786577	25.0	725	0.27173713	0.23923206	1.5282937	0.05498373	0.27124766	0.23766762	1.5357021	0.07946324	-0.46921504	0.022133317	558.2733855247498
30	1.9802349	0.0	1.9802349	1.9802349	25.0	750	0.27169442	0.22493137	1.5147274	0.09375812	0.27268192	0.22297424	1.5182348	0.07400658	-0.43237746	0.02468831	578.1092166900635
31	4.22963	0.0	4.22963	4.22963	25.0	775	0.28477067	0.22052449	1.4912841	0.07671721	0.28567216	0.22128107	1.492348	0.07750057	-0.6216552	0.024802733	597.9560699462891
32	5.1667166	0.0	5.1667166	5.1667166	25.0	800	0.31893823	0.2210803	1.508624	0.087020054	0.3162546	0.22356027	1.5333745	0.100715294	-0.55156475	0.03851215	617.7829401493073
33	2.1355402	0.0	2.1355402	2.1355402	25.0	825	0.3482293	0.22786428	1.6145843	0.08460983	0.35293716	0.23255047	1.6372516	-0.00027445424	-0.53226286	0.036231864	637.3427445888519
34	1.9734162	0.0	1.9734162	1.9734162	25.0	850	0.38230324	0.2144533	1.6482686	0.06866852	0.378499	0.21787894	1.5869123	-0.076288745	-0.44532835	0.035941433	657.3289210796356
35	2.269171	0.0	2.269171	2.269171	25.0	875	0.40982577	0.21923213	1.6726264	0.115949735	0.4107617	0.21843785	1.7009088	0.20402703	-0.71451116	0.03388103	676.625556230545
36	0.13133383	0.0	0.13133383	0.13133383	25.0	900	0.40628475	0.21721819	1.6741872	0.051187698	0.40857807	0.21888539	1.6588037	0.1554151	-0.3549695	0.036580697	696.0000081062317
37	2.667939	0.0	2.667939	2.667939	25.0	925	0.41011113	0.22827895	1.7178879	0.14460924	0.4082337	0.23121625	1.7424233	0.11512453	-0.6051284	0.037987623	715.4097301959991
38	2.5507514	0.0	2.5507514	2.5507514	25.0	950	0.39418837	0.21691985	1.7069691	0.018533543	0.39548156	0.21417974	1.6945798	0.10392685	-0.629097	0.037637748	734.5718891620636
39	0.0	0.0	0.0	0.0	25.0	975	0.41451108	0.2174562	1.8382971	0.13909495	0.41235924	0.21862061	1.8060596	0.1366526	-0.70698255	0.035115775	753.8059115409851
40	5.3738384	0.0	5.3738384	5.3738384	25.0	1000	0.44579276	0.21252286	1.811807	0.16415863	0.44780865	0.21248098	1.8542697	0.16050704	-0.8668696	0.04276548	773.2152390480042
41	0.08032901	0.0	0.08032901	0.08032901	25.0	1025	0.47393292	0.20671591	1.8163166	0.036635675	0.47322798	0.20886055	1.887303	0.15620443	-0.50471485	0.042499013	792.260073184967
42	0.81806374	0.0	0.81806374	0.81806374	25.0	1050	0.5240599	0.20270939	2.004188	0.17176229	0.5243357	0.20445406	1.9809992	0.16792871	-0.6582981	0.044305157	811.3796510696411
43	6.679828	0.0	6.679828	6.679828	25.0	1075	0.6040234	0.21834365	2.070074	0.2922525	0.6049009	0.22113636	2.059382	0.25894523	-0.805516	0.05078268	830.6479437351227
44	0.93840706	0.0	0.93840706	0.93840706	25.0	1100	0.68927354	0.20967658	2.2355952	0.4370467	0.690175	0.21820389	2.2761502	0.40527514	-0.84265393	0.048995513	849.6393549442291
45	0.22662506	0.0	0.22662506	0.22662506	25.0	1125	0.78728634	0.2107073	2.2988696	0.33393037	0.7875827	0.21234405	2.2682543	0.29603118	-0.71787643	0.061462432	868.6247780323029
46	0.69244105	0.0	0.69244105	0.69244105	25.0	1150	0.89438945	0.23247401	2.378019	0.6011757	0.8906473	0.23875314	2.3425384	0.43361735	-0.9703988	0.06523971	887.8494110107422
47	1.2417927	0.0	1.2417927	1.2417927	25.0	1175	0.96533155	0.21875334	2.441074	0.6245413	0.9660438	0.21637648	2.434657	0.6568586	-1.0022509	0.059962302	907.6760067939758
48	1.011709	0.0	1.011709	1.011709	25.0	1200	1.0449551	0.23030847	2.4757636	0.7123757	1.0430706	0.2322248	2.4589953	0.73385507	-1.1183412	0.05500576	927.2226097583771
49	1.8494334	0.0	1.8494334	1.8494334	25.0	1225	1.090318	0.23069885	2.5157332	0.7859911	1.0915519	0.2318983	2.5819607	0.7797266	-1.1964508	0.045178007	946.6742744445801
50	1.690369	0.0	1.690369	1.690369	25.0	1250	1.1341985	0.234244	2.5661948	0.80795944	1.1346525	0.23355334	2.5576942	0.8239381	-1.3048502	0.05074072	965.6618664264679
51	0.734234	0.0	0.734234	0.734234	25.0	1275	1.1490968	0.23154189	2.7735465	0.78500175	1.1485815	0.22980963	2.7487414	0.8093718	-1.2730552	0.06070725	984.4905903339386
52	0.83966154	0.0	0.83966154	0.83966154	25.0	1300	1.1502126	0.24102698	2.6612499	0.7966792	1.1511941	0.24311207	2.6424758	0.85511184	-1.2709553	0.06554387	1003.6088619232178
53	3.374422	0.0	3.374422	3.374422	25.0	1325	1.1483626	0.22613782	2.5183134	0.87416077	1.1467392	0.22792533	2.5804443	0.86600333	-1.4881815	0.05822091	1023.2919933795929
54	1.0123148	0.0	1.0123148	1.0123148	25.0	1350	1.1171309	0.23665492	2.60989	0.7852245	1.117103	0.23791529	2.6170104	0.74804693	-1.276196	0.06441471	1042.1984071731567
55	2.1812234	0.0	2.1812234	2.1812234	25.0	1375	1.0808365	0.20910078	2.486473	0.7921815	1.0789003	0.21002173	2.4619257	0.84005034	-1.1738076	0.05221736	1060.9697313308716
56	0.26353365	0.0	0.26353365	0.26353365	25.0	1400	1.0408376	0.22316143	2.4259038	0.7368523	1.0419836	0.2231147	2.4432847	0.79382086	-1.1625621	0.056930255	1079.7792897224426
57	0.5519341	0.0	0.5519341	0.5519341	25.0	1425	1.0106926	0.21540256	2.468428	0.7576972	1.0096748	0.21757634	2.4899838	0.7379508	-1.0594393	0.051578246	1098.657075881958
58	0.1824058	0.0	0.1824058	0.1824058	25.0	1450	0.9958744	0.23235674	2.6080372	0.7112282	0.99669045	0.2335572	2.602158	0.6912547	-1.0881451	0.054408964	1117.9409351348877
59	0.7147522	0.0	0.7147522	0.7147522	25.0	1475	0.9586094	0.22037764	2.4384136	0.651767	0.9583078	0.22199568	2.6401484	0.5952048	-1.2197723	0.052542023	1137.294144153595
60	0.5024952	0.0	0.5024952	0.5024952	25.0	1500	0.92701805	0.21443745	2.4341667	0.64712226	0.9273799	0.21041378	2.431709	0.64393127	-1.0113525	0.04782259	1156.617172718048
61	0.5466525	0.0	0.5466525	0.5466525	25.0	1525	0.9082576	0.22740771	2.433773	0.6678564	0.9068957	0.22559644	2.4099302	0.62424487	-1.0091875	0.050619017	1175.4080052375793
