Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	12.46864	0.0	12.46864	12.46864	25.0	0.054930653	0.07187603	0.1872861	-0.036203675	25	-5.7220458e-08	56.290237	-0.18332918	-2.585907	153.37773	-0.023164062	0.88	4.0	35.66235876083374
1	19.157516	0.0	19.157516	19.157516	25.0	0.12889214	0.17774935	0.506366	-0.16691287	50	-1.14440915e-07	115.20294	-0.15824364	-4.119522	151.75978	0.001482544	0.68	4.0	69.64791250228882
2	15.643697	0.0	15.643697	15.643697	25.0	0.18590671	0.108530134	0.38308132	-0.17145868	75	-1.9550323e-07	60.912506	-0.15420665	-2.6604652	151.92148	-0.035512086	0.52	4.0	103.3896484375
3	14.373806	0.0	14.373806	14.373806	25.0	0.40922788	0.1543392	0.6819117	-0.03540635	100	1.335144e-07	62.023903	-0.14144213	-2.8015594	151.8509	-0.0023980713	0.56	4.0	137.14387845993042
4	13.472215	0.0	13.472215	13.472215	25.0	0.66204184	0.23078871	1.3237773	0.18437365	125	4.2915346e-08	48.355778	-0.14842366	-2.827179	154.31165	-0.011134033	0.48	4.0	171.08116126060486
5	16.602371	0.0	16.602371	16.602371	25.0	0.8218678	0.27681825	1.2452253	0.3273534	150	-1.0967255e-07	70.08658	-0.14126237	-5.2518463	155.46709	-0.059633788	0.44	4.0	205.23312878608704
6	16.279245	0.0	16.279245	16.279245	25.0	1.1874648	0.23408964	1.5356367	0.67272884	175	1.14440915e-07	88.59983	-0.14742652	-6.3335342	155.41643	-0.023013916	0.56	4.0	239.23106956481934
7	16.109694	0.0	16.109694	16.109694	25.0	1.5603573	0.37198028	2.4078126	0.78806734	200	-2.3841858e-08	69.87718	-0.15202913	-7.089344	155.32404	-0.025289917	0.48	4.0	273.4334623813629
8	12.785937	0.0	12.785937	12.785937	25.0	1.8207713	0.50932336	3.1499696	1.1260169	225	-2.2888183e-07	62.544754	-0.09769096	-6.9263344	156.19215	0.023303833	0.24	2.0	307.3995234966278
9	14.906165	0.0	14.906165	14.906165	25.0	2.5387626	0.43207029	3.4539776	1.7309172	250	-1.4305114e-08	58.5009	-0.14063078	-8.543278	157.53539	0.014738769	0.44	4.0	341.32711386680603
10	17.02231	0.0	17.02231	17.02231	25.0	3.0578513	0.5343434	3.881557	2.3221018	275	-9.536743e-09	95.8012	-0.107186206	-13.412872	156.79083	0.025531005	0.16	2.0	375.4603328704834
11	15.765193	0.0	15.765193	15.765193	25.0	3.6824057	0.62289464	4.9738817	2.8479688	300	2.5749208e-07	79.93487	-0.15465772	-14.395088	156.04344	-0.020685425	0.52	4.0	409.7402374744415
12	15.9398985	0.0	15.9398985	15.9398985	25.0	4.9813495	0.9400162	6.94006	3.7008376	325	-5.7220458e-08	52.483578	-0.09880817	-12.307537	154.41206	0.028442383	0.16	2.0	443.89879536628723
13	15.587299	0.0	15.587299	15.587299	25.0	5.501684	0.9524165	7.3596764	4.245926	350	-1.14440915e-07	71.90575	-0.1380591	-16.00253	154.5135	-0.008125	0.48	4.0	477.885041475296
14	14.711467	0.0	14.711467	14.711467	25.0	6.6766872	0.79014444	8.736474	5.2914314	375	-6.198883e-08	42.70049	-0.1451871	-11.468843	155.1234	0.0051922607	0.36	4.0	511.93948125839233
15	15.123305	0.0	15.123305	15.123305	25.0	8.178001	0.85989106	9.692293	6.6520567	400	-3.8146972e-08	45.333298	-0.15001717	-11.542145	157.09694	-0.0033325194	0.48	4.0	546.6131427288055
16	13.321018	0.0	13.321018	13.321018	25.0	9.00267	1.1373178	11.385331	7.239303	425	-2.8610229e-08	46.243114	-0.08898831	-12.403751	156.88657	0.034522705	0.16	2.0	580.9251933097839
17	13.030436	0.0	13.030436	13.030436	25.0	10.075946	0.96344525	11.902172	8.27138	450	4.7683715e-09	49.460888	-0.13532528	-13.537579	156.64731	0.0077703856	0.32	4.0	614.8449680805206
18	14.155597	0.0	14.155597	14.155597	25.0	11.279723	1.1981946	13.604631	9.359262	475	-3.33786e-08	40.5008	-0.13307713	-11.264692	158.18112	0.025009766	0.48	4.0	649.03671002388
19	17.120872	0.0	17.120872	17.120872	25.0	12.665217	0.9320689	14.148831	10.731126	500	-1.8119812e-07	58.490047	-0.15087688	-13.184017	155.69347	0.02397827	0.52	4.0	683.1441116333008
20	14.911	0.0	14.911	14.911	25.0	13.352164	1.0296125	15.436001	11.518015	525	8.106232e-08	46.804985	-0.13447191	-12.08548	153.81082	0.019227294	0.44	4.0	716.9912719726562
21	16.252087	0.0	16.252087	16.252087	25.0	14.722788	1.0570856	16.31192	13.010977	550	-6.580353e-07	49.285572	-0.108745605	-10.164806	152.06194	0.04529785	0.24	2.0	752.3858125209808
22	21.525433	0.0	21.525433	21.525433	25.0	16.347261	0.815392	17.094463	13.809599	575	4.7683717e-08	68.30761	-0.13379584	-10.301941	156.08495	0.034140624	0.4	2.0	786.7311010360718
23	17.228067	0.0	17.228067	17.228067	25.0	16.74376	0.6096557	17.614634	14.883515	600	-1.8119812e-07	49.474396	-0.14606342	-9.401779	154.50246	-0.012651977	0.56	4.0	821.0072736740112
24	13.856556	0.0	13.856556	13.856556	25.0	16.883982	0.6431756	17.949543	15.52413	625	-1.9073486e-08	17.793917	-0.12876055	-4.262617	150.68239	-0.009346314	0.36	4.0	854.9827191829681
25	12.964846	0.0	12.964846	12.964846	25.0	17.679113	0.90730053	19.001078	16.188566	650	6.198883e-08	15.742965	-0.12673779	-3.6892424	151.15466	-0.0044537354	0.36	4.0	889.1940331459045
26	16.394611	0.0	16.394611	16.394611	25.0	18.56658	0.50097346	19.270433	17.380568	675	-5.7220458e-08	57.42597	-0.0929294	-8.166042	154.0267	0.039883424	0.2	2.0	923.3150970935822
27	16.69058	0.0	16.69058	16.69058	25.0	19.0502	0.51742697	19.825039	18.166027	700	-1.4305114e-08	47.961246	-0.120950215	-7.181137	153.22499	0.026243897	0.2	3.0	957.3291082382202
28	16.86603	0.0	16.86603	16.86603	25.0	19.79942	0.34903172	20.318146	19.153988	725	4.7683717e-08	40.479	-0.1501144	-6.3898697	155.24068	0.013897095	0.6	4.0	991.5257742404938
29	13.61559	0.0	13.61559	13.61559	25.0	20.039692	0.51824266	20.990347	18.870453	750	1.5258789e-07	18.280554	-0.13872007	-3.6652699	152.31154	0.0053051757	0.36	4.0	1025.417153120041
30	17.431158	0.0	17.431158	17.431158	25.0	20.896605	0.5027159	21.47382	19.74092	775	-1.001358e-07	38.70155	-0.14566286	-5.076641	152.8292	-0.050229494	0.52	4.0	1059.4953877925873
31	16.495157	0.0	16.495157	16.495157	25.0	21.248741	0.5237819	21.927324	20.018051	800	-1.6212464e-07	33.93578	-0.14329419	-4.854309	155.90445	-0.0074938964	0.44	4.0	1093.2159044742584
32	12.940591	0.0	12.940591	12.940591	25.0	21.510077	0.5309496	22.391954	20.564108	825	1.2016296e-06	33.289127	-0.08552184	-5.407177	158.26009	0.05071228	0.16	2.0	1127.330203294754
33	14.428006	0.0	14.428006	14.428006	25.0	22.237682	0.3412446	22.701283	21.645863	850	-7.152558e-08	22.791206	-0.12824664	-3.5301914	152.74579	-0.009069825	0.4	4.0	1161.83660030365
34	11.906373	0.0	11.906373	11.906373	25.0	22.545761	0.44879705	23.127975	21.639914	875	-1.0919571e-06	9.784447	-0.117645115	-2.120072	152.71751	-0.0024627685	0.32	4.0	1195.7872936725616
35	17.18105	0.0	17.18105	17.18105	25.0	23.256182	0.2038572	23.64088	22.82185	900	-1.4305114e-08	37.746933	-0.14779703	-4.141308	152.85411	-0.06721802	0.52	4.0	1230.0439803600311
36	14.93759	0.0	14.93759	14.93759	25.0	23.376192	0.3573408	24.034445	22.589289	925	-4.7683715e-09	23.26207	-0.15666108	-3.3851643	152.38948	-0.04141052	0.6	4.0	1264.0507490634918
37	15.237807	0.0	15.237807	15.237807	25.0	23.877958	0.34710723	24.374903	23.190023	950	1.4305114e-08	18.822529	-0.1374952	-2.6330223	152.79596	-0.04564026	0.52	4.0	1298.0674510002136
38	14.70479	0.0	14.70479	14.70479	25.0	24.26054	0.41943875	24.69489	23.369473	975	-8.106232e-08	15.318238	-0.14487506	-2.0459633	157.47397	-0.016411133	0.56	4.0	1331.995245218277
39	14.301029	0.0	14.301029	14.301029	25.0	24.607935	0.29380038	24.955946	23.740292	1000	-3.8146972e-08	18.22592	-0.13125631	-2.4419746	157.36516	0.027778931	0.32	3.0	1367.3622610569
40	13.646682	0.0	13.646682	13.646682	25.0	24.896694	0.3320326	25.337751	24.097748	1025	-7.2479247e-07	22.265335	-0.104291424	-3.0145187	150.57234	0.029257812	0.28	3.0	1402.4126272201538
41	15.063259	0.0	15.063259	15.063259	25.0	25.347422	0.24025255	25.651825	24.788477	1050	7.6293944e-08	28.237974	-0.14659315	-3.509098	155.95764	0.019455567	0.52	4.0	1436.6113090515137
42	16.758251	0.0	16.758251	16.758251	25.0	25.812576	0.20982313	26.02534	25.10424	1075	9.727478e-07	24.578829	-0.14594379	-3.1301785	155.40724	-0.036096193	0.44	4.0	1470.7036237716675
43	12.29558	0.0	12.29558	12.29558	25.0	25.965515	0.343566	26.447569	25.28783	1100	3.8146972e-08	7.8209214	-0.1263055	-1.4167328	152.95306	0.003768921	0.32	4.0	1504.5951766967773
44	16.81775	0.0	16.81775	16.81775	25.0	26.513945	0.20742728	26.748745	25.944305	1125	1.335144e-07	29.228998	-0.13322823	-3.2218914	154.84616	-0.005940552	0.48	4.0	1538.781358718872
45	12.928424	0.0	12.928424	12.928424	25.0	26.709074	0.28719714	27.061794	26.000778	1150	-2.9087067e-07	11.452065	-0.12681884	-1.9167528	152.73659	-0.012989502	0.4	4.0	1572.7162375450134
46	13.305307	0.0	13.305307	13.305307	25.0	26.911518	0.24709484	27.313358	26.352102	1175	1.4781951e-06	15.58871	-0.08025303	-2.3924074	157.26715	0.056255493	0.12	2.0	1606.6435129642487
47	18.802729	0.0	18.802729	18.802729	25.0	27.407171	0.19669124	27.682426	26.930988	1200	6.67572e-08	37.27502	-0.15484525	-3.6396408	155.5854	-0.03587158	0.56	4.0	1640.9185454845428
48	13.848184	0.0	13.848184	13.848184	25.0	27.750294	0.26260775	28.03472	27.077875	1225	-4.2915346e-08	10.335994	-0.14334387	-1.5706139	151.73253	-0.047035523	0.36	4.0	1674.8081359863281
49	14.740144	0.0	14.740144	14.740144	25.0	28.114893	0.20774314	28.386467	27.586912	1250	-2.7656554e-07	18.06603	-0.14401864	-2.3109303	154.69803	-0.026123047	0.44	4.0	1708.8555042743683
50	17.918077	0.0	17.918077	17.918077	25.0	28.482811	0.17071569	28.71983	28.04987	1275	-2.479553e-07	32.47169	-0.14519979	-3.5178318	155.18198	0.02515747	0.6	4.0	1742.928801059723
51	17.748514	0.0	17.748514	17.748514	25.0	28.799538	0.20866412	29.045195	28.131498	1300	1.1634827e-06	40.77041	-0.12006715	-4.467201	152.45793	0.016898803	0.36	2.0	1777.1950991153717
52	16.293594	0.0	16.293594	16.293594	25.0	29.167265	0.21172829	29.433521	28.548973	1325	-7.6293944e-08	18.904224	-0.146771	-2.8941078	156.87898	-0.0021148683	0.48	4.0	1811.1879165172577
53	14.33352	0.0	14.33352	14.33352	25.0	29.577133	0.20913507	29.827818	29.135971	1350	1.9073486e-08	15.365859	-0.09210121	-2.3571424	153.16733	0.031738892	0.16	2.0	1845.1859662532806
