Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	6.2628164	0.0	6.2628164	6.2628164	25.0	25	0.20147441	0.25378662	0.8641203	-0.45210797	0.19953245	0.25890586	0.8150123	-0.348487	-0.14759086	0.049877442	20.542163372039795
2	9.30208	0.0	9.30208	9.30208	25.0	50	0.251185	0.21988437	0.7697434	-0.16469711	0.26324645	0.23693426	0.9542614	-0.14843135	-0.5985288	0.0530395	39.833303928375244
3	5.8041034	0.0	5.8041034	5.8041034	25.0	75	0.26191244	0.25644493	0.9221682	-0.18060713	0.26083034	0.2720869	1.0077673	-0.23399004	-0.73463446	0.034078456	59.24542021751404
4	7.7793407	0.0	7.7793407	7.7793407	25.0	100	0.27621123	0.2612756	1.0047257	-0.13069703	0.27790812	0.27408606	1.0276346	-0.1656888	-0.71300244	0.0292497	78.37822389602661
5	5.277536	0.0	5.277536	5.277536	25.0	125	0.28743318	0.266222	1.1011419	-0.11596307	0.28622612	0.27750495	1.090823	-0.15221052	-0.69090617	0.0298571	97.41525793075562
6	5.4440446	0.0	5.4440446	5.4440446	25.0	150	0.30100954	0.27267233	1.1296138	-0.078383066	0.30135807	0.27946663	1.2022597	-0.14256628	-0.9229101	0.033157125	116.40965485572815
7	7.975845	0.0	7.975845	7.975845	25.0	175	0.3500705	0.29288235	1.2149882	-0.19319358	0.35078862	0.30020648	1.3021257	-0.09417138	-1.2798604	0.027602185	135.49494457244873
8	4.1665716	0.0	4.1665716	4.1665716	25.0	200	0.38323367	0.30045265	1.318957	-0.11710545	0.38236168	0.3093519	1.3488551	-0.3036249	-1.2253771	0.029173028	154.561603307724
9	3.0200202	0.0	3.0200202	3.0200202	25.0	225	0.40399367	0.30919766	1.3440561	-0.11905063	0.4076587	0.31300238	1.4214941	-0.09764488	-1.1482753	0.033542562	173.51616406440735
10	4.0044227	0.0	4.0044227	4.0044227	25.0	250	0.44805312	0.32586908	1.4594054	0.0143883005	0.44772255	0.33120865	1.5310556	-0.071732216	-1.2829483	0.019033922	192.5910985469818
11	0.6502306	0.0	0.6502306	0.6502306	25.0	275	0.46580255	0.3327269	1.5655109	-0.33492163	0.46614414	0.3315516	1.5434318	-0.35713458	-0.43972665	0.043590818	211.72729468345642
12	1.2018588	0.0	1.2018588	1.2018588	25.0	300	0.48754162	0.316885	1.606378	0.010090944	0.4896554	0.32071844	1.7003703	0.030465921	-0.3970446	0.020962548	230.8376796245575
13	2.2379396	0.0	2.2379396	2.2379396	25.0	325	0.52118933	0.3137225	1.6379213	0.13823469	0.5177499	0.3198814	1.7574083	0.12503654	-0.43712923	0.018029341	249.73627138137817
14	0.71164364	0.0	0.71164364	0.71164364	25.0	350	0.5143327	0.29730093	1.6844167	0.12723333	0.5172948	0.30118862	1.8102082	0.09471543	-0.42838493	0.01859812	268.7172610759735
15	0.17288733	0.0	0.17288733	0.17288733	25.0	375	0.52640593	0.29686397	1.7020944	0.15672585	0.52603084	0.29682642	1.7908831	0.1591067	-0.45168605	0.019000707	287.70133209228516
16	1.4040128	0.0	1.4040128	1.4040128	25.0	400	0.5169842	0.28783566	1.8275969	0.20509474	0.51670235	0.2883788	1.8729119	0.21847136	-0.44486386	0.018632986	306.8861334323883
17	1.443174	0.0	1.443174	1.443174	25.0	425	0.53304374	0.29424754	1.8443522	0.21642068	0.53498757	0.29514876	1.9325885	0.1958376	-0.46683994	0.019841699	326.33619379997253
18	0.71154165	0.0	0.71154165	0.71154165	25.0	450	0.5233001	0.2857862	1.8997253	0.20903873	0.52294326	0.28755403	1.9794916	0.25852895	-0.45434093	0.019486219	345.4411971569061
19	1.2436653	0.0	1.2436653	1.2436653	25.0	475	0.5272888	0.28511852	1.9296272	0.24366826	0.527013	0.2866599	1.9783107	0.22731048	-0.4491723	0.019360183	365.1094539165497
20	0.0	0.0	0.0	0.0	25.0	500	0.50668746	0.2785594	1.9282163	0.20778598	0.5070123	0.2790235	1.9723094	0.2266834	-0.43934345	0.020055046	384.8752872943878
21	0.410073	0.0	0.410073	0.410073	25.0	525	0.5075934	0.27695274	1.9283285	0.2453317	0.5087052	0.27900654	1.9916829	0.20302612	-0.4493919	0.020065892	404.64053654670715
22	1.5150265	0.0	1.5150265	1.5150265	25.0	550	0.49814013	0.27118033	1.9734896	0.26893374	0.49730414	0.27159455	2.0227554	0.28464162	-0.6962119	0.020381961	424.4276325702667
23	1.3172528	0.0	1.3172528	1.3172528	25.0	575	0.502749	0.2856741	2.0210094	0.06346194	0.50314033	0.2849456	2.052378	0.111783385	-0.6161777	0.02935207	443.67898893356323
24	0.9653467	0.0	0.9653467	0.9653467	25.0	600	0.49221456	0.26895177	2.0787342	0.078079745	0.49373066	0.26735955	2.1005504	0.18900049	-0.45489976	0.030001318	463.2088758945465
25	0.16666311	0.0	0.16666311	0.16666311	25.0	625	0.51409656	0.27955458	2.097574	0.20708421	0.51001316	0.2842263	2.1732123	0.22822843	-0.49443877	0.025242602	482.9876618385315
26	0.41106874	0.0	0.41106874	0.41106874	25.0	650	0.5127416	0.25599313	2.1101031	0.24701394	0.51572627	0.25640357	2.134496	0.09751588	-0.88411605	0.0198041	502.7466104030609
27	0.9292274	0.0	0.9292274	0.9292274	25.0	675	0.54745626	0.27541146	2.1448064	0.123588644	0.54681355	0.274759	2.160352	0.10828238	-0.5278125	0.026900508	522.5900032520294
28	0.0	0.0	0.0	0.0	25.0	700	0.5738113	0.25620157	2.197585	0.24102204	0.57510513	0.25945872	2.2185163	0.25520828	-0.58400416	0.023215126	542.1789810657501
29	0.0	0.0	0.0	0.0	25.0	725	0.60978466	0.26675057	2.2450755	0.2840649	0.60895276	0.26893228	2.270092	0.29275542	-0.55818045	0.022863192	561.7861955165863
30	0.6211567	0.0	0.6211567	0.6211567	25.0	750	0.63756275	0.2572904	2.3178253	0.37964332	0.6382995	0.25909582	2.3377664	-0.018473018	-0.5749987	0.025489168	581.5640869140625
31	1.398612	0.0	1.398612	1.398612	25.0	775	0.66918486	0.26497483	2.390652	0.39408323	0.6690828	0.2644423	2.3911707	0.42430356	-0.62050396	0.024930408	601.4673414230347
32	0.46773064	0.0	0.46773064	0.46773064	25.0	800	0.69832766	0.24292228	2.3876922	0.44973692	0.69808584	0.244378	2.4177892	0.35087332	-0.66799855	0.02594885	621.143072605133
33	0.29025736	0.0	0.29025736	0.29025736	25.0	825	0.72052747	0.2365166	2.3675227	0.47225246	0.7208332	0.23747136	2.3352218	0.45972645	-1.1657002	0.024072086	640.7873132228851
34	2.0913534	0.0	2.0913534	2.0913534	25.0	850	0.746485	0.23697704	2.4037778	0.3922348	0.74646467	0.23636764	2.4058352	0.4227165	-0.81102204	0.028499577	660.6633288860321
