Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.7171817	0.0	1.7171817	1.7171817	25.0	0.0015243721	0.015444163	0.056638192	-0.04050292	25	5.7220458e-08	1.0777795	-0.0566874	-0.18561602	9.804028	-0.0133399395	0.04	4.0	24.462417364120483
1	2.532585	0.0	2.532585	2.532585	25.0	0.10704902	0.024023183	0.19991346	0.08236017	50	9.536743e-09	2.0193746	-0.03912159	-0.34963727	10.223488	0.0071784784	0.0	4.0	48.39694833755493
2	5.001467	0.0	5.001467	5.001467	25.0	0.273112	0.12741879	0.7734637	0.18245949	75	7.152557e-09	6.404831	-0.026768012	-0.69030714	10.040648	-0.009169083	0.04	4.0	71.98838639259338
3	4.653014	0.0	4.653014	4.653014	25.0	0.4118907	0.08893229	0.6822382	0.31586382	100	1.9073486e-08	7.536516	-0.026458053	-1.1004963	10.779027	0.019112606	0.04	4.0	95.61940169334412
4	5.143846	0.0	5.143846	5.143846	25.0	0.64860916	0.10642887	0.9539657	0.54720217	125	-7.6293944e-08	6.6120358	-0.03442547	-1.2496977	10.459299	-0.023638077	0.0	4.0	119.01232028007507
5	8.54749	0.0	8.54749	8.54749	25.0	0.97292113	0.15858048	1.453482	0.80230397	150	1.9073486e-08	22.135204	-0.035499427	-3.260582	10.128544	0.0009445381	0.0	4.0	142.82077145576477
6	3.8389187	0.0	3.8389187	3.8389187	25.0	1.3354553	0.30918103	2.4032083	1.1906422	175	4.7683715e-09	5.8181443	-0.031797227	-1.5469985	9.795964	0.005896511	0.04	4.0	165.97437500953674
7	4.0542474	0.0	4.0542474	4.0542474	25.0	1.7585994	0.23533177	2.4674742	1.6004204	200	-2.3841858e-07	5.978977	-0.031898994	-2.0923889	10.764324	0.0013630486	0.04	4.0	189.90878415107727
8	1.28961	0.0	1.28961	1.28961	25.0	2.1134865	0.08146214	2.4338849	2.0784092	225	2.8610229e-08	0.18413147	-0.013805681	-0.03550622	9.873654	-0.005888691	0.0	4.0	213.38646697998047
9	2.7093332	0.0	2.7093332	2.7093332	25.0	2.6823838	0.41293633	4.0201793	2.5041091	250	-1.9073486e-08	0.15067536	-0.058581237	0.15299344	10.010884	-0.011827793	0.08	4.0	237.17159914970398
10	0.9783854	0.0	0.9783854	0.9783854	25.0	2.783803	0.080364235	3.1068156	2.756399	275	1.2397766e-07	0.093913086	-0.024127422	-0.05124261	10.026374	0.01464241	0.0	4.0	260.59729194641113
11	6.4778314	0.0	6.4778314	6.4778314	25.0	3.30172	0.57986695	4.8060117	2.797128	300	-6.67572e-08	12.197933	-0.056863315	-2.9809866	10.366201	0.023261108	0.04	4.0	284.2450203895569
12	5.8928723	0.0	5.8928723	5.8928723	25.0	3.7071185	0.44963694	5.039684	3.126064	325	-1.8119812e-07	9.55151	-0.03793654	-3.7750158	10.234444	0.0013181305	0.04	4.0	307.5926389694214
13	3.298398	0.0	3.298398	3.298398	25.0	4.3790755	0.4627085	5.614267	4.124614	350	3.8146972e-08	1.3358705	-0.03274666	-0.8055688	9.543454	0.00693882	0.0	4.0	331.7105715274811
14	7.411425	0.0	7.411425	7.411425	25.0	5.6175785	0.8675879	8.01847	4.8628335	375	8.583069e-08	16.10546	-0.045687985	-5.361191	10.5563135	0.010508652	0.0	4.0	356.07484316825867
15	0.5945826	0.0	0.5945826	0.5945826	25.0	5.79385	0.13185248	6.43968	5.766416	400	-2.3841858e-08	0.5739846	-0.014376301	1.2392244	9.706706	0.0007385063	0.0	4.0	381.10885071754456
16	1.7342349	0.0	1.7342349	1.7342349	25.0	6.5485606	0.4503999	8.44875	6.3962955	425	-1.6093255e-08	0.26875064	-0.029434701	0.15664834	9.716699	0.0071091843	0.0	4.0	405.3986475467682
17	5.2122016	0.0	5.2122016	5.2122016	25.0	7.1415935	0.77380973	9.015829	6.6243086	450	-4.053116e-08	5.246406	-0.034093127	-1.1390839	9.824933	0.007990913	0.0	4.0	428.9594588279724
18	5.040901	0.0	5.040901	5.040901	25.0	7.525022	0.79934776	9.625313	6.9910007	475	-9.417534e-08	0.6687135	-0.021837495	0.037438154	11.092522	0.030716438	0.04	3.0	453.3586688041687
19	4.2855883	0.0	4.2855883	4.2855883	25.0	7.751751	0.62377137	9.238582	7.3574395	500	5.7220458e-08	6.6412563	-0.04144191	-2.7059457	9.912035	0.021797238	0.0	4.0	477.56719040870667
20	3.540977	0.0	3.540977	3.540977	25.0	8.318423	0.46471658	9.706232	7.983452	525	-7.6293944e-08	3.603388	-0.0393769	-2.4443548	10.283077	0.019815616	0.04	4.0	501.6667821407318
21	1.8877282	0.0	1.8877282	1.8877282	25.0	9.051236	0.43005857	10.62735	8.861014	550	-1.5258789e-07	1.193507	-0.04170289	0.9818294	11.070229	0.0050167274	0.04	4.0	525.1267683506012
22	6.856622	0.0	6.856622	6.856622	25.0	9.994056	0.73303163	12.100422	9.304463	575	-1.04904174e-07	13.536394	-0.05714244	-4.691882	10.76266	0.025261192	0.04	3.0	548.1586294174194
23	7.3572955	0.0	7.3572955	7.3572955	25.0	10.737927	0.87490475	12.972292	10.003336	600	-1.8596648e-07	6.131971	-0.035345968	-3.1751719	9.514991	0.001045971	0.08	4.0	572.0475375652313
24	3.1709588	0.0	3.1709588	3.1709588	25.0	11.238738	0.41532534	12.372542	10.985954	625	-9.6559525e-08	0.26224563	-0.018881548	0.4682074	9.91193	0.008774891	0.0	4.0	596.8053483963013
25	7.797931	0.0	7.797931	7.797931	25.0	12.462399	0.75392365	14.136561	11.665605	650	-1.7642975e-07	4.835588	-0.024933849	-1.7800016	9.683912	0.0012855912	0.0	4.0	620.8159699440002
26	3.770634	0.0	3.770634	3.770634	25.0	12.670135	0.6898554	14.948451	12.279969	675	2.1457673e-08	0.5056404	-0.047282193	0.2619856	10.058367	0.020027198	0.04	4.0	645.1618511676788
27	4.9837112	0.0	4.9837112	4.9837112	25.0	13.165197	0.617639	15.077031	12.72679	700	1.4305114e-08	2.1225092	-0.054648053	-0.69583476	11.075946	0.019398555	0.08	4.0	668.9243280887604
28	8.200355	0.0	8.200355	8.200355	25.0	13.848528	0.70777833	16.054579	13.115546	725	-3.8146972e-08	10.4249325	-0.03189764	-3.2937565	10.714709	0.011731166	0.04	4.0	693.0792701244354
29	3.352139	0.0	3.352139	3.352139	25.0	14.156973	0.5665075	15.7428875	13.808184	750	0.0	0.8943392	-0.040184688	-0.43599513	10.2724905	0.0025917625	0.0	4.0	717.1811122894287
30	5.2537355	0.0	5.2537355	5.2537355	25.0	15.003801	0.6516521	16.598291	14.476837	775	1.4066696e-07	1.4133776	-0.05466451	0.51290023	10.152673	-0.0020648765	0.04	4.0	740.4047071933746
31	6.3512897	0.0	6.3512897	6.3512897	25.0	15.318254	0.7090168	16.951399	14.736797	800	1.3828277e-07	3.581106	-0.054497477	-0.9018276	9.602121	0.011349773	0.0	4.0	763.4564938545227
32	3.165493	0.0	3.165493	3.165493	25.0	15.2961855	0.47439778	16.426268	15.033936	825	8.2850455e-08	0.6026906	-0.02712773	0.08702266	10.557853	0.030703755	0.0	3.0	786.8340599536896
33	1.4077985	0.0	1.4077985	1.4077985	25.0	15.451011	0.28779826	16.28367	15.317463	850	7.6293944e-08	1.519941	-0.021317396	-0.022575378	10.005331	0.01910736	0.0	4.0	810.5479114055634
34	6.742818	0.0	6.742818	6.742818	25.0	15.891073	0.62638146	16.908577	15.308117	875	-8.34465e-08	1.6973052	-0.03934045	-0.20914376	9.652821	-0.01467411	0.0	4.0	833.7604463100433
