Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	11.476778	0.0	11.476778	11.476778	25.0	-0.04091576	0.0899568	0.0599506	-0.3021988	25	-1.4305114e-08	49.52391	-0.16928717	-2.056404	153.37773	-0.03953064	0.84	4.0	24.48180866241455
1	10.987241	0.0	10.987241	10.987241	25.0	0.09768697	0.072793305	0.27833757	-0.112981506	50	7.5340273e-07	33.77368	-0.13236605	-1.5872879	151.76253	-0.009868164	0.44	4.0	47.576159954071045
2	11.670654	0.0	11.670654	11.670654	25.0	0.21431786	0.10229095	0.37439206	-0.07237082	75	-6.1035155e-07	46.098995	-0.14862774	-2.0823593	151.92523	-0.0073913573	0.56	4.0	70.44005417823792
3	14.507529	0.0	14.507529	14.507529	25.0	0.4461874	0.16285446	0.87240297	0.17965975	100	6.818771e-07	54.37305	-0.14050823	-3.2140503	151.85748	-0.044613037	0.48	4.0	93.19703102111816
4	11.3092985	0.0	11.3092985	11.3092985	25.0	0.6446997	0.13192993	0.9365951	0.4698652	125	7.152558e-08	34.959435	-0.13892289	-2.642109	154.32144	-0.01171875	0.48	4.0	116.26556038856506
5	8.187031	0.0	8.187031	8.187031	25.0	0.7761848	0.14109293	1.0808054	0.6570422	150	1.335144e-06	28.83257	-0.094481476	-2.7248363	155.47864	0.026312865	0.24	3.0	139.26874995231628
6	14.700842	0.0	14.700842	14.700842	25.0	1.3156673	0.2766039	2.1494355	0.89186764	175	7.05719e-07	53.197384	-0.13120008	-5.606159	155.43121	-0.110039674	0.48	4.0	162.13759803771973
7	12.840726	0.0	12.840726	12.840726	25.0	1.6084425	0.34243098	2.3488173	0.9554673	200	-5.197525e-07	46.3395	-0.14230211	-6.227867	155.3432	-0.0018347168	0.56	4.0	185.19301962852478
8	10.738046	0.0	10.738046	10.738046	25.0	2.1541994	0.47719908	3.232064	1.5901875	225	1.8882752e-06	23.01168	-0.13575083	-4.395851	156.21727	-0.030089112	0.4	4.0	208.29640913009644
9	10.14695	0.0	10.14695	10.14695	25.0	2.3669589	0.36700028	3.5081394	1.959628	250	3.33786e-07	19.68592	-0.11968611	-4.1238565	157.56165	-0.034804687	0.28	4.0	231.65343260765076
10	12.752215	0.0	12.752215	12.752215	25.0	3.255623	0.64833736	5.0010095	2.5372188	275	-2.193451e-07	49.124825	-0.14525968	-8.962433	156.82051	0.002581787	0.44	4.0	254.72196555137634
11	10.926299	0.0	10.926299	10.926299	25.0	4.061423	0.63381755	5.434637	3.2888637	300	-8.6784365e-07	32.081535	-0.14215606	-8.21529	156.07195	0.023463136	0.48	4.0	277.55533170700073
12	13.299021	0.0	13.299021	13.299021	25.0	4.9842305	0.55173725	6.2962885	4.067564	325	1.4448166e-06	45.378838	-0.11897062	-11.546448	154.43903	0.017388307	0.28	3.0	300.3916096687317
13	12.736756	0.0	12.736756	12.736756	25.0	5.971499	0.7550445	8.103123	4.9203415	350	-6.4849854e-07	64.29017	-0.10287956	-17.280682	154.53868	0.019102784	0.28	3.0	323.3011600971222
14	16.108414	0.0	16.108414	16.108414	25.0	7.784698	0.87610465	9.942335	6.25484	375	1.4066696e-06	49.561867	-0.14333306	-14.767666	155.15106	-0.008206177	0.48	4.0	346.3432631492615
15	12.085341	0.0	12.085341	12.085341	25.0	8.753426	1.0626264	10.420086	7.050883	400	1.4305115e-06	37.355404	-0.09704102	-13.019634	157.1244	0.04487976	0.16	2.0	369.1455969810486
16	12.768231	0.0	12.768231	12.768231	25.0	9.916934	1.0149156	12.205797	8.437713	425	-1.9073486e-08	30.145578	-0.12667996	-10.025599	156.91565	0.014430542	0.44	4.0	391.9998137950897
17	12.205859	0.0	12.205859	12.205859	25.0	11.048314	0.9286997	13.228007	9.42728	450	-2.2125244e-06	37.89884	-0.12917542	-11.937328	156.6713	0.019032592	0.4	4.0	415.5663516521454
18	12.119532	0.0	12.119532	12.119532	25.0	12.260272	0.81065756	14.089673	10.889255	475	1.6784668e-06	33.219078	-0.09363195	-10.721128	158.20027	0.025341187	0.2	2.0	437.92369556427
19	15.582638	0.0	15.582638	15.582638	25.0	13.926931	0.84929526	15.484499	12.09505	500	7.9154967e-07	35.482285	-0.13852791	-8.942135	155.71693	0.011100464	0.44	4.0	461.02129673957825
20	13.290286	0.0	13.290286	13.290286	25.0	14.513064	0.81265527	15.813926	12.95716	525	-1.3828277e-07	27.463285	-0.117175825	-7.7661495	153.83954	0.021660462	0.24	3.0	484.25305938720703
21	14.010193	0.0	14.010193	14.010193	25.0	15.376537	0.94218445	17.071774	13.777171	550	2.3937225e-06	38.0422	-0.09590344	-9.2811775	152.0933	0.049971923	0.2	2.0	506.9124028682709
22	12.338129	0.0	12.338129	12.338129	25.0	16.289942	0.8200163	17.702848	15.132958	575	-1.4781952e-07	10.112212	-0.13614002	-2.8510094	156.1156	-0.027962647	0.44	4.0	529.71107006073
23	12.560609	0.0	12.560609	12.560609	25.0	16.90261	0.697891	17.892633	15.525867	600	1.4209747e-06	11.995588	-0.1383014	-2.652995	154.52824	6.591797e-05	0.52	4.0	552.6594467163086
24	10.824721	0.0	10.824721	10.824721	25.0	17.361792	0.6250608	18.166403	16.157059	625	-6.055832e-07	15.379172	-0.08758195	-3.5121908	150.70378	0.024118653	0.16	3.0	575.3862147331238
25	12.566107	0.0	12.566107	12.566107	25.0	17.958965	0.6848999	19.313467	16.744543	650	-8.487701e-07	16.362062	-0.11313763	-3.666912	151.17303	0.021803893	0.24	3.0	598.1946301460266
26	15.15074	0.0	15.15074	15.15074	25.0	18.765774	0.45105276	19.753521	17.788528	675	-1.4305114e-08	31.013481	-0.14616783	-5.174555	154.05034	0.0005316162	0.44	4.0	621.4678699970245
27	13.248882	0.0	13.248882	13.248882	25.0	19.197401	0.5203411	20.02979	17.94297	700	-7.6293946e-07	22.048103	-0.12484147	-4.516041	153.24907	0.018224487	0.32	4.0	644.1528568267822
28	11.122328	0.0	11.122328	11.122328	25.0	19.654547	0.57040864	20.396832	18.562876	725	2.0551681e-06	6.2653394	-0.13056692	-1.204165	155.26231	0.018772583	0.28	4.0	667.0548572540283
29	8.935992	0.0	8.935992	8.935992	25.0	19.839052	0.5386266	21.022959	19.070236	750	-8.8214875e-07	6.83223	-0.10361576	-1.6614261	152.32574	0.034614258	0.2	3.0	690.271744966507
30	11.641051	0.0	11.641051	11.641051	25.0	20.421087	0.61107457	21.164583	19.491821	775	-4.7683715e-09	23.64774	-0.10465106	-3.5634499	152.83961	0.03668213	0.16	3.0	712.8747544288635
31	15.423655	0.0	15.423655	15.423655	25.0	21.21784	0.37201717	21.65175	19.957851	800	-6.9618227e-07	29.802984	-0.14338891	-4.4990215	155.91422	-0.015698852	0.56	4.0	735.7855517864227
32	13.441435	0.0	13.441435	13.441435	25.0	21.455017	0.4784425	22.167042	20.487017	825	1.5163422e-06	18.20741	-0.10504421	-2.9897957	158.26988	0.023022462	0.16	3.0	758.6909029483795
33	10.583997	0.0	10.583997	10.583997	25.0	21.827864	0.48425952	22.554363	21.002806	850	1.8119812e-07	18.998852	-0.062293485	-3.6958923	152.75333	0.045643922	0.08	2.0	781.500890493393
34	12.921466	0.0	12.921466	12.921466	25.0	22.412792	0.3059821	22.883974	21.823338	875	-5.6743625e-07	14.479898	-0.1444828	-2.7287855	152.72742	0.0005389404	0.52	4.0	804.652453660965
