Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	1.0565219	0.5682361	3.0	0.40000004	21.586956	1000	0.7586343	0.53441805	2.0621316	-1.5131682	-0.8528202	0.037088446	6.2099387645721436
2	0.95625	0.5905176	3.9	0.40000004	20.5625	2000	1.0774202	0.8084852	3.2453506	-1.8062928	-1.1678773	0.022572722	11.351139783859253
3	1.104348	0.41700616	2.0	0.3	22.043478	3000	1.2230037	1.0672317	4.516832	-1.7852913	-1.29829	0.02489043	16.563029050827026
4	0.9833334	0.53709614	3.1000001	0.40000004	20.833334	4000	1.6845675	1.394794	5.3996754	-2.0973666	-1.944936	0.043237723	21.613699197769165
5	1.031915	0.3713726	2.0	0.40000004	21.319149	5000	2.6285198	1.852652	6.2414427	-2.5317905	-3.001157	0.04838626	26.667115926742554
6	1.0543478	0.5980791	3.8000002	0.40000004	21.543478	6000	3.4380138	2.2648344	7.2827535	-2.836759	-3.8181393	0.067772985	31.712793350219727
7	1.1533333	0.6475939	3.8000002	0.40000004	22.533333	7000	4.111251	2.5899491	8.393212	-2.6678305	-4.544551	0.089590274	36.78359818458557
8	0.9708333	0.45136753	2.2	0.40000004	20.708334	8000	4.935908	2.9503448	10.086774	-3.1660705	-5.4446487	0.1221028	42.48610854148865
9	1.12	0.5694442	3.3	0.40000004	22.2	9000	5.66491	3.4605658	10.835865	-3.3593159	-6.148228	0.13429673	47.737473487854004
10	1.0106384	0.44494036	2.0	0.3	21.106382	10000	6.025838	3.9352453	11.238362	-2.6751494	-6.5041604	0.15107794	53.1961236000061
11	2.6588235	1.7015767	7.7000003	1.2	37.588234	11000	6.34133	4.1792817	12.010603	-2.7854319	-6.8786707	0.20259579	58.00843858718872
12	50.05	49.95	100.0	0.1	500.5	12000	7.030964	4.385746	13.448527	-3.7136805	-7.6117897	0.21119499	63.31935453414917
13	50.05	49.95	100.0	0.1	500.5	13000	8.075028	4.693209	14.42207	-3.4757633	-8.702554	0.22953436	68.6397020816803
14	50.05	49.95	100.0	0.1	500.5	14000	9.0432415	5.0112815	15.539905	-3.7926793	-9.641425	0.2666342	73.9542863368988
15	50.05	49.95	100.0	0.1	500.5	15000	9.942522	5.267663	17.133585	-4.2750483	-10.52831	0.27299422	79.27218580245972
16	50.05	49.95	100.0	0.1	500.5	16000	10.682452	5.486037	18.192715	-4.117155	-11.264931	0.30635798	84.58062720298767
17	50.05	49.95	100.0	0.1	500.5	17000	11.456851	5.661295	19.124384	-4.1106215	-12.081918	0.35601684	89.90414261817932
18	50.05	49.95	100.0	0.1	500.5	18000	12.443218	5.876676	20.10417	-4.7362313	-13.073128	0.36036602	95.33248472213745
19	50.05	49.95	100.0	0.1	500.5	19000	13.198204	6.1288676	20.547472	-4.1941104	-13.814428	0.38550243	101.21860599517822
20	50.05	49.95	100.0	0.1	500.5	20000	14.166323	6.3436747	20.97479	-4.150619	-14.869017	0.41320783	107.01030015945435
21	50.05	49.95	100.0	0.1	500.5	21000	15.1726265	6.6069775	21.443	-3.6525824	-15.850408	0.45164418	112.35009479522705
