Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.6776786	0.30125034	1.8000001	0.3	17.78125	0.4109636	0.67302716	1.5029105	-1.0708332	4000	5.424023e-08	3.1206539	-0.004018433	-2.2833412	1.851949	0.0063152085	0.0705	4.0	20.745707750320435
1	0.68258935	0.32978684	2.4	-1.0	17.825893	-0.57584214	0.3497048	0.64548606	-1.3334184	8000	-8.5830685e-09	0.85017693	-0.004953606	-0.2965709	1.825875	0.01464299	0.14525	4.0	39.826850175857544
2	0.7288991	0.3525005	2.2	1.4901161e-08	18.28899	-1.0521667	0.5759934	0.9495669	-2.0010934	12000	-3.8146974e-09	0.7096676	-0.0015341904	0.024791658	1.8625591	0.0044102995	0.02925	4.0	58.85081720352173
3	0.7072398	0.3605452	2.5	-0.8	18.0724	-1.1517371	0.72586846	1.0994577	-2.537851	16000	3.2901763e-08	0.66083235	-0.0041479077	-0.11905706	1.8339629	0.009380636	0.1105	4.0	77.89130902290344
4	0.7004505	0.3403096	2.3	-0.09999999	18.004505	-0.8595779	0.7121567	0.8036981	-2.3651202	20000	-4.2915342e-09	0.56788516	-0.0020431476	-0.121798664	1.8361821	0.011584652	0.1135	4.0	96.75858092308044
5	0.73165137	0.4077889	2.6000001	0.10000002	18.316513	-0.75885373	0.5449923	0.62734795	-2.0159762	24000	-2.5510788e-08	0.44302142	-0.002814296	-0.05694726	1.8176221	0.004250138	0.07925	4.0	115.56577467918396
6	0.6773333	0.2988452	2.3	0.3	17.773333	-0.82410496	0.38399312	0.43134692	-1.9333292	28000	-1.1444092e-08	0.35369098	-0.0033249853	-0.011656076	1.853919	0.0069890576	0.12975	4.0	134.1069839000702
7	0.81148326	0.4038833	2.3	0.3	19.114832	-0.88751984	0.3065407	0.3019055	-1.7742602	32000	1.0967255e-08	0.4048444	-0.0020892902	-0.03831145	1.8166124	0.003817706	0.0375	4.0	152.73985624313354
8	0.81196177	0.4706714	3.1000001	1.4901161e-08	19.119617	-0.8309698	0.31823206	0.2648725	-1.724457	36000	1.001358e-08	0.43281108	-0.0033622154	-0.045754194	1.8446343	0.007985106	0.1055	4.0	171.35208201408386
9	0.81682694	0.38947144	2.2	0.3	19.16827	-0.76314867	0.35609296	0.18014328	-1.7407173	40000	1.9073487e-09	0.3698582	-0.0024170394	-0.025289059	1.8423066	0.0048039784	0.071	4.0	189.89346551895142
10	0.8309179	0.4567377	3.0	-0.5	19.30918	-0.7160998	0.39742276	0.33300093	-1.8429431	44000	5.1259996e-09	0.42902118	-0.0033326568	-0.056222647	1.8336223	0.0041903695	0.07775	4.0	208.36328506469727
11	0.8890548	0.44808003	2.2	0.3	19.890547	-0.83862835	0.39093253	0.16242084	-2.0116498	48000	2.169609e-08	0.36915287	-0.0035642292	-0.028439969	1.8419447	0.009140499	0.1235	4.0	227.4877986907959
12	0.96321243	0.50319606	3.6000001	0.3	20.632124	-0.86074543	0.39228943	-0.08546384	-2.003053	52000	-1.45435335e-08	0.3834507	-0.0057234494	-0.03293407	1.8186299	0.009537897	0.17	4.0	246.37205052375793
13	1.0	0.5662464	3.2	-0.5	21.0	-0.73104125	0.41952568	-0.027494121	-1.9325863	56000	4.7683715e-09	0.40862432	-0.0017770176	-0.017208636	1.810304	0.009411923	0.1565	4.0	264.923828125
14	1.0836066	0.5831459	3.5	-0.8	21.836065	-0.6695737	0.46846902	-0.0182945	-1.8824426	60000	-9.059906e-09	0.40476474	-0.004976905	-0.012722641	1.8432255	0.016573388	0.21275	4.0	283.5162091255188
15	1.0641304	0.6061427	3.2	0.10000002	21.641304	-0.6981803	0.4890547	0.0053375755	-2.0023472	64000	-2.1457671e-09	0.40586805	-0.004776127	-0.007281691	1.8405545	0.011175409	0.144	4.0	302.0469527244568
16	1.1782858	0.7193548	5.4	-0.19999999	22.782858	-0.7417547	0.4894953	-0.010651685	-2.029182	68000	4.2915342e-09	0.52760875	-0.0038996777	-0.015798211	1.8150059	0.00989988	0.14825	4.0	321.02654123306274
17	1.2523531	0.8579184	5.8	-0.39999998	23.52353	-0.6848241	0.5107878	0.15274972	-1.9910098	72000	3.3378602e-09	0.6670933	-0.0023042546	-0.014907479	1.820585	0.010821841	0.13525	4.0	339.590505361557
18	1.3887501	0.851395	5.3	0.3	24.8875	-0.5692826	0.55544597	0.39732435	-1.9970505	76000	4.4107438e-09	0.63334656	-0.005425986	-0.009811401	1.8483098	0.01050647	0.17675	4.0	358.13438272476196
19	1.3365854	0.8232909	5.6	-0.09999999	24.365854	-0.4789538	0.6014488	0.5909177	-2.0269446	80000	0.0	0.6483597	-0.0049508936	-0.019978762	1.8359137	0.01615628	0.17725	4.0	376.888631105423
20	1.4157233	0.84254295	6.3	0.20000002	25.157232	-0.53367037	0.56811357	0.5025255	-2.1137004	84000	-1.3828277e-08	0.67233473	-0.0024777933	-0.0061346292	1.8258499	0.009673281	0.104	4.0	395.4775593280792
21	1.7690647	1.2304791	8.400001	0.40000004	28.690647	-0.5816527	0.53767926	0.41269118	-2.2693977	88000	-2.2649764e-09	1.2951406	-0.0043088766	-0.109440565	1.8427995	0.01052912	0.166	4.0	414.0557680130005
22	1.7276595	1.2730211	8.8	0.3	28.276596	-0.3017705	0.60022	0.8139113	-2.2815454	92000	8.106232e-09	1.2375143	-0.004259409	-0.006436348	1.8037521	0.01220439	0.13775	4.0	432.6601371765137
23	1.7035211	1.3296411	11.1	0.40000004	28.035212	-0.13627201	0.65081	1.0579066	-1.9884124	96000	-1.9073487e-09	1.4215041	-0.0030221376	-0.040623665	1.7902923	0.009664073	0.1415	4.0	451.71445393562317
24	2.0140624	1.5318359	10.2	-0.19999999	31.140625	-0.1896867	0.5615777	0.82428735	-2.181774	100000	-1.3828277e-08	1.6756711	-0.0041267388	-0.034700394	1.8316743	0.01368669	0.151	4.0	470.7023584842682
25	2.6327105	2.5305526	13.7	0.3	37.327103	-0.112704225	0.5037574	0.8334184	-2.1900353	104000	-2.6345253e-08	4.1007595	-0.0046491004	-0.48854852	1.7984362	0.0140187405	0.193	4.0	489.596638917923
26	2.4756758	2.3843791	17.9	0.5	35.756756	0.380176	0.60388833	1.6778075	-2.2995121	108000	-9.536744e-10	3.480669	-0.00525456	-0.016006231	1.8397528	0.017732823	0.1865	4.0	508.56979632377625
27	3.473563	3.5527697	18.2	-0.29999998	45.735634	0.7042089	0.62912476	2.1071992	-2.0049965	112000	-1.2278557e-08	5.7192903	-0.0024720433	-0.27097178	1.8101184	0.011471766	0.14575	4.0	527.6955111026764
28	3.663855	3.4339755	13.6	-0.19999999	47.638554	1.0752254	0.70569974	2.4720657	-1.684892	116000	-7.2717667e-09	5.1823254	-0.0043371883	-0.1801486	1.816911	0.0059144716	0.11025	4.0	546.3517377376556
29	4.093421	3.28771	14.8	0.10000002	51.93421	1.3223889	0.71142036	2.7785103	-1.9028293	120000	-7.1525574e-10	4.6884093	-0.0049459864	-0.14013958	1.8251305	0.014236072	0.12925	4.0	564.9477579593658
30	5.8403506	5.411906	25.300001	0.40000004	69.40351	1.3877286	0.64523387	2.7401688	-1.9449251	124000	3.1232833e-08	8.63125	-0.0074552232	-0.76448965	1.8066753	0.022490345	0.20025	4.0	583.6849937438965
31	8.376192	7.9073453	29.6	-0.29999998	94.7619	1.9483737	0.6930143	3.4570994	-2.1640863	128000	-5.9604646e-09	12.563199	-0.004262219	-2.0434275	1.8309482	0.010505609	0.0945	4.0	602.3980429172516
32	8.264285	8.386094	36.3	0.70000005	93.64286	3.052048	0.88929164	5.180154	-1.9209799	132000	1.8000602e-08	11.195467	-0.004420266	-0.062553406	1.8143926	0.0084493635	0.093	4.0	621.0622701644897
33	18.305	18.63726	64.4	0.90000004	194.05	4.012856	0.8396164	6.4420443	-1.6742457	136000	1.078844e-08	17.216263	-0.0034506305	-3.286334	1.8069012	0.0050710617	0.05875	4.0	639.7476847171783
34	14.396	13.707822	48.3	-1.0	154.96	5.211442	0.9613131	7.953017	-1.1131097	140000	-8.106232e-09	13.22901	-0.004056174	0.36994648	1.8303435	0.0062283073	0.08225	4.0	658.44091963768
35	19.805262	17.907965	76.5	1.2	209.05263	5.9243116	0.9152504	8.591248	0.717221	144000	1.5497207e-08	12.994629	-0.0026481212	-0.47079086	1.8582282	0.006703149	0.073	4.0	677.4351437091827
36	17.072725	17.622513	68.700005	0.3	181.72728	5.872668	0.99299896	8.433472	-1.4258001	148000	2.3841857e-09	12.884863	-0.002701633	-0.29421043	1.8146491	0.0120564075	0.12575	4.0	696.4839472770691
37	15.340909	17.834661	55.0	0.40000004	164.40909	5.7288103	1.0099136	8.146033	-2.0436006	152000	5.4836273e-09	13.518957	-0.0039699315	-0.31064892	1.7831525	0.005610738	0.035	4.0	716.8042237758636
38	25.126669	27.68358	100.0	0.1	260.8	5.8386464	0.9056369	8.127767	-2.2507334	156000	-1.4781952e-08	13.06788	-0.0013746772	-1.4234791	1.8080715	0.0036511733	0.05475	4.0	736.6707537174225
39	35.555557	27.181166	100.0	0.1	364.1111	6.6165447	0.8170836	8.786387	-3.6722548	160000	-1.4901161e-09	9.723456	-0.0060637053	-1.6860504	1.8002743	0.006078447	0.07775	4.0	756.2981994152069
40	22.158825	15.364209	49.4	1.5	231.94118	7.654632	0.91102934	9.92844	-2.465666	164000	-1.5735626e-08	13.509895	-0.0031244545	-0.22541142	1.8104781	0.005283499	0.07975	4.0	777.049813747406
