Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	19.88049	0.0	19.88049	19.88049	25.0	25	0.70161074	0.3918238	1.5163249	-0.33922935	-0.4142382	0.22917184	19.746228218078613
2	27.047064	0.0	27.047064	27.047064	25.0	50	1.0120913	0.35612983	1.7894213	-0.07034921	-1.4578992	0.11070778	38.08282971382141
3	22.944508	0.0	22.944508	22.944508	25.0	75	1.0966836	0.37972713	2.0330787	0.054380946	-2.6131516	0.07592759	56.440983057022095
4	28.151926	0.0	28.151926	28.151926	25.0	100	1.3327717	0.36325222	2.5137036	0.11978495	-3.0786927	0.10705743	74.75156497955322
5	55.521965	0.0	55.521965	55.521965	25.0	125	1.9007138	0.81256604	4.154417	0.21973692	-2.9809823	0.12082997	93.02662897109985
6	67.43187	0.0	67.43187	67.43187	25.0	150	2.6111193	1.1657085	4.910799	0.38708633	-3.5589185	0.086685754	111.28391170501709
7	65.36146	0.0	65.36146	65.36146	25.0	175	3.2243104	1.2821317	5.3009067	0.6287973	-3.9385834	0.083397895	129.60078048706055
8	62.67836	0.0	62.67836	62.67836	25.0	200	3.7834191	1.3149521	5.6574674	0.8518312	-4.596146	0.0728543	147.89029479026794
9	60.524826	0.0	60.524826	60.524826	25.0	225	4.213292	1.3132915	6.0020447	1.140133	-5.530443	0.08285532	166.18534994125366
10	60.069687	0.0	60.069687	60.069687	25.0	250	4.597903	1.2907891	6.308442	1.316365	-5.43154	0.12754793	184.77576160430908
11	63.45847	0.0	63.45847	63.45847	25.0	275	5.0040526	1.2684628	6.51308	1.5145547	-5.794909	0.08801153	203.05209684371948
12	64.833496	0.0	64.833496	64.833496	25.0	300	5.3535957	1.2570041	6.9362855	1.8278201	-6.7357397	0.08085073	221.2265636920929
13	62.93909	0.0	62.93909	62.93909	25.0	325	5.7002983	1.2113426	7.7210164	2.1139581	-6.6387267	0.1016396	239.78420901298523
14	64.36532	0.0	64.36532	64.36532	25.0	350	6.103444	1.1880283	7.46142	2.413339	-6.8211074	0.094703935	258.6525754928589
15	59.947083	0.0	59.947083	59.947083	25.0	375	6.439638	1.1469051	8.002665	2.782659	-7.099961	0.09999892	277.29011845588684
16	62.449703	0.0	62.449703	62.449703	25.0	400	6.7902007	1.1582664	8.592757	3.069144	-7.8703446	0.103208564	295.58031010627747
