Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	10.964195	0.0	10.964195	10.964195	25.0	-0.003044894	0.09129026	0.1692194	-0.30239642	25	-1.0108947e-06	49.079636	-0.1474471	-2.0230408	153.37773	0.027784424	0.56	2.0	20.131661891937256
1	14.299045	0.0	14.299045	14.299045	25.0	0.1402273	0.11601748	0.4747828	-0.008583379	50	1.04904174e-07	67.74744	-0.16797297	-2.7059631	151.75339	-0.022780761	0.64	4.0	39.12680459022522
2	16.030275	0.0	16.030275	16.030275	25.0	0.30771673	0.21671543	0.70958364	-0.17036028	75	-2.813339e-07	76.02814	-0.15028758	-3.617691	151.92294	-0.028648682	0.56	4.0	58.12805771827698
3	13.315839	0.0	13.315839	13.315839	25.0	0.49859828	0.18868539	0.9098271	0.16642988	100	-2.8610229e-08	52.859562	-0.14468563	-3.2201004	151.85838	0.011635132	0.4	4.0	77.52887678146362
4	15.499995	0.0	15.499995	15.499995	25.0	0.754436	0.24521798	1.2046475	0.10535529	125	1.9073487e-07	72.56923	-0.10983244	-4.711975	154.32312	0.029108888	0.32	2.0	96.76912951469421
5	11.388552	0.0	11.388552	11.388552	25.0	0.97036064	0.2800634	1.5555851	0.6884078	150	2.8610229e-08	31.203773	-0.11295498	-3.319748	155.48111	0.009055176	0.32	4.0	115.67932105064392
6	13.786547	0.0	13.786547	13.786547	25.0	1.2789733	0.373335	2.1610858	0.4962663	175	-1.9073486e-08	58.086796	-0.13363147	-5.435131	155.4348	-0.00055786135	0.4	4.0	134.62775039672852
7	11.154355	0.0	11.154355	11.154355	25.0	1.6652913	0.30876347	2.27044	1.2522055	200	-1.04904174e-07	41.35379	-0.12893994	-5.673786	155.34975	-0.00067749026	0.4	4.0	153.52281856536865
8	9.752426	0.0	9.752426	9.752426	25.0	2.0342798	0.33525565	2.6643708	1.497579	225	-4.7683717e-08	27.411194	-0.08708709	-4.9759026	156.22446	0.028205566	0.12	2.0	172.69514441490173
9	12.161744	0.0	12.161744	12.161744	25.0	2.8723733	0.5021009	3.8278012	2.0151656	250	-1.1920929e-07	45.130394	-0.11170995	-8.034241	157.57025	0.021412354	0.28	3.0	191.44037461280823
10	13.790835	0.0	13.790835	13.790835	25.0	3.2334118	0.6915248	4.9789157	2.4120467	275	-1.2445449e-06	53.327545	-0.10790989	-10.107986	156.8309	0.03173523	0.2	3.0	210.05148720741272
11	12.152719	0.0	12.152719	12.152719	25.0	4.31313	0.7721283	6.293548	3.2701797	300	-1.4686584e-06	48.460854	-0.12162487	-11.549931	156.08258	0.0193042	0.2	3.0	228.68545031547546
12	12.124908	0.0	12.124908	12.124908	25.0	5.3665676	0.8120805	6.9760747	4.3053727	325	4.7683717e-08	22.056639	-0.13442577	-6.8040094	154.45232	0.0039685057	0.36	4.0	247.54599261283875
13	14.66559	0.0	14.66559	14.66559	25.0	6.7715316	0.9379543	8.784259	5.317531	350	1.8119812e-07	70.955284	-0.104473256	-17.41661	154.5525	0.022788696	0.28	3.0	266.27315735816956
14	15.411368	0.0	15.411368	15.411368	25.0	8.127063	1.0017086	9.656002	6.3898196	375	1.9073486e-08	28.361155	-0.15101652	-9.530037	155.16211	-0.018017579	0.56	4.0	284.92883682250977
15	13.877025	0.0	13.877025	13.877025	25.0	8.635406	0.99897987	11.257674	7.287346	400	2.670288e-07	33.93862	-0.14368483	-10.3412285	157.13123	-0.0036010742	0.36	4.0	303.4412398338318
16	15.564892	0.0	15.564892	15.564892	25.0	10.461514	1.013356	11.948418	8.071703	425	7.6293944e-08	48.191685	-0.13137531	-14.160236	156.91927	-0.045305785	0.4	4.0	322.167781829834
17	14.147195	0.0	14.147195	14.147195	25.0	10.982623	1.1625572	13.036856	9.194248	450	-2.193451e-07	72.1198	-0.13538517	-18.854805	156.67912	0.0015057373	0.48	4.0	341.0640604496002
18	14.195367	0.0	14.195367	14.195367	25.0	12.144159	0.9949644	14.461494	10.440531	475	1.8119812e-07	32.790817	-0.13437645	-10.938541	158.21173	-0.047505494	0.4	4.0	359.60078263282776
19	15.054133	0.0	15.054133	15.054133	25.0	14.015359	0.83452374	15.664364	12.319761	500	1.9073486e-08	43.638428	-0.095819555	-10.861305	155.72711	0.035470583	0.16	2.0	378.10433077812195
20	13.695243	0.0	13.695243	13.695243	25.0	14.524959	0.959467	16.125809	12.752702	525	3.33786e-08	33.893463	-0.09668511	-9.121302	153.84955	0.029839782	0.16	2.0	396.6522617340088
21	16.996656	0.0	16.996656	16.996656	25.0	15.864114	0.897408	17.480476	14.3996315	550	-1.0108947e-06	67.904	-0.10522224	-12.981049	152.10452	0.027700195	0.16	2.0	415.09339785575867
22	16.038157	0.0	16.038157	16.038157	25.0	16.86756	0.6203098	17.766502	15.389274	575	6.67572e-08	37.270065	-0.13715993	-7.812607	156.12874	0.01829773	0.48	4.0	433.90137457847595
23	15.996393	0.0	15.996393	15.996393	25.0	17.684568	0.60829663	18.433344	16.221464	600	-9.536743e-08	22.012373	-0.13458247	-4.1580544	154.54225	-0.06590393	0.48	4.0	453.2207033634186
24	10.301031	0.0	10.301031	10.301031	25.0	17.46564	0.5574776	18.78332	16.492117	625	-5.197525e-07	11.887066	-0.1313702	-3.2066145	150.71634	-0.016436767	0.24	4.0	471.78144931793213
