Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	12.910692	0.0	12.910692	12.910692	25.0	25	0.45485342	0.39655814	1.2758603	-0.7944183	0.45420274	0.39141595	1.3735335	-0.6629611	-0.359497	0.12118721	20.938879013061523
2	18.513325	0.0	18.513325	18.513325	25.0	50	0.5936081	0.37676048	1.3929745	-0.31280175	0.5943433	0.3648394	1.263805	-0.31070885	-2.6487834	0.051695183	41.9154851436615
3	12.803685	0.0	12.803685	12.803685	25.0	75	0.5898166	0.35445625	1.3499177	-0.2617285	0.58745575	0.3479939	1.4082114	-0.14767477	-4.5823255	0.03666768	62.67224955558777
4	14.14564	0.0	14.14564	14.14564	25.0	100	0.6087227	0.35010797	1.4050975	-0.18322591	0.60868084	0.348742	1.3334428	-0.11133363	-4.8547506	0.030513847	82.91190886497498
5	12.377074	0.0	12.377074	12.377074	25.0	125	0.6035675	0.34069616	1.4163892	-0.27552792	0.6048469	0.34058177	1.3441837	-0.19562773	-4.642772	0.027314093	102.10000252723694
6	14.01671	0.0	14.01671	14.01671	25.0	150	0.62664026	0.33560827	1.473876	-0.11634439	0.62501055	0.33440128	1.5076561	-0.08031454	-4.4087176	0.024626367	122.73646450042725
7	17.459808	0.0	17.459808	17.459808	25.0	175	0.6496112	0.32003945	1.2922567	-0.07821307	0.64995444	0.3178737	1.3610831	-0.026819227	-4.4733295	0.027313469	143.00094890594482
8	15.776299	0.0	15.776299	15.776299	25.0	200	0.67210597	0.32465976	1.6229467	-0.05104132	0.6724713	0.32386166	1.5062019	0.011459736	-4.390581	0.028606297	162.93869614601135
9	13.375932	0.0	13.375932	13.375932	25.0	225	0.70167553	0.3233806	1.496523	-0.14321387	0.7017334	0.3242198	1.5277271	-0.03242739	-4.3560753	0.023352947	183.4322009086609
10	11.214092	0.0	11.214092	11.214092	25.0	250	0.7379607	0.3427306	1.4897548	-0.13623512	0.7385635	0.3383279	1.5015396	-0.07149982	-4.249133	0.029650759	203.0156741142273
