Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.68149203	0.0	0.68149203	0.68149203	25.0	0.0014474556	0.011642557	0.056638192	-0.0136959925	25	4.7683715e-09	0.13464174	-0.051846508	-0.036474586	9.804028	-0.019140072	0.04	4.0	23.637852668762207
1	0.6493099	0.0	0.6493099	0.6493099	25.0	0.09766399	0.0016886013	0.09828176	0.092423424	50	-4.7683715e-09	0.24512303	-0.02533593	-0.092402294	10.219248	0.008072033	0.0	4.0	45.913938760757446
2	2.4574919	0.0	2.4574919	2.4574919	25.0	0.22493061	0.05011221	0.35559708	0.066427395	75	7.6293944e-08	1.4965352	-0.03061469	-0.36028254	10.035359	-0.0102291675	0.04	4.0	68.16365933418274
3	1.9755939	0.0	1.9755939	1.9755939	25.0	0.3930182	0.05268367	0.6453946	0.36804712	100	3.8146972e-08	0.5694272	-0.02989058	-0.21943775	10.770267	-0.0125349425	0.04	4.0	90.35337829589844
4	0.623689	0.0	0.623689	0.623689	25.0	0.5806633	0.00903805	0.590578	0.54466444	125	-6.198883e-08	0.18075709	-0.03385236	-0.116716325	10.449227	-0.019539567	0.0	4.0	112.62421226501465
5	3.2898664	0.0	3.2898664	3.2898664	25.0	0.85012954	0.17775013	1.682325	0.6370809	150	-8.583069e-08	2.4897964	-0.0164995	-0.76983213	10.119821	-0.00537035	0.04	4.0	135.03100562095642
6	0.70840406	0.0	0.70840406	0.70840406	25.0	1.120558	0.00896268	1.1574346	1.1109012	175	5.7220458e-08	0.09885954	-0.007651329	-0.069710895	9.7887535	-0.00091274263	0.0	4.0	157.19797611236572
7	0.0	0.0	0.0	0.0	25.0	1.4472231	1.1920929e-07	1.447223	1.447223	200	1.14440915e-07	0.03875378	-0.025578627	0.088864446	10.755475	0.008950081	0.0	4.0	179.20696759223938
8	1.3471204	0.0	1.3471204	1.3471204	25.0	1.6874423	0.26149043	2.94619	1.6184317	225	2.5272368e-07	3.689974	-0.0374992	-1.2504759	9.862276	0.025726337	0.04	4.0	201.40759253501892
9	3.3826876	0.0	3.3826876	3.3826876	25.0	2.0782979	0.19238687	2.7737026	1.975148	250	4.7683715e-09	0.58410954	-0.042260412	-0.27745023	9.995542	-0.004856224	0.0	4.0	223.32532739639282
10	4.129057	0.0	4.129057	4.129057	25.0	2.513555	0.24572656	3.3152528	2.1597223	275	0.0	4.7864614	-0.025521273	-1.6831453	10.007538	-0.017274246	0.04	4.0	245.69075536727905
11	1.0097921	0.0	1.0097921	1.0097921	25.0	3.0691025	0.21078941	4.0112963	3.011484	300	3.9339067e-08	0.12761778	-0.022920528	0.12633565	10.345956	0.014818039	0.04	4.0	268.0208306312561
12	1.15068	0.0	1.15068	1.15068	25.0	3.645658	0.3401459	5.011361	3.5354006	325	1.66893e-07	3.1458938	-0.019457255	-1.8545284	10.212808	-0.0013346672	0.0	4.0	290.0257935523987
13	3.5669446	0.0	3.5669446	3.5669446	25.0	4.4752703	0.5286833	6.012308	4.117975	350	-6.198883e-08	1.265758	-0.051213946	-0.7533856	9.52443	0.020087108	0.04	4.0	312.51246333122253
14	4.003632	0.0	4.003632	4.003632	25.0	5.2604136	0.43050173	6.530482	4.9805994	375	-1.1920929e-07	2.927147	-0.03691772	-1.9311495	10.541698	0.024444293	0.04	3.0	334.82264971733093
15	1.0752333	0.0	1.0752333	1.0752333	25.0	5.948901	0.19376688	6.8338223	5.891203	400	-1.4901161e-08	0.09043632	-0.03015344	0.5095657	9.695746	0.016162796	0.04	4.0	357.24437713623047
16	2.098089	0.0	2.098089	2.098089	25.0	6.6086583	0.26604065	7.7475924	6.5040636	425	1.6093255e-08	0.18512385	-0.012661361	0.052689433	9.707691	0.010280915	0.0	4.0	379.42964029312134
17	3.0038185	0.0	3.0038185	3.0038185	25.0	6.9378705	0.42603588	8.12715	6.7158575	450	3.8146972e-08	1.0758995	-0.02922634	-0.43214935	9.817142	0.011664486	0.0	4.0	401.5935938358307
18	1.982788	0.0	1.982788	1.982788	25.0	7.2127247	0.4024918	8.542588	6.8283677	475	6.079674e-08	0.17387342	-0.0428298	0.07237448	11.086057	0.0037181664	0.04	4.0	423.8531496524811
19	1.3908888	0.0	1.3908888	1.3908888	25.0	7.443113	0.18004695	8.154799	7.3600664	500	1.1920929e-07	0.1760448	-0.03171541	-0.028879896	9.90779	0.021217918	0.0	4.0	446.2288930416107
20	2.9970589	0.0	2.9970589	2.9970589	25.0	7.485558	0.2824552	8.3240795	7.3309627	525	5.7220458e-08	0.769995	-0.011721139	-0.18828946	10.278269	0.00027280807	0.0	4.0	468.9088680744171
21	3.1081743	0.0	3.1081743	3.1081743	25.0	7.8388476	0.8767462	10.642299	7.481652	550	-8.106232e-08	1.309774	-0.04856686	-0.28242278	11.063201	0.023723755	0.04	4.0	491.4136919975281
22	2.244076	0.0	2.244076	2.244076	25.0	7.514044	0.3586221	8.846078	7.380171	575	2.8014183e-08	0.3705699	-0.026454773	0.021318346	10.754739	0.007463417	0.04	4.0	513.8839423656464
23	2.747249	0.0	2.747249	2.747249	25.0	7.2803016	0.32879794	8.601555	6.8715396	600	-1.37090685e-08	0.36158407	-0.053720232	-0.13634214	9.508781	-0.012785473	0.04	4.0	536.1235587596893
24	2.0385876	0.0	2.0385876	2.0385876	25.0	7.150171	0.29112154	7.9960337	7.005051	625	2.8610229e-08	1.90268	-0.012587981	-0.75934196	9.907984	-0.0024698258	0.0	4.0	558.2244825363159
25	5.384533	0.0	5.384533	5.384533	25.0	7.7871685	0.80335516	10.526844	7.328222	650	1.66893e-08	3.5260403	-0.03964259	-2.466926	9.682255	0.02284071	0.08	3.0	580.2118320465088
26	0.8006497	0.0	0.8006497	0.8006497	25.0	8.289165	0.10135059	8.766001	8.261872	675	5.2452087e-08	0.75917155	-0.028592853	0.8548592	10.055887	0.015930977	0.0	4.0	602.7166609764099
27	6.7011733	0.0	6.7011733	6.7011733	25.0	8.954999	0.6941688	11.372793	7.75532	700	1.2874604e-07	8.312962	-0.05900445	-3.470315	11.069624	0.029801711	0.04	2.0	625.0966849327087
28	1.0208298	0.0	1.0208298	1.0208298	25.0	9.52525	0.19988528	10.340939	9.424575	725	2.3841858e-08	0.5747286	-0.047389254	0.9441085	10.704898	0.008537483	0.04	4.0	647.3928775787354
29	1.0643259	0.0	1.0643259	1.0643259	25.0	10.091037	0.43618986	12.077911	9.96436	750	1.001358e-07	1.6621212	-0.02731268	-0.4130447	10.260351	-0.00062482833	0.0	4.0	669.4850943088531
30	2.285155	0.0	2.285155	2.285155	25.0	9.993412	0.49512622	11.634182	9.776515	775	1.7642975e-07	0.62001806	-0.042199038	-0.3419941	10.140844	0.012269573	0.08	4.0	691.4925634860992
31	2.303015	0.0	2.303015	2.303015	25.0	9.496012	0.28802592	10.642697	9.369246	800	-1.7881394e-08	0.23165649	-0.03819385	-0.086533636	9.590493	-0.0066202544	0.0	4.0	713.3752973079681
32	3.8171263	0.0	3.8171263	3.8171263	25.0	9.347553	0.40798193	10.342329	9.023152	825	-6.437302e-08	0.8717584	-0.010912065	0.059244692	10.544987	-0.007831688	0.0	4.0	735.562756061554
