Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	2.7295702	0.0	2.7295702	2.7295702	25.0	25	0.10749316	0.17363583	0.9316708	-0.14253283	0.10579857	0.14589782	0.74634916	-0.10182542	-0.063641004	0.052327633	20.902969121932983
2	11.570831	0.0	11.570831	11.570831	25.0	50	0.29120314	0.21809673	1.1605594	-0.22906558	0.29046685	0.21828753	1.0443587	-0.3113601	-0.28782335	0.15574105	41.39287042617798
3	14.496505	0.0	14.496505	14.496505	25.0	75	0.40570205	0.23577659	1.0016466	-0.08345565	0.4025024	0.2232012	1.0702016	-0.095290884	-0.5016984	0.15554921	62.0067081451416
4	8.093591	0.0	8.093591	8.093591	25.0	100	0.41808233	0.2894044	1.2431157	-0.08292852	0.41832516	0.26615465	1.2879705	-0.07721732	-0.7011572	0.08307665	82.38843607902527
5	11.885812	0.0	11.885812	11.885812	25.0	125	0.44932902	0.30884996	1.2711438	-0.1750262	0.44912198	0.29470086	1.3145965	-0.07208145	-1.0731952	0.08551577	102.75965809822083
6	14.461603	0.0	14.461603	14.461603	25.0	150	0.4816788	0.32950103	1.3942633	-0.42394695	0.48096773	0.3160516	1.4164271	-0.12722936	-1.3275397	0.08154058	123.24595236778259
7	10.484889	0.0	10.484889	10.484889	25.0	175	0.538547	0.32470784	1.3721652	-0.10421404	0.53727335	0.31632036	1.4091885	-0.06361281	-1.5691655	0.07017753	143.5579833984375
8	12.089848	0.0	12.089848	12.089848	25.0	200	0.5802065	0.331855	1.4159938	-0.07497051	0.58072937	0.3262739	1.4817162	-0.020788122	-1.8050166	0.082776144	164.20530343055725
9	8.465875	0.0	8.465875	8.465875	25.0	225	0.6025742	0.3440929	1.483965	-0.08301097	0.6016915	0.3371715	1.4847056	-0.031996377	-1.8878411	0.0796658	184.58990597724915
10	12.154399	0.0	12.154399	12.154399	25.0	250	0.6734348	0.37416542	1.5933799	-0.14561403	0.67417455	0.3700984	1.5419042	-0.17666902	-1.9644305	0.08614322	204.9026162624359
11	10.807442	0.0	10.807442	10.807442	25.0	275	0.7349506	0.39034975	2.249834	-0.1897226	0.7318975	0.3856131	2.2766306	-0.10595031	-0.8811845	0.15619989	225.26446866989136
12	15.702494	0.0	15.702494	15.702494	25.0	300	0.8111907	0.37201774	1.7406864	-0.036084913	0.8119459	0.37068996	1.7540054	0.027252201	-0.9062531	0.10562175	246.73833513259888
13	16.468168	0.0	16.468168	16.468168	25.0	325	0.89757967	0.38970965	2.3544161	0.04685734	0.89502	0.38322622	2.1588452	0.04782152	-1.1374516	0.13974795	267.23120617866516
14	5.0952272	0.0	5.0952272	5.0952272	25.0	350	0.9435988	0.38614154	2.2146966	0.13467197	0.94495565	0.38357776	2.142776	0.16696227	-1.0947648	0.16849002	287.58322191238403
15	4.5315175	0.0	4.5315175	4.5315175	25.0	375	0.98316896	0.39564568	2.2173343	0.051506836	0.9827377	0.39160568	2.1362348	0.10869421	-1.121577	0.16038166	307.9123044013977
16	0.80622584	0.0	0.80622584	0.80622584	25.0	400	0.9960445	0.40571275	2.1417654	0.23651263	0.99642205	0.40390208	2.1635652	0.23336777	-0.91389817	0.14916494	328.09807682037354
17	1.8943042	0.0	1.8943042	1.8943042	25.0	425	1.0205488	0.4027477	2.2398283	0.30811238	1.0192037	0.40004227	2.1940742	0.33511892	-0.9075046	0.13213658	348.20303106307983
