Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	17.686739	0.0	17.686739	17.686739	25.0	-0.024422577	0.12715453	0.3946925	-0.30809706	25	1.8119812e-07	149.10959	-0.08687589	-4.319748	9.390712	0.027568875	0.16	2.0	21.799421072006226
1	26.202549	0.0	26.202549	26.202549	25.0	0.2328201	0.1179725	0.5829374	0.06431772	50	4.7683717e-08	185.15892	-0.07060802	-6.0893707	10.051484	-0.014599418	0.16	4.0	42.67479419708252
2	35.226307	0.0	35.226307	35.226307	25.0	0.60863954	0.23679017	1.1605359	0.28629282	75	1.9073486e-08	389.26004	-0.06811055	-12.470703	10.110791	-0.039793894	0.16	4.0	63.56792640686035
3	41.146103	0.0	41.146103	41.146103	25.0	1.0807676	0.41919348	1.8741033	0.43926606	100	6.198883e-08	408.69186	-0.09653166	-17.826508	10.145616	-0.032265853	0.12	4.0	84.41707277297974
4	31.962534	0.0	31.962534	31.962534	25.0	1.3612252	0.4082491	2.4159784	0.7712691	125	-1.5258789e-07	239.43909	-0.08075242	-13.638977	9.848644	-0.038799096	0.2	4.0	105.24180173873901
5	34.61648	0.0	34.61648	34.61648	25.0	1.630715	0.48739052	2.505256	0.7454427	150	-5.2452087e-08	337.33972	-0.08507731	-17.307922	10.905369	0.023124008	0.24	4.0	126.08445382118225
6	28.84446	0.0	28.84446	28.84446	25.0	2.1141503	0.6197779	3.3908749	0.9730792	175	9.059906e-08	237.92586	-0.056539625	-16.483917	9.516791	0.0046900176	0.04	4.0	146.85813927650452
7	32.66045	0.0	32.66045	32.66045	25.0	2.9292207	0.74700284	4.2004895	1.5824187	200	4.7683717e-08	234.24295	-0.052686825	-20.503021	10.3479	-0.015429592	0.12	4.0	167.67130517959595
8	32.100697	0.0	32.100697	32.100697	25.0	3.455626	0.66531193	4.8527374	2.3354273	225	-6.67572e-08	257.20197	-0.10274365	-24.09462	10.3993845	-0.033503685	0.2	4.0	188.50317120552063
9	23.647388	0.0	23.647388	23.647388	25.0	3.671624	0.95120955	5.5889363	2.1659527	250	1.6212464e-07	117.95756	-0.031089658	-13.975044	9.789099	-0.0037787629	0.0	4.0	209.35630750656128
10	24.822178	0.0	24.822178	24.822178	25.0	4.6437798	1.0626242	6.831262	2.9583533	275	1.04904174e-07	222.97856	-0.05153333	-21.696274	10.640581	0.021190166	0.0	4.0	230.17020463943481
11	23.981081	0.0	23.981081	23.981081	25.0	5.260094	1.0921317	7.7395844	3.7793326	300	9.536743e-09	129.81061	-0.03726401	-16.897568	10.084237	0.0046782303	0.04	4.0	251.11447310447693
12	23.74125	0.0	23.74125	23.74125	25.0	6.3668127	1.1856202	8.669696	3.8018909	325	-7.6293944e-08	187.29283	-0.04352673	-21.562988	11.265107	0.015429382	0.0	4.0	273.0218622684479
13	27.8812	0.0	27.8812	27.8812	25.0	7.727228	1.548465	10.26043	4.5160737	350	-8.106232e-08	151.63098	-0.051045272	-19.062927	10.1362505	0.012920742	0.08	4.0	294.2756633758545
14	23.37878	0.0	23.37878	23.37878	25.0	8.435447	1.477733	11.343638	5.7193847	375	-4.2915346e-08	190.02434	-0.040959213	-23.886993	10.581062	-0.0022989465	0.0	4.0	315.4882562160492
15	31.49832	0.0	31.49832	31.49832	25.0	9.924585	1.1909868	11.810754	6.575129	400	-3.1471254e-07	298.184	-0.066720515	-34.37918	10.359386	0.0061892318	0.12	4.0	337.0620982646942
16	32.90037	0.0	32.90037	32.90037	25.0	11.253036	1.364983	13.271607	8.2658415	425	-1.9073486e-08	168.73576	-0.06498068	-21.774002	10.548969	-0.062402323	0.16	4.0	358.3711061477661
17	26.176537	0.0	26.176537	26.176537	25.0	11.445512	1.5835365	13.620912	8.735079	450	-1.7166138e-07	258.3306	-0.04111428	-31.256119	10.638976	0.012007351	0.0	4.0	379.6825022697449
18	36.210392	0.0	36.210392	36.210392	25.0	13.469531	1.372715	15.212858	10.678001	475	-1.04904174e-07	300.3222	-0.062237225	-26.765045	10.6561365	-0.012729397	0.04	4.0	400.9220049381256
19	30.347206	0.0	30.347206	30.347206	25.0	14.26386	0.89104223	15.590182	12.470109	500	1.7166138e-07	210.14186	-0.05217564	-21.63588	9.326265	0.024194775	0.0	3.0	422.51675033569336
20	22.554445	0.0	22.554445	22.554445	25.0	14.297983	1.3088732	16.529507	11.506883	525	-6.67572e-08	149.39859	-0.038153943	-19.458466	9.201471	0.019799462	0.0	4.0	443.8485770225525
21	24.638546	0.0	24.638546	24.638546	25.0	14.917224	1.3216698	16.852226	12.157898	550	5.7220458e-08	160.44714	-0.04098222	-18.036987	10.088793	0.024079934	0.0	4.0	465.06431221961975
22	31.959099	0.0	31.959099	31.959099	25.0	16.677925	0.47418183	17.410324	15.122003	575	-6.67572e-08	197.9058	-0.09073756	-16.169266	10.69973	0.006084747	0.08	4.0	486.37551522254944
