Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	6.607897	0.0	6.607897	6.607897	25.0	0.009718118	0.050022345	0.17551705	-0.089120135	25	2.002716e-07	16.723574	-0.16619445	-0.9810629	153.37773	-0.04032898	0.84	4.0	19.890511989593506
1	9.898603	0.0	9.898603	9.898603	25.0	0.11572263	0.110090405	0.46934527	-0.020339724	50	1.9073486e-08	34.45838	-0.10509783	-1.6434441	151.76106	0.018230591	0.2	2.0	38.82729530334473
2	8.473648	0.0	8.473648	8.473648	25.0	0.21933515	0.06745726	0.37012568	0.028921226	75	7.152558e-08	18.087713	-0.13978767	-1.2635784	151.92448	-0.056622926	0.32	4.0	57.630014419555664
3	5.095431	0.0	5.095431	5.095431	25.0	0.3953585	0.09319581	0.77932554	0.3203051	100	-1.8692017e-06	10.078306	-0.11738408	-1.1013718	151.85393	0.010332031	0.28	4.0	76.35343170166016
4	6.272124	0.0	6.272124	6.272124	25.0	0.6062022	0.13594149	0.9374679	0.49926516	125	9.536743e-09	7.4912944	-0.109798476	-1.0601535	154.31644	-0.024959106	0.28	4.0	95.06842637062073
5	6.6124463	0.0	6.6124463	6.6124463	25.0	0.860653	0.22063792	1.4430269	0.6879872	150	0.0	12.87232	-0.08610359	-1.5220222	155.47333	-0.014848023	0.24	4.0	113.64633965492249
6	10.513567	0.0	10.513567	10.513567	25.0	1.1231648	0.20753619	1.5338509	0.8058492	175	4.7683717e-08	30.195301	-0.12494357	-3.895626	155.42102	-0.041552734	0.44	4.0	132.35730123519897
7	9.328035	0.0	9.328035	9.328035	25.0	1.5582591	0.31299683	2.4144201	1.2463048	200	1.5258789e-07	26.292574	-0.13784248	-4.8772564	155.33159	-0.007093506	0.24	4.0	150.68834328651428
8	7.0376625	0.0	7.0376625	7.0376625	25.0	1.97177	0.37898973	3.2031567	1.4767356	225	-1.3828277e-07	6.7794914	-0.13020752	-2.2650256	156.20346	-0.038688965	0.4	4.0	168.93068647384644
9	10.290829	0.0	10.290829	10.290829	25.0	2.7856214	0.554589	4.356818	2.195172	250	1.0967255e-07	17.810892	-0.12913108	-4.3402977	157.54332	-0.03211365	0.36	4.0	187.33384227752686
10	3.8695831	0.0	3.8695831	3.8695831	25.0	2.9468272	0.3928386	4.2251377	2.7585475	275	-7.6293944e-08	3.3747358	-0.045874383	-1.2538898	156.80086	0.022885742	0.08	2.0	205.69061255455017
11	5.2216706	0.0	5.2216706	5.2216706	25.0	3.7386408	0.5928371	5.542661	3.3313236	300	3.33786e-08	4.6819415	-0.107691936	-1.7426493	156.05475	0.024694825	0.24	4.0	224.24176478385925
12	10.538952	0.0	10.538952	10.538952	25.0	4.812946	0.8820655	7.372951	3.9003181	325	9.059906e-08	49.861313	-0.092167124	-10.99926	154.42555	0.03629761	0.2	2.0	242.94605159759521
13	8.767039	0.0	8.767039	8.767039	25.0	5.696722	1.0030631	8.14358	4.737995	350	-2.8610229e-08	23.16305	-0.082787685	-9.154565	154.53131	0.042382203	0.16	2.0	261.5795428752899
14	13.267285	0.0	13.267285	13.267285	25.0	7.089347	0.94678885	10.150993	5.797652	375	1.6880035e-06	97.32423	-0.07321664	-25.312035	155.15036	0.031345215	0.08	1.0	280.3444917201996
