Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	9.805925	0.0	9.805925	9.805925	25.0	-0.010326655	0.05536861	0.06983459	-0.19563283	25	2.4318695e-07	36.11998	-0.17348135	-1.8071632	153.37773	-0.009251709	0.84	4.0	23.003347396850586
1	15.404044	0.0	15.404044	15.404044	25.0	0.13346331	0.10310772	0.3702078	-0.018791022	50	-1.1014938e-06	55.061382	-0.16227542	-3.1567078	151.75214	-0.059636842	0.76	4.0	44.56669092178345
2	12.943072	0.0	12.943072	12.943072	25.0	0.23645423	0.100297086	0.4006647	-0.07468282	75	1.5068055e-06	52.53468	-0.14633855	-2.253109	151.91277	-0.0033636475	0.6	4.0	66.44302725791931
3	14.339853	0.0	14.339853	14.339853	25.0	0.45719597	0.17103799	0.8575968	0.07168505	100	-9.775162e-07	58.157345	-0.14879397	-3.1006699	151.84625	-0.0005255127	0.6	4.0	88.70058751106262
4	11.760699	0.0	11.760699	11.760699	25.0	0.61404246	0.17150295	1.1620728	0.33598536	125	8.2969666e-07	48.88186	-0.095339246	-3.0182648	154.30637	0.03760803	0.16	2.0	110.75633454322815
5	13.143891	0.0	13.143891	13.143891	25.0	0.9578302	0.27655575	1.5877243	0.58674365	150	-1.2397766e-07	46.894203	-0.1337176	-4.2809067	155.46117	-0.009903564	0.4	4.0	132.90625643730164
6	16.562489	0.0	16.562489	16.562489	25.0	1.3326741	0.3520452	1.9693894	0.88500893	175	-7.200241e-07	73.67675	-0.14918326	-6.753441	155.40714	-0.03029297	0.56	4.0	154.92365741729736
7	9.686321	0.0	9.686321	9.686321	25.0	1.4812596	0.34852052	2.2860978	0.8933164	200	-6.389618e-07	31.411133	-0.12775333	-4.3945675	155.31331	-0.016438598	0.4	4.0	177.7062542438507
8	16.493729	0.0	16.493729	16.493729	25.0	2.078558	0.32513756	2.8116064	1.6635482	225	9.870529e-07	68.21923	-0.15586632	-8.546585	156.1838	-0.057907715	0.48	4.0	199.47934770584106
9	14.300406	0.0	14.300406	14.300406	25.0	2.6867447	0.4503829	3.8717518	2.0091794	250	-5.6743625e-07	47.20487	-0.14023443	-8.230335	157.52423	0.007125244	0.48	4.0	221.7176215648651
10	14.856244	0.0	14.856244	14.856244	25.0	3.4394295	0.54547405	4.959425	2.5497358	275	1.001358e-06	64.73349	-0.11089194	-11.924362	156.78334	0.025737915	0.2	2.0	243.694420337677
11	14.203536	0.0	14.203536	14.203536	25.0	4.14645	0.7075785	5.5579348	2.9659839	300	6.8664554e-07	44.42453	-0.15256628	-9.798569	156.03815	-0.011547851	0.56	4.0	264.7161693572998
12	14.102504	0.0	14.102504	14.102504	25.0	4.768282	0.75629556	6.4395404	3.6478443	325	2.6226044e-07	37.664238	-0.1423518	-9.890253	154.40814	0.014434204	0.52	4.0	286.4733340740204
13	14.629853	0.0	14.629853	14.629853	25.0	6.34515	0.7598127	8.130496	5.277387	350	-5.6743625e-07	36.774384	-0.13777603	-10.779058	154.50903	-0.024047852	0.36	4.0	308.39008831977844
14	9.919355	0.0	9.919355	9.919355	25.0	7.1405926	1.150284	9.292879	5.713758	375	1.4019013e-06	9.267978	-0.083572246	-3.4181423	155.12257	0.031448364	0.12	2.0	330.2432379722595
15	16.169916	0.0	16.169916	16.169916	25.0	8.457089	1.0459172	10.180088	6.824215	400	7.1048737e-07	50.622128	-0.09461342	-10.783512	157.10413	0.043873902	0.16	2.0	352.4710018634796
16	14.699738	0.0	14.699738	14.699738	25.0	9.201915	0.9921051	10.94154	7.737383	425	-5.102158e-07	57.973843	-0.0953235	-14.677189	156.90492	0.026140748	0.12	2.0	374.2184159755707
17	14.560974	0.0	14.560974	14.560974	25.0	10.444336	0.8862246	12.0705	8.671626	450	4.7683717e-08	57.084415	-0.13530254	-15.469448	156.66884	0.012757569	0.48	4.0	396.0955009460449
18	11.2553215	0.0	11.2553215	11.2553215	25.0	11.041775	0.993072	13.2309265	9.982671	475	-1.0108947e-06	34.051376	-0.086717315	-11.733671	158.20143	0.02696106	0.16	2.0	418.2368760108948
19	14.929943	0.0	14.929943	14.929943	25.0	12.910491	0.92307305	14.565801	11.105957	500	1.7166138e-07	46.47505	-0.113517515	-11.87154	155.71611	0.031795043	0.24	3.0	439.9368758201599
20	15.030893	0.0	15.030893	15.030893	25.0	13.978315	0.9552673	15.695931	12.061042	525	1.616478e-06	30.688715	-0.1371726	-8.828573	153.83452	0.00065612793	0.44	4.0	461.8907470703125
21	16.35366	0.0	16.35366	16.35366	25.0	15.066381	0.79366803	16.80878	13.24049	550	8.34465e-07	45.120815	-0.13827072	-9.914593	152.08229	0.014639893	0.52	4.0	484.37178802490234
22	14.753164	0.0	14.753164	14.753164	25.0	15.763461	0.7064246	17.134314	14.371549	575	-4.1484833e-07	17.344389	-0.14568506	-4.073843	156.10242	-0.02183777	0.52	4.0	506.11771869659424
23	14.039427	0.0	14.039427	14.039427	25.0	16.613558	0.56803125	17.61846	15.404566	600	-5.6743625e-07	25.785978	-0.13515417	-5.424013	154.5139	-0.053237915	0.44	4.0	528.1280448436737
24	14.214997	0.0	14.214997	14.214997	25.0	17.165194	0.5374429	18.226946	16.320599	625	-5.8174135e-07	31.003792	-0.08975608	-6.2055035	150.68965	0.028515015	0.16	2.0	549.6362071037292
25	15.014654	0.0	15.014654	15.014654	25.0	17.942457	0.59779805	18.709929	16.38314	650	1.04904174e-07	33.119884	-0.14073299	-6.2752266	151.15591	-0.011729126	0.48	4.0	570.9139745235443
26	12.607658	0.0	12.607658	12.607658	25.0	18.380657	0.6229152	19.472523	17.09734	675	7.9631803e-07	17.48823	-0.07149356	-3.930317	154.0314	0.029125366	0.08	2.0	592.5959572792053
27	17.53569	0.0	17.53569	17.53569	25.0	19.346285	0.44428188	19.941654	18.343271	700	-4.1007996e-07	49.06514	-0.119073704	-6.766678	153.23174	0.01694519	0.4	3.0	614.0448999404907
28	15.898046	0.0	15.898046	15.898046	25.0	19.832554	0.47673252	20.397333	18.768473	725	-1.1157989e-06	38.145157	-0.13845074	-6.38608	155.24866	0.009692993	0.52	4.0	635.617791891098
29	15.0811405	0.0	15.0811405	15.0811405	25.0	20.241232	0.43864074	20.85795	19.139647	750	-2.1886826e-06	32.790756	-0.12537867	-5.63723	152.3172	0.018763429	0.32	3.0	656.9113886356354
30	14.930451	0.0	14.930451	14.930451	25.0	20.925894	0.3230742	21.509956	19.993362	775	-1.1062622e-06	33.248627	-0.1160143	-5.687477	152.83344	0.019675292	0.24	3.0	678.0871660709381
31	14.475332	0.0	14.475332	14.475332	25.0	21.436323	0.3611666	21.985123	20.500576	800	-2.0980835e-06	13.862345	-0.14513771	-2.6230965	155.90765	-0.048130494	0.44	4.0	699.7034599781036
32	13.40097	0.0	13.40097	13.40097	25.0	21.800688	0.5420882	22.448883	20.861437	825	8.535385e-07	19.425272	-0.11788113	-3.0604668	158.2619	0.022703858	0.36	3.0	720.87974858284
33	15.727966	0.0	15.727966	15.727966	25.0	22.386824	0.3374848	22.919128	21.464066	850	-9.441376e-07	36.919697	-0.12876903	-4.8220825	152.7457	-0.006932373	0.48	4.0	743.243079662323
34	14.132281	0.0	14.132281	14.132281	25.0	22.736753	0.42312443	23.340939	21.833858	875	-2.0217894e-06	29.607327	-0.12206363	-4.823311	152.71996	0.02142456	0.4	4.0	765.7357277870178
35	15.496213	0.0	15.496213	15.496213	25.0	23.24277	0.40480796	23.816828	22.359297	900	6.4849854e-07	16.30977	-0.14879066	-2.458932	152.8616	-0.070134886	0.48	4.0	788.7846140861511
36	11.405605	0.0	11.405605	11.405605	25.0	23.530073	0.36093616	24.094448	22.831482	925	-4.386902e-07	9.534213	-0.13421933	-1.7019482	152.39957	-0.008723144	0.48	4.0	811.0267355442047
37	17.919184	0.0	17.919184	17.919184	25.0	24.208416	0.27695993	24.542452	23.226612	950	-8.916855e-07	43.686714	-0.15318348	-4.2979317	152.80664	0.016902465	0.56	4.0	833.640783071518
38	14.126383	0.0	14.126383	14.126383	25.0	24.465155	0.32901844	24.83707	23.648106	975	4.720688e-07	27.660925	-0.10643232	-3.7882633	157.48607	0.024416504	0.32	3.0	855.8811407089233
