Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	7.5201197	0.0	7.5201197	7.5201197	25.0	-0.0091531845	0.09758892	0.17826772	-0.30801386	25	-6.67572e-08	26.554115	-0.077633455	-1.3956261	9.804028	0.02121048	0.2	3.0	19.711787939071655
1	7.5701094	0.0	7.5701094	7.5701094	25.0	0.084547155	0.061225377	0.18832436	-0.07356713	50	-7.152558e-08	7.210184	-0.078636505	-0.522305	10.226989	-0.03602621	0.16	4.0	38.53139925003052
2	14.292494	0.0	14.292494	14.292494	25.0	0.2258271	0.15951107	0.59465164	-0.17633452	75	-4.7683717e-08	65.05188	-0.035324145	-2.595211	10.04489	0.0034664727	0.0	4.0	57.395888328552246
3	15.419904	0.0	15.419904	15.419904	25.0	0.52618945	0.19704193	0.937799	0.22642519	100	4.7683717e-08	61.970108	-0.06866402	-3.5004883	10.780675	0.01828661	0.08	4.0	76.41049027442932
4	12.707175	0.0	12.707175	12.707175	25.0	0.6390988	0.29865083	1.3184357	0.24027726	125	-9.536743e-09	62.546947	-0.043915767	-3.5665512	10.460453	-0.03823702	0.04	4.0	95.17932295799255
5	12.846239	0.0	12.846239	12.846239	25.0	0.9753826	0.3890551	1.8685787	0.51975596	150	-1.3828277e-07	61.18114	-0.03826037	-4.750107	10.1318035	-0.00452631	0.04	4.0	113.80787658691406
6	16.842684	0.0	16.842684	16.842684	25.0	1.3675523	0.4370046	2.4236965	0.85462576	175	5.7220458e-08	95.19229	-0.053750858	-8.3966675	9.80245	0.0066158865	0.08	4.0	132.4970247745514
7	6.903007	0.0	6.903007	6.903007	25.0	1.3781673	0.42958233	2.5962803	1.1140252	200	5.2452087e-08	8.7350235	-0.020303149	-1.773004	10.77138	-0.010788479	0.0	4.0	151.21992349624634
8	8.021488	0.0	8.021488	8.021488	25.0	1.8259845	0.48682398	3.650914	1.4824159	225	-5.7220458e-08	20.252478	-0.04145354	-2.8267937	9.880825	-0.0008461189	0.04	4.0	169.98310494422913
9	8.46518	0.0	8.46518	8.46518	25.0	2.4437807	0.83145714	4.561587	1.8262656	250	-2.2888183e-07	26.380013	-0.037345517	-4.465925	10.016298	0.011612472	0.04	4.0	188.65264201164246
10	15.814272	0.0	15.814272	15.814272	25.0	3.4899867	0.85561115	5.1769867	2.2000642	275	-9.536743e-08	50.658375	-0.06897798	-8.025085	10.032724	0.006363373	0.0	4.0	207.4093861579895
11	6.9711685	0.0	6.9711685	6.9711685	25.0	3.1525774	0.42836848	4.057397	2.786973	300	4.7683717e-08	8.031148	-0.02562083	-2.7733107	10.374958	-0.0067456625	0.04	4.0	225.87771081924438
