Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	18.963076	0.0	18.963076	18.963076	25.0	25	0.5903285	0.5765651	1.5053587	-1.2159817	-0.5320393	0.32591507	19.700550317764282
2	31.854536	0.0	31.854536	31.854536	25.0	50	0.9522331	0.48491052	2.7339082	-0.04305389	-3.6606884	0.22318381	37.92587757110596
3	27.9761	0.0	27.9761	27.9761	25.0	75	1.2423592	0.57289284	3.677957	0.11783944	-8.163975	0.07257845	56.06368017196655
4	25.394533	0.0	25.394533	25.394533	25.0	100	1.6670959	0.67734486	4.734279	0.2067727	-10.626242	0.047804248	74.17753100395203
5	43.75146	0.0	43.75146	43.75146	25.0	125	2.5990381	1.6836241	11.621009	0.4337367	-4.172764	2.4849432	92.44575357437134
6	95.46245	0.0	95.46245	95.46245	25.0	150	3.6779656	1.4557339	7.574944	1.0132699	-6.3155475	0.7966963	110.83083271980286
7	96.58175	0.0	96.58175	96.58175	25.0	175	4.7915373	1.9148428	8.375121	1.2226607	-7.7128587	0.30273256	129.12379837036133
8	63.83177	0.0	63.83177	63.83177	25.0	200	4.9850416	1.6260539	7.7128544	1.5745	-6.7862206	0.37136537	147.49252700805664
9	60.778008	0.0	60.778008	60.778008	25.0	225	5.1821	1.5227298	7.9408464	1.8276992	-6.212847	0.17885622	165.81312799453735
10	68.01673	0.0	68.01673	68.01673	25.0	250	5.4037457	1.505259	8.119544	2.112232	-6.2639713	0.12354145	184.34683418273926
11	66.1647	0.0	66.1647	66.1647	25.0	275	5.758203	1.3547066	8.222548	2.45183	-6.751452	0.10050818	202.47299242019653
12	57.90145	0.0	57.90145	57.90145	25.0	300	6.020136	1.3104657	8.43962	2.7063537	-7.429893	0.1192806	220.47883462905884
13	66.971596	0.0	66.971596	66.971596	25.0	325	6.3667316	1.2744352	8.914182	3.055937	-7.935248	0.14676973	238.43886423110962
14	67.606895	0.0	67.606895	67.606895	25.0	350	6.6991487	1.1965272	9.139317	3.411539	-7.801797	0.10036592	256.4374384880066
15	61.664116	0.0	61.664116	61.664116	25.0	375	7.031926	1.2031672	9.569562	3.8632457	-7.931603	0.12004441	274.3559637069702
16	60.784378	0.0	60.784378	60.784378	25.0	400	7.3833156	1.1777256	9.991252	4.3320627	-9.056255	0.14021641	292.3925220966339
17	59.90239	0.0	59.90239	59.90239	25.0	425	7.763374	1.1589688	10.596196	4.689433	-9.999172	0.17051028	310.4930467605591
18	44.552128	0.0	44.552128	44.552128	25.0	450	8.26842	1.195418	11.135313	4.8690677	-9.342404	0.27695706	328.65097999572754
19	41.118427	0.0	41.118427	41.118427	25.0	475	8.702995	1.2078651	11.495011	5.40004	-9.065459	0.15903679	346.7204215526581
20	41.157715	0.0	41.157715	41.157715	25.0	500	9.232451	1.2467642	12.139297	5.8727717	-9.30847	0.13076304	365.0924220085144
21	43.351265	0.0	43.351265	43.351265	25.0	525	9.750389	1.2645285	12.714331	6.438666	-10.089853	0.13806963	383.1189715862274
22	41.539555	0.0	41.539555	41.539555	25.0	550	10.21683	1.2450501	13.410583	6.714299	-10.509607	0.12532082	401.112806558609
23	41.92119	0.0	41.92119	41.92119	25.0	575	10.715694	1.253076	13.806982	7.2017064	-10.772622	0.13050373	419.1316890716553
24	41.16316	0.0	41.16316	41.16316	25.0	600	11.046589	1.253101	14.100086	7.4084606	-11.448231	0.12349068	437.14067363739014
25	37.92187	0.0	37.92187	37.92187	25.0	625	11.325115	1.2367502	14.475118	7.850115	-12.8683	0.14623582	455.15991401672363
26	42.895813	0.0	42.895813	42.895813	25.0	650	11.615015	1.25181	14.811954	8.297011	-12.325806	0.21432284	473.1658205986023
27	41.867607	0.0	41.867607	41.867607	25.0	675	11.892969	1.2523533	15.352844	8.216504	-12.560805	0.1657046	491.1253819465637
28	41.849506	0.0	41.849506	41.849506	25.0	700	12.273401	1.2834342	15.873158	8.5370455	-12.79787	0.17117684	509.14369654655457
29	39.843185	0.0	39.843185	39.843185	25.0	725	12.648121	1.3211641	16.03569	8.876546	-13.0905285	0.1565641	527.1589868068695
30	39.84134	0.0	39.84134	39.84134	25.0	750	12.910962	1.2563795	16.391727	9.053358	-13.945889	0.15628192	545.6751222610474
31	40.280582	0.0	40.280582	40.280582	25.0	775	13.319511	1.3157934	16.910244	9.641687	-14.149749	0.1868774	563.9204533100128
32	39.97844	0.0	39.97844	39.97844	25.0	800	13.802644	1.2709609	17.581308	10.066731	-14.535517	0.21029158	582.0523228645325
