Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	17.82673	0.0	17.82673	17.82673	25.0	-0.20502533	0.080695145	-0.037496917	-0.49198145	25	3.8146972e-08	119.90125	-0.16929373	-6.7684097	155.05292	-0.0995227	0.88	4.0	19.106066703796387
1	29.649931	0.0	29.649931	29.649931	25.0	0.16843753	0.059290133	0.28950158	0.071207374	50	4.7683717e-08	238.30829	-0.16191229	-10.037628	156.45284	-0.01437622	0.88	4.0	37.19233584403992
2	26.213135	0.0	26.213135	26.213135	25.0	0.31305808	0.082135744	0.43469337	0.1655852	75	-9.536743e-09	217.90784	-0.13717997	-7.5852814	152.60092	0.022315063	0.36	2.0	55.36175274848938
3	37.005302	0.0	37.005302	37.005302	25.0	0.765722	0.20300287	1.1942669	0.34321862	100	8.583069e-08	397.09515	-0.14845386	-14.749542	154.22937	0.009087524	0.64	4.0	73.5035924911499
4	31.079521	0.0	31.079521	31.079521	25.0	0.9781873	0.26464212	1.5403922	0.4611449	125	-9.727478e-07	237.5544	-0.16324185	-11.8237	154.3859	-0.03286682	0.68	4.0	91.60001397132874
5	26.673134	0.0	26.673134	26.673134	25.0	1.2221946	0.26257345	1.7359914	0.633167	150	-1.7261505e-06	227.0668	-0.123859756	-11.126724	154.39023	0.036171265	0.24	2.0	109.66306686401367
6	24.20448	0.0	24.20448	24.20448	25.0	1.4305241	0.44431508	2.1169658	0.68805325	175	1.04904174e-07	164.05649	-0.16074736	-9.745636	154.26724	-0.04283142	0.56	4.0	127.71865320205688
7	22.681242	0.0	22.681242	22.681242	25.0	2.1195617	0.40725482	3.1482067	1.1434888	200	1.9073486e-08	126.11429	-0.16793905	-9.491684	156.00551	0.013530273	0.72	4.0	145.75225925445557
8	24.45995	0.0	24.45995	24.45995	25.0	2.10113	0.52592105	3.5160577	1.200673	225	1.1920929e-06	213.24525	-0.15512633	-15.196442	154.09843	0.019452514	0.56	4.0	163.88021802902222
9	19.657398	0.0	19.657398	19.657398	25.0	2.6421652	0.74047107	4.072882	0.95738775	250	6.198883e-08	80.68329	-0.15881199	-8.453926	155.20103	-0.046900634	0.56	4.0	181.9237048625946
10	29.9464	0.0	29.9464	29.9464	25.0	3.886501	0.48316497	4.7589703	2.7267385	275	1.7166138e-07	261.13565	-0.12544663	-23.744446	157.62543	0.029714966	0.32	2.0	199.91952562332153
11	29.09727	0.0	29.09727	29.09727	25.0	4.493111	0.62032765	5.642277	3.2200906	300	6.389618e-07	202.26616	-0.16581509	-24.963226	153.30794	-0.0031939698	0.64	4.0	218.07913947105408
12	28.120852	0.0	28.120852	28.120852	25.0	5.769958	0.7389009	7.0729985	4.6939373	325	6.67572e-08	264.04486	-0.110112995	-32.11766	153.3915	0.022904662	0.16	2.0	236.12092328071594
13	30.253738	0.0	30.253738	30.253738	25.0	7.2330127	0.75630516	8.187993	5.719505	350	-1.04904174e-07	241.4813	-0.15756795	-35.22354	154.18744	-0.009321289	0.68	4.0	254.26192593574524
14	28.487589	0.0	28.487589	28.487589	25.0	8.228745	1.1003531	10.172047	5.9808435	375	4.5776366e-07	119.89419	-0.15174346	-21.982414	157.27463	-0.08435425	0.6	4.0	272.36926531791687
15	20.152391	0.0	20.152391	20.152391	25.0	7.739812	1.473001	10.835269	5.0537043	400	-9.536743e-08	153.22554	-0.15037487	-27.197441	156.1272	-0.028931884	0.6	4.0	290.4087030887604
16	26.95372	0.0	26.95372	26.95372	25.0	10.606638	0.94716334	12.226464	8.88616	425	0.0	162.04947	-0.158098	-23.65651	153.20029	-0.011639404	0.64	4.0	308.41093707084656
17	29.086708	0.0	29.086708	29.086708	25.0	11.888993	0.8463621	13.268943	10.383391	450	-5.7220458e-08	168.42525	-0.16576993	-23.135147	155.92566	-0.0014788818	0.68	4.0	326.43141412734985
18	24.939474	0.0	24.939474	24.939474	25.0	11.876121	1.434071	14.451409	7.787508	475	-7.2479247e-07	123.76952	-0.16430496	-19.813026	152.7193	0.0029937744	0.68	4.0	344.57999658584595
19	23.57192	0.0	23.57192	23.57192	25.0	13.667585	0.7694195	14.867974	12.350188	500	1.0967254e-06	123.80194	-0.15195465	-18.168945	153.05832	0.0041107177	0.48	4.0	362.6187951564789
20	23.339266	0.0	23.339266	23.339266	25.0	14.602772	0.97903496	16.513521	12.160277	525	-6.67572e-08	92.12715	-0.16958871	-12.440582	152.98302	-0.002958374	0.64	4.0	380.65142464637756
21	22.551012	0.0	22.551012	22.551012	25.0	15.258367	0.95481104	16.67229	12.507973	550	6.67572e-08	110.8277	-0.15569387	-14.700462	152.99208	0.005332642	0.6	4.0	398.79218578338623
22	30.39395	0.0	30.39395	30.39395	25.0	16.68389	0.64284116	17.379147	14.723239	575	1.14440915e-07	234.2053	-0.15817015	-20.868408	153.98091	0.012959595	0.56	4.0	416.8398561477661
23	29.201874	0.0	29.201874	29.201874	25.0	16.846378	1.327467	17.972952	12.214634	600	-2.3841858e-07	251.83635	-0.12248458	-24.019302	154.6651	0.027930908	0.2	2.0	434.9215655326843
24	34.420948	0.0	34.420948	34.420948	25.0	18.319075	0.5447178	18.954216	16.937157	625	1.8596648e-07	294.7536	-0.16426362	-21.728607	155.43326	0.02026123	0.68	3.0	453.0431411266327
25	29.083652	0.0	29.083652	29.083652	25.0	18.476236	0.9669644	19.364946	15.279228	650	-9.679794e-07	172.16801	-0.16799675	-16.165802	155.22734	-0.03945923	0.64	4.0	471.12041425704956
26	28.182001	0.0	28.182001	28.182001	25.0	19.286335	0.5533891	20.11176	18.202644	675	-1.4305114e-08	150.06218	-0.15734193	-13.715744	152.19366	-0.007950439	0.6	4.0	489.3100554943085
27	32.55201	0.0	32.55201	32.55201	25.0	20.227503	0.38589752	20.64328	19.20909	700	1.4305114e-08	202.07457	-0.15660092	-13.825409	150.44893	-0.037807006	0.52	4.0	507.3200879096985
28	30.37826	0.0	30.37826	30.37826	25.0	20.649199	0.4899461	21.237482	18.869184	725	6.67572e-08	171.29044	-0.1646843	-11.782013	154.2018	-0.030404054	0.64	4.0	525.3562209606171
29	27.565416	0.0	27.565416	27.565416	25.0	21.018177	0.63103527	21.692724	19.154474	750	-1.04904174e-07	168.19962	-0.16151866	-12.688446	155.41454	0.0026177978	0.56	4.0	543.4357416629791
30	33.97733	0.0	33.97733	33.97733	25.0	21.68542	0.49819338	22.217335	20.442215	775	-1.5258789e-07	195.10141	-0.15864052	-11.817917	155.97833	-0.07725037	0.56	4.0	561.4496862888336
31	23.027798	0.0	23.027798	23.027798	25.0	21.7576	0.6584396	22.614168	20.219984	800	-1.4305114e-08	92.01786	-0.15868467	-8.510445	151.79326	-0.020019531	0.6	4.0	579.5873537063599
32	20.713566	0.0	20.713566	20.713566	25.0	22.509502	0.46566734	23.008167	20.983124	825	-2.9563904e-07	68.27116	-0.1583648	-6.0427322	153.69331	-0.013208618	0.6	4.0	598.0806155204773
33	22.663841	0.0	22.663841	22.663841	25.0	22.966576	0.33453128	23.448374	21.819721	850	1.9073486e-08	93.43736	-0.137727	-6.764305	153.98557	0.03647705	0.32	3.0	616.1460795402527
34	26.463772	0.0	26.463772	26.463772	25.0	23.410608	0.24734493	23.786842	22.836838	875	-1.04904174e-07	118.266975	-0.151028	-7.7207947	154.90094	-0.025733642	0.56	4.0	634.2953705787659
35	22.882587	0.0	22.882587	22.882587	25.0	23.73028	0.44310385	24.21657	22.504301	900	1.8596648e-07	84.35279	-0.152948	-6.1847916	154.30766	-0.020895386	0.56	4.0	652.3718783855438
36	25.675882	0.0	25.675882	25.675882	25.0	24.019403	0.51320696	24.518713	22.197382	925	8.583069e-08	153.1686	-0.1323573	-9.878815	154.69145	0.030534057	0.4	2.0	670.5913233757019
37	28.461794	0.0	28.461794	28.461794	25.0	24.593605	0.5494295	24.989761	22.709381	950	2.002716e-07	173.59045	-0.1486245	-10.454285	152.5366	-0.01888733	0.68	4.0	688.6197519302368
38	30.001736	0.0	30.001736	30.001736	25.0	25.052515	0.29916784	25.380852	24.108212	975	-1.9073486e-08	145.78732	-0.14372537	-9.073471	151.65057	0.018711548	0.44	4.0	706.8329377174377
39	23.234629	0.0	23.234629	23.234629	25.0	25.47244	0.27257097	25.725306	24.835447	1000	2.8610229e-08	72.41227	-0.16682732	-5.434845	155.7565	-0.005512085	0.6	4.0	724.858701467514
40	31.91231	0.0	31.91231	31.91231	25.0	25.986597	0.19874829	26.180473	25.445415	1025	0.0	153.62317	-0.15329026	-7.8548126	154.15175	-0.07186402	0.6	4.0	742.9648759365082
41	30.381018	0.0	30.381018	30.381018	25.0	26.331293	0.19017634	26.554804	25.810255	1050	-3.33786e-08	187.92822	-0.13068424	-9.974915	151.04161	0.028267212	0.32	2.0	761.0330610275269
42	28.569185	0.0	28.569185	28.569185	25.0	26.781364	0.13736233	26.94599	26.31278	1075	1.2874604e-07	124.114815	-0.15178828	-7.7137375	153.23059	-0.008566895	0.52	4.0	779.1192865371704
43	33.39282	0.0	33.39282	33.39282	25.0	27.158674	0.16546048	27.347063	26.6303	1100	4.2915346e-08	240.38123	-0.13444415	-11.744507	153.2699	0.037443846	0.24	2.0	797.2380867004395
44	32.687428	0.0	32.687428	32.687428	25.0	27.671074	0.08254203	27.780792	27.46829	1125	-1.4305115e-07	212.84654	-0.15692623	-11.929672	154.4477	0.008320313	0.64	4.0	815.2983961105347
45	27.29711	0.0	27.29711	27.29711	25.0	28.032305	0.1956661	28.220299	27.451174	1150	-1.8119812e-07	147.8731	-0.1180847	-9.802246	153.3238	0.03823364	0.28	2.0	833.842719078064
46	34.413605	0.0	34.413605	34.413605	25.0	28.56965	0.1026964	28.675222	28.323404	1175	-5.7220458e-08	167.24316	-0.16311358	-8.7343445	153.4415	-0.09939392	0.6	4.0	851.928786277771
47	33.627346	0.0	33.627346	33.627346	25.0	29.02302	0.069630995	29.099918	28.836937	1200	4.6730042e-07	270.65085	-0.12023036	-13.626923	156.94612	0.04295227	0.2	2.0	870.0482134819031
48	26.875029	0.0	26.875029	26.875029	25.0	29.338816	0.20706774	29.525213	28.693584	1225	-8.583069e-08	87.08806	-0.14835858	-6.4709473	154.55296	-0.031640626	0.56	4.0	888.0814645290375
49	28.212656	0.0	28.212656	28.212656	25.0	29.785894	0.17012757	29.95579	29.315756	1250	-7.6293944e-08	145.41103	-0.17119354	-8.138443	151.4716	-0.011668091	0.76	4.0	906.1144726276398
50	30.08614	0.0	30.08614	30.08614	25.0	29.784565	0.8696493	30.349188	26.797758	1275	8.106232e-08	142.22644	-0.15633768	-8.140442	155.94882	-0.05948242	0.68	4.0	924.1135292053223
