Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	10.892883	0.0	10.892883	10.892883	25.0	25	0.38071397	0.36578476	1.414496	-0.51962006	0.37370402	0.40877178	1.4867386	-0.6420569	-0.4287219	0.13331221	22.35323429107666
2	10.969683	0.0	10.969683	10.969683	25.0	50	0.39449647	0.34092677	1.2923825	-0.54091144	0.38916966	0.35934368	1.2743105	-0.6700185	-1.2749957	0.09211598	43.71969199180603
3	12.976212	0.0	12.976212	12.976212	25.0	75	0.44141304	0.34659475	1.3823913	-0.69358027	0.4386648	0.33712283	1.3296487	-0.51132804	-2.9372327	0.07305108	64.65815615653992
4	12.308719	0.0	12.308719	12.308719	25.0	100	0.4609207	0.32615027	1.2332232	-0.3964838	0.4579484	0.32738745	1.5323894	-0.4286854	-4.970409	0.07330399	85.65172696113586
5	12.955725	0.0	12.955725	12.955725	25.0	125	0.4947414	0.3383152	1.5740057	-0.5518212	0.49586836	0.33056855	1.3785013	-0.5221451	-6.1358027	0.07779656	107.18598866462708
6	13.063852	0.0	13.063852	13.063852	25.0	150	0.51719177	0.33766985	1.4099098	-0.30303606	0.51735395	0.3418975	1.3880589	-0.3690417	-6.405115	0.068894915	128.05531907081604
7	13.229142	0.0	13.229142	13.229142	25.0	175	0.5395943	0.32997853	1.3514701	-0.17671905	0.53899515	0.33534944	1.4863757	-0.20334283	-6.5058312	0.050286174	148.9970259666443
8	14.046196	0.0	14.046196	14.046196	25.0	200	0.5564465	0.31328017	1.4039831	-0.3827159	0.55601376	0.31770578	1.4644662	-0.35660335	-6.4007664	0.057040185	170.34396171569824
9	13.644596	0.0	13.644596	13.644596	25.0	225	0.58588153	0.31033966	1.5819612	-0.13098079	0.5851172	0.31527308	1.6246316	-0.13562532	-6.129954	0.0517734	192.34279441833496
10	13.425792	0.0	13.425792	13.425792	25.0	250	0.58642673	0.3044762	1.6793009	-0.13865614	0.5856542	0.30564043	1.6334058	-0.24472107	-5.918542	0.04642906	213.9754936695099
11	6.989627	0.0	6.989627	6.989627	25.0	275	0.54243046	0.61583036	5.6747746	-2.6335514	0.56570125	0.30365857	1.4905444	-0.13218461	-0.536361	0.35078856	235.5697295665741
12	20.604565	0.0	20.604565	20.604565	25.0	300	0.60592926	0.33599964	1.5520262	-0.34488994	0.59477305	0.32902363	1.5024221	-0.24634574	-0.8879246	0.11782667	258.6452269554138
13	6.1460686	0.0	6.1460686	6.1460686	25.0	325	0.5950662	0.30905458	1.5469605	-0.26981252	0.5938538	0.33541209	1.6192393	-0.3003896	-0.7911192	0.115102015	280.1577048301697
14	1.4896572	0.0	1.4896572	1.4896572	25.0	350	0.55841535	0.30952495	1.3840215	-0.13365524	0.5551767	0.32897496	1.3949809	-0.13004506	-0.3516505	0.06954296	301.8119876384735
