Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	0.96216446	0.0	0.96216446	0.96216446	25.0	25	0.03638784	0.13697313	0.7499013	-0.2810551	0.035222404	0.13087992	0.7194715	-0.20934877	-0.04772447	0.008142306	19.833377599716187
2	4.6082172	0.0	4.6082172	4.6082172	25.0	50	0.10746658	0.17963299	0.89818245	-0.1268525	0.10792668	0.17965649	0.9533725	-0.17080028	-0.36066648	0.028695561	38.05853986740112
3	4.761895	0.0	4.761895	4.761895	25.0	75	0.14554223	0.22267188	0.9649872	-0.24662223	0.1433823	0.2236639	1.0053166	-0.19251566	-1.0948255	0.020709483	56.364418506622314
4	1.5025426	0.0	1.5025426	1.5025426	25.0	100	0.1252961	0.19922125	0.9646621	-0.2742826	0.12577185	0.20045082	0.9902561	-0.22226742	-1.417938	0.009547365	74.79466891288757
5	0.7987724	0.0	0.7987724	0.7987724	25.0	125	0.12027027	0.18425903	0.9448644	-0.20826465	0.12121376	0.18590964	0.9718704	-0.22198747	-1.3098139	0.012782796	92.95875835418701
6	1.4712462	0.0	1.4712462	1.4712462	25.0	150	0.13285854	0.18240416	1.0934066	-0.15070774	0.1325865	0.1836139	1.0799861	-0.1649285	-1.2975243	0.011285877	111.04378390312195
7	3.5504072	0.0	3.5504072	3.5504072	25.0	175	0.17922372	0.18968764	1.1701407	-0.14174497	0.17930296	0.18871626	1.1495667	-0.12178301	-1.2975309	0.022842491	129.21591711044312
8	0.95887095	0.0	0.95887095	0.95887095	25.0	200	0.23310876	0.20926285	1.2741504	-0.035876833	0.23322214	0.21174371	1.2772547	-0.02110237	-1.2340398	0.016766027	147.34961986541748
9	4.605161	0.0	4.605161	4.605161	25.0	225	0.31526232	0.21430787	1.3863592	-0.028492063	0.3157391	0.21475463	1.3533385	-0.040365968	-1.2414778	0.028543836	165.46311211585999
10	3.8782642	0.0	3.8782642	3.8782642	25.0	250	0.40232942	0.23527707	1.4768795	0.10444156	0.40231124	0.23331544	1.4829199	0.07246498	-1.2964934	0.027488476	183.56769847869873
11	0.0	0.0	0.0	0.0	25.0	275	0.46809515	0.24663499	1.5958631	-0.3928631	0.4668333	0.24779211	1.64837	-0.40480822	-0.4291498	0.059702102	201.64478158950806
12	3.2223141	0.0	3.2223141	3.2223141	25.0	300	0.54237515	0.21866725	1.6353643	0.27460638	0.54298437	0.21895112	1.6551425	0.2657517	-0.50615555	0.026877418	219.9009199142456
13	2.924923	0.0	2.924923	2.924923	25.0	325	0.6072515	0.23130532	1.7017676	0.35326505	0.6077439	0.23199892	1.7221584	0.3533804	-0.59747505	0.030158475	238.09612727165222
14	1.3678848	0.0	1.3678848	1.3678848	25.0	350	0.64356184	0.21214953	1.7463105	0.4269218	0.64370257	0.21165754	1.7637832	0.41061887	-0.639181	0.021984356	256.23287773132324
15	1.8003603	0.0	1.8003603	1.8003603	25.0	375	0.66588336	0.20016935	1.7381622	0.46263242	0.66600204	0.19980745	1.7486556	0.45283473	-0.6493033	0.021019196	274.4597954750061
16	4.157584	0.0	4.157584	4.157584	25.0	400	0.69853115	0.2043952	1.7106078	0.4967698	0.69643396	0.20645902	1.743235	0.47297865	-0.69737655	0.03566295	292.63188219070435
17	0.0	0.0	0.0	0.0	25.0	425	0.7120708	0.19600944	1.7172137	0.51472443	0.7136732	0.19591533	1.7027392	0.49482355	-1.0696057	0.02729939	310.7290210723877
