Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	12.083581	0.0	12.083581	12.083581	25.0	-0.00060867233	0.09179622	0.20313364	-0.22907467	25	1.8119812e-07	51.391586	-0.16537425	-2.2854347	157.12662	0.009481812	0.76	4.0	19.732970714569092
1	15.659132	0.0	15.659132	15.659132	25.0	0.14614476	0.06952311	0.31483272	0.048423555	50	6.67572e-08	82.28006	-0.1318095	-3.0971909	155.32803	0.03451294	0.28	2.0	38.59565734863281
2	13.8706	0.0	13.8706	13.8706	25.0	0.25631642	0.09444311	0.4622039	0.16641957	75	7.6293944e-08	66.501076	-0.1366086	-2.8224335	150.51512	0.011011353	0.52	4.0	57.3143424987793
3	13.839742	0.0	13.839742	13.839742	25.0	0.52523375	0.16739538	1.0316405	0.3236101	100	1.3828277e-07	54.526596	-0.14170331	-2.8469467	152.47427	-0.040862426	0.4	4.0	75.95684170722961
4	18.292356	0.0	18.292356	18.292356	25.0	0.7926132	0.23391488	1.3545312	0.4669911	125	-1.2397766e-07	107.1078	-0.15508264	-6.0131683	154.05249	0.008218383	0.56	4.0	94.53760480880737
5	15.24975	0.0	15.24975	15.24975	25.0	0.9966251	0.355397	1.8483918	0.39802206	150	-3.33786e-08	65.97863	-0.15620779	-5.074772	156.5504	-0.045401	0.48	4.0	113.40206122398376
6	15.4439535	0.0	15.4439535	15.4439535	25.0	1.3913134	0.35905644	2.0984793	0.8878939	175	1.9073486e-08	77.84644	-0.14803444	-7.0087357	155.48105	0.010705566	0.48	4.0	132.2595202922821
7	12.862381	0.0	12.862381	12.862381	25.0	1.6804744	0.37976956	2.5918202	1.1399697	200	4.4345856e-07	48.72765	-0.150625	-5.8034363	156.86484	-0.030614013	0.44	4.0	151.06248593330383
8	14.037211	0.0	14.037211	14.037211	25.0	2.101461	0.29110694	2.9506903	1.5558128	225	7.6293944e-08	47.690235	-0.14123875	-6.9171486	153.74464	-0.024746094	0.44	4.0	170.22740817070007
9	15.464642	0.0	15.464642	15.464642	25.0	2.765046	0.60719496	3.9320645	1.8101435	250	1.9550323e-07	75.08593	-0.1383912	-10.7823715	152.5326	-0.028302612	0.52	4.0	189.2522954940796
10	15.719402	0.0	15.719402	15.719402	25.0	3.8182526	0.8031275	4.8920517	2.6063678	275	1.04904174e-07	40.827396	-0.1304064	-9.199722	153.70541	-0.02645874	0.44	4.0	207.89834833145142
11	15.076768	0.0	15.076768	15.076768	25.0	4.471511	1.0040925	7.114225	3.1470394	300	5.7220458e-08	46.880936	-0.14295384	-10.269146	155.37128	0.012098999	0.48	4.0	226.59058594703674
12	15.174529	0.0	15.174529	15.174529	25.0	5.261549	0.836236	7.138832	3.930914	325	-9.536743e-09	90.95936	-0.089957155	-18.718658	154.78398	0.028989868	0.2	2.0	245.23233842849731
13	15.925281	0.0	15.925281	15.925281	25.0	6.807024	1.1122693	9.214761	4.7485147	350	-2.4318695e-07	44.6057	-0.13604018	-13.261639	158.26353	-0.0061065676	0.4	4.0	263.98337292671204
14	17.317715	0.0	17.317715	17.317715	25.0	7.839203	1.1630614	11.415087	6.345708	375	-2.3174287e-06	93.43193	-0.14617835	-22.017242	154.05907	-0.011629638	0.56	4.0	282.6872637271881
15	15.114904	0.0	15.114904	15.114904	25.0	9.204868	0.93207085	11.11636	7.4157577	400	-5.2452087e-08	35.445988	-0.12234143	-11.676498	156.59305	-0.022250976	0.36	4.0	301.4310281276703
16	13.533777	0.0	13.533777	13.533777	25.0	10.001453	1.158066	12.173965	7.961157	425	5.7220458e-08	45.128185	-0.13151698	-12.962898	155.50824	0.007833252	0.44	4.0	320.07664680480957
17	12.636642	0.0	12.636642	12.636642	25.0	10.996778	1.5383625	13.635859	9.057829	450	1.5258789e-07	30.656042	-0.103421316	-9.126106	151.5899	0.036430053	0.28	3.0	338.66848063468933
18	17.201462	0.0	17.201462	17.201462	25.0	12.510238	1.1912327	14.800787	10.3915415	475	-6.198883e-08	45.764805	-0.14262556	-11.200226	152.36421	-0.016291505	0.56	4.0	357.1569640636444
19	11.381058	0.0	11.381058	11.381058	25.0	12.76755	1.0116217	15.117955	11.137429	500	1.2874604e-07	14.340263	-0.07154531	-5.1586266	153.1037	0.037423708	0.12	2.0	375.9236595630646
20	13.348863	0.0	13.348863	13.348863	25.0	14.342146	1.0452807	16.191984	12.056936	525	9.536743e-09	26.607796	-0.119182594	-6.483656	155.69362	-0.0016113281	0.28	4.0	394.49540400505066
21	15.634013	0.0	15.634013	15.634013	25.0	15.150144	1.0006452	17.116945	12.895448	550	2.5749208e-07	46.24585	-0.14350726	-9.287285	153.46817	0.019647216	0.36	4.0	413.11982107162476
22	16.662357	0.0	16.662357	16.662357	25.0	16.281395	0.7487071	17.213379	14.062393	575	5.7220458e-08	48.203197	-0.1456609	-8.968666	153.75685	0.012319947	0.4	4.0	431.74117517471313
23	14.197779	0.0	14.197779	14.197779	25.0	16.666046	0.89249635	17.892847	14.865436	600	-2.002716e-07	32.945744	-0.1029128	-7.3146305	152.18434	0.022947388	0.28	3.0	451.6151120662689
24	12.845392	0.0	12.845392	12.845392	25.0	17.094822	0.8570409	18.571804	15.406399	625	-1.3828277e-07	28.33437	-0.09495817	-6.5229187	156.57272	0.021152344	0.2	3.0	470.14025139808655
25	15.629812	0.0	15.629812	15.629812	25.0	17.998007	0.6134827	19.10867	16.56372	650	1.8119812e-07	51.898075	-0.14130875	-9.191082	154.11322	0.006243286	0.52	4.0	488.9484145641327
26	17.50061	0.0	17.50061	17.50061	25.0	19.085356	0.54028046	19.78377	17.931236	675	-8.583069e-08	49.261063	-0.1383646	-7.8245697	155.5519	0.0120458985	0.52	4.0	507.65779733657837
27	17.285679	0.0	17.285679	17.285679	25.0	19.72083	0.49283347	20.437786	18.721544	700	-6.67572e-08	45.387436	-0.109418	-7.202053	157.65346	0.028119506	0.36	2.0	526.3243033885956
28	16.44101	0.0	16.44101	16.44101	25.0	20.170502	0.58069307	20.834133	18.593721	725	-1.1920929e-07	33.325367	-0.14826055	-5.56958	151.31325	-0.05583313	0.48	4.0	545.1487054824829
29	12.643882	0.0	12.643882	12.643882	25.0	20.522837	0.53410804	21.355904	19.262617	750	-8.583069e-08	22.986372	-0.14044455	-4.646721	155.01654	0.008873291	0.44	4.0	563.6755335330963
30	13.68777	0.0	13.68777	13.68777	25.0	21.113081	0.6726562	22.058975	19.871576	775	-1.2350082e-06	30.52494	-0.06863143	-4.8317375	155.35684	0.031831667	0.08	2.0	582.2642750740051
31	14.112786	0.0	14.112786	14.112786	25.0	21.799477	0.46496883	22.407537	20.756945	800	1.4305114e-08	16.15558	-0.14290914	-2.6477041	154.01762	-0.009766235	0.44	4.0	600.9454553127289
32	16.879879	0.0	16.879879	16.879879	25.0	22.357067	0.33161876	22.873434	21.66913	825	-6.67572e-08	33.673958	-0.13623661	-4.124485	154.29764	-0.0037365723	0.36	4.0	619.8095393180847
33	16.269726	0.0	16.269726	16.269726	25.0	22.680035	0.42937106	23.276098	21.587595	850	-4.3392183e-07	27.012184	-0.13596784	-3.6523495	154.04881	0.016820068	0.36	3.0	638.56680560112
34	12.220151	0.0	12.220151	12.220151	25.0	22.770258	0.5827693	23.541725	21.913855	875	-9.536743e-08	21.432043	-0.10300977	-3.6114178	156.90051	0.026291505	0.28	3.0	657.3812971115112
35	11.675034	0.0	11.675034	11.675034	25.0	23.32814	0.48720083	23.995794	22.384068	900	-1.0967255e-07	10.385978	-0.13328971	-2.0445528	152.3186	-0.0025750732	0.36	4.0	675.909435749054
36	15.175178	0.0	15.175178	15.175178	25.0	23.916128	0.3297182	24.348938	23.03013	925	-9.536743e-09	11.924021	-0.13949472	-1.6039782	156.2332	-0.031503905	0.36	4.0	694.419221162796
37	15.477896	0.0	15.477896	15.477896	25.0	24.22018	0.37786815	24.582144	23.168097	950	-2.8610229e-08	23.710041	-0.10651969	-2.8620434	152.15582	0.023778686	0.16	2.0	713.8569300174713
38	17.544453	0.0	17.544453	17.544453	25.0	24.67456	0.28611034	24.96909	23.755732	975	-1.001358e-07	35.620575	-0.14025202	-3.8684845	152.69452	-0.022925414	0.48	4.0	732.4832911491394
39	15.269767	0.0	15.269767	15.269767	25.0	24.86802	0.30461317	25.204395	24.184692	1000	-1.04904174e-07	30.79104	-0.120766595	-4.0363045	155.06422	0.02202881	0.32	3.0	751.1130013465881
40	11.229876	0.0	11.229876	11.229876	25.0	25.083582	0.4027146	25.594934	24.384573	1025	-1.6307831e-06	6.8658314	-0.11013388	-1.7080731	154.1654	0.0277771	0.24	3.0	769.8815557956696
