Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	0.0	0.0	0.0	0.0	25.0	25	-0.059813604	0.24974051	1.0665746	-0.8224369	-0.065492116	0.18221089	0.6468729	-0.69410086	-0.0594192	0.1279222	2.4723339080810547
2	0.0	0.0	0.0	0.0	25.0	50	-0.056651592	0.15512635	0.7863299	-0.7036158	-0.06487718	0.10749417	0.29284608	-0.5000914	-0.32443073	0.06519545	3.388552188873291
3	0.0	0.0	0.0	0.0	25.0	75	-0.060827497	0.13484947	0.62790847	-0.5677971	-0.06256928	0.12998351	0.6604225	-0.64513594	-0.82686585	0.065356776	4.303758144378662
4	5.9586263	0.0	5.9586263	5.9586263	25.0	100	0.00057608087	0.2684514	1.4300758	-0.80286866	0.004902335	0.2819902	1.4721012	-0.9622585	-1.7919695	0.089400366	5.214962720870972
5	11.383399	0.0	11.383399	11.383399	25.0	125	0.08066466	0.33783138	1.4124572	-0.76326853	0.078084484	0.34164906	1.5467767	-0.7764708	-3.5044138	0.08165832	6.143171548843384
6	9.977382	0.0	9.977382	9.977382	25.0	150	0.14702347	0.4001431	1.4199688	-0.5329578	0.14571299	0.4016275	1.516839	-0.41949674	-5.6072264	0.07078281	7.056389808654785
7	6.2773576	0.0	6.2773576	6.2773576	25.0	175	0.19223268	0.41317666	1.7520465	-0.31437778	0.19342786	0.40779218	1.8437043	-0.45500302	-6.6589627	0.07280878	7.9785966873168945
8	17.576687	0.0	17.576687	17.576687	25.0	200	0.2713532	0.45784676	1.6241202	-0.4901906	0.27025932	0.4490632	1.5776461	-0.5579264	-6.9893317	0.10189394	8.8988037109375
9	14.719509	0.0	14.719509	14.719509	25.0	225	0.3607322	0.5235329	2.7403057	-0.32244843	0.35871622	0.5202252	2.5912547	-0.21826345	-7.238027	0.09342971	9.870022535324097
10	8.499919	0.0	8.499919	8.499919	25.0	250	0.42218566	0.5512311	2.732315	-0.31525508	0.42567778	0.54615986	2.7444146	-0.2447964	-7.483695	0.07829948	10.790228366851807
