Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	2.5283556	0.0	2.5283556	2.5283556	25.0	25	0.07187308	0.11294649	0.4829479	-0.20244195	0.0722454	0.11214093	0.44957462	-0.16881828	-0.07343426	0.027147027	20.893946647644043
2	3.1636	0.0	3.1636	3.1636	25.0	50	0.096818686	0.13957955	0.56655	-0.13651164	0.09453952	0.13267975	0.57223135	-0.1493167	-0.165464	0.029028822	40.75060033798218
3	0.56547123	0.0	0.56547123	0.56547123	25.0	75	0.072772525	0.1419886	0.5428624	-0.24944316	0.073189594	0.13299899	0.5277403	-0.15474087	-0.20717224	0.019690149	60.52171802520752
4	3.4786427	0.0	3.4786427	3.4786427	25.0	100	0.08737243	0.13314407	0.51560104	-0.22156018	0.086921476	0.13557681	0.5073875	-0.30023792	-0.31469864	0.020954376	80.18530750274658
5	2.5156994	0.0	2.5156994	2.5156994	25.0	125	0.100525476	0.1480155	0.6622763	-0.14821827	0.10038579	0.14689133	0.63607496	-0.11975755	-0.4312492	0.01877721	99.98051595687866
6	0.9791213	0.0	0.9791213	0.9791213	25.0	150	0.093329966	0.14725758	0.6529429	-0.09687267	0.0933145	0.14652002	0.6495032	-0.0970657	-0.52864146	0.011418141	119.56315803527832
7	3.811918	0.0	3.811918	3.811918	25.0	175	0.112470664	0.14739414	0.68019485	-0.23081349	0.11201948	0.14609803	0.68197715	-0.12413716	-0.6093157	0.019945776	139.2195463180542
8	1.1473049	0.0	1.1473049	1.1473049	25.0	200	0.11271243	0.14592615	0.7654598	-0.106304936	0.11301277	0.14555515	0.76745737	-0.14581971	-0.6292874	0.013432238	158.88422179222107
9	4.0066996	0.0	4.0066996	4.0066996	25.0	225	0.13621248	0.15454446	0.74264044	-0.07484928	0.13561787	0.15563887	0.72752106	-0.098101124	-0.61933935	0.015267291	178.6785922050476
10	4.464889	0.0	4.464889	4.464889	25.0	250	0.15711501	0.15979056	0.78208613	-0.09464132	0.15665622	0.1580311	0.7822959	-0.09681046	-0.61967	0.027296212	198.26485419273376
11	3.4870486	0.0	3.4870486	3.4870486	25.0	275	0.1704222	0.16950358	0.9084345	-0.15645003	0.1703871	0.16741812	0.90074384	-0.13637833	-0.268046	0.030327842	218.10949039459229
12	4.7492	0.0	4.7492	4.7492	25.0	300	0.1942326	0.16891271	1.0004433	-0.2848673	0.19352537	0.16958666	0.96717435	-0.32513443	-0.34356773	0.029647447	237.76266074180603
13	6.7211356	0.0	6.7211356	6.7211356	25.0	325	0.21924661	0.17294078	1.0538104	-0.06264736	0.21888304	0.17375559	1.045594	-0.05844587	-0.40037376	0.03853312	257.4433538913727
14	0.37041754	0.0	0.37041754	0.37041754	25.0	350	0.22960956	0.17143321	1.1172416	-0.0866007	0.23031619	0.17173779	1.099849	-0.07549678	-0.26954085	0.042062283	277.02438521385193
15	0.43054938	0.0	0.43054938	0.43054938	25.0	375	0.25043052	0.18138982	1.1634018	-0.0056711845	0.2510894	0.18046708	1.1550071	-0.012966387	-0.33088157	0.04066202	296.89520025253296
16	4.612941	0.0	4.612941	4.612941	25.0	400	0.26779833	0.18997833	1.2673025	-0.061788328	0.2666391	0.18566793	1.2448267	0.000949651	-0.41724497	0.042397365	316.76752853393555
17	1.4745036	0.0	1.4745036	1.4745036	25.0	425	0.2868808	0.1874645	1.3377981	-0.06063426	0.28703249	0.18747248	1.3318902	-0.036068745	-0.37343836	0.040984403	337.44903445243835
18	0.65925467	0.0	0.65925467	0.65925467	25.0	450	0.30211687	0.17938149	1.3089805	0.036028355	0.30202994	0.17962886	1.3041637	0.034917317	-0.3386737	0.039659075	357.0525040626526
19	2.6743944	0.0	2.6743944	2.6743944	25.0	475	0.31096286	0.18064004	1.2977179	0.014706174	0.31144685	0.18077554	1.3000197	0.019733429	-0.37272745	0.04117792	376.67274808883667
20	1.9174707	0.0	1.9174707	1.9174707	25.0	500	0.34157065	0.18140693	1.3919486	-0.015932912	0.34120667	0.18129756	1.3828794	0.033955313	-0.4649175	0.04637614	396.47325706481934
21	4.7748327	0.0	4.7748327	4.7748327	25.0	525	0.36436802	0.18124884	1.4867438	0.12335497	0.3641834	0.18095008	1.4780583	0.12173349	-0.6008119	0.05456953	416.1728570461273
22	2.3698823	0.0	2.3698823	2.3698823	25.0	550	0.39137945	0.1994587	1.5799372	-0.7603052	0.39128926	0.19779447	1.5798047	-0.4376013	-0.46348703	0.056002423	436.1717402935028
23	0.67538035	0.0	0.67538035	0.67538035	25.0	575	0.41174054	0.19892251	1.5842388	-0.31837517	0.41171396	0.1978166	1.5865053	-0.24045958	-0.39609262	0.06351169	455.9376857280731
24	0.6909475	0.0	0.6909475	0.6909475	25.0	600	0.42401415	0.18824755	1.6643901	-0.08364788	0.4236955	0.18854158	1.6542058	0.0352335	-0.4388633	0.053150702	475.51887822151184
25	0.77356946	0.0	0.77356946	0.77356946	25.0	625	0.45219395	0.195156	1.6896551	0.12424736	0.4524998	0.19731112	1.6900076	0.18991208	-0.509074	0.052174278	495.213974237442
26	2.069975	0.0	2.069975	2.069975	25.0	650	0.4762401	0.19719414	1.7616904	0.22491547	0.47632763	0.19819078	1.7685392	0.24313857	-0.5274036	0.054985248	515.7104141712189
27	0.07329087	0.0	0.07329087	0.07329087	25.0	675	0.48327202	0.1897726	1.858371	0.19576143	0.48326007	0.19011673	1.866177	0.22639844	-0.59194666	0.058711022	535.9294364452362
28	0.3521468	0.0	0.3521468	0.3521468	25.0	700	0.50946826	0.19908349	1.9125545	0.23067221	0.5091632	0.20096697	1.9126037	0.24048428	-0.59057146	0.06326749	556.143351316452
29	4.179299	0.0	4.179299	4.179299	25.0	725	0.5325894	0.20385717	1.875266	0.2634729	0.53279823	0.20550431	1.9323753	0.28198084	-0.61395323	0.07408357	575.8741159439087
30	2.4124367	0.0	2.4124367	2.4124367	25.0	750	0.5341018	0.19771177	1.9166176	0.28345644	0.5337171	0.19648813	1.9129452	0.2837627	-0.60924006	0.06949518	595.6292805671692
31	1.8241102	0.0	1.8241102	1.8241102	25.0	775	0.54719025	0.19594954	1.9604026	0.23281875	0.5471501	0.19956017	1.9528397	0.21574974	-0.6229602	0.07951241	615.2170553207397
32	0.9589745	0.0	0.9589745	0.9589745	25.0	800	0.56402487	0.19199504	1.6867929	0.28680903	0.5638305	0.19352402	1.7406552	0.24734034	-0.61505646	0.06329694	634.8170399665833
33	2.401113	0.0	2.401113	2.401113	25.0	825	0.5668609	0.2087586	2.0316849	0.28709796	0.5679145	0.20926669	2.011218	0.25729764	-0.613724	0.06616406	654.507922410965
34	0.43261728	0.0	0.43261728	0.43261728	25.0	850	0.57320774	0.20528229	2.0371916	0.31101763	0.57325935	0.20719577	2.0161328	0.29010636	-0.6309433	0.06440729	673.9857931137085
35	2.6180534	0.0	2.6180534	2.6180534	25.0	875	0.57279474	0.20405895	2.0417845	0.32067272	0.57237095	0.20503458	2.0322783	0.3348286	-0.6084398	0.06288052	693.7006487846375
