Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.68149203	0.0	0.68149203	0.68149203	25.0	0.0014474557	0.011642558	0.056638196	-0.01369599	25	6.437302e-08	0.13464174	-0.051846538	-0.036474593	9.804028	-0.019140072	0.04	4.0	19.509557247161865
1	0.6493099	0.0	0.6493099	0.6493099	25.0	0.09766399	0.0016886039	0.09828176	0.09242341	50	1.9073486e-08	0.24512303	-0.025335941	-0.09240228	10.219248	0.008072033	0.0	4.0	38.05012273788452
2	2.4574919	0.0	2.4574919	2.4574919	25.0	0.22493061	0.050112206	0.35559708	0.0664274	75	0.0	1.4965352	-0.0306147	-0.36028254	10.035359	-0.010229149	0.04	4.0	56.77274775505066
3	1.9755939	0.0	1.9755939	1.9755939	25.0	0.3930182	0.05268367	0.6453946	0.36804712	100	-1.9073486e-08	0.56942713	-0.029890543	-0.21943766	10.770267	-0.0125349425	0.04	4.0	75.37551522254944
4	0.623689	0.0	0.623689	0.623689	25.0	0.5806633	0.009038067	0.5905781	0.5446644	125	1.4305115e-07	0.18075712	-0.033852432	-0.11671637	10.449227	-0.019539604	0.0	4.0	94.26114439964294
5	3.2898664	0.0	3.2898664	3.2898664	25.0	0.85012954	0.17775013	1.682325	0.63708097	150	-4.7683715e-09	2.4897964	-0.016499529	-0.76983213	10.119821	-0.00537035	0.04	4.0	112.99756646156311
6	0.70840406	0.0	0.70840406	0.70840406	25.0	1.120558	0.0089626545	1.1574345	1.1109014	175	6.198883e-08	0.09885949	-0.007651353	-0.069710836	9.7887535	-0.0009126854	0.0	4.0	131.8996844291687
7	0.0	0.0	0.0	0.0	25.0	1.4472231	1.1920929e-07	1.447223	1.447223	200	1.14440915e-07	0.03875382	-0.025578694	0.088864505	10.755475	0.008950081	0.0	4.0	150.43835139274597
8	1.3471204	0.0	1.3471204	1.3471204	25.0	1.6874423	0.26149043	2.94619	1.6184317	225	1.8596648e-07	3.6899738	-0.037499055	-1.2504756	9.862276	0.0257263	0.04	4.0	168.96835565567017
9	3.3826876	0.0	3.3826876	3.3826876	25.0	2.0782979	0.19238687	2.7737026	1.975148	250	-1.1920929e-08	0.58410954	-0.042260427	-0.2774503	9.995542	-0.0048563196	0.0	4.0	187.86004614830017
10	4.129057	0.0	4.129057	4.129057	25.0	2.5135548	0.24572663	3.3152528	2.1597223	275	-9.536743e-09	4.7864614	-0.025521187	-1.683146	10.007538	-0.017274266	0.04	4.0	206.26586771011353
