Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	15.565496	0.0	15.565496	15.565496	25.0	25	0.6305535	0.29671788	1.4572707	-0.040232405	-0.41800377	0.18389219	20.56647515296936
2	27.662962	0.0	27.662962	27.662962	25.0	50	0.9733441	0.43914348	2.19567	-0.07999772	-1.5703403	0.21459346	39.94489240646362
3	23.02129	0.0	23.02129	23.02129	25.0	75	1.0945833	0.456103	2.4376225	-0.103487976	-2.489566	0.18514907	58.948017835617065
4	25.98901	0.0	25.98901	25.98901	25.0	100	1.2533437	0.46814582	2.9913054	0.07629343	-2.8658328	0.16384935	78.01577258110046
5	13.8103895	0.0	13.8103895	13.8103895	25.0	125	1.3515259	0.55185026	3.363527	0.13113102	-1.528615	0.32332328	97.18456625938416
6	10.0296545	0.0	10.0296545	10.0296545	25.0	150	1.4178325	0.51811594	3.699123	0.24990116	-1.3709947	0.15530653	116.26862072944641
7	14.932777	0.0	14.932777	14.932777	25.0	175	1.5653802	0.5282837	4.0492034	0.46764615	-1.4829746	0.12130284	135.339586019516
8	10.409157	0.0	10.409157	10.409157	25.0	200	1.684112	0.5573761	4.3245287	0.5097535	-1.5966792	0.11505153	154.36765837669373
9	14.273247	0.0	14.273247	14.273247	25.0	225	1.7880403	0.5824539	4.569971	0.7214636	-1.7804971	0.116422884	173.41213989257812
10	11.0656395	0.0	11.0656395	11.0656395	25.0	250	1.8440856	0.5685695	4.758716	0.75483304	-2.2680078	0.12215981	192.88278770446777
11	7.2912116	0.0	7.2912116	7.2912116	25.0	275	1.9106559	0.56942785	4.9449863	0.7849219	-1.7938232	0.1139348	211.81680488586426
12	18.427435	0.0	18.427435	18.427435	25.0	300	2.0276165	0.5521068	5.0478163	0.9991184	-1.9915383	0.12977363	230.90263843536377
13	9.228748	0.0	9.228748	9.228748	25.0	325	2.0601308	0.535244	5.304005	1.0799558	-2.7802954	0.12831447	249.86011672019958
14	22.507708	0.0	22.507708	22.507708	25.0	350	2.1915102	0.61087024	5.3948836	1.1005931	-3.2520869	0.18567336	268.83270287513733
15	36.739143	0.0	36.739143	36.739143	25.0	375	2.40505	0.6731793	5.592929	1.2391052	-3.358487	0.19450942	288.3751847743988
16	18.529253	0.0	18.529253	18.529253	25.0	400	2.5270014	0.59415936	5.827464	1.3909801	-3.9567835	0.20937608	308.1027989387512
17	26.676867	0.0	26.676867	26.676867	25.0	425	2.8089764	0.67606616	5.954625	1.491462	-3.7975178	0.2104541	327.3386740684509
18	21.96095	0.0	21.96095	21.96095	25.0	450	3.1058886	0.6503376	6.070495	1.7030365	-3.8039813	0.22629988	346.41049432754517
19	24.823975	0.0	24.823975	24.823975	25.0	475	3.4107091	0.6492606	6.3756433	1.9726357	-3.8942347	0.2200741	365.3446810245514
