Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	12.772227	0.0	12.772227	12.772227	25.0	25	0.38321444	0.4322552	1.9810888	-0.6433723	0.39010248	0.40172702	1.9434967	-0.58563846	-0.36138475	0.14806929	20.96840190887451
2	13.055996	0.0	13.055996	13.055996	25.0	50	0.42114145	0.42770994	1.7081974	-0.7603342	0.43040407	0.39600703	1.6508646	-0.68747723	-1.2728746	0.11398009	41.38242173194885
3	16.974024	0.0	16.974024	16.974024	25.0	75	0.5170152	0.41865468	2.4010496	-0.8600618	0.5210874	0.41864222	2.1530867	-0.60243315	-2.896333	0.1285907	61.55695819854736
4	13.662805	0.0	13.662805	13.662805	25.0	100	0.5786901	0.3985394	1.9954172	-0.69448763	0.581349	0.38667223	1.9633939	-0.41480243	-4.742379	0.08598138	81.70261144638062
5	11.91816	0.0	11.91816	11.91816	25.0	125	0.61860186	0.41245347	2.0373845	-0.47668108	0.6189257	0.41751435	2.0766413	-0.5082626	-5.9128447	0.07638561	101.79955697059631
6	16.046234	0.0	16.046234	16.046234	25.0	150	0.68107843	0.40957505	2.1628711	-0.37689918	0.6836052	0.41197467	2.142639	-0.30582488	-6.3760986	0.07138997	122.03580284118652
7	16.096807	0.0	16.096807	16.096807	25.0	175	0.7710887	0.39847898	2.2178388	-0.1051342	0.77085936	0.40430403	2.2665603	-0.25638855	-6.7627163	0.06901784	142.29619526863098
8	12.071184	0.0	12.071184	12.071184	25.0	200	0.8245463	0.415101	2.250041	-0.33064857	0.8256212	0.4149509	2.2546294	-0.012681193	-6.854391	0.06237922	162.48051118850708
9	12.441813	0.0	12.441813	12.441813	25.0	225	0.9255332	0.4184114	2.5436058	0.030573769	0.92751837	0.42243	2.5508919	-0.0031718332	-7.2703834	0.068671376	182.60089445114136
10	15.905777	0.0	15.905777	15.905777	25.0	250	1.0243449	0.45780635	2.5422666	0.098369315	1.0264037	0.45699933	2.6207066	0.086502835	-7.296684	0.068889216	202.79742765426636
11	5.2964497	0.0	5.2964497	5.2964497	25.0	275	1.0791044	0.72469145	7.1930313	-2.2579348	1.0906299	0.487954	3.0372655	-0.68242294	-0.95783955	0.47329667	223.09718251228333
12	7.4157195	0.0	7.4157195	7.4157195	25.0	300	1.116424	0.4389974	2.7596452	0.2050786	1.1109835	0.451711	2.7447066	0.2676328	-1.0468345	0.09592195	243.35610699653625
13	1.2149882	0.0	1.2149882	1.2149882	25.0	325	1.0971344	0.4438695	2.6938493	0.3045238	1.0987401	0.44688165	2.630008	0.36393854	-0.9581412	0.093126886	263.6558973789215
14	5.5070806	0.0	5.5070806	5.5070806	25.0	350	1.1094637	0.4181824	2.6655805	0.3931652	1.1110383	0.4302866	2.674599	0.20464936	-0.9726091	0.10320755	284.05526995658875
15	3.7771146	0.0	3.7771146	3.7771146	25.0	375	1.0871322	0.41264322	2.683529	0.3777748	1.0883727	0.40919968	2.7144234	0.3679627	-1.1163642	0.106777355	304.3261821269989
16	3.0259264	0.0	3.0259264	3.0259264	25.0	400	1.0925497	0.40802446	2.6924238	0.35323358	1.0862023	0.41468185	2.7386248	0.25509843	-1.1404696	0.11330653	324.62052941322327
17	3.0436342	0.0	3.0436342	3.0436342	25.0	425	1.0951047	0.41667053	2.7199166	0.393836	1.0970504	0.41681784	2.73442	0.36152208	-0.98674357	0.10103141	345.1395707130432
18	0.96470016	0.0	0.96470016	0.96470016	25.0	450	1.0777518	0.40460163	2.6996932	0.4430793	1.0780542	0.40527773	2.6995778	0.4060614	-0.9257339	0.09412399	365.4186029434204
19	18.972473	0.0	18.972473	18.972473	25.0	475	1.1129478	0.38120493	2.6626403	0.53748107	1.1156397	0.38732606	2.6303174	0.43342644	-1.4268622	0.09534501	386.0577402114868
20	2.1268663	0.0	2.1268663	2.1268663	25.0	500	1.130884	0.39628372	2.6168494	0.39941072	1.1299285	0.39194545	2.6295922	0.4117892	-1.3866438	0.11372127	406.44006872177124
