Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	22.34831	0.0	22.34831	22.34831	25.0	0.02900483	0.18347114	0.45869315	-0.20061445	25	-1.0728836e-06	210.583	-0.14806345	-6.467697	153.05093	0.03313904	0.48	1.0	21.1444308757782
1	32.03627	0.0	32.03627	32.03627	25.0	0.33601034	0.2095843	0.84014237	-0.17334963	50	1.9073486e-08	245.55008	-0.16921026	-8.960876	157.00021	-0.04701294	0.88	4.0	41.41793489456177
2	29.723742	0.0	29.723742	29.723742	25.0	0.5037686	0.32508135	1.250574	-0.21435252	75	5.7220458e-08	213.75774	-0.16541323	-8.827957	153.7396	-0.08894958	0.64	4.0	61.72627806663513
3	29.158594	0.0	29.158594	29.158594	25.0	0.8612023	0.5545181	2.2570984	0.0967068	100	-2.1457672e-07	248.51997	-0.1460505	-11.158798	154.20927	-0.008564454	0.56	4.0	81.88648319244385
4	22.281668	0.0	22.281668	22.281668	25.0	1.0800867	0.41382873	2.280982	0.5483298	125	5.7220458e-08	171.29922	-0.14156282	-8.953506	153.60803	-0.020231934	0.52	4.0	101.93278908729553
5	31.800966	0.0	31.800966	31.800966	25.0	1.4676229	0.47423622	2.4694283	0.580717	150	-1.2493133e-06	336.55145	-0.16023543	-17.341156	154.47832	-0.0063739014	0.72	4.0	122.13965129852295
6	23.447403	0.0	23.447403	23.447403	25.0	2.0980074	0.6344788	3.757254	1.199886	175	-2.3841858e-08	146.69888	-0.14449717	-13.285217	154.69202	-0.015935058	0.44	4.0	142.40421271324158
7	28.91771	0.0	28.91771	28.91771	25.0	2.888882	0.9183329	5.187488	1.2790118	200	-3.33786e-07	253.81165	-0.16043942	-20.329163	154.44826	0.00961792	0.64	4.0	162.65114641189575
8	28.24314	0.0	28.24314	28.24314	25.0	3.5283127	0.8776263	5.3765907	2.2266607	225	1.1253356e-06	288.55945	-0.15592402	-27.442383	154.78137	0.016466064	0.6	4.0	182.81461572647095
9	28.939138	0.0	28.939138	28.939138	25.0	4.8632307	1.18623	7.0200033	2.812644	250	8.583069e-08	193.63838	-0.15406168	-24.788788	158.53818	0.026086425	0.48	3.0	204.79697370529175
10	20.028948	0.0	20.028948	20.028948	25.0	4.7663836	0.90752345	6.5177355	3.5254946	275	-1.2588501e-06	115.39981	-0.11336088	-17.639236	152.24323	0.02680603	0.24	3.0	225.1150140762329
11	20.655594	0.0	20.655594	20.655594	25.0	5.8179607	1.5112132	8.85196	3.7845616	300	-9.536743e-08	90.37691	-0.1407472	-14.3778305	153.10793	-0.014642945	0.48	4.0	245.3344600200653
