Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	7.5201197	0.0	7.5201197	7.5201197	25.0	-0.009153184	0.09758891	0.17826775	-0.30801383	25	-2.670288e-07	26.554115	-0.0776333	-1.3956242	9.804028	0.021210557	0.2	3.0	23.16823673248291
1	7.5701094	0.0	7.5701094	7.5701094	25.0	0.084547155	0.061225384	0.18832442	-0.07356716	50	8.34465e-08	7.210184	-0.078636594	-0.522305	10.226989	-0.036025964	0.16	4.0	45.3786735534668
2	14.292494	0.0	14.292494	14.292494	25.0	0.2258271	0.15951107	0.59465176	-0.17633453	75	-9.059906e-08	65.05189	-0.03532415	-2.5952187	10.044891	0.0034666252	0.0	4.0	67.50940871238708
3	15.419904	0.0	15.419904	15.419904	25.0	0.52618945	0.19704194	0.9377991	0.2264252	100	3.33786e-08	61.970108	-0.068664044	-3.5004883	10.780676	0.018286552	0.08	4.0	90.11662578582764
4	12.707175	0.0	12.707175	12.707175	25.0	0.6390988	0.29865083	1.3184357	0.24027732	125	-1.9073486e-08	62.546947	-0.04391587	-3.5665512	10.460453	-0.038236905	0.04	4.0	112.74461269378662
5	12.846239	0.0	12.846239	12.846239	25.0	0.9753826	0.3890551	1.8685786	0.51975596	150	-1.5735627e-07	61.18114	-0.038260292	-4.750107	10.1318035	-0.004526386	0.04	4.0	135.70700526237488
6	16.842684	0.0	16.842684	16.842684	25.0	1.3675523	0.4370046	2.4236968	0.8546257	175	-2.8610229e-08	95.19229	-0.05375076	-8.3966675	9.802449	0.0066160583	0.08	4.0	157.9850413799286
7	6.903007	0.0	6.903007	6.903007	25.0	1.3781674	0.4295823	2.5962803	1.1140252	200	1.4305114e-08	8.7350235	-0.020302925	-1.7730026	10.77138	-0.010788459	0.0	4.0	179.92200684547424
8	8.021488	0.0	8.021488	8.021488	25.0	1.8259846	0.486824	3.650914	1.4824159	225	-8.583069e-08	20.25248	-0.041453477	-2.8267956	9.880825	-0.0008462715	0.04	4.0	201.53299379348755
9	8.46518	0.0	8.46518	8.46518	25.0	2.4437807	0.8314571	4.561587	1.8262656	250	6.67572e-08	26.38001	-0.03734558	-4.4659233	10.016298	0.01161251	0.04	4.0	223.7365164756775
10	15.814272	0.0	15.814272	15.814272	25.0	3.4899867	0.8556112	5.176986	2.2000642	275	-3.33786e-08	50.65838	-0.06897799	-8.025093	10.032724	0.0063635064	0.0	4.0	246.79030585289001
11	6.9711685	0.0	6.9711685	6.9711685	25.0	3.1525774	0.42836848	4.057397	2.786973	300	-2.2411346e-07	8.031148	-0.025620842	-2.7733116	10.374958	-0.0067455294	0.04	4.0	269.92544507980347
12	12.994424	0.0	12.994424	12.994424	25.0	4.3732605	0.9875036	6.815223	3.3586187	325	-1.8119812e-07	64.20606	-0.048819885	-11.833767	10.244907	0.0150678065	0.04	4.0	292.39844584465027
13	11.7982025	0.0	11.7982025	11.7982025	25.0	5.13741	1.1148783	6.8048134	3.723901	350	-1.9073486e-08	20.45387	-0.046317324	-5.235649	9.554791	0.0074228668	0.08	4.0	315.19308853149414
14	14.386269	0.0	14.386269	14.386269	25.0	6.4945965	1.1055981	8.461107	4.5642495	375	7.6293944e-08	35.314133	-0.046726894	-9.510782	10.571315	0.005025463	0.04	4.0	338.74541425704956
15	8.912916	0.0	8.912916	8.912916	25.0	6.822847	1.2743113	9.982083	5.756102	400	-1.14440915e-07	16.056103	-0.022575833	-5.2333	9.726981	0.019419612	0.0	4.0	361.27543115615845
16	14.383537	0.0	14.383537	14.383537	25.0	8.160317	1.1248958	9.776861	6.665953	425	-2.3841858e-07	46.732822	-0.05104566	-12.348461	9.738989	0.008051339	0.0	4.0	383.91625690460205
17	15.711429	0.0	15.711429	15.711429	25.0	9.640231	1.0760984	11.566897	7.698907	450	2.3841858e-07	54.920082	-0.05504235	-16.219315	9.8473215	0.007944698	0.0	4.0	406.59622526168823
18	12.74369	0.0	12.74369	12.74369	25.0	10.7369175	1.1602143	13.32115	8.913198	475	2.2888183e-07	37.370163	-0.04039142	-11.85005	11.113743	0.029936638	0.0	3.0	429.26348328590393
19	12.936986	0.0	12.936986	12.936986	25.0	11.888714	1.2752738	13.867248	10.080044	500	4.2915346e-08	21.297527	-0.038745604	-7.137436	9.932454	-0.013658352	0.0	4.0	451.57260155677795
20	13.370228	0.0	13.370228	13.370228	25.0	13.127137	1.3548095	15.569514	11.301974	525	-2.8610229e-08	19.043114	-0.052904252	-5.746255	10.30096	0.021873303	0.04	3.0	473.48627066612244
21	8.691708	0.0	8.691708	8.691708	25.0	13.258566	1.1988968	15.702737	12.287071	550	-1.4305115e-07	33.080612	-0.050919123	-9.771126	11.084487	0.027597846	0.0	3.0	495.92249512672424
22	4.58284	0.0	4.58284	4.58284	25.0	13.937987	0.87358147	16.284595	13.294673	575	-3.5524369e-07	2.463133	-0.032911774	-1.431521	10.771743	0.026833763	0.04	4.0	518.6344056129456
23	13.125075	0.0	13.125075	13.125075	25.0	15.453549	0.9479028	16.974234	14.127501	600	-2.3841858e-08	41.363926	-0.042858854	-8.621437	9.519891	0.02047617	0.04	4.0	541.0970158576965
24	14.047462	0.0	14.047462	14.047462	25.0	16.354424	0.7972822	17.552988	14.957054	625	1.2397766e-07	38.75561	-0.05059789	-8.438499	9.912487	-0.015066318	0.08	4.0	563.2944679260254
25	9.602059	0.0	9.602059	9.602059	25.0	16.926952	0.83257174	18.106699	15.856602	650	-5.7220458e-08	8.015076	-0.04495351	-3.060852	9.681694	-0.0023069	0.04	4.0	585.8657245635986
26	11.913303	0.0	11.913303	11.913303	25.0	17.752945	0.6329468	18.80241	16.629263	675	1.5735627e-07	28.090141	-0.04826282	-5.8852234	10.05223	-0.0045495033	0.08	4.0	608.5255837440491
27	13.538722	0.0	13.538722	13.538722	25.0	18.46556	0.74551946	19.666265	17.347065	700	1.7642975e-07	10.055069	-0.07573891	-2.117517	11.065627	-0.00024671556	0.2	4.0	631.0786256790161
28	14.056987	0.0	14.056987	14.056987	25.0	19.190643	0.56232864	19.905025	17.964806	725	1.5258789e-07	32.505413	-0.039611872	-5.39909	10.7009325	-0.004204979	0.04	4.0	653.7054686546326
29	14.353111	0.0	14.353111	14.353111	25.0	19.666922	0.5125413	20.214867	18.572847	750	-2.0503998e-07	16.856915	-0.042345066	-2.9762516	10.256745	-0.013110123	0.08	4.0	676.4658281803131
30	10.537045	0.0	10.537045	10.537045	25.0	19.893879	0.5880132	20.968891	19.15012	775	5.7220458e-08	9.932851	-0.06338656	-2.5664854	10.135128	0.024391899	0.04	4.0	699.0081877708435
31	15.6992	0.0	15.6992	15.6992	25.0	20.697264	0.5677447	21.410812	19.66512	800	-5.7220458e-08	24.89604	-0.04141972	-3.1147957	9.581221	-0.002503128	0.0	4.0	721.5823907852173
32	16.809885	0.0	16.809885	16.809885	25.0	21.247997	0.3507582	21.659754	20.37549	825	-1.4781952e-07	38.586544	-0.05991798	-5.0655518	10.531336	-0.018967742	0.08	4.0	743.9363555908203
33	12.415347	0.0	12.415347	12.415347	25.0	21.436707	0.45320687	22.230944	20.70022	850	2.3841858e-08	8.19884	-0.05398577	-1.4090672	9.973764	0.0061229896	0.12	4.0	766.437867641449
34	8.905143	0.0	8.905143	8.905143	25.0	21.722689	0.5520363	22.550772	21.17838	875	-2.193451e-07	11.515019	-0.025263643	-2.5377645	9.617746	0.030967273	0.0	2.0	788.8877549171448
35	8.525304	0.0	8.525304	8.525304	25.0	22.125113	0.5086646	22.964537	21.615469	900	3.8146972e-08	1.7801441	-0.04696048	0.20543075	9.64371	0.0048273467	0.12	4.0	811.2026145458221
36	10.315153	0.0	10.315153	10.315153	25.0	22.5455	0.46677977	23.256788	21.929058	925	-9.059906e-08	4.2436113	-0.045527525	-0.6913805	9.944601	-0.0026212693	0.04	4.0	833.9078314304352
37	8.786094	0.0	8.786094	8.786094	25.0	22.713928	0.4489247	23.517935	22.168053	950	-4.2915346e-08	6.0185614	-0.04535494	-1.065095	9.843663	0.010405903	0.08	4.0	856.2326443195343
38	17.07711	0.0	17.07711	17.07711	25.0	23.349176	0.30442965	23.669807	22.542658	975	7.6293944e-08	38.317894	-0.06527464	-3.7743454	9.021426	0.008419342	0.12	4.0	878.9772598743439
39	3.7373312	0.0	3.7373312	3.7373312	25.0	23.039448	0.35709873	23.857231	22.81286	1000	4.7683717e-08	2.8966355	-0.013176923	0.8677249	9.057879	0.02614956	0.0	3.0	901.1831781864166
40	10.744236	0.0	10.744236	10.744236	25.0	23.632845	0.4222302	24.235275	23.075598	1025	-2.9563904e-07	19.25099	-0.040631585	-2.0193481	10.103026	0.008676205	0.04	4.0	923.496367931366
41	17.329948	0.0	17.329948	17.329948	25.0	24.22771	0.21931916	24.4747	23.654339	1050	-6.67572e-08	44.794346	-0.0869505	-4.713764	9.578019	0.0043772315	0.08	4.0	946.2487962245941
42	8.812791	0.0	8.812791	8.812791	25.0	24.262844	0.3704809	24.806114	23.768644	1075	-1.4305114e-08	1.5862465	-0.024508433	-0.6228889	9.118098	-0.007692356	0.0	4.0	968.566305398941
43	9.612873	0.0	9.612873	9.612873	25.0	24.583769	0.38352093	25.236593	24.156769	1100	-1.001358e-07	4.255612	-0.042828355	-0.9550934	10.878916	0.0009310341	0.08	4.0	990.3121974468231
44	15.785617	0.0	15.785617	15.785617	25.0	25.226463	0.2538119	25.48342	24.629753	1125	-4.7683715e-09	25.522715	-0.05580649	-2.8182564	9.815788	0.005394325	0.04	4.0	1012.2603588104248
45	12.964993	0.0	12.964993	12.964993	25.0	25.452297	0.2764138	25.799097	24.814314	1150	-2.3841858e-08	9.156731	-0.053286616	-1.3522592	9.46842	-0.0034952927	0.04	4.0	1034.5883512496948
46	1.5449015	0.0	1.5449015	1.5449015	25.0	25.245747	0.20559043	25.948004	25.164959	1175	-4.7683715e-09	3.521687	-0.010257047	0.50054884	10.55089	-0.005856323	0.0	4.0	1056.7373332977295
47	16.163002	0.0	16.163002	16.163002	25.0	26.010565	0.28787038	26.360903	25.362476	1200	3.4332277e-07	30.013826	-0.072934605	-2.3833961	10.07482	0.013694458	0.12	4.0	1079.0274722576141
48	13.672231	0.0	13.672231	13.672231	25.0	26.22009	0.32076922	26.574062	25.611662	1225	-2.7179718e-07	11.039438	-0.04954618	-1.7136393	10.382839	-0.027862836	0.08	4.0	1101.4819893836975
49	10.504913	0.0	10.504913	10.504913	25.0	26.40432	0.35662055	26.860298	25.936596	1250	-1.9550323e-07	4.271668	-0.05470536	-0.921098	11.172311	0.00069408416	0.04	4.0	1124.065417289734
50	12.840646	0.0	12.840646	12.840646	25.0	26.804298	0.21472985	27.064785	26.234062	1275	-1.14440915e-07	13.484646	-0.041354034	-1.9838104	9.4021225	-0.004879208	0.0	4.0	1146.524319410324
51	12.281147	0.0	12.281147	12.281147	25.0	27.121662	0.25667664	27.428692	26.548958	1300	-2.9563904e-07	14.2247925	-0.07506534	-2.2441063	10.075382	0.003296852	0.12	4.0	1168.8663070201874
52	6.9960756	0.0	6.9960756	6.9960756	25.0	27.22479	0.28109983	27.704773	26.903769	1325	-1.07735396e-07	0.40418124	-0.03725743	0.26646632	10.038889	-0.03245243	0.04	4.0	1191.5583086013794
53	11.7733345	0.0	11.7733345	11.7733345	25.0	27.62969	0.27671412	27.966827	27.156929	1350	9.536743e-08	16.300135	-0.049921744	-1.8146191	10.580558	-0.010860996	0.08	4.0	1213.8279583454132
54	12.362874	0.0	12.362874	12.362874	25.0	27.854395	0.35157067	28.246058	27.417799	1375	-5.9604645e-08	6.358375	-0.0331922	-1.0734687	9.847742	-0.020154858	0.04	4.0	1236.4722545146942
55	17.914778	0.0	17.914778	17.914778	25.0	28.298332	0.17180885	28.489971	27.807838	1400	-7.152558e-08	33.19061	-0.075990826	-3.373375	10.109988	0.0073460005	0.0	4.0	1258.7732253074646
56	17.163578	0.0	17.163578	17.163578	25.0	28.652874	0.19953373	28.82784	28.062336	1425	2.2888183e-07	37.030006	-0.069890544	-4.7181168	10.608055	0.023765622	0.08	3.0	1281.4935383796692
57	14.928647	0.0	14.928647	14.928647	25.0	29.066929	0.17309588	29.266663	28.586628	1450	1.66893e-07	16.078236	-0.050326955	-2.9273949	10.391096	-0.0037218474	0.08	4.0	1304.124567270279
58	9.739335	0.0	9.739335	9.739335	25.0	29.314936	0.28655198	29.715982	28.979265	1475	-6.198883e-08	0.8054435	-0.02398078	-0.29809988	10.193107	0.004816322	0.04	4.0	1326.1082696914673
59	14.106192	0.0	14.106192	14.106192	25.0	29.782364	0.18327306	30.05627	29.322878	1500	9.536743e-09	16.868689	-0.06531131	-2.0276995	9.903779	0.0014479638	0.08	4.0	1347.6753466129303
60	11.650866	0.0	11.650866	11.650866	25.0	30.02981	0.22466774	30.304338	29.638079	1525	9.059906e-08	3.1145158	-0.06995041	-0.5580802	10.302739	-0.038440913	0.16	4.0	1369.5518720149994
61	15.576354	0.0	15.576354	15.576354	25.0	30.397224	0.18337247	30.565805	29.915504	1550	-2.8610229e-08	21.443386	-0.059451435	-2.3958569	10.256928	-0.036013506	0.12	4.0	1391.3271012306213
62	14.214573	0.0	14.214573	14.214573	25.0	30.66352	0.18476763	30.886467	30.22135	1575	-1.335144e-07	13.131955	-0.050032962	-2.0076704	10.220056	-0.011778813	0.0	4.0	1413.4335281848907
63	11.173255	0.0	11.173255	11.173255	25.0	30.924501	0.20184918	31.21472	30.563007	1600	-2.3841858e-08	5.258822	-0.06395347	-1.1524601	10.010883	0.013669796	0.04	4.0	1435.16734957695
64	10.685661	0.0	10.685661	10.685661	25.0	31.198786	0.23715064	31.509521	30.876516	1625	5.7220458e-08	5.0248327	-0.046624254	-1.0865839	10.249162	0.024999352	0.04	3.0	1457.0183429718018
65	12.438018	0.0	12.438018	12.438018	25.0	31.536255	0.21103415	31.775831	31.158684	1650	-4.2915346e-08	6.182397	-0.050997045	-1.0685887	9.870054	-0.015463676	0.08	4.0	1478.8298296928406
66	11.259199	0.0	11.259199	11.259199	25.0	31.734873	0.22296603	32.028984	31.425692	1675	-3.194809e-07	8.744813	-0.03400224	-1.4366922	9.515799	0.001280632	0.0	4.0	1500.9748508930206
