Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
65	0.0	0.0	0.0	0.0	25.0	1625	3.092779	0.4840916	5.2902613	2.3887415	3.0920804	0.4864051	5.2399855	2.4230185	-3.2476752	0.19553083	1341.0725288391113
66	0.0	0.0	0.0	0.0	25.0	1650	3.0771418	0.47458586	5.2939057	2.379524	3.0785263	0.4747765	5.2775297	2.454524	-3.3187494	0.19580644	1361.8124043941498
67	7.163686	0.0	7.163686	7.163686	25.0	1675	3.1119113	0.4806921	5.3731933	2.4631178	3.1111507	0.48383754	5.3984585	2.431046	-3.4166577	0.19283585	1383.3270547389984
68	2.4372687	0.0	2.4372687	2.4372687	25.0	1700	3.1185648	0.4695651	5.2777085	2.541174	3.1180768	0.46988878	5.2650394	2.428835	-3.3072531	0.17132924	1404.6964299678802
69	1.3466948	0.0	1.3466948	1.3466948	25.0	1725	3.1495786	0.47991815	5.300195	2.5666044	3.1486504	0.4805771	5.2470164	2.5669	-3.395315	0.17614138	1425.7871627807617
70	1.7673969	0.0	1.7673969	1.7673969	25.0	1750	3.1497884	0.4661074	5.235874	2.6010056	3.151505	0.4659579	5.2485976	2.592421	-3.548144	0.16815785	1446.3146963119507
71	0.9176629	0.0	0.9176629	0.9176629	25.0	1775	3.175018	0.44923395	5.195767	2.6124356	3.1741748	0.45391792	5.1781535	2.604153	-3.5555525	0.17048515	1467.0474717617035
72	2.004109	0.0	2.004109	2.004109	25.0	1800	3.1899607	0.45956793	5.3621426	2.7038004	3.1902852	0.4620598	5.399299	2.641181	-3.4372602	0.15953632	1487.6219437122345
73	6.0264006	0.0	6.0264006	6.0264006	25.0	1825	3.2100165	0.4602354	5.3756304	2.674538	3.2097523	0.46061975	5.313003	2.6561182	-3.5204165	0.15898801	1508.5850541591644
74	2.183198	0.0	2.183198	2.183198	25.0	1850	3.2470937	0.45876724	5.3989387	2.6773	3.2477078	0.46375453	5.460618	2.6834419	-3.5853858	0.16144644	1529.370411157608
75	0.0	0.0	0.0	0.0	25.0	1875	3.275178	0.4473164	5.4615455	2.7031221	3.274454	0.45054433	5.472964	2.735588	-3.4913988	0.16591665	1550.3279662132263
76	0.88385636	0.0	0.88385636	0.88385636	25.0	1900	3.310334	0.45394862	5.41002	2.763419	3.3103375	0.45747384	5.4136047	2.749995	-3.4914985	0.16191347	1570.9614601135254
77	1.5658065	0.0	1.5658065	1.5658065	25.0	1925	3.3445652	0.45187837	5.546497	2.7838595	3.3443577	0.45073974	5.543739	2.8234992	-3.545111	0.17268446	1591.9600875377655
78	1.5399309	0.0	1.5399309	1.5399309	25.0	1950	3.3610735	0.4462936	5.1770477	2.811017	3.3605375	0.44929227	5.1552453	2.8352344	-3.520519	0.15624179	1613.2088437080383
79	0.0	0.0	0.0	0.0	25.0	1975	3.391443	0.44365636	5.5190587	2.7849076	3.3914187	0.44940984	5.4373617	2.721141	-3.5853457	0.16854233	1634.1308879852295
80	1.5618861	0.0	1.5618861	1.5618861	25.0	2000	3.421033	0.45536244	5.660097	2.8381405	3.4213884	0.45700538	5.7110906	2.8551228	-3.7346811	0.16484736	1654.7361099720001
81	6.597442	0.0	6.597442	6.597442	25.0	2025	3.442078	0.4383163	5.7629175	2.9018898	3.4415016	0.44171968	5.8263736	2.888998	-3.7373395	0.18211353	1676.0831124782562
82	2.3844042	0.0	2.3844042	2.3844042	25.0	2050	3.4607275	0.43080908	5.589561	2.9567754	3.4608903	0.4343189	5.576793	2.9214752	-3.8744695	0.17735589	1696.849123954773
83	1.53082	0.0	1.53082	1.53082	25.0	2075	3.4716835	0.4339147	5.7150927	2.9195833	3.4722571	0.43747744	5.6550484	2.9068754	-3.8161712	0.16281317	1719.3827517032623
84	0.6118377	0.0	0.6118377	0.6118377	25.0	2100	3.4947321	0.45066547	5.8480196	2.7946606	3.4944425	0.45127654	5.875654	2.84834	-3.7555144	0.16337626	1740.3637309074402
85	0.34642777	0.0	0.34642777	0.34642777	25.0	2125	3.4909198	0.39794058	5.817051	2.8553483	3.4898727	0.39945298	5.82546	2.947567	-3.6783972	0.1626851	1761.354742527008
86	0.5973693	0.0	0.5973693	0.5973693	25.0	2150	3.5040395	0.40120813	5.8119545	2.7379107	3.5051858	0.39885756	5.804995	2.8669307	-3.5997784	0.14231823	1782.0111396312714
87	0.29192206	0.0	0.29192206	0.29192206	25.0	2175	3.5591543	0.41349733	5.738525	2.9769187	3.5588796	0.41719586	5.7226715	3.006053	-3.6815186	0.14657319	1802.5164773464203
88	0.036505654	0.0	0.036505654	0.036505654	25.0	2200	3.585043	0.42025226	5.526425	2.882985	3.5846968	0.42285517	5.5322876	3.1062503	-3.7310653	0.13512705	1823.31161236763
89	0.3900726	0.0	0.3900726	0.3900726	25.0	2225	3.624507	0.4230688	5.9844027	3.1553319	3.6244164	0.42678922	5.993698	3.091718	-3.8055499	0.14221483	1844.219450712204
90	1.1519773	0.0	1.1519773	1.1519773	25.0	2250	3.6411066	0.42197385	6.068445	3.0845866	3.639518	0.42601416	6.0634713	3.1056092	-3.809381	0.13744898	1864.5575835704803
91	0.35327834	0.0	0.35327834	0.35327834	25.0	2275	3.6597242	0.42558554	6.0085363	2.9773753	3.6615703	0.4247756	6.048804	3.0635073	-3.8716235	0.1530172	1884.9131035804749
92	1.0514828	0.0	1.0514828	1.0514828	25.0	2300	3.6807723	0.43992445	6.0802197	3.0749314	3.6800282	0.43885255	6.085752	3.0022373	-3.8716414	0.14729801	1905.6767995357513
93	0.21680123	0.0	0.21680123	0.21680123	25.0	2325	3.6746376	0.40435416	5.542272	3.1144295	3.6746454	0.40682057	5.5470705	3.1749978	-3.9144194	0.15051201	1926.3877520561218
94	2.1796327	0.0	2.1796327	2.1796327	25.0	2350	3.6953664	0.41079327	5.999598	3.194678	3.6956954	0.41323537	6.031728	3.1611812	-3.9783697	0.15520415	1946.8625917434692
