Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	2.3098967	0.0	2.3098967	2.3098967	25.0	25	0.07256249	0.17699628	0.7424131	-0.2134978	0.06745001	0.17190224	0.7494017	-0.25466567	-0.072444156	0.02901227	21.622992753982544
2	7.070701	0.0	7.070701	7.070701	25.0	50	0.15281487	0.21470079	0.8590232	-0.21532725	0.15809757	0.21388403	0.8094942	-0.25056574	-0.24330966	0.102357775	42.79491138458252
3	5.9905353	0.0	5.9905353	5.9905353	25.0	75	0.19744311	0.23057124	0.941199	-0.16214971	0.1973429	0.22290744	0.996175	-0.1509729	-0.46625993	0.0694922	64.02778434753418
4	6.0906277	0.0	6.0906277	6.0906277	25.0	100	0.23106907	0.24724121	1.0948156	-0.16260196	0.23084253	0.24172279	1.0687945	-0.18134317	-0.87314475	0.054556895	85.03894090652466
5	6.9136696	0.0	6.9136696	6.9136696	25.0	125	0.2526476	0.25706908	1.1242782	-0.14898577	0.25234845	0.2528017	1.145828	-0.17327793	-1.2813172	0.05901906	106.71327996253967
6	6.4877014	0.0	6.4877014	6.4877014	25.0	150	0.27215055	0.24948867	1.1558101	-0.16086312	0.27219406	0.24824399	1.1701326	-0.17298114	-1.5024694	0.06356665	127.87212562561035
7	6.7221212	0.0	6.7221212	6.7221212	25.0	175	0.31720164	0.2595678	1.264999	-0.13647877	0.31790268	0.25443938	1.2625241	-0.1305869	-1.4896666	0.05960162	149.03594326972961
8	8.542039	0.0	8.542039	8.542039	25.0	200	0.36125687	0.2681698	1.2691435	-0.10472141	0.36075932	0.26585764	1.2658817	-0.16020767	-1.6452504	0.072573684	169.96261286735535
9	10.516817	0.0	10.516817	10.516817	25.0	225	0.44273373	0.27859038	1.4398426	-0.019991986	0.44336548	0.27605927	1.4279448	-0.026950343	-1.6504643	0.08812607	190.8998486995697
10	11.371801	0.0	11.371801	11.371801	25.0	250	0.5235082	0.29074025	1.4560611	-0.03452582	0.5232349	0.28864685	1.4487227	-0.047392413	-1.5847071	0.11645119	211.7643060684204
11	13.456728	0.0	13.456728	13.456728	25.0	275	0.63291365	0.3330283	2.3920038	-0.3526824	0.63407063	0.3322586	2.4411588	-0.14603606	-1.0086415	0.15074347	232.62618350982666
12	10.558183	0.0	10.558183	10.558183	25.0	300	0.7045976	0.29898468	1.7162712	0.12602542	0.70476073	0.29835784	1.6878282	0.09239149	-0.9622657	0.11334261	254.1794629096985
13	6.4678345	0.0	6.4678345	6.4678345	25.0	325	0.7686899	0.305195	1.7645638	0.16208914	0.768954	0.30397046	1.7578202	0.19585575	-0.9148085	0.1259534	274.88687562942505
14	6.2207847	0.0	6.2207847	6.2207847	25.0	350	0.80870026	0.31259504	1.9151869	0.25050762	0.8087346	0.31240746	1.904859	0.24053219	-0.78831375	0.1279686	295.6066873073578
15	7.799491	0.0	7.799491	7.799491	25.0	375	0.88961387	0.30904797	1.9795815	0.283929	0.8902531	0.3088097	1.9878232	0.27405608	-0.9645703	0.13067009	316.2938938140869
16	4.3822074	0.0	4.3822074	4.3822074	25.0	400	0.9161461	0.3276056	1.9885714	0.31563693	0.9166118	0.3270082	1.9824361	0.2986433	-1.1553295	0.13878149	336.4326522350311
