Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	5.2988305	0.0	5.2988305	5.2988305	25.0	25	0.16469608	0.15354635	0.72619015	-0.35302395	-0.1194039	0.060423218	20.656100749969482
2	11.97676	0.0	11.97676	11.97676	25.0	50	0.3277738	0.20852199	1.0713495	-0.1056468	-0.642042	0.05676782	39.690783977508545
3	19.094137	0.0	19.094137	19.094137	25.0	75	0.49113128	0.27198517	1.2925891	-0.2342945	-1.479715	0.10172779	58.473729610443115
4	9.042909	0.0	9.042909	9.042909	25.0	100	0.5654844	0.26805297	1.2809091	0.048837572	-1.677565	0.055180367	77.51112818717957
5	16.216974	0.0	16.216974	16.216974	25.0	125	0.7427141	0.34461835	1.7176374	0.017240541	-1.1529543	0.07609936	96.53337812423706
6	10.2089205	0.0	10.2089205	10.2089205	25.0	150	0.82938254	0.32775	1.7469406	0.12754123	-0.97553843	0.07049254	115.54601955413818
7	4.415909	0.0	4.415909	4.415909	25.0	175	0.9365411	0.3811693	1.9627919	0.24844877	-0.89231527	0.053412333	134.54850602149963
8	5.6668215	0.0	5.6668215	5.6668215	25.0	200	1.0295666	0.41876268	2.085541	0.36918142	-0.9374589	0.04692481	153.53697657585144
9	9.673525	0.0	9.673525	9.673525	25.0	225	1.157005	0.42768866	2.258038	0.4648363	-1.1356975	0.063751556	172.4967122077942
10	7.697352	0.0	7.697352	7.697352	25.0	250	1.2227575	0.4135753	2.3241894	0.46894717	-1.2172284	0.0563168	191.95996832847595
11	3.6426132	0.0	3.6426132	3.6426132	25.0	275	1.231708	0.40413576	2.4004016	0.6259823	-1.2264504	0.05689331	211.04433298110962
12	8.198919	0.0	8.198919	8.198919	25.0	300	1.2740597	0.40616757	2.4471753	0.6204455	-1.259113	0.056366578	230.0932183265686
13	6.678114	0.0	6.678114	6.678114	25.0	325	1.3187023	0.4162946	2.4833272	0.70709884	-1.3117092	0.06413539	250.11838746070862
14	4.854302	0.0	4.854302	4.854302	25.0	350	1.3260463	0.4008338	2.5407066	0.7326358	-1.317549	0.067114584	269.2550673484802
15	6.4114184	0.0	6.4114184	6.4114184	25.0	375	1.3543749	0.41538665	2.6125476	0.7510628	-1.3291092	0.06826575	288.28575682640076
16	8.1994705	0.0	8.1994705	8.1994705	25.0	400	1.3754245	0.4186042	2.6644692	0.8025803	-1.371775	0.0748477	307.26560521125793
17	7.574613	0.0	7.574613	7.574613	25.0	425	1.4281043	0.39793035	2.7551403	0.852663	-1.973312	0.082592584	326.29364681243896
18	13.975451	0.0	13.975451	13.975451	25.0	450	1.5130347	0.41582844	2.7930975	0.8303869	-2.0281665	0.09443393	345.28787207603455
19	24.315966	0.0	24.315966	24.315966	25.0	475	1.6465302	0.4505475	2.9391108	0.9686434	-2.563699	0.08472738	364.19639229774475
20	24.315966	0.0	24.315966	24.315966	25.0	500	1.8512943	0.458631	3.2054713	0.9611636	-2.542671	0.08592719	383.69731616973877
21	24.315966	0.0	24.315966	24.315966	25.0	525	2.0759666	0.49151418	3.4986176	1.1580284	-2.7739968	0.08442236	402.66100454330444
22	24.315966	0.0	24.315966	24.315966	25.0	550	2.3045144	0.56066906	3.791133	1.4077451	-3.359947	0.07202985	421.6072623729706
23	24.315966	0.0	24.315966	24.315966	25.0	575	2.5763953	0.6005176	4.0243444	1.6134851	-3.5745509	0.07951565	440.50772356987
24	24.315966	0.0	24.315966	24.315966	25.0	600	2.8499644	0.582595	4.359689	1.8396424	-3.7610853	0.07247017	459.4352993965149
25	24.315966	0.0	24.315966	24.315966	25.0	625	3.1170535	0.5479842	4.518108	2.0178564	-4.1195707	0.065652855	478.41104102134705
26	24.315966	0.0	24.315966	24.315966	25.0	650	3.2787213	0.5346412	4.6872096	2.1785102	-4.138879	0.061502457	497.43224692344666
27	24.315966	0.0	24.315966	24.315966	25.0	675	3.455388	0.49977428	4.997556	2.391582	-4.311151	0.058129992	516.4151635169983
28	24.315966	0.0	24.315966	24.315966	25.0	700	3.6548927	0.46566465	5.1355467	2.660303	-4.431753	0.05464933	535.4189741611481
29	24.315966	0.0	24.315966	24.315966	25.0	725	3.877877	0.45045188	5.4550934	2.9309292	-4.638802	0.049575597	554.3498969078064
30	24.315966	0.0	24.315966	24.315966	25.0	750	4.055804	0.43671185	5.5275607	2.9604611	-4.8538575	0.057400975	573.7561411857605
31	24.315966	0.0	24.315966	24.315966	25.0	775	4.218416	0.42711732	5.7914333	3.3221695	-4.9252653	0.04612311	592.742609500885
32	24.315966	0.0	24.315966	24.315966	25.0	800	4.391334	0.42155778	6.2009315	3.4741518	-5.0946774	0.05327448	611.7345225811005
33	24.315966	0.0	24.315966	24.315966	25.0	825	4.542479	0.4168785	6.2597904	3.6651835	-5.2890334	0.06132855	630.6174826622009
34	24.315966	0.0	24.315966	24.315966	25.0	850	4.680276	0.38525522	6.569389	3.8106935	-5.4106474	0.061914466	649.8051290512085
35	24.315966	0.0	24.315966	24.315966	25.0	875	4.8531575	0.43210495	6.8909545	4.0110354	-5.6340957	0.063468434	668.6156811714172
36	24.315966	0.0	24.315966	24.315966	25.0	900	4.997849	0.3814783	7.096086	4.0669875	-5.713808	0.06261389	687.433039188385
37	24.315966	0.0	24.315966	24.315966	25.0	925	5.156226	0.41521513	7.31726	4.2216487	-5.833911	0.06417621	706.2933850288391
38	24.315966	0.0	24.315966	24.315966	25.0	950	5.321645	0.40707618	7.692571	4.422646	-6.065241	0.07090385	725.385044336319
