Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	13.500644	0.0	13.500644	13.500644	25.0	25	0.43140337	0.40189946	1.5366218	-0.8505303	0.4182919	0.44468912	1.490792	-0.89901984	-0.41506323	0.1610363	32.64250206947327
2	16.741524	0.0	16.741524	16.741524	25.0	50	0.5073718	0.349811	1.5271581	-0.51551014	0.5170523	0.35039493	1.6247481	-0.27823645	-2.674801	0.053393267	61.54156947135925
3	18.02868	0.0	18.02868	18.02868	25.0	75	0.5907071	0.32804203	1.4398091	-0.13010669	0.5896919	0.32423055	1.4385054	-0.16909243	-4.863576	0.033350177	91.34421491622925
4	15.537023	0.0	15.537023	15.537023	25.0	100	0.62211376	0.33368158	1.5384091	-0.3052363	0.6234795	0.3304505	1.4754648	-0.17519918	-5.024008	0.035498664	121.49676132202148
5	14.138198	0.0	14.138198	14.138198	25.0	125	0.6655013	0.3363685	1.5896391	-0.17801274	0.6649043	0.3302472	1.5645498	-0.13425206	-5.0870185	0.029572062	150.3021228313446
6	14.823467	0.0	14.823467	14.823467	25.0	150	0.68948835	0.33452076	1.7788726	-0.18272074	0.688192	0.33634904	1.7799457	-0.19420171	-4.7847967	0.03413451	179.0832929611206
7	13.099944	0.0	13.099944	13.099944	25.0	175	0.7426633	0.35887718	1.8047284	-0.15314853	0.74183685	0.35303622	1.8383905	-0.20697427	-4.6561995	0.030224254	208.0150167942047
8	11.03169	0.0	11.03169	11.03169	25.0	200	0.801718	0.37054366	1.9048713	-0.12891302	0.8010445	0.3708396	1.9540911	-0.114519365	-4.800452	0.030682929	236.3042869567871
9	13.3008995	0.0	13.3008995	13.3008995	25.0	225	0.8666783	0.37554857	2.108204	-0.012886303	0.8675592	0.3719821	2.1079972	-0.051941883	-4.949274	0.026711693	266.2415540218353
10	14.723334	0.0	14.723334	14.723334	25.0	250	0.97459954	0.38182953	2.228328	0.085286066	0.9752159	0.38267875	2.1550746	0.15342763	-5.129583	0.028088646	293.8445870876312
11	5.868101	0.0	5.868101	5.868101	25.0	275	0.9672328	0.5116341	5.2081733	-0.6384715	0.9717498	0.39798522	2.1785781	-0.40589485	-0.634332	0.24237351	322.37656450271606
12	1.500096	0.0	1.500096	1.500096	25.0	300	0.8474271	0.39074686	2.1000335	-0.082661495	0.8444283	0.37910646	1.9592078	0.03982772	-0.40179875	0.06294939	349.6771659851074
13	1.0042206	0.0	1.0042206	1.0042206	25.0	325	0.7355448	0.3681544	1.8322223	0.09257949	0.7437932	0.36019403	1.8833429	0.13818866	-0.332252	0.038348958	376.7340016365051
14	0.5221814	0.0	0.5221814	0.5221814	25.0	350	0.6389742	0.34246045	1.7459122	0.11336607	0.63486075	0.35190985	1.7219688	-0.02703998	-0.282781	0.03541603	404.7515890598297
15	1.2162665	0.0	1.2162665	1.2162665	25.0	375	0.5679548	0.3400735	1.7101535	0.12479925	0.5683847	0.34208846	1.693206	0.07673837	-0.23665564	0.025974978	431.90927624702454
16	1.8702488	0.0	1.8702488	1.8702488	25.0	400	0.52934057	0.3413349	1.6164917	0.10615626	0.52523094	0.3418316	1.6143233	0.09864114	-0.20781805	0.024993693	458.78269624710083
17	0.21103993	0.0	0.21103993	0.21103993	25.0	425	0.47363696	0.34483707	1.5602185	0.03862896	0.47178042	0.34703377	1.566836	0.019548312	-0.17098139	0.023295436	485.66845703125
18	0.44510654	0.0	0.44510654	0.44510654	25.0	450	0.422237	0.3395633	1.5857524	0.042947676	0.42422453	0.3387553	1.5743073	0.03676183	-0.15147315	0.0241317	511.44747972488403
19	1.2734154	0.0	1.2734154	1.2734154	25.0	475	0.36817586	0.33370727	1.5265192	-0.002086238	0.36617586	0.3355936	1.5252093	-0.026491486	-0.13801673	0.023529362	539.3220660686493
20	0.5217058	0.0	0.5217058	0.5217058	25.0	500	0.31326875	0.32217407	1.4480256	-0.017450329	0.3131318	0.3246194	1.4481128	-0.07362676	-0.109820254	0.024253406	567.1147248744965
21	0.4790374	0.0	0.4790374	0.4790374	25.0	525	0.2845778	0.33336857	1.4098736	-0.0715209	0.28632668	0.33134115	1.4166441	-0.062828615	-0.09043202	0.019872557	594.6939740180969
22	2.8444264	0.0	2.8444264	2.8444264	25.0	550	0.25552872	0.31808648	1.4239683	-0.06409109	0.25182006	0.3229916	1.410964	-0.14470038	-0.12210434	0.024163023	623.7213881015778
23	2.5403824	0.0	2.5403824	2.5403824	25.0	575	0.2576382	0.326762	1.400283	-0.06916056	0.25747105	0.32881975	1.4000955	-0.13167115	-0.15555069	0.029266538	651.5391025543213
24	2.0491614	0.0	2.0491614	2.0491614	25.0	600	0.2434999	0.3248756	1.4127536	-0.10248281	0.24459377	0.3257874	1.4193183	-0.14747347	-0.15128312	0.023977254	678.4953811168671
25	1.9086016	0.0	1.9086016	1.9086016	25.0	625	0.23465322	0.3176627	1.4424802	-0.09915237	0.23540059	0.3173038	1.4448366	-0.0559137	-0.1377566	0.027860772	705.2983455657959
26	0.5812361	0.0	0.5812361	0.5812361	25.0	650	0.238921	0.32529557	1.4578924	-0.09292674	0.23972109	0.326448	1.4589417	-0.11468966	-0.0710831	0.03497989	736.2812464237213
27	15.227543	0.0	15.227543	15.227543	25.0	675	0.2591838	0.32012033	1.5087078	-0.07117869	0.25890106	0.3246584	1.5452498	-0.112747066	-0.45851693	0.050120883	772.6716375350952
28	2.1571906	0.0	2.1571906	2.1571906	25.0	700	0.2933944	0.31995475	1.5363692	-0.08733444	0.29179996	0.32487816	1.5825672	-0.11334393	-0.37440047	0.053392142	805.1963667869568
29	17.899498	0.0	17.899498	17.899498	25.0	725	0.342417	0.3307858	1.5696303	-0.08857226	0.34299186	0.34052873	1.5861739	-0.08883476	-1.0301634	0.050163247	843.7506608963013
30	5.524942	0.0	5.524942	5.524942	25.0	750	0.37061337	0.33431056	1.6177561	-0.19131725	0.3713193	0.34246293	1.5773284	-0.24774788	-0.34674308	0.06538239	876.5371322631836
31	6.101893	0.0	6.101893	6.101893	25.0	775	0.40924624	0.33234203	1.664953	-0.011863746	0.4109672	0.33265108	1.6961825	-0.02903163	-0.7485527	0.051381744	906.7418344020844
32	2.427679	0.0	2.427679	2.427679	25.0	800	0.47279757	0.33217177	1.6584471	-0.08222899	0.4723623	0.3394234	1.6618829	0.039552376	-0.45968375	0.0650832	939.2996003627777
33	3.7299747	0.0	3.7299747	3.7299747	25.0	825	0.52251905	0.33054483	1.7705638	0.058062673	0.5255951	0.33275175	1.7523353	0.15616862	-0.7046432	0.054462813	971.9234731197357
34	1.3217709	0.0	1.3217709	1.3217709	25.0	850	0.605955	0.32343036	1.8829775	0.12108053	0.6035123	0.32599938	1.8556863	0.095437385	-0.51163137	0.05548475	1003.8127346038818
35	2.8601928	0.0	2.8601928	2.8601928	25.0	875	0.6739914	0.3392745	1.9152677	0.26664695	0.67656946	0.34696087	1.9192324	0.19769895	-0.66820526	0.05358354	1036.902845621109
