Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	7.609092	0.0	7.609092	7.609092	25.0	-0.0339975	0.047588874	0.0004804153	-0.16349727	25	-3.5429e-06	17.943869	-0.17186846	-1.1299706	153.37773	-0.005075684	0.64	4.0	23.407987594604492
1	11.234719	0.0	11.234719	11.234719	25.0	0.07117073	0.0708902	0.20109975	-0.1208644	50	-4.9304963e-06	38.706898	-0.15901597	-1.7190819	151.73915	-0.036573485	0.68	4.0	44.57001829147339
2	11.496995	0.0	11.496995	11.496995	25.0	0.24990329	0.072832294	0.41167456	0.12175581	75	6.2274935e-06	43.992233	-0.14990726	-2.0925636	151.89877	-0.01730774	0.6	4.0	66.08155608177185
3	15.084592	0.0	15.084592	15.084592	25.0	0.42199403	0.09453005	0.6104066	0.3236027	100	7.0667265e-06	61.379257	-0.14777598	-3.453064	151.83163	-0.032855835	0.6	4.0	87.88194704055786
4	13.422242	0.0	13.422242	13.422242	25.0	0.6450059	0.14706567	0.94724005	0.2656692	125	2.9563904e-07	43.731773	-0.140454	-3.299282	154.2941	-0.056018677	0.52	4.0	109.22698974609375
5	9.654393	0.0	9.654393	9.654393	25.0	0.87528753	0.17316651	1.1596787	0.67661357	150	-2.0503999e-06	35.669174	-0.106914744	-3.3135452	155.4515	0.026378173	0.28	3.0	130.822331905365
6	15.317965	0.0	15.317965	15.317965	25.0	1.2974961	0.1798098	1.7837253	1.0153583	175	-6.3705443e-06	64.090256	-0.13775542	-6.3633614	155.40431	-0.043134764	0.36	4.0	152.2779746055603
7	14.676543	0.0	14.676543	14.676543	25.0	1.6944852	0.33000818	2.4403484	1.0947548	200	2.155304e-06	74.72549	-0.09951725	-8.566505	155.31787	0.02192566	0.24	2.0	173.70333003997803
8	10.78855	0.0	10.78855	10.78855	25.0	1.9676763	0.28770894	2.8342123	1.4459461	225	3.4570694e-06	26.565306	-0.12878574	-4.9090366	156.19586	-0.020499267	0.32	4.0	195.38293743133545
9	9.351117	0.0	9.351117	9.351117	25.0	2.639638	0.3446165	3.3170993	2.147452	250	-5.8174135e-07	23.588032	-0.10781615	-5.1673126	157.54643	0.030968629	0.28	3.0	216.7575933933258
10	14.036908	0.0	14.036908	14.036908	25.0	3.5598173	0.58516276	4.6216354	2.6810985	275	-2.0408631e-06	56.104618	-0.13511787	-11.0877495	156.80965	0.018519897	0.44	4.0	237.95007872581482
11	10.063601	0.0	10.063601	10.063601	25.0	4.137611	0.5999639	5.4637375	3.3486192	300	1.1444092e-05	14.717213	-0.12290298	-4.5975895	156.06227	-0.014933472	0.36	4.0	259.00734186172485
12	15.760445	0.0	15.760445	15.760445	25.0	5.2829804	0.5872376	6.734321	4.209313	325	-2.3460389e-06	80.89728	-0.13375826	-17.075657	154.4282	0.0206604	0.32	3.0	280.47923135757446
