Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	8.724349	0.0	8.724349	8.724349	25.0	25	0.29802987	0.4091373	1.3615859	-0.79848033	0.2955753	0.42160353	1.5139112	-1.2227309	-0.3094825	0.12027125	23.07114815711975
2	5.931713	0.0	5.931713	5.931713	25.0	50	0.2629875	0.3571295	1.1401145	-0.5469877	0.26416683	0.35405353	1.2928569	-0.5798052	-1.0735358	0.07622948	45.20315408706665
3	4.586162	0.0	4.586162	4.586162	25.0	75	0.2466441	0.34499317	1.2902265	-0.6420201	0.24246919	0.33351114	1.1584345	-0.32701486	-2.4887545	0.06900919	67.22061085700989
4	11.491975	0.0	11.491975	11.491975	25.0	100	0.30199853	0.3318825	1.3136604	-0.29931813	0.3028804	0.33935326	1.4549664	-0.4329943	-4.575754	0.06591193	89.07612562179565
5	12.459289	0.0	12.459289	12.459289	25.0	125	0.39462227	0.3660677	1.9012163	-0.463664	0.39165723	0.37999496	2.5940018	-0.6419787	-6.172004	0.088053375	110.81817960739136
6	11.193508	0.0	11.193508	11.193508	25.0	150	0.45301133	0.3781234	1.7577401	-0.44480485	0.4519623	0.37269804	1.8441449	-0.25985736	-6.5156026	0.07522613	131.65638780593872
7	11.072287	0.0	11.072287	11.072287	25.0	175	0.5141252	0.38256946	1.7707212	-0.27053076	0.5141612	0.38486466	1.7387733	-0.22168468	-6.594942	0.07756147	153.32670211791992
8	5.438896	0.0	5.438896	5.438896	25.0	200	0.5699625	0.38831088	2.0027246	-0.1495825	0.56973696	0.38971475	2.0422468	-0.49727398	-6.767951	0.076133534	174.62267422676086
9	6.4837737	0.0	6.4837737	6.4837737	25.0	225	0.6521879	0.40178934	2.1618388	-0.03044014	0.6510727	0.40439886	2.135953	-0.076634705	-6.4745984	0.074666545	195.65393042564392
10	14.3025055	0.0	14.3025055	14.3025055	25.0	250	0.8069121	0.42738074	2.1803877	-0.07061142	0.80540216	0.42742354	2.1820881	-0.025617603	-6.4835467	0.08380313	217.08602142333984
11	2.9399836	0.0	2.9399836	2.9399836	25.0	275	0.86795604	0.71852374	6.4083915	-2.8312984	0.8877929	0.5114416	2.5028682	-1.1549947	-0.54851526	0.46323624	238.43881511688232
12	1.6885906	0.0	1.6885906	1.6885906	25.0	300	0.94967616	0.43332854	2.5285306	0.22238792	0.9461535	0.43639994	2.5698845	0.31624544	-0.8223439	0.07824027	259.31654477119446
13	2.065899	0.0	2.065899	2.065899	25.0	325	0.9957471	0.43397042	2.6001637	0.33619776	0.9888287	0.4458281	2.5973587	0.29453945	-0.86895716	0.06843166	280.2037262916565
14	3.7904465	0.0	3.7904465	3.7904465	25.0	350	1.0369188	0.4211412	2.5082202	0.4627528	1.041078	0.4211918	2.5198367	0.36294633	-1.1243129	0.08888215	301.6152985095978
15	4.5705047	0.0	4.5705047	4.5705047	25.0	375	1.0941197	0.398125	2.6055865	0.4799419	1.0918959	0.39617667	2.6418548	0.41974953	-1.2928331	0.10494744	323.07610988616943
16	1.7585794	0.0	1.7585794	1.7585794	25.0	400	1.1149262	0.38458222	2.676969	0.56944203	1.1128243	0.39567375	2.7131073	0.5039872	-1.0814494	0.10028763	344.2079288959503
17	0.5927487	0.0	0.5927487	0.5927487	25.0	425	1.1317475	0.37677363	2.6843417	0.6732328	1.1380553	0.37759292	2.6417089	0.61483586	-1.0616044	0.0842945	365.1465799808502
18	3.479546	0.0	3.479546	3.479546	25.0	450	1.1937907	0.37405464	2.666394	0.66649485	1.1924663	0.37332416	2.67473	0.6798477	-1.198757	0.090747856	386.21322321891785
