Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	3.8081813	0.0	3.8081813	3.8081813	25.0	-0.024907453	0.052435968	0.0	-0.24864091	25	-1.9073486e-08	8.437609	-0.06211729	-0.6519275	9.859908	0.010959758	0.08	4.0	18.80315852165222
1	8.913938	0.0	8.913938	8.913938	25.0	0.09035312	0.071055226	0.25654918	-0.10729654	50	1.5735627e-07	22.848204	-0.056603294	-1.2208385	10.141405	-0.027468242	0.08	4.0	36.91210055351257
2	8.269386	0.0	8.269386	8.269386	25.0	0.2093404	0.079812326	0.45578167	-0.029128116	75	-5.7220458e-08	15.284976	-0.05467923	-1.055831	10.493407	-0.0241255	0.12	4.0	54.96908211708069
3	8.850515	0.0	8.850515	8.850515	25.0	0.34333965	0.100106664	0.5703993	0.1252247	100	-1.14440915e-07	19.355213	-0.043213088	-1.4245567	9.820108	-0.0069579124	0.04	4.0	73.15873885154724
4	13.745408	0.0	13.745408	13.745408	25.0	0.61112124	0.1629221	0.9561695	0.45391294	125	-9.536743e-08	76.12217	-0.05359497	-4.28743	9.9394045	0.016280575	0.08	4.0	91.23472595214844
5	15.115873	0.0	15.115873	15.115873	25.0	0.8725744	0.16709608	1.271935	0.6487336	150	9.059906e-08	62.976894	-0.05649453	-4.980934	10.444758	0.004451561	0.04	4.0	109.38476586341858
6	12.285744	0.0	12.285744	12.285744	25.0	1.1677676	0.2683138	1.7832303	0.89229476	175	1.9073486e-08	45.990658	-0.027515378	-4.567295	10.002076	0.0066383933	0.0	4.0	127.65988111495972
7	8.315768	0.0	8.315768	8.315768	25.0	1.4825162	0.3451604	2.285388	1.1776016	200	-2.670288e-07	36.74855	-0.044760242	-4.634094	10.383349	0.008869266	0.04	4.0	145.76092958450317
8	13.207447	0.0	13.207447	13.207447	25.0	1.9522803	0.36768267	2.7359052	1.3763813	225	-1.1920929e-07	40.146847	-0.057744455	-5.488098	9.991585	-0.03337313	0.0	4.0	163.82417678833008
9	7.819236	0.0	7.819236	7.819236	25.0	2.228965	0.4827564	3.604823	1.3473052	250	-9.059906e-08	16.395157	-0.03381037	-3.1460724	10.599251	-0.0024327468	0.0	4.0	181.86259508132935
