Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	5.534131	0.0	5.534131	5.534131	25.0	-0.017806774	0.059492182	0.16334432	-0.18781793	25	4.7683715e-09	11.981983	-0.15781383	-0.8079624	153.37773	0.023780517	0.56	4.0	19.815307140350342
1	5.2376184	0.0	5.2376184	5.2376184	25.0	0.10583846	0.0446412	0.2412853	0.013496585	50	2.6226044e-08	5.1108446	-0.127766	-0.4401579	151.74603	-0.060979005	0.32	4.0	38.623799562454224
2	9.990838	0.0	9.990838	9.990838	25.0	0.22496635	0.10710489	0.510215	-0.020279111	75	-1.4305115e-07	31.572006	-0.1388348	-1.7206345	151.90305	0.0070129395	0.48	4.0	57.43777108192444
3	12.607678	0.0	12.607678	12.607678	25.0	0.4442474	0.12486099	0.7329741	0.23386005	100	-3.33786e-08	39.830482	-0.13853422	-2.8044434	151.83168	-0.023953857	0.4	4.0	76.08750081062317
4	8.98152	0.0	8.98152	8.98152	25.0	0.56987005	0.14583439	0.9393395	0.18770458	125	-1.2397766e-07	19.066826	-0.1283735	-1.8729992	154.29381	-0.06854187	0.36	4.0	95.04320621490479
5	5.2236824	0.0	5.2236824	5.2236824	25.0	0.81391096	0.19336739	1.4029346	0.6865524	150	1.7642975e-07	8.015493	-0.09595116	-1.3884621	155.44914	0.00894104	0.24	4.0	113.42458009719849
6	11.978893	0.0	11.978893	11.978893	25.0	1.3526245	0.30613995	2.0030344	0.92175066	175	-3.0994414e-07	38.755894	-0.1354408	-4.794842	155.39372	-0.052231446	0.36	4.0	131.99405169487
7	9.930159	0.0	9.930159	9.930159	25.0	1.5709944	0.3535103	2.4135106	1.2008216	200	-1.4305114e-08	36.891884	-0.07305058	-5.17144	155.30107	0.031826783	0.08	2.0	150.28126001358032
8	6.5435348	0.0	6.5435348	6.5435348	25.0	1.9965057	0.44399196	3.2468348	1.6493219	225	4.7683717e-08	9.912572	-0.08169966	-2.6604533	156.17625	0.020675048	0.12	3.0	168.51221251487732
9	12.2266865	0.0	12.2266865	12.2266865	25.0	2.7572696	0.44972223	3.580228	2.1315207	250	1.14440915e-07	38.306213	-0.13559318	-6.998787	157.52345	-0.01802124	0.4	4.0	187.04777669906616
10	10.245968	0.0	10.245968	10.245968	25.0	3.1382632	0.5350886	4.308286	2.4673069	275	-1.9073486e-08	19.37852	-0.1180618	-4.6646967	156.78297	-0.04072693	0.28	4.0	205.45138692855835
11	8.08351	0.0	8.08351	8.08351	25.0	4.06499	0.68020344	5.4557467	3.3651488	300	4.7683715e-09	16.08127	-0.06954876	-4.8377237	156.03467	0.031383667	0.12	2.0	224.03317499160767
12	9.709197	0.0	9.709197	9.709197	25.0	4.824243	0.6038752	6.153809	4.095776	325	-4.7683717e-08	20.252613	-0.1313661	-6.5128727	154.4042	-0.008565064	0.48	4.0	242.63528180122375
13	9.908092	0.0	9.908092	9.908092	25.0	5.9159417	0.93589556	8.244279	4.9366293	350	7.6293944e-08	19.304207	-0.08487897	-6.824505	154.50397	0.03511597	0.2	3.0	261.2433969974518
14	7.6181345	0.0	7.6181345	7.6181345	25.0	6.732716	0.88813317	8.87181	5.8880963	375	-5.4836274e-08	3.7763975	-0.11468709	-1.7167616	155.11665	0.007819824	0.36	4.0	280.0721335411072
15	9.29356	0.0	9.29356	9.29356	25.0	7.630973	0.7975449	9.171817	6.7546735	400	-7.6293944e-08	19.933628	-0.06486031	-6.059409	157.09387	0.031466674	0.08	2.0	298.69467425346375
16	6.96659	0.0	6.96659	6.96659	25.0	8.498239	0.9782324	10.964044	7.6670914	425	7.6293944e-08	18.266792	-0.07551979	-7.557172	156.88962	0.047854003	0.08	2.0	317.34676027297974
17	8.591604	0.0	8.591604	8.591604	25.0	9.757676	1.0346684	12.202662	8.745064	450	-7.152557e-09	7.9445467	-0.124365605	-2.151072	156.64859	0.01748413	0.36	4.0	336.33167481422424
18	10.925329	0.0	10.925329	10.925329	25.0	11.114468	0.89645225	12.742475	9.724008	475	5.7220458e-08	29.66006	-0.07444092	-9.357731	158.17705	0.039852906	0.16	2.0	355.18619680404663
19	9.289872	0.0	9.289872	9.289872	25.0	11.940442	0.9583365	13.5974045	10.79077	500	-1.001358e-07	6.8957324	-0.11938074	-3.7577384	155.6925	0.028926391	0.36	4.0	374.1970865726471
20	9.348562	0.0	9.348562	9.348562	25.0	13.018822	1.0505271	14.711	11.83679	525	-1.3160706e-06	25.17438	-0.08440914	-8.810852	153.81256	0.063657224	0.16	2.0	393.02993655204773
21	10.4370575	0.0	10.4370575	10.4370575	25.0	14.279563	0.90059465	16.070934	12.919902	550	1.7738342e-06	8.225033	-0.09373247	-3.8780298	152.06813	0.026619263	0.16	2.0	411.7506959438324
22	7.173875	0.0	7.173875	7.173875	25.0	14.726627	0.8654809	16.358078	13.927437	575	-1.001358e-07	11.826801	-0.06937057	-4.9475503	156.09192	0.039989013	0.12	2.0	430.44458079338074
23	9.571343	0.0	9.571343	9.571343	25.0	15.875111	0.8479133	17.287142	14.848869	600	1.335144e-07	23.259302	-0.08160979	-7.6114197	154.51125	0.03171692	0.16	2.0	450.1246089935303
24	10.842498	0.0	10.842498	10.842498	25.0	16.881285	0.64958966	18.11466	15.812345	625	-2.670288e-07	25.463457	-0.0933033	-7.6537094	150.6856	0.03090576	0.16	3.0	469.17983531951904
25	13.317543	0.0	13.317543	13.317543	25.0	18.100588	0.6896768	18.974092	16.795403	650	-2.670288e-07	18.630373	-0.13089512	-5.431303	151.15195	0.029917603	0.4	3.0	487.98417949676514
26	4.8733563	0.0	4.8733563	4.8733563	25.0	18.153069	0.491801	18.99804	17.695438	675	-2.3841858e-08	0.93829274	-0.08318632	1.112114	154.02715	0.019794922	0.16	4.0	506.6484344005585
27	10.25209	0.0	10.25209	10.25209	25.0	19.117731	0.5686193	20.01289	18.26403	700	4.2915346e-08	5.9615436	-0.12379747	-1.0379567	153.21817	0.012794189	0.36	4.0	525.0423064231873
28	7.646516	0.0	7.646516	7.646516	25.0	19.26552	0.502612	20.1127	18.649992	725	-1.4305114e-08	2.0157237	-0.10859747	-0.449373	155.22768	0.019142456	0.2	4.0	543.747663974762
29	9.227409	0.0	9.227409	9.227409	25.0	19.703323	0.47890648	20.385902	18.97289	750	4.2915346e-08	6.2649555	-0.11767228	-1.2741823	152.29512	0.0063549806	0.28	4.0	562.0483462810516
30	8.993044	0.0	8.993044	8.993044	25.0	19.968973	0.517451	20.935196	19.306948	775	-4.7683717e-08	2.4476714	-0.09562654	-0.760342	152.80376	0.02704956	0.2	3.0	580.669186592102
31	8.720185	0.0	8.720185	8.720185	25.0	20.296558	0.5548258	21.09389	19.641878	800	0.0	6.439324	-0.09782005	-1.5555077	155.87411	0.025540771	0.08	3.0	599.3239572048187
32	10.347076	0.0	10.347076	10.347076	25.0	20.707947	0.5539736	21.560017	20.010363	825	2.6226044e-08	10.23895	-0.11950744	-1.3899078	158.23282	-0.02686035	0.28	4.0	617.9153983592987
