Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	14.081933	0.0	14.081933	14.081933	25.0	0.00034342788	0.032895148	0.08630328	-0.06727404	25	2.6226044e-07	70.539276	-0.16571169	-3.3484344	156.09645	-0.048985597	0.88	4.0	19.500755786895752
1	16.67673	0.0	16.67673	16.67673	25.0	0.23416711	0.088441096	0.37196973	0.054898	50	1.4781952e-07	71.279434	-0.155733	-3.6144485	154.87466	-0.02158081	0.64	4.0	38.27668476104736
2	17.57795	0.0	17.57795	17.57795	25.0	0.35601205	0.13330683	0.61091983	0.047894754	75	1.14440915e-07	97.22357	-0.16855301	-3.7822647	156.55412	-0.015210572	0.72	4.0	56.733949422836304
3	12.685886	0.0	12.685886	12.685886	25.0	0.49783313	0.25166252	1.1117293	0.19946223	100	-5.7220458e-08	51.589943	-0.098498724	-2.945034	152.34206	0.030596314	0.16	2.0	75.50892066955566
4	15.904284	0.0	15.904284	15.904284	25.0	0.81634223	0.21890506	1.2216318	0.4217315	125	-5.5789945e-07	75.198	-0.15363894	-4.3115997	152.93373	-0.04005371	0.52	4.0	93.9360523223877
5	14.4464	0.0	14.4464	14.4464	25.0	1.0500599	0.30758482	1.7299471	0.62284064	150	-1.0251999e-06	53.365635	-0.14548846	-4.505108	158.34192	-0.048099365	0.56	4.0	112.31933641433716
6	17.203955	0.0	17.203955	17.203955	25.0	1.5281348	0.4904551	2.2906466	0.85942036	175	-1.0108947e-06	92.84004	-0.14525725	-7.9644394	155.04686	-0.0063427733	0.52	4.0	130.99996662139893
7	15.884193	0.0	15.884193	15.884193	25.0	1.8584706	0.4908865	2.8521605	1.0168418	200	1.9073486e-08	70.06854	-0.14333571	-8.712292	155.08037	-0.028126221	0.44	4.0	149.81140160560608
8	15.844472	0.0	15.844472	15.844472	25.0	2.586537	0.63117564	3.6129665	1.5580876	225	-9.536743e-09	78.06813	-0.13077378	-10.312256	152.80826	0.022706298	0.4	3.0	168.90864610671997
9	17.840815	0.0	17.840815	17.840815	25.0	3.255965	0.7915675	4.6209164	1.961936	250	-9.536743e-08	66.60576	-0.14689322	-10.318226	154.20946	-0.020104371	0.6	4.0	187.7527093887329
10	9.855064	0.0	9.855064	9.855064	25.0	3.123193	0.5476368	4.2135015	2.4477375	275	0.0	18.984716	-0.1277573	-4.59511	155.78407	-0.031638794	0.28	4.0	206.41280436515808
11	12.818493	0.0	12.818493	12.818493	25.0	3.881229	0.72465855	5.375579	2.9873204	300	2.8610229e-08	35.813404	-0.13099235	-7.1130695	152.40071	-0.028273925	0.36	4.0	224.739590883255
12	13.878548	0.0	13.878548	13.878548	25.0	4.9813623	0.87735	6.8421216	3.4279778	325	0.0	32.035442	-0.12991138	-7.036051	155.53746	-0.011001892	0.4	4.0	242.9678032398224
13	19.580711	0.0	19.580711	19.580711	25.0	6.818324	0.83632827	8.026762	4.2770576	350	7.152558e-08	93.137566	-0.15964265	-17.415405	154.25063	-0.0017388916	0.68	4.0	261.75275349617004
14	15.215714	0.0	15.215714	15.215714	25.0	7.3541307	1.1288567	9.221965	5.126434	375	-5.2452087e-08	52.171963	-0.14312023	-12.6978	152.65901	-0.0018560791	0.44	4.0	280.61322116851807
15	15.731812	0.0	15.731812	15.731812	25.0	7.570995	0.806027	9.389143	6.088664	400	1.14440915e-07	72.04833	-0.12572454	-18.281776	154.4233	0.010274048	0.36	4.0	299.339302778244
16	17.23194	0.0	17.23194	17.23194	25.0	9.50859	1.0852987	11.528386	7.6546874	425	0.0	89.64184	-0.14867426	-21.81105	155.16127	-0.00659668	0.52	4.0	318.07950592041016
17	16.14408	0.0	16.14408	16.14408	25.0	10.832128	1.1650149	12.882733	8.78775	450	-6.67572e-08	31.850288	-0.14916882	-9.103992	155.254	-0.0063256836	0.56	4.0	337.08895778656006
18	13.610587	0.0	13.610587	13.610587	25.0	11.679553	1.17856	13.630898	9.546654	475	-5.7220458e-08	41.678932	-0.09896057	-10.820971	155.09656	0.03956482	0.2	2.0	355.81333231925964
19	16.872667	0.0	16.872667	16.872667	25.0	13.359419	0.8560585	14.633029	10.880915	500	-2.002716e-07	71.81666	-0.1065265	-15.114208	153.50862	0.03560669	0.16	2.0	374.6091048717499
20	17.435526	0.0	17.435526	17.435526	25.0	14.184262	0.9475741	15.597089	12.732536	525	-8.583069e-08	64.6918	-0.14544764	-14.533009	151.57146	-0.0062713623	0.6	4.0	393.3165137767792
21	13.773169	0.0	13.773169	13.773169	25.0	15.000518	0.94392115	16.450022	12.793401	550	4.2915346e-08	26.196157	-0.1048898	-6.9007664	154.77074	0.021696167	0.28	3.0	411.792183637619
22	15.610654	0.0	15.610654	15.610654	25.0	15.838292	0.88495654	17.145926	13.76535	575	2.193451e-07	36.362305	-0.14831373	-7.573328	155.32614	0.00286438	0.52	4.0	430.2929902076721
23	15.704853	0.0	15.704853	15.704853	25.0	16.6577	0.754866	17.849371	15.00183	600	-4.7683717e-08	33.94024	-0.1492987	-6.687187	156.14714	0.0001965332	0.52	4.0	450.29935479164124
24	13.29196	0.0	13.29196	13.29196	25.0	16.971025	0.6707827	18.010788	15.411366	625	8.583069e-08	39.711586	-0.088546194	-8.130873	151.9084	0.050809935	0.16	2.0	469.3053774833679
25	15.104453	0.0	15.104453	15.104453	25.0	17.566921	0.6615165	18.97683	16.493223	650	-4.4822693e-07	30.732334	-0.15460633	-6.3069134	156.55779	-0.03128113	0.56	4.0	487.9038622379303
26	14.997152	0.0	14.997152	14.997152	25.0	18.519243	0.6127745	19.425512	17.448572	675	-2.3841858e-07	36.68917	-0.1556702	-6.009451	155.42398	0.022734985	0.6	4.0	506.5989670753479
