Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	26.411638	0.0	26.411638	26.411638	25.0	0.010477269	0.13143878	0.28330404	-0.23481011	25	-1.66893e-07	241.59387	-0.18545851	-7.3820496	153.35094	0.023221435	1.0	4.0	20.520766496658325
1	29.354582	0.0	29.354582	29.354582	25.0	0.08372253	0.18893789	0.52155924	-0.20072097	50	8.583069e-08	214.63692	-0.16405635	-6.340683	150.59154	-0.05802124	0.64	4.0	40.162267446517944
2	27.395126	0.0	27.395126	27.395126	25.0	0.3509974	0.16695808	0.7216254	-0.008000191	75	-8.583069e-08	265.99014	-0.12226392	-6.9973755	156.13472	0.035274047	0.28	2.0	59.87308049201965
3	35.335136	0.0	35.335136	35.335136	25.0	0.7402638	0.39869446	1.6551005	0.19146115	100	-4.7683717e-08	483.29507	-0.13308789	-12.913696	151.694	0.026267089	0.32	2.0	79.72534537315369
4	37.35281	0.0	37.35281	37.35281	25.0	1.0777817	0.3032489	1.794578	0.6661819	125	-1.7642975e-07	380.0174	-0.17050771	-16.043732	154.9574	-0.036373902	0.8	4.0	99.25695252418518
5	21.420454	0.0	21.420454	21.420454	25.0	0.99975103	0.32743084	1.8351834	0.52192366	150	-8.249283e-07	111.424866	-0.14927882	-6.6482315	150.60788	-0.012749634	0.48	4.0	119.00403571128845
6	32.968533	0.0	32.968533	32.968533	25.0	2.1205692	0.5461777	3.305883	1.0733675	175	-1.001358e-07	252.0574	-0.14557612	-15.88533	153.39725	-0.029100342	0.52	4.0	138.7807080745697
7	17.090809	0.0	17.090809	17.090809	25.0	1.7296906	0.47340328	3.216169	1.2182117	200	-9.536743e-08	112.9013	-0.08965645	-8.342735	154.39436	0.03261963	0.16	2.0	158.38952612876892
8	29.37613	0.0	29.37613	29.37613	25.0	2.6078687	0.7063202	3.9500833	1.4695936	225	1.4305115e-06	261.12207	-0.13828725	-19.159393	152.79416	0.01164978	0.44	4.0	178.02809238433838
9	38.43639	0.0	38.43639	38.43639	25.0	4.0249286	1.0003666	5.988335	2.1879256	250	1.04904174e-07	333.5558	-0.16809335	-32.24939	153.48085	-0.041026	0.68	4.0	197.59766626358032
10	26.948198	0.0	26.948198	26.948198	25.0	4.0131984	0.7093235	5.313744	2.796585	275	1.1253356e-06	172.79616	-0.16483745	-20.733032	156.42566	0.0062744142	0.72	4.0	218.66752529144287
11	32.49848	0.0	32.49848	32.49848	25.0	5.7514167	1.2507523	8.2081175	3.1751022	300	2.3365021e-07	282.15417	-0.14936349	-30.769043	153.57684	-0.0038421631	0.52	4.0	238.32154631614685
12	28.62901	0.0	28.62901	28.62901	25.0	6.3297987	1.1344367	8.753731	4.0027423	325	-1.3828277e-07	173.20569	-0.16425227	-24.60521	154.84773	-0.005811157	0.64	4.0	257.90588641166687
13	38.89367	0.0	38.89367	38.89367	25.0	8.64595	1.5904266	11.370856	5.2383065	350	5.7220458e-08	461.48706	-0.1237394	-47.346863	152.80759	0.039957885	0.36	2.0	277.48557567596436
14	29.30527	0.0	29.30527	29.30527	25.0	8.715041	1.4256996	11.263497	5.8689375	375	-7.724762e-07	151.7354	-0.14988692	-24.763344	153.06651	0.014512939	0.56	4.0	297.27945160865784
15	30.319187	0.0	30.319187	30.319187	25.0	10.289811	1.1936885	13.215121	7.820414	400	1.1348725e-06	280.19327	-0.10316012	-35.951584	153.11987	0.04970886	0.2	2.0	316.92321586608887
16	31.56263	0.0	31.56263	31.56263	25.0	11.199359	0.97964	13.311355	8.865647	425	4.5776366e-07	287.54733	-0.11194617	-36.453598	153.83801	0.037482604	0.2	2.0	336.6322877407074
17	28.195368	0.0	28.195368	28.195368	25.0	12.0319	1.7268447	14.924212	8.669743	450	-2.8610229e-08	156.41444	-0.1569009	-22.244736	154.09521	-0.003659668	0.64	4.0	356.4515438079834
18	39.157223	0.0	39.157223	39.157223	25.0	14.185943	1.1608058	15.927611	11.359455	475	1.4305114e-08	366.9074	-0.17500784	-29.510498	156.45886	0.011555786	0.84	4.0	376.1184778213501
19	37.00158	0.0	37.00158	37.00158	25.0	15.115103	1.1577038	16.340271	11.9258795	500	-7.152558e-08	255.18958	-0.15466647	-22.077148	156.37369	-0.044699095	0.64	4.0	395.74358558654785
20	30.622192	0.0	30.622192	30.622192	25.0	15.085882	1.2225633	16.727638	11.764175	525	4.7683717e-08	211.23918	-0.14535016	-21.843964	155.86827	0.024280395	0.56	4.0	415.4254333972931
21	24.477894	0.0	24.477894	24.477894	25.0	15.537826	1.4411625	17.580206	12.467354	550	-7.6293944e-08	178.43442	-0.09266121	-19.602036	154.75787	0.025305785	0.12	2.0	435.48925256729126
22	25.360981	0.0	25.360981	25.360981	25.0	16.701618	0.93065166	18.246983	14.808792	575	-2.8610229e-08	145.34857	-0.14883228	-14.692139	152.58871	-0.013917847	0.52	4.0	455.3052272796631
23	26.22405	0.0	26.22405	26.22405	25.0	17.366386	0.8452605	18.530476	15.725246	600	1.0967255e-07	114.285965	-0.13842142	-10.841232	153.90549	0.0075982665	0.48	4.0	474.98319935798645
24	31.513746	0.0	31.513746	31.513746	25.0	18.329065	0.68036824	19.110968	16.185469	625	1.9073486e-08	222.39236	-0.14519034	-14.4964905	158.17503	-0.0036315918	0.52	4.0	494.71351861953735
25	38.520073	0.0	38.520073	38.520073	25.0	19.126863	0.49471676	19.597847	17.342525	650	2.2411346e-07	304.98386	-0.15495883	-16.347687	153.51474	-0.040681764	0.64	4.0	514.3632476329803
26	30.135738	0.0	30.135738	30.135738	25.0	19.319708	0.670989	20.078995	17.051802	675	1.4781952e-07	173.22934	-0.15074643	-12.530914	152.65092	-0.026930543	0.52	4.0	534.0872349739075
27	31.812473	0.0	31.812473	31.812473	25.0	19.939516	0.41647172	20.540916	19.139244	700	4.7683715e-09	177.2792	-0.1594644	-11.226166	151.4832	0.0031018066	0.6	4.0	553.7334933280945
