Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	1.3054702	0.0	1.3054702	1.3054702	25.0	25	0.047178727	0.08546727	0.3516112	-0.24173003	-0.01842334	0.006178935	19.795324087142944
2	4.8821106	0.0	4.8821106	4.8821106	25.0	50	0.117495194	0.1144729	0.518123	-0.17414674	-0.104539916	0.014410424	38.10661697387695
3	1.3205342	0.0	1.3205342	1.3205342	25.0	75	0.107155874	0.124120966	0.59789836	-0.14999855	-0.1841148	0.0070166755	57.53653287887573
4	0.1909621	0.0	0.1909621	0.1909621	25.0	100	0.096555516	0.114949964	0.58867204	-0.085584916	-0.3896498	0.003307679	75.93699669837952
5	1.2720035	0.0	1.2720035	1.2720035	25.0	125	0.11404362	0.12381603	0.6965404	-0.16682684	-0.25918767	0.009917656	94.20510911941528
6	2.774487	0.0	2.774487	2.774487	25.0	150	0.13382563	0.108421415	0.68799436	-0.04568633	-0.27774015	0.006537439	112.47287940979004
7	2.5524879	0.0	2.5524879	2.5524879	25.0	175	0.15613481	0.09310118	0.7426725	-0.0010726554	-0.22153127	0.006803508	130.99253487586975
8	4.6042385	0.0	4.6042385	4.6042385	25.0	200	0.1889309	0.09270968	0.75115	0.049982022	-0.39152256	0.009364129	149.25430727005005
9	4.572231	0.0	4.572231	4.572231	25.0	225	0.22730707	0.10841959	0.8010077	-0.009467063	-0.4305927	0.013839534	167.5670268535614
10	0.7796834	0.0	0.7796834	0.7796834	25.0	250	0.2523684	0.1057456	0.85316557	-0.026498154	-0.30875224	0.013977149	186.1530179977417
11	1.8768777	0.0	1.8768777	1.8768777	25.0	275	0.29451817	0.10499937	0.9165231	0.035115927	-0.3991949	0.009960826	204.39454889297485
12	3.7493627	0.0	3.7493627	3.7493627	25.0	300	0.37725493	0.10529383	1.0083971	0.15922746	-0.49388245	0.013070825	222.63480806350708
13	2.4542625	0.0	2.4542625	2.4542625	25.0	325	0.43954444	0.10590198	1.0841297	0.223394	-0.5782698	0.011909966	240.9066641330719
14	3.784539	0.0	3.784539	3.784539	25.0	350	0.5035565	0.09710601	1.1128042	0.3095867	-0.57931685	0.014562878	259.17474460601807
15	5.097405	0.0	5.097405	5.097405	25.0	375	0.54505646	0.108065404	1.1593869	0.30389002	-0.6202816	0.015073216	277.4737527370453
16	3.8988185	0.0	3.8988185	3.8988185	25.0	400	0.5819846	0.10307281	1.1774424	0.36865613	-0.78310394	0.015763966	295.7453546524048
17	1.785366	0.0	1.785366	1.785366	25.0	425	0.6060798	0.0939166	1.0713363	0.39191693	-0.6190027	0.016677395	314.06485891342163
18	4.718449	0.0	4.718449	4.718449	25.0	450	0.62533486	0.08850734	1.2207599	0.42144132	-0.7083222	0.016777433	332.247465133667
19	1.5882416	0.0	1.5882416	1.5882416	25.0	475	0.66601545	0.10404442	1.2560652	0.4531598	-0.67862326	0.01872834	350.63076519966125
20	0.8577255	0.0	0.8577255	0.8577255	25.0	500	0.69490075	0.098454036	1.2798367	0.4596808	-0.65024585	0.018392902	369.361453294754
21	1.951893	0.0	1.951893	1.951893	25.0	525	0.7237942	0.09960408	1.3352362	0.49344233	-0.6873539	0.01626614	387.6734094619751
22	1.0070611	0.0	1.0070611	1.0070611	25.0	550	0.764611	0.1072705	1.4020655	0.51657575	-0.7291568	0.016211355	406.06735920906067
23	0.33986357	0.0	0.33986357	0.33986357	25.0	575	0.7861014	0.107496955	1.4428536	0.5466773	-0.75202256	0.015009246	424.4360349178314
24	0.745128	0.0	0.745128	0.745128	25.0	600	0.79288405	0.10967956	1.404436	0.5891322	-0.7523249	0.014959766	442.7855758666992
25	0.59605217	0.0	0.59605217	0.59605217	25.0	625	0.78827673	0.10012407	1.3613484	0.5987201	-0.7600468	0.01608147	461.1506178379059
26	1.3580519	0.0	1.3580519	1.3580519	25.0	650	0.7725395	0.10959428	1.4214003	0.56994045	-0.743068	0.01603099	479.53878378868103
27	1.3889487	0.0	1.3889487	1.3889487	25.0	675	0.7826056	0.117899865	1.4996282	0.5714689	-0.7484739	0.015237833	497.889625787735
28	0.8389575	0.0	0.8389575	0.8389575	25.0	700	0.771076	0.107670225	1.476713	0.57295865	-0.7539402	0.015495866	516.2286410331726
29	1.9635893	0.0	1.9635893	1.9635893	25.0	725	0.780441	0.115244664	1.5213617	0.59572554	-0.75649345	0.017060848	534.6437652111053
30	0.3540416	0.0	0.3540416	0.3540416	25.0	750	0.7707574	0.108202316	1.5313556	0.60916644	-0.7481997	0.015221252	553.3151895999908
31	0.89613116	0.0	0.89613116	0.89613116	25.0	775	0.7769095	0.104412824	1.5896916	0.61759365	-0.7576912	0.0154500045	571.6882438659668
32	1.0269872	0.0	1.0269872	1.0269872	25.0	800	0.7834407	0.10641151	1.5309504	0.62346876	-0.75576377	0.01506337	590.1079723834991
33	0.3687418	0.0	0.3687418	0.3687418	25.0	825	0.7846193	0.11021148	1.5803993	0.60698634	-0.764838	0.014777184	608.294180393219
34	0.86287236	0.0	0.86287236	0.86287236	25.0	850	0.7918483	0.10377495	1.5389735	0.63266	-0.7681168	0.015454238	626.2874071598053
35	0.91530716	0.0	0.91530716	0.91530716	25.0	875	0.7952965	0.110385016	1.6934971	0.6003963	-0.7791178	0.014162224	644.2187306880951
36	0.84231746	0.0	0.84231746	0.84231746	25.0	900	0.80392194	0.109918185	1.645496	0.64940816	-0.77727586	0.01680109	662.1576850414276
37	0.7791096	0.0	0.7791096	0.7791096	25.0	925	0.8048717	0.10618438	1.5806882	0.63421685	-0.786741	0.014779747	679.9557886123657
38	0.59697336	0.0	0.59697336	0.59697336	25.0	950	0.8016502	0.105254605	1.538272	0.6596473	-0.7812923	0.014730239	697.7835710048676
39	0.8044995	0.0	0.8044995	0.8044995	25.0	975	0.79982454	0.09474032	1.5427929	0.6556521	-0.79150045	0.013222149	715.6308882236481
40	0.25370717	0.0	0.25370717	0.25370717	25.0	1000	0.8217932	0.11452201	1.5742234	0.6637641	-0.821879	0.014840727	733.8509998321533
41	0.9306176	0.0	0.9306176	0.9306176	25.0	1025	0.8204586	0.09916589	1.6071773	0.66717416	-0.94540155	0.013900268	751.8325142860413
42	4.725057	0.0	4.725057	4.725057	25.0	1050	0.8162767	0.09191556	1.5641423	0.67219573	-0.9003237	0.013696364	769.8517534732819
43	2.105987	0.0	2.105987	2.105987	25.0	1075	0.8319317	0.102789454	1.6113515	0.6439755	-0.9099249	0.01632568	787.7355406284332
44	0.9562086	0.0	0.9562086	0.9562086	25.0	1100	0.8587388	0.10306753	1.651273	0.7006315	-0.9378419	0.01629863	805.7160611152649
45	0.6485458	0.0	0.6485458	0.6485458	25.0	1125	0.8945733	0.101612374	1.6618049	0.7340778	-0.9132835	0.015193372	823.5664148330688
46	0.68720347	0.0	0.68720347	0.68720347	25.0	1150	0.91608644	0.111171626	1.7254653	0.75488216	-0.91321236	0.013659605	841.4225721359253
47	2.1770842	0.0	2.1770842	2.1770842	25.0	1175	0.9525422	0.100273125	1.7103106	0.7755226	-0.9933844	0.017075466	859.2705917358398
48	1.1812869	0.0	1.1812869	1.1812869	25.0	1200	0.98009855	0.10128482	1.6835579	0.8125913	-1.0216451	0.014598869	877.1422057151794
49	1.7632192	0.0	1.7632192	1.7632192	25.0	1225	1.0014617	0.10048135	1.7962981	0.83883387	-1.040412	0.015114759	895.0682957172394
50	1.5966852	0.0	1.5966852	1.5966852	25.0	1250	1.0103543	0.11377957	1.7932252	0.8414033	-1.0088103	0.016202882	913.3669636249542
51	2.328843	0.0	2.328843	2.328843	25.0	1275	1.0067894	0.09189054	1.7830029	0.81967235	-1.0378069	0.014272612	931.2783160209656
52	0.77042663	0.0	0.77042663	0.77042663	25.0	1300	1.0365983	0.101174824	1.716219	0.8646367	-1.1705884	0.019600684	949.0867602825165
53	1.312755	0.0	1.312755	1.312755	25.0	1325	1.0271046	0.10932674	1.8007188	0.8129608	-1.0831858	0.016038982	966.8643515110016
54	0.9818333	0.0	0.9818333	0.9818333	25.0	1350	1.0439073	0.10935776	1.8106217	0.88810056	-1.0416765	0.015872503	984.7090833187103
55	2.7319517	0.0	2.7319517	2.7319517	25.0	1375	1.0510453	0.09121097	1.884732	0.7322263	-1.0724775	0.01614407	1002.6393344402313
56	0.47631598	0.0	0.47631598	0.47631598	25.0	1400	1.0757997	0.09670662	1.8287957	0.92309356	-1.0766244	0.01665602	1020.5009949207306
57	1.1224803	0.0	1.1224803	1.1224803	25.0	1425	1.1115756	0.10020758	1.7151884	0.92894566	-1.1133188	0.018520309	1038.286495923996
58	1.7988851	0.0	1.7988851	1.7988851	25.0	1450	1.0996433	0.10055248	1.9731828	0.89521056	-1.093805	0.015794603	1056.1522762775421
59	2.5688047	0.0	2.5688047	2.5688047	25.0	1475	1.112944	0.10303393	1.8288088	0.94711435	-1.1353164	0.02315082	1074.1864018440247
60	2.0334778	0.0	2.0334778	2.0334778	25.0	1500	1.1034733	0.11371879	1.9604565	0.90882593	-1.1228855	0.023557236	1092.3562808036804
61	0.5508922	0.0	0.5508922	0.5508922	25.0	1525	1.1213266	0.10295808	2.044596	0.9141645	-1.153152	0.015740542	1110.2247216701508
62	2.7441618	0.0	2.7441618	2.7441618	25.0	1550	1.1242596	0.090757035	1.9642291	0.8650246	-1.2185115	0.017068543	1128.0775170326233
63	2.9218323	0.0	2.9218323	2.9218323	25.0	1575	1.1417705	0.09423085	1.7287359	0.95075786	-1.3173347	0.01993667	1145.9703183174133
64	3.7877145	0.0	3.7877145	3.7877145	25.0	1600	1.1548966	0.107853636	1.9322841	0.8722834	-1.2764008	0.021753961	1163.8317124843597
65	2.0363803	0.0	2.0363803	2.0363803	25.0	1625	1.1596395	0.112745464	2.316941	0.88991255	-1.5922714	0.020534577	1181.7111444473267
66	2.6837933	0.0	2.6837933	2.6837933	25.0	1650	1.187535	0.114711404	2.1568484	0.93585014	-1.3277887	0.01926562	1200.184482574463
