Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	29.400284	0.0	29.400284	29.400284	25.0	25	1.1113586	0.7032567	2.7982543	-0.6437754	-0.63315046	0.23339407	22.22860884666443
2	24.895285	0.0	24.895285	24.895285	25.0	50	1.1360412	0.5852985	2.5944293	-0.20481864	-4.3287477	0.0474021	43.024540185928345
3	26.925444	0.0	26.925444	26.925444	25.0	75	1.3361146	0.585431	3.051065	0.03425319	-9.832863	0.049222965	63.562227725982666
4	26.890743	0.0	26.890743	26.890743	25.0	100	1.7913208	0.6936021	4.0929036	0.20678546	-11.993372	0.054421727	84.0056095123291
5	41.316574	0.0	41.316574	41.316574	25.0	125	2.9032066	1.8109132	12.895329	0.57244736	-5.1700273	2.1388505	104.45120191574097
6	39.114113	0.0	39.114113	39.114113	25.0	150	3.6752405	1.08561	6.053998	1.1595205	-5.0019197	0.19427326	124.52317190170288
7	40.983025	0.0	40.983025	40.983025	25.0	175	4.3204126	1.1120756	6.4418	1.442447	-5.6669664	0.09790943	144.3990957736969
8	35.503925	0.0	35.503925	35.503925	25.0	200	4.6615486	0.96430445	6.6579256	1.6711068	-5.6030226	0.16139002	164.54570746421814
9	40.493958	0.0	40.493958	40.493958	25.0	225	5.055815	0.8795563	6.900474	2.0618408	-5.936038	0.109526426	184.74430871009827
10	40.627865	0.0	40.627865	40.627865	25.0	250	5.4005046	0.7898626	7.03485	2.4584923	-6.495744	0.091024406	205.15132069587708
11	34.865337	0.0	34.865337	34.865337	25.0	275	5.677072	0.70054144	7.3131986	2.8846133	-6.6402364	0.15321492	225.2647602558136
12	39.408413	0.0	39.408413	39.408413	25.0	300	5.9784613	0.6225071	7.433452	3.312088	-6.977353	0.10396654	245.34814167022705
13	41.651127	0.0	41.651127	41.651127	25.0	325	6.235319	0.5883875	7.615896	3.6721117	-7.570892	0.10054258	265.49052834510803
14	39.969997	0.0	39.969997	39.969997	25.0	350	6.518125	0.58555174	8.218875	4.070302	-7.6547713	0.11198714	286.44005823135376
15	40.825184	0.0	40.825184	40.825184	25.0	375	6.8635073	0.5221474	8.198048	4.4036098	-7.895371	0.083715655	306.6353690624237
16	38.20804	0.0	38.20804	38.20804	25.0	400	7.257687	0.500882	8.523847	4.848719	-8.340922	0.08285379	326.82243275642395
17	42.473427	0.0	42.473427	42.473427	25.0	425	7.7278643	0.53835326	9.020763	5.298633	-8.822263	0.08505783	347.3952810764313
18	38.842384	0.0	38.842384	38.842384	25.0	450	8.194362	0.512796	9.428241	5.7695236	-8.859568	0.08073801	367.569411277771
19	42.373913	0.0	42.373913	42.373913	25.0	475	8.649834	0.5018058	9.867128	6.1811814	-9.472219	0.06920347	387.71950817108154
20	38.866875	0.0	38.866875	38.866875	25.0	500	9.080766	0.48855552	10.283026	6.666546	-9.778029	0.0751009	408.3749234676361
21	41.35841	0.0	41.35841	41.35841	25.0	525	9.501099	0.49566907	10.6777	7.027559	-10.679329	0.07534458	428.60312724113464
22	40.40628	0.0	40.40628	40.40628	25.0	550	9.926373	0.5163283	11.187072	7.4439673	-10.89492	0.08347037	448.87394165992737
23	38.654243	0.0	38.654243	38.654243	25.0	575	10.322087	0.5124467	11.48075	7.817582	-11.675033	0.10031168	469.1377453804016
24	41.788155	0.0	41.788155	41.788155	25.0	600	10.704224	0.50591147	12.079612	8.174596	-12.3462715	0.1029632	489.47417736053467
25	41.3434	0.0	41.3434	41.3434	25.0	625	11.048601	0.52360594	13.476716	8.44283	-13.566456	0.10572073	509.7559812068939
26	39.0017	0.0	39.0017	39.0017	25.0	650	11.334816	0.6182173	16.577452	8.526853	-12.260111	0.22777909	529.9395613670349
27	39.017117	0.0	39.017117	39.017117	25.0	675	11.614758	0.50243664	13.494476	8.723499	-13.223817	0.113597974	550.1352615356445
28	38.31927	0.0	38.31927	38.31927	25.0	700	11.999385	0.569343	15.808472	9.161599	-13.475597	0.14890304	570.2887229919434
29	46.88633	0.0	46.88633	46.88633	25.0	725	12.364455	0.5320961	15.270416	9.13931	-16.25148	0.13532269	590.5014691352844
30	50.19673	0.0	50.19673	50.19673	25.0	750	12.652907	0.69065446	19.805567	9.266407	-14.729931	0.30550662	611.0853006839752
31	49.130577	0.0	49.130577	49.130577	25.0	775	13.27374	0.6200314	15.015402	9.734204	-14.062045	0.13833435	631.2707898616791
32	49.526096	0.0	49.526096	49.526096	25.0	800	13.89568	0.5628507	15.766603	10.415509	-15.537766	0.13664494	651.5647375583649
33	48.859257	0.0	48.859257	48.859257	25.0	825	14.194854	0.58200973	18.152248	10.949623	-15.258541	0.184671	671.9520695209503
34	49.847866	0.0	49.847866	49.847866	25.0	850	14.46534	0.5665422	16.668652	11.00244	-16.666101	0.12725516	692.1907629966736
35	45.199356	0.0	45.199356	45.199356	25.0	875	15.147767	0.65588605	18.945562	11.346533	-15.854031	0.19527633	712.3967168331146
36	44.29145	0.0	44.29145	44.29145	25.0	900	15.916682	0.6233415	18.076399	11.831257	-16.846796	0.13530277	732.569091796875
37	45.81726	0.0	45.81726	45.81726	25.0	925	16.603308	0.622183	18.821499	12.510073	-17.572752	0.14080018	752.6371157169342
38	45.18439	0.0	45.18439	45.18439	25.0	950	17.165512	0.61420083	19.51071	13.103877	-18.55801	0.12782149	772.7532782554626
