Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	7.7247663	0.0	7.7247663	7.7247663	25.0	25	0.27071428	0.3770192	1.2779601	-1.004692	-0.23934288	0.06943002	19.357518196105957
2	10.860875	0.0	10.860875	10.860875	25.0	50	0.3794084	0.3168404	1.1902609	-0.5245032	-1.619337	0.04387842	37.39529013633728
3	5.178645	0.0	5.178645	5.178645	25.0	75	0.41814303	0.31536666	1.2277448	-0.17038274	-4.5702953	0.0074602026	55.44729423522949
4	5.087801	0.0	5.087801	5.087801	25.0	100	0.5848402	0.33623272	1.6730785	0.054018382	-5.985619	0.009858855	73.55533790588379
5	20.192038	0.0	20.192038	20.192038	25.0	125	1.1277382	0.935202	6.465776	-0.0443445	-2.5274591	0.56768847	91.56390643119812
6	23.794092	0.0	23.794092	23.794092	25.0	150	1.5893635	0.6800949	2.8261425	0.5162791	-2.8844113	0.05753565	110.25269889831543
7	23.794092	0.0	23.794092	23.794092	25.0	175	2.0193167	0.7203178	3.0521197	0.8603035	-2.9940827	0.03202769	128.63154292106628
8	23.794092	0.0	23.794092	23.794092	25.0	200	2.3842103	0.7106987	3.2234266	1.1364504	-3.254909	0.022789342	146.95092153549194
9	23.794092	0.0	23.794092	23.794092	25.0	225	2.6882637	0.6704721	3.4265316	1.4071355	-3.4944227	0.018046705	165.31626224517822
10	23.794092	0.0	23.794092	23.794092	25.0	250	2.95418	0.6150102	3.561746	1.6722974	-3.6404188	0.013278966	184.04254746437073
11	23.794092	0.0	23.794092	23.794092	25.0	275	3.1628637	0.560069	3.7361069	1.9153852	-3.7383137	0.011382791	202.47804474830627
12	23.794092	0.0	23.794092	23.794092	25.0	300	3.3589246	0.52500093	3.892609	2.1432667	-3.8516169	0.008103059	220.37686252593994
13	23.794092	0.0	23.794092	23.794092	25.0	325	3.5720322	0.47894529	4.0063834	2.362838	-4.0546336	0.0058846087	238.1925404071808
14	23.794092	0.0	23.794092	23.794092	25.0	350	3.7304852	0.4474766	4.160978	2.5958793	-4.2518253	0.0062467856	256.01436018943787
15	23.794092	0.0	23.794092	23.794092	25.0	375	3.893077	0.40943587	4.2844834	2.8122618	-4.358277	0.0048369737	274.06110978126526
16	23.794092	0.0	23.794092	23.794092	25.0	400	4.0366955	0.38058108	4.40877	2.9967859	-4.5833855	0.0033324694	292.0056531429291
17	23.794092	0.0	23.794092	23.794092	25.0	425	4.167862	0.3690219	4.709402	3.1580508	-4.7479277	0.0046998747	309.9412865638733
18	23.794092	0.0	23.794092	23.794092	25.0	450	4.31548	0.3517377	4.682443	3.3244963	-5.0112376	0.0032726876	327.8009252548218
19	23.794092	0.0	23.794092	23.794092	25.0	475	4.486747	0.34805137	5.149869	3.4612708	-5.1284676	0.005635913	345.7808151245117
20	23.794092	0.0	23.794092	23.794092	25.0	500	4.700579	0.34985924	5.0723853	3.6417005	-5.2333846	0.0033201254	363.8859968185425
21	23.794092	0.0	23.794092	23.794092	25.0	525	4.930316	0.34825474	5.5662866	3.8731785	-5.5261703	0.0053833	381.6712157726288
22	23.794092	0.0	23.794092	23.794092	25.0	550	5.153628	0.34100106	5.9574027	4.068251	-5.5831	0.005091691	399.6706647872925
23	23.794092	0.0	23.794092	23.794092	25.0	575	5.3582387	0.33949	6.069919	4.283242	-5.9700117	0.0043395106	417.49394488334656
24	23.794092	0.0	23.794092	23.794092	25.0	600	5.576031	0.34168258	6.1297784	4.3976026	-6.1822925	0.0042423825	435.3045279979706
25	23.794092	0.0	23.794092	23.794092	25.0	625	5.82003	0.36952576	6.257257	4.6761546	-6.3815417	0.0036508346	453.26898169517517
26	23.794092	0.0	23.794092	23.794092	25.0	650	6.1171136	0.36814713	6.525331	4.8766522	-6.642016	0.0030006014	472.0080506801605
27	23.794092	0.0	23.794092	23.794092	25.0	675	6.3912387	0.3836387	6.7761216	5.10253	-6.9528327	0.0029387493	489.8452682495117
28	23.794092	0.0	23.794092	23.794092	25.0	700	6.657117	0.38347372	7.0867486	5.3303423	-7.2680607	0.0032261899	507.69391083717346
29	23.794092	0.0	23.794092	23.794092	25.0	725	6.92293	0.37465122	7.3182616	5.598529	-7.51162	0.0030071766	525.5692436695099
30	15.953598	0.0	15.953598	15.953598	25.0	750	7.1238313	0.36450216	7.6436563	5.8379974	-7.364339	0.019625014	543.8449854850769
31	24.086756	0.0	24.086756	24.086756	25.0	775	7.286408	0.36257038	7.7253833	6.0054226	-7.754853	0.011364653	561.6561923027039
32	24.086756	0.0	24.086756	24.086756	25.0	800	7.4708786	0.3687051	7.8954163	6.24307	-7.94352	0.009627895	579.5225646495819
