Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	7.138214	0.0	7.138214	7.138214	25.0	25	0.248081	0.3789152	1.7473382	-0.99302757	0.25292403	0.35874456	1.5986363	-0.6050885	-0.26932296	0.123293884	18.9108145236969
2	7.506299	0.0	7.506299	7.506299	25.0	50	0.26695395	0.37600696	2.0553467	-0.77224255	0.2721081	0.37521622	2.1953542	-0.6743306	-1.0586644	0.10250647	36.9976589679718
3	6.7055717	0.0	6.7055717	6.7055717	25.0	75	0.28968838	0.36920112	2.0926337	-0.56381494	0.29004115	0.37721744	2.2359774	-0.78851336	-2.5097995	0.08937846	55.283305644989014
4	6.7480807	0.0	6.7480807	6.7480807	25.0	100	0.33012792	0.3819259	2.1449656	-0.58026105	0.33191663	0.3990346	2.1842515	-0.528661	-4.588076	0.08891934	73.36152839660645
5	8.946601	0.0	8.946601	8.946601	25.0	125	0.40570527	0.4009314	2.0270765	-0.5970419	0.40768304	0.40198708	2.0425568	-0.29077205	-6.044897	0.0780924	91.56480145454407
6	6.207433	0.0	6.207433	6.207433	25.0	150	0.45760185	0.3969154	2.0468123	-0.25578433	0.45758593	0.39552382	2.093043	-0.3159681	-6.7532783	0.056244567	109.57543230056763
7	6.5470233	0.0	6.5470233	6.5470233	25.0	175	0.52210027	0.38610974	2.22583	-0.082707755	0.52417636	0.3875049	2.2393243	-0.19402075	-6.9804897	0.059906445	127.62351870536804
8	6.7410116	0.0	6.7410116	6.7410116	25.0	200	0.58246714	0.3867987	2.3139296	-0.22274318	0.5810034	0.3836713	2.3309681	-0.1949308	-7.087814	0.05152566	145.75959277153015
9	11.05766	0.0	11.05766	11.05766	25.0	225	0.69211596	0.41037455	2.3534188	-0.015777366	0.6926498	0.40906018	2.3061373	-0.22133589	-7.172287	0.06637309	163.8000431060791
10	6.9625454	0.0	6.9625454	6.9625454	25.0	250	0.81143945	0.42785135	2.5594945	0.06807357	0.81371623	0.4273707	2.5293581	-0.09401706	-7.3909907	0.06576414	182.0384931564331
11	3.8121173	0.0	3.8121173	3.8121173	25.0	275	0.9126413	0.8111288	7.2075796	-3.1741834	0.8935406	0.5127365	2.899849	-1.3006148	-0.6778174	0.70424193	200.02108645439148
