Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	6.997912	0.0	6.997912	6.997912	25.0	25	0.14878911	0.23762941	0.72938144	-0.571862	0.15371332	0.22149745	0.7264568	-0.7526851	-0.1778172	0.16436738	21.35490131378174
2	3.8322237	0.0	3.8322237	3.8322237	25.0	50	0.1795117	0.22546817	0.8121067	-0.23954177	0.17783758	0.22511905	0.7587099	-0.27179623	-0.2537499	0.101718225	42.27129149436951
3	7.294112	0.0	7.294112	7.294112	25.0	75	0.20002899	0.19907899	0.9256781	-0.10537576	0.19745071	0.19581802	0.8823999	-0.160456	-0.36059305	0.068860084	63.195908069610596
4	3.1550326	0.0	3.1550326	3.1550326	25.0	100	0.18773961	0.19519322	0.8839749	-0.14425944	0.18636028	0.19779834	0.86896515	-0.15800951	-0.4645659	0.058829747	85.13239622116089
5	4.6449556	0.0	4.6449556	4.6449556	25.0	125	0.20667242	0.21292609	0.9413441	-0.13232894	0.2050966	0.2115388	0.9095881	-0.14250147	-0.6740547	0.0519995	105.99645042419434
6	2.2996752	0.0	2.2996752	2.2996752	25.0	150	0.2110123	0.2258914	0.99640644	-0.13601013	0.2102658	0.22540903	0.9600418	-0.14712866	-0.8308341	0.045541834	126.82479429244995
7	1.5732825	0.0	1.5732825	1.5732825	25.0	175	0.1977402	0.22329961	1.0360017	-0.20050582	0.19767667	0.22605294	0.9782445	-0.28434587	-0.88671947	0.04321935	147.704039812088
8	3.7833517	0.0	3.7833517	3.7833517	25.0	200	0.20820095	0.21739326	1.0233546	-0.15011348	0.20805879	0.21718554	0.9734079	-0.16396897	-0.9066658	0.054673027	168.56024265289307
9	6.76902	0.0	6.76902	6.76902	25.0	225	0.2504998	0.2199745	1.0759169	-0.086876675	0.24988735	0.22142476	1.0566578	-0.11499192	-1.0447804	0.06244561	189.41252040863037
10	5.373882	0.0	5.373882	5.373882	25.0	250	0.2864454	0.23225038	1.1430027	-0.0672524	0.28528088	0.23461965	1.0821707	-0.100978725	-1.2099903	0.05854961	210.27437734603882
11	1.9419239	0.0	1.9419239	1.9419239	25.0	275	0.30841032	0.25145864	1.2295057	-0.26755485	0.30639246	0.24691859	1.2277731	-0.22216925	-0.38109544	0.083855495	231.20807337760925
12	5.1283007	0.0	5.1283007	5.1283007	25.0	300	0.33248872	0.22738022	1.2980148	-0.089420624	0.3353098	0.2276776	1.3046088	-0.037090987	-0.37531757	0.06438037	252.25721049308777
13	3.5088294	0.0	3.5088294	3.5088294	25.0	325	0.3675145	0.23489206	1.3408052	0.024532186	0.36775485	0.23579581	1.3481815	0.039437935	-0.5348936	0.061577324	273.02091550827026
14	6.48787	0.0	6.48787	6.48787	25.0	350	0.40862435	0.24078333	1.4396294	0.016094048	0.40906534	0.24118416	1.4467394	-0.008194029	-0.60132414	0.07623181	293.9237382411957
15	11.683276	0.0	11.683276	11.683276	25.0	375	0.47922793	0.26591653	1.4611608	0.0740522	0.47976464	0.26773518	1.5541476	0.054868028	-0.66992927	0.089710124	315.00291562080383
16	12.104167	0.0	12.104167	12.104167	25.0	400	0.53563213	0.28854558	1.6978254	0.10728522	0.53586197	0.29108465	1.871425	0.107259914	-0.7898328	0.10373006	335.88220286369324
17	6.5679393	0.0	6.5679393	6.5679393	25.0	425	0.56116843	0.2780524	1.7023964	0.118063524	0.5598746	0.27955216	1.6927261	0.12955782	-0.69948524	0.1069803	356.9003846645355
18	5.7179184	0.0	5.7179184	5.7179184	25.0	450	0.59624016	0.28540182	1.7928488	0.09307217	0.59688467	0.2865057	1.7542809	0.0088881925	-0.72590625	0.124413565	378.02700185775757
19	4.2444057	0.0	4.2444057	4.2444057	25.0	475	0.6009955	0.2738184	1.7233435	0.19393717	0.6015205	0.27398098	1.6626971	0.18845367	-0.7277068	0.11678169	399.4906623363495
20	10.849206	0.0	10.849206	10.849206	25.0	500	0.6450836	0.289721	1.7855201	0.20850475	0.64604235	0.29019663	1.7540712	0.17776507	-0.7311545	0.13329667	420.86064624786377
21	3.025734	0.0	3.025734	3.025734	25.0	525	0.6684755	0.28030676	1.8082954	0.2434593	0.6682779	0.28106514	1.7778456	0.24055466	-0.77196515	0.12888308	441.9005787372589
22	8.824078	0.0	8.824078	8.824078	25.0	550	0.68860173	0.30602816	2.0631626	0.19542424	0.6874472	0.30684835	2.0254622	0.1663405	-0.8295667	0.15786293	462.90149307250977
23	13.620811	0.0	13.620811	13.620811	25.0	575	0.7316913	0.31423733	1.9503195	0.19179818	0.7331234	0.31825843	1.9088908	0.04314088	-0.9931926	0.14776768	484.2245423793793
24	9.412877	0.0	9.412877	9.412877	25.0	600	0.75527716	0.30276093	1.8803006	0.25686178	0.75496453	0.3044574	1.8361375	0.27306265	-1.0123063	0.15039861	505.27659034729004
25	7.786868	0.0	7.786868	7.786868	25.0	625	0.80315584	0.3162548	1.9390024	0.22222392	0.80342436	0.31692412	1.9393035	0.26985183	-1.0058707	0.15627061	526.1600255966187
26	5.586771	0.0	5.586771	5.586771	25.0	650	0.8245273	0.30753928	1.966994	0.2985423	0.82438016	0.3073203	1.9373815	0.3462071	-1.0143638	0.17246069	547.1595253944397
27	3.2694864	0.0	3.2694864	3.2694864	25.0	675	0.8447617	0.31053182	2.0942533	-0.41264367	0.845343	0.3122504	2.0603027	-0.25606364	-1.107723	0.15564778	568.4800419807434
28	3.6816359	0.0	3.6816359	3.6816359	25.0	700	0.8675783	0.31474453	2.1948504	0.37608233	0.8678107	0.3147812	2.1301677	0.26632333	-1.0478071	0.16640875	589.3959920406342
29	4.326479	0.0	4.326479	4.326479	25.0	725	0.8906689	0.3245874	2.2624505	0.32845348	0.89057374	0.327979	2.318906	0.17622901	-0.9648975	0.18712072	610.2436790466309
30	8.713871	0.0	8.713871	8.713871	25.0	750	0.9230607	0.33090606	2.3433347	0.4369119	0.92225295	0.33375636	2.4008546	0.43390852	-1.112534	0.18101063	631.1288385391235
31	7.19386	0.0	7.19386	7.19386	25.0	775	0.96642673	0.3304813	2.293723	0.23361906	0.967499	0.33296978	2.3388314	0.04514628	-1.1501384	0.18706909	652.0413296222687
32	11.381927	0.0	11.381927	11.381927	25.0	800	0.9801994	0.3265238	2.2764804	0.34887266	0.9807395	0.32834503	2.3087478	0.31387365	-1.2104871	0.18018547	673.1117422580719
33	7.616005	0.0	7.616005	7.616005	25.0	825	1.0215347	0.34220943	2.3589637	0.39475268	1.0193021	0.3442283	2.402252	0.42488673	-1.2256832	0.20227593	693.8831169605255
34	3.9001827	0.0	3.9001827	3.9001827	25.0	850	1.0534028	0.3178825	2.3809328	0.4958973	1.0566413	0.31789622	2.3334038	0.511816	-1.1876638	0.21012314	714.7349336147308
35	7.1850996	0.0	7.1850996	7.1850996	25.0	875	1.0927074	0.3297684	2.3737407	0.52635014	1.0926576	0.3324343	2.2930996	0.53444946	-1.2416451	0.19857305	735.5523235797882
36	4.8871913	0.0	4.8871913	4.8871913	25.0	900	1.1197251	0.32436627	2.500733	0.5551542	1.1213115	0.3248711	2.4003582	0.55379105	-1.2772555	0.19506855	756.3635697364807
37	9.302886	0.0	9.302886	9.302886	25.0	925	1.1509472	0.32531604	2.4479227	0.5392705	1.1489956	0.32701907	2.4505136	0.5791365	-1.345515	0.22772047	777.5373792648315
38	5.65522	0.0	5.65522	5.65522	25.0	950	1.1636182	0.31606424	2.4099462	0.6041863	1.1637397	0.31712544	2.3926454	0.55290747	-1.3255694	0.22808811	798.4684038162231
39	5.8179183	0.0	5.8179183	5.8179183	25.0	975	1.197483	0.31961787	2.4965124	0.47796768	1.1977496	0.32326284	2.4770732	0.41354275	-1.322758	0.21219996	819.3387713432312
40	6.1298156	0.0	6.1298156	6.1298156	25.0	1000	1.2184694	0.3326614	3.238035	0.4811573	1.2164907	0.3325771	3.0477018	0.57658225	-1.3048815	0.25091228	840.1776943206787
41	8.452324	0.0	8.452324	8.452324	25.0	1025	1.2483153	0.31295645	2.5249217	0.7351841	1.2497537	0.3169905	2.4594827	0.6941929	-1.3391578	0.2329349	861.0156469345093
42	9.023146	0.0	9.023146	9.023146	25.0	1050	1.2694012	0.32088464	2.5127368	0.71816546	1.2711457	0.32091355	2.5030627	0.6762314	-1.4001718	0.22042027	881.9479694366455
43	7.736559	0.0	7.736559	7.736559	25.0	1075	1.2913939	0.33881676	3.0268774	0.61433846	1.2933625	0.3400705	2.898427	0.6548127	-1.4390984	0.23047133	902.9572141170502
44	6.215159	0.0	6.215159	6.215159	25.0	1100	1.2881691	0.32305118	2.6411579	0.52667016	1.2836558	0.32464662	2.6160512	0.6405817	-1.4327883	0.23568562	923.8482005596161
45	5.594695	0.0	5.594695	5.594695	25.0	1125	1.330333	0.32329553	2.7881086	0.7867492	1.3340839	0.32839486	2.7466118	0.74796593	-1.451546	0.24771988	945.0990965366364
46	5.2193522	0.0	5.2193522	5.2193522	25.0	1150	1.3452586	0.31841016	2.6246407	-0.2894014	1.3443067	0.3199104	2.6399004	0.19603477	-1.4695188	0.22838578	966.0951163768768
47	2.3856473	0.0	2.3856473	2.3856473	25.0	1175	1.3690192	0.33394602	2.697271	0.79556787	1.3679879	0.33587483	2.661712	0.73510563	-1.4848944	0.2548982	987.2467012405396
48	3.3932498	0.0	3.3932498	3.3932498	25.0	1200	1.3742234	0.33219475	2.8535538	0.8220756	1.3767127	0.33317092	2.7888799	0.7332874	-1.5090731	0.24298555	1008.5606241226196
49	6.167742	0.0	6.167742	6.167742	25.0	1225	1.4151089	0.32857788	2.8733745	0.54705757	1.4166269	0.3282906	2.85493	0.77021	-1.5851932	0.25893977	1029.4990429878235
50	4.155889	0.0	4.155889	4.155889	25.0	1250	1.4199332	0.34347343	3.728873	0.19173408	1.4189688	0.34047994	3.2398474	0.7672876	-1.6415184	0.25338793	1050.5381376743317
51	3.744217	0.0	3.744217	3.744217	25.0	1275	1.4203854	0.32376328	2.9796247	0.834811	1.4224601	0.3217818	2.8805747	0.8308327	-1.6465217	0.2582757	1071.554388999939
52	5.9992337	0.0	5.9992337	5.9992337	25.0	1300	1.46814	0.34281296	2.9998653	0.7919232	1.4679384	0.34489006	3.017678	0.84655046	-1.7269089	0.28696012	1092.5596187114716
53	2.105737	0.0	2.105737	2.105737	25.0	1325	1.4805351	0.34650478	3.073558	0.8448097	1.4800782	0.3492981	3.0964181	0.5856788	-1.7094917	0.28403446	1113.4430854320526
