Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	10.5182	0.0	10.5182	10.5182	25.0	25	0.371188	0.42060924	1.4534177	-1.2884432	-0.41203377	0.111789405	21.279757261276245
2	15.005786	0.0	15.005786	15.005786	25.0	50	0.52876496	0.34032968	1.6556065	-0.50170225	-3.145511	0.049831234	41.20086050033569
3	13.628912	0.0	13.628912	13.628912	25.0	75	0.68081146	0.33515322	1.6711456	-0.25129288	-7.767969	0.040574554	61.06996941566467
4	15.234116	0.0	15.234116	15.234116	25.0	100	1.0366613	0.4396556	2.8044903	0.059471376	-9.963949	0.04541753	80.94131231307983
5	12.5145445	0.0	12.5145445	12.5145445	25.0	125	1.51405	1.4540851	10.619873	0.036043286	-2.2506945	2.2081423	100.80028057098389
6	13.379599	0.0	13.379599	13.379599	25.0	150	2.145908	0.52076095	4.5742354	0.991074	-2.3163552	0.17808121	120.68411612510681
7	13.923322	0.0	13.923322	13.923322	25.0	175	2.4664783	0.50586504	4.806948	1.2598943	-2.6433265	0.16594218	140.64087009429932
8	11.30044	0.0	11.30044	11.30044	25.0	200	2.5053668	0.5129342	4.789658	1.3954947	-2.6679413	0.14201361	160.3719277381897
9	12.20981	0.0	12.20981	12.20981	25.0	225	2.4962564	0.4003683	4.388443	1.5278922	-2.8789237	0.13272189	181.5090730190277
10	12.082163	0.0	12.082163	12.082163	25.0	250	2.4640493	0.37411198	4.193101	1.5989804	-2.9577672	0.12635529	201.90399742126465
11	9.418664	0.0	9.418664	9.418664	25.0	275	2.5438852	0.32834432	4.170186	1.6721286	-2.9733045	0.11924952	221.78613233566284
12	14.235222	0.0	14.235222	14.235222	25.0	300	2.6572466	0.29162383	4.207508	1.8555909	-3.098683	0.11952372	241.59927797317505
13	12.1078615	0.0	12.1078615	12.1078615	25.0	325	2.8548994	0.26965654	4.380989	2.0437195	-3.3609571	0.10915644	261.40506649017334
14	11.805041	0.0	11.805041	11.805041	25.0	350	3.0588398	0.27045852	4.567961	2.2568967	-3.7495499	0.11107697	281.5441417694092
15	8.351086	0.0	8.351086	8.351086	25.0	375	3.2825494	0.23536514	4.676783	2.5441186	-3.6680307	0.10844513	301.42342257499695
16	16.347034	0.0	16.347034	16.347034	25.0	400	3.5018325	0.23653391	4.844391	2.4545085	-4.0927696	0.096741885	321.297568321228
17	9.947896	0.0	9.947896	9.947896	25.0	425	3.6396437	0.2284601	4.939116	2.8859398	-4.122253	0.11065639	341.1184194087982
18	14.196571	0.0	14.196571	14.196571	25.0	450	3.8379376	0.21540509	5.1496897	3.1513233	-4.4146385	0.111027844	360.98285484313965
19	14.445261	0.0	14.445261	14.445261	25.0	475	3.9668517	0.2649725	5.2011833	3.269758	-4.9516582	0.1448582	381.40203523635864
20	14.503226	0.0	14.503226	14.503226	25.0	500	4.092727	0.27324814	6.373892	3.3092375	-4.978334	0.1622752	401.4671530723572
21	15.877246	0.0	15.877246	15.877246	25.0	525	4.1538906	0.23998447	5.81753	3.29074	-4.7581277	0.15158474	421.3214728832245
22	11.564955	0.0	11.564955	11.564955	25.0	550	4.237327	0.21287283	5.609797	3.5367596	-5.8711467	0.12582709	441.16713857650757
23	11.032502	0.0	11.032502	11.032502	25.0	575	4.3953476	0.3450595	7.488249	3.3488493	-4.920378	0.21634614	460.8793828487396
24	13.560931	0.0	13.560931	13.560931	25.0	600	4.6588964	0.26312467	6.0592895	3.6519334	-5.6022553	0.19108647	480.8306143283844
25	15.968007	0.0	15.968007	15.968007	25.0	625	4.8882885	0.27130488	6.9399014	4.0407467	-7.187838	0.20219107	500.7171139717102
26	16.181562	0.0	16.181562	16.181562	25.0	650	5.0971856	0.32499823	8.434197	4.2515492	-7.4121895	0.23768513	520.5842955112457
27	12.314347	0.0	12.314347	12.314347	25.0	675	5.354864	0.41845974	9.435819	4.149968	-8.140381	0.3282708	540.5012717247009
28	12.041915	0.0	12.041915	12.041915	25.0	700	5.5606885	0.47240525	11.459948	4.1386914	-6.132288	0.39849782	560.4529962539673
29	11.185236	0.0	11.185236	11.185236	25.0	725	5.7964897	0.3275736	7.3511457	4.051377	-6.609279	0.26124242	580.8342068195343
30	14.441386	0.0	14.441386	14.441386	25.0	750	6.03355	0.3462525	7.556638	4.3854156	-6.829755	0.28233114	601.0138969421387
31	14.631255	0.0	14.631255	14.631255	25.0	775	6.4283557	0.40055493	8.390747	4.8016357	-7.904738	0.32405093	621.0353994369507
32	11.404002	0.0	11.404002	11.404002	25.0	800	6.898947	0.45829174	9.202714	4.9480925	-7.9919066	0.39841437	640.9250218868256
33	8.333863	0.0	8.333863	8.333863	25.0	825	7.3755383	0.48463136	10.001558	5.955313	-7.7052245	0.43271026	660.6505122184753
34	13.809994	0.0	13.809994	13.809994	25.0	850	7.8696575	0.4355252	9.968902	6.397693	-11.336222	0.41287163	680.4205620288849
35	12.66878	0.0	12.66878	12.66878	25.0	875	8.128258	0.8195584	18.19231	5.4358397	-12.287861	0.93142295	700.3513035774231
36	15.638686	0.0	15.638686	15.638686	25.0	900	8.094915	0.83618414	20.04755	5.4518495	-12.969911	0.9003609	720.2935099601746
37	13.552467	0.0	13.552467	13.552467	25.0	925	7.7604113	0.74016273	15.347506	4.8379526	-8.787121	0.84566146	740.1139802932739
38	14.642372	0.0	14.642372	14.642372	25.0	950	7.3555737	0.5273117	9.918103	4.667164	-7.7542005	0.56404716	760.3186640739441
39	10.925255	0.0	10.925255	10.925255	25.0	975	7.1468096	0.43568274	8.959002	5.221321	-7.4568696	0.5560729	780.3367054462433
40	12.000488	0.0	12.000488	12.000488	25.0	1000	7.348276	0.43194336	9.630927	5.7936954	-8.001446	0.47112283	800.5708484649658
41	11.992087	0.0	11.992087	11.992087	25.0	1025	7.6981435	0.45714802	9.768586	6.3771715	-8.400264	0.37159052	820.4310672283173
42	10.597355	0.0	10.597355	10.597355	25.0	1050	8.1230955	0.44232184	10.537685	6.498353	-8.719443	0.33076954	840.2932605743408
43	14.24314	0.0	14.24314	14.24314	25.0	1075	8.615758	0.4599051	10.7904	7.2315426	-9.264681	0.3253509	860.1913328170776
44	14.70717	0.0	14.70717	14.70717	25.0	1100	9.200893	0.45757383	11.14413	7.7155557	-9.7783985	0.34822777	880.5594294071198
45	12.38815	0.0	12.38815	12.38815	25.0	1125	9.666626	0.46766683	12.142999	8.258782	-10.31382	0.35477597	900.4934339523315
46	13.07518	0.0	13.07518	13.07518	25.0	1150	9.984169	0.44656378	12.977414	8.895368	-10.431479	0.3578858	920.4616370201111
47	12.150711	0.0	12.150711	12.150711	25.0	1175	10.17518	0.4597936	13.271215	8.806995	-10.798539	0.32199588	940.3849647045135
48	12.270306	0.0	12.270306	12.270306	25.0	1200	10.341047	0.43695205	13.337806	9.270751	-10.845459	0.29224092	960.3835566043854
