Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	5.843723	0.0	5.843723	5.843723	25.0	25	0.20278619	0.3219656	1.036815	-1.1782881	-0.2712544	0.05357197	19.141310453414917
2	6.765873	0.0	6.765873	6.765873	25.0	50	0.28173888	0.2155214	0.9318111	-0.16018786	-1.8862088	0.01221061	37.08533334732056
3	8.5304785	0.0	8.5304785	8.5304785	25.0	75	0.40524858	0.24674028	1.1769234	-0.39320904	-5.617515	0.015009091	54.977529764175415
4	7.146836	0.0	7.146836	7.146836	25.0	100	0.6823162	0.3167447	1.9128153	-0.10383909	-6.8647914	0.018089063	72.86904621124268
5	2.280253	0.0	2.280253	2.280253	25.0	125	1.0890491	0.98564285	7.101343	-0.7854995	-1.2982341	0.96282613	90.73647952079773
6	0.44923502	0.0	0.44923502	0.44923502	25.0	150	1.3329097	0.42537177	3.017829	0.5519748	-1.4576621	0.05232045	108.5601863861084
7	2.2790096	0.0	2.2790096	2.2790096	25.0	175	1.5689191	0.3990572	3.0421317	1.0029052	-1.6286507	0.050847884	126.46116900444031
8	0.8448451	0.0	0.8448451	0.8448451	25.0	200	1.6652199	0.35566562	3.0395865	1.2596848	-1.6791542	0.033870466	144.29278874397278
9	0.8996489	0.0	0.8996489	0.8996489	25.0	225	1.7123066	0.3189468	2.9615278	1.337406	-1.8552073	0.03440476	162.12251257896423
10	0.8158172	0.0	0.8158172	0.8158172	25.0	250	1.7762917	0.29272044	2.8810017	1.4472029	-1.9552387	0.024687001	180.14208126068115
11	0.42344978	0.0	0.42344978	0.42344978	25.0	275	1.8465307	0.25734672	2.8631752	1.5642302	-2.0265765	0.020916233	197.9717972278595
12	0.3634343	0.0	0.3634343	0.3634343	25.0	300	1.9044144	0.23831843	2.8883576	1.602404	-2.2384982	0.016093997	215.82108402252197
13	0.64030904	0.0	0.64030904	0.64030904	25.0	325	1.990784	0.22342946	2.9354103	1.6702238	-2.3006668	0.01759055	233.6372172832489
14	0.021321941	0.0	0.021321941	0.021321941	25.0	350	2.0734725	0.2002299	2.9917362	1.7894306	-2.3032568	0.013058887	251.45622086524963
15	0.46663007	0.0	0.46663007	0.46663007	25.0	375	2.1603506	0.18948786	3.058721	1.8635334	-2.5036356	0.010099577	269.2976894378662
16	3.2882502	0.0	3.2882502	3.2882502	25.0	400	2.2369168	0.18499267	3.110216	1.9442476	-2.4851549	0.016284293	287.12832713127136
17	2.0254948	0.0	2.0254948	2.0254948	25.0	425	2.3189986	0.17758381	3.1894712	2.0988522	-2.465258	0.0145074725	304.96075463294983
18	0.2846254	0.0	0.2846254	0.2846254	25.0	450	2.3819003	0.16872029	3.2337632	2.1794014	-2.5023286	0.011588591	322.74941873550415
19	0.3821726	0.0	0.3821726	0.3821726	25.0	475	2.4351888	0.16182081	3.2893205	2.2370243	-2.6355612	0.009313446	340.5833840370178
20	0.26497605	0.0	0.26497605	0.26497605	25.0	500	2.4906282	0.15628217	3.3229485	2.302198	-2.580503	0.010899416	358.66860699653625
