Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	2.712374	0.0	2.712374	2.712374	25.0	25	0.064103946	0.28999475	1.2602093	-1.0234771	0.068825245	0.31357157	1.6446067	-0.7695054	-0.19488631	0.10835879	18.969608306884766
2	6.1953926	0.0	6.1953926	6.1953926	25.0	50	0.14858897	0.30597937	1.205296	-0.73805726	0.1477753	0.31734037	1.4368452	-0.57837117	-0.7729985	0.090924166	37.14852714538574
3	8.483454	0.0	8.483454	8.483454	25.0	75	0.21196508	0.3532343	1.6355153	-0.7095282	0.21777673	0.33522677	1.2706218	-0.5094268	-1.9565129	0.09263338	55.56948661804199
4	12.911436	0.0	12.911436	12.911436	25.0	100	0.3339276	0.36640614	1.5793025	-0.3254456	0.33640927	0.3619566	1.5712847	-0.2544996	-3.9509683	0.07999575	73.85172486305237
5	7.6103754	0.0	7.6103754	7.6103754	25.0	125	0.4002672	0.36788413	1.6472356	-0.4362733	0.39816788	0.3724756	1.7869153	-0.300659	-5.7231145	0.06088325	92.10386395454407
6	4.341746	0.0	4.341746	4.341746	25.0	150	0.4291101	0.34965792	1.4851002	-0.29026988	0.43119982	0.3539046	1.4691894	-0.22649617	-6.534617	0.05514877	110.23607182502747
7	11.739511	0.0	11.739511	11.739511	25.0	175	0.51988	0.36472294	1.4576532	-0.13185215	0.5206399	0.36489797	1.5188285	-0.1767598	-6.6158595	0.065007426	128.4300422668457
8	7.8792977	0.0	7.8792977	7.8792977	25.0	200	0.58396614	0.3694126	1.637179	-0.18240668	0.5821548	0.36773625	1.6603161	0.029101495	-6.374199	0.058144193	146.65144801139832
9	9.789116	0.0	9.789116	9.789116	25.0	225	0.6647391	0.37832025	1.6987121	0.06665117	0.66429263	0.3783081	1.6887691	-0.016175225	-6.397085	0.06200233	164.76278281211853
10	7.944484	0.0	7.944484	7.944484	25.0	250	0.71886396	0.3908341	2.0243351	-0.11373771	0.72182566	0.38674325	1.8947798	-0.11111452	-6.354011	0.071803786	183.07398509979248
11	2.9005868	0.0	2.9005868	2.9005868	25.0	275	0.771323	0.6618475	6.2257576	-2.874481	0.7844298	0.40917227	1.9825805	-0.659367	-0.50198114	0.4020274	201.19685649871826
12	2.0226288	0.0	2.0226288	2.0226288	25.0	300	0.80979395	0.36168697	1.9062533	0.22598201	0.8085405	0.37025213	1.9173688	0.24433196	-0.8078251	0.08114713	219.26849341392517
13	0.13602434	0.0	0.13602434	0.13602434	25.0	325	0.82763565	0.37271324	1.8486046	0.040302597	0.82054436	0.3769683	1.8871304	0.20120397	-0.82786727	0.07277817	237.6186375617981
14	2.4774296	0.0	2.4774296	2.4774296	25.0	350	0.82843155	0.36251736	1.8833412	0.31634894	0.83168674	0.36358792	1.9298496	0.24661301	-0.8153275	0.06653865	255.69877457618713
15	1.3607001	0.0	1.3607001	1.3607001	25.0	375	0.82414824	0.34296796	1.9359426	0.37086028	0.8238184	0.3517556	1.95982	0.24951674	-0.870691	0.08096859	273.83115887641907
16	6.755395	0.0	6.755395	6.755395	25.0	400	0.8380121	0.31496271	1.9413491	0.42215848	0.8348346	0.3197401	1.986477	0.38682017	-1.0407023	0.082741	291.9368829727173
17	0.75819165	0.0	0.75819165	0.75819165	25.0	425	0.84715194	0.32555172	1.9813622	0.34996283	0.8512547	0.31840086	1.9880247	0.3777944	-0.9644356	0.08057089	309.9573438167572
18	4.7980123	0.0	4.7980123	4.7980123	25.0	450	0.8498659	0.31087586	1.9404191	0.37602207	0.856335	0.30722874	1.936674	0.3883668	-1.0006588	0.08214143	328.11370730400085
19	0.036805034	0.0	0.036805034	0.036805034	25.0	475	0.8566299	0.28461722	1.8450489	0.46976966	0.8551394	0.28576848	1.8277106	0.46559507	-0.9802051	0.074184656	346.172945022583
20	1.0609075	0.0	1.0609075	1.0609075	25.0	500	0.85982245	0.28640655	1.91944	0.4613923	0.85554534	0.29710972	1.9278392	0.36938065	-0.9169315	0.066073574	364.4671573638916
21	0.0	0.0	0.0	0.0	25.0	525	0.8881996	0.29916117	1.8366389	0.3043428	0.89254725	0.30092025	1.8426223	0.299742	-0.8676926	0.077123806	382.5523419380188
22	0.57518464	0.0	0.57518464	0.57518464	25.0	550	0.9133539	0.28905168	1.9820849	0.4979478	0.9111089	0.29629007	2.0060272	0.46201545	-0.9678027	0.06285769	400.6081380844116
23	2.4334085	0.0	2.4334085	2.4334085	25.0	575	0.9660004	0.28320578	2.0335236	0.61999816	0.96517384	0.29389244	2.023305	0.47158995	-1.0758183	0.07443327	418.77557277679443
24	8.180811	0.0	8.180811	8.180811	25.0	600	1.0205961	0.29164076	2.0782294	0.6672535	1.0208305	0.29807335	2.1635587	0.56521714	-1.3152924	0.08649513	436.83884382247925
25	6.3692884	0.0	6.3692884	6.3692884	25.0	625	1.0860196	0.2987249	2.2121456	0.71887416	1.0887563	0.3062788	2.2005172	0.591881	-1.4185092	0.08990591	455.25736236572266
26	0.5716621	0.0	0.5716621	0.5716621	25.0	650	1.1688912	0.30331352	2.3205862	0.74844277	1.1639774	0.31562746	2.3239534	0.67813367	-1.2986424	0.10289727	473.3576145172119
27	0.595201	0.0	0.595201	0.595201	25.0	675	1.210657	0.31963763	2.3889601	0.6382652	1.2117103	0.31514788	2.3873582	0.704611	-1.2781956	0.10516382	491.4873011112213
28	3.401263	0.0	3.401263	3.401263	25.0	700	1.2703482	0.3113984	2.4222848	0.8283219	1.2726746	0.31480163	2.4724383	0.82210517	-1.4898204	0.093237184	509.5187952518463
29	4.3040047	0.0	4.3040047	4.3040047	25.0	725	1.3121867	0.3201023	2.5261765	0.71655333	1.3232894	0.32348478	2.5237699	0.7003539	-1.6496924	0.11599841	527.5925984382629
30	0.7411629	0.0	0.7411629	0.7411629	25.0	750	1.3449374	0.29420313	2.595516	0.94847107	1.3388482	0.3022878	2.6107905	0.83057845	-1.4599959	0.11157185	545.7121415138245
31	3.998777	0.0	3.998777	3.998777	25.0	775	1.4041059	0.303287	2.5587518	1.032822	1.4053051	0.30897388	2.6037543	0.975871	-1.5286828	0.100682214	563.7920453548431
32	0.71809167	0.0	0.71809167	0.71809167	25.0	800	1.4363304	0.28448173	2.7151916	1.0586381	1.4326915	0.29956025	2.713075	0.9517872	-1.5515937	0.10572775	582.0236527919769
33	0.15584463	0.0	0.15584463	0.15584463	25.0	825	1.4724898	0.29525548	2.7072241	1.119829	1.4736407	0.30330095	2.7154107	0.9834932	-1.5926925	0.09073206	600.2078456878662
34	0.97896403	0.0	0.97896403	0.97896403	25.0	850	1.5456681	0.30726573	2.791643	1.175012	1.5505708	0.3123484	2.8094122	1.120948	-1.7055008	0.09856916	618.9468891620636
35	1.5133702	0.0	1.5133702	1.5133702	25.0	875	1.5872724	0.29073682	2.9015431	1.1642966	1.5883176	0.29818714	2.8861918	1.1349745	-1.7188538	0.0906636	636.9884202480316
36	4.765086	0.0	4.765086	4.765086	25.0	900	1.6773078	0.31730235	2.9812374	1.2895124	1.6759694	0.32474044	3.006296	1.2275364	-1.8573271	0.09862303	655.0805797576904
37	6.6065736	0.0	6.6065736	6.6065736	25.0	925	1.756839	0.31455454	3.10723	1.3475435	1.7533308	0.32239726	3.1270993	1.235684	-2.0415342	0.1273459	673.2747964859009
38	3.6463308	0.0	3.6463308	3.6463308	25.0	950	1.8058296	0.29938337	3.1015353	1.3880144	1.8062887	0.30648836	3.079732	1.3512695	-2.0633607	0.117372096	691.4194753170013
39	2.6120844	0.0	2.6120844	2.6120844	25.0	975	1.8575635	0.30761337	3.2017896	1.4765732	1.8592257	0.31799597	3.2164905	1.3179586	-2.1501222	0.118712455	709.6578018665314
40	2.0237694	0.0	2.0237694	2.0237694	25.0	1000	1.9215789	0.3186573	3.2915967	1.4411559	1.9216266	0.32195827	3.394043	1.4712539	-2.162425	0.11719081	727.7022895812988
41	1.4274987	0.0	1.4274987	1.4274987	25.0	1025	1.9556834	0.2910482	3.2557397	1.5488243	1.9542586	0.30177635	3.286213	1.4595597	-2.1429033	0.12325264	745.8124973773956
42	1.2627718	0.0	1.2627718	1.2627718	25.0	1050	2.0087335	0.30159873	3.343902	1.5650673	2.009319	0.31013176	3.3956318	1.5916113	-2.154215	0.1162566	764.0829179286957
43	1.3599113	0.0	1.3599113	1.3599113	25.0	1075	2.0203764	0.29734054	3.4315045	1.6105752	2.024406	0.30244493	3.4968529	1.5584828	-2.1129832	0.100438684	782.2319090366364
44	3.4194999	0.0	3.4194999	3.4194999	25.0	1100	2.0468953	0.28142273	3.432046	1.678677	2.0434954	0.28520736	3.448982	1.6242751	-2.1757886	0.10709011	800.3722887039185
45	1.5274235	0.0	1.5274235	1.5274235	25.0	1125	2.1007516	0.30807132	3.487533	1.7069005	2.0998468	0.31465906	3.5302188	1.6294389	-2.2212205	0.10766435	818.647022485733
46	0.75502414	0.0	0.75502414	0.75502414	25.0	1150	2.1131525	0.30208877	3.497955	1.7075016	2.1127815	0.30569866	3.4979448	1.6595747	-2.2355494	0.10147482	836.6932830810547
