Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	0.54889387	0.0	0.54889387	0.54889387	25.0	0.0045125512	0.015496758	0.06504808	0.0	25	0.0	0.19717671	-0.04315455	-0.078338616	10.262018	-0.0018576813	0.04	4.0	19.878122568130493
1	1.7176046	0.0	1.7176046	1.7176046	25.0	0.12403914	0.048551876	0.31970313	0.10753384	50	-3.8146972e-08	0.39379498	-0.03669745	-0.08010626	9.3386545	-0.00479908	0.04	4.0	38.85977268218994
2	2.8111308	0.0	2.8111308	2.8111308	25.0	0.24596775	0.048813585	0.39838997	0.18446259	75	5.2452087e-08	3.9792495	-0.024036951	-0.51353717	9.5307	-0.0076290513	0.04	4.0	57.75729155540466
3	3.0934818	0.0	3.0934818	3.0934818	25.0	0.41335648	0.09241642	0.71716267	0.3664418	100	-3.1471254e-07	2.6021435	-0.035270844	-0.64060056	9.471875	0.018376904	0.0	4.0	76.66580080986023
4	2.6276555	0.0	2.6276555	2.6276555	25.0	0.6058812	0.08593663	0.8909735	0.54708123	125	3.33786e-08	3.1185143	-0.03256798	-0.8046715	10.286579	-0.0014240455	0.04	4.0	95.6498646736145
5	8.455695	0.0	8.455695	8.455695	25.0	0.9746924	0.23890465	1.6425205	0.4405048	150	1.4305114e-08	24.620535	-0.050290067	-3.3273048	11.181654	0.0050574685	0.12	4.0	114.68508458137512
6	2.0858953	0.0	2.0858953	2.0858953	25.0	1.2392212	0.116909124	1.7226677	1.1883652	175	-9.298324e-08	0.21510099	-0.036127444	-0.10957298	9.838657	0.003641205	0.04	4.0	133.52191877365112
7	2.1132257	0.0	2.1132257	2.1132257	25.0	1.523456	0.10650431	1.641749	1.0167543	200	-1.1920929e-09	0.5928791	-0.046306342	-0.11141732	9.699676	-0.027591782	0.08	4.0	152.4225881099701
8	0.72444683	0.0	0.72444683	0.72444683	25.0	1.8267707	0.115859956	2.3628008	1.7933601	225	4.7683715e-09	0.030771699	-0.017181907	-0.0055246986	10.337886	0.013572578	0.0	4.0	171.19010210037231
9	4.3082924	0.0	4.3082924	4.3082924	25.0	2.2409055	0.3760437	3.1814444	1.9792665	250	5.2452087e-08	6.685412	-0.027646584	-1.5664062	10.301377	0.009690323	0.0	4.0	190.16927337646484
10	2.7574682	0.0	2.7574682	2.7574682	25.0	2.4027047	0.26838276	3.3291001	2.1807013	275	-8.583069e-08	4.0194407	-0.048791885	-1.7633238	10.407169	0.006465473	0.08	4.0	210.57302570343018
11	2.881706	0.0	2.881706	2.881706	25.0	3.0265872	0.42939508	4.4550104	2.7257314	300	-6.198883e-08	1.7250099	-0.016322399	-0.87014776	10.17206	0.021868953	0.04	3.0	229.49935102462769
12	1.6478331	0.0	1.6478331	1.6478331	25.0	3.4538093	0.061594103	3.5830023	3.1817515	325	-1.2159347e-07	0.64021516	-0.03527129	-0.572188	10.98796	-0.021739217	0.08	4.0	248.43084001541138
13	3.0488174	0.0	3.0488174	3.0488174	25.0	4.2857943	0.5901712	6.499156	4.0226183	350	-1.1920929e-08	0.90647835	-0.037265353	-0.19832033	9.611179	0.008447227	0.0	4.0	267.4157021045685
14	3.3071656	0.0	3.3071656	3.3071656	25.0	4.696547	0.35590747	6.0314817	4.5030565	375	-1.4305114e-08	1.8315152	-0.037680797	-0.91704154	9.521285	0.006555023	0.0	4.0	286.36280035972595
15	4.6383815	0.0	4.6383815	4.6383815	25.0	5.3529725	0.5073942	7.388343	4.994836	400	2.1457673e-08	3.7108796	-0.020642303	-1.3194897	9.076537	-6.998062e-05	0.0	4.0	305.32600235939026
16	2.3401046	0.0	2.3401046	2.3401046	25.0	5.925583	0.30959556	6.914308	5.773774	425	-6.198883e-08	3.6534793	-0.014131135	-2.6695607	10.259281	0.01830944	0.0	4.0	324.3331253528595
17	2.6536067	0.0	2.6536067	2.6536067	25.0	7.0270057	0.78011674	9.887026	6.7470336	450	-1.0967255e-07	0.7874383	-0.048802696	0.8813201	9.918595	0.015119057	0.04	4.0	343.36818981170654
18	2.4115255	0.0	2.4115255	2.4115255	25.0	7.407709	0.31571636	8.198596	7.2465596	475	1.7881394e-08	0.39619282	-0.015068469	-0.029099435	8.844352	-0.0034188842	0.0	4.0	362.2345666885376
19	1.6144187	0.0	1.6144187	1.6144187	25.0	7.5560627	0.37449223	8.650691	7.3875456	500	0.0	0.7960458	-0.020140143	-0.22189373	10.008374	0.004092293	0.0	4.0	381.492737531662
20	0.9062019	0.0	0.9062019	0.9062019	25.0	7.327757	0.2582144	8.552302	7.2576284	525	-1.3113022e-08	0.20697716	-0.012969463	-0.051416695	9.860688	0.0032566644	0.0	4.0	400.40612602233887
21	1.9936167	0.0	1.9936167	1.9936167	25.0	7.1493006	0.25937584	8.0097065	7.0156956	550	-1.4901161e-08	0.1448532	-0.00719023	0.008120403	9.577233	0.0019053459	0.0	4.0	419.32926964759827
22	1.3998402	0.0	1.3998402	1.3998402	25.0	6.9460073	0.29659247	8.163459	6.8608274	575	-1.1920929e-08	0.48696023	-0.014799361	-0.2268571	10.116323	0.0021608162	0.0	4.0	438.2522294521332
23	3.971573	0.0	3.971573	3.971573	25.0	6.93266	0.5034426	8.689783	6.626484	600	3.33786e-08	2.4118621	-0.039182253	-0.36703086	11.006326	0.012862244	0.04	4.0	457.22869181632996
24	1.8350604	0.0	1.8350604	1.8350604	25.0	6.935116	0.3633429	8.240913	6.7709575	625	-2.3841857e-09	0.126431	-0.03553004	0.06581099	9.7677555	0.008295136	0.0	4.0	476.1761221885681
25	5.5521183	0.0	5.5521183	5.5521183	25.0	7.196657	0.4227037	8.491356	6.535842	650	-1.3828277e-07	5.6494164	-0.027884636	-2.5890014	9.894556	-0.0026685714	0.0	4.0	495.1225395202637
26	1.872366	0.0	1.872366	1.872366	25.0	7.8305507	0.28905863	8.709034	7.6940856	675	-1.5735627e-07	0.8205997	-0.04557068	0.70337915	11.311148	0.021504173	0.04	4.0	513.9970362186432
27	1.655456	0.0	1.655456	1.655456	25.0	8.208334	0.24681981	9.057563	8.07965	700	-3.33786e-08	0.46933347	-0.0071729277	-0.16359106	10.291961	0.00340456	0.0	4.0	532.9564888477325
28	4.7123427	0.0	4.7123427	4.7123427	25.0	8.442284	0.6642027	10.224385	7.956558	725	8.106232e-08	6.6689067	-0.04766145	-2.0043893	9.326596	0.02679266	0.04	4.0	551.9957537651062
29	2.9291897	0.0	2.9291897	2.9291897	25.0	8.642912	0.4875092	10.583912	8.407626	750	1.7285346e-08	0.5010836	-0.030390196	0.46135026	10.405205	0.017573738	0.04	4.0	571.6026818752289
30	2.0455666	0.0	2.0455666	2.0455666	25.0	9.05929	0.35752112	9.998218	8.86975	775	-9.536743e-09	0.32136804	-0.03764621	0.026819497	10.053819	-0.009255753	0.0	4.0	590.5784544944763
