Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	31.46886	0.0	31.46886	31.46886	25.0	0.08883002	0.10905058	0.35500857	-0.16578889	25	1.9073487e-07	344.14578	-0.17380878	-9.377075	155.37221	0.022213746	0.88	3.0	21.497676849365234
1	41.053627	0.0	41.053627	41.053627	25.0	0.31778157	0.16871278	0.55305475	0.018096654	50	1.8119812e-07	523.2464	-0.16677713	-12.547058	154.1612	-0.043187868	0.8	4.0	41.48015737533569
2	43.103634	0.0	43.103634	43.103634	25.0	0.5710956	0.26588127	1.0837358	0.150644	75	-2.3365021e-07	555.82404	-0.1685903	-14.113037	152.24611	-0.0646936	0.88	4.0	61.33552145957947
3	50.174007	0.0	50.174007	50.174007	25.0	1.1199183	0.2873192	1.8455712	0.62548417	100	-1.335144e-07	743.8773	-0.16975324	-23.502014	152.8127	-0.00023742676	0.84	4.0	81.1735315322876
4	35.799267	0.0	35.799267	35.799267	25.0	1.272832	0.35893577	2.275212	0.73322207	125	4.7683715e-09	336.65442	-0.16400358	-14.689209	156.09662	-0.0028710938	0.72	4.0	100.932546377182
5	48.30156	0.0	48.30156	48.30156	25.0	1.894859	0.4802607	2.9561996	0.96932983	150	-4.7683717e-08	836.4471	-0.1646371	-31.611084	158.25154	-0.0013354492	0.76	4.0	121.269118309021
6	45.08687	0.0	45.08687	45.08687	25.0	2.4870136	0.6024162	3.7577534	1.6103431	175	-1.2302398e-06	550.4754	-0.1739266	-31.971008	154.33922	-0.0012591552	0.84	4.0	141.0217707157135
7	38.599224	0.0	38.599224	38.599224	25.0	2.914495	0.74484974	4.206166	1.9663732	200	1.14440915e-07	335.06223	-0.15962079	-25.340515	153.32668	0.009481812	0.72	4.0	160.78467798233032
8	44.48362	0.0	44.48362	44.48362	25.0	4.23332	0.86790156	5.947664	2.9157476	225	9.536743e-09	554.5953	-0.1617368	-38.586426	156.33586	-0.031553954	0.76	4.0	180.92762684822083
9	43.53865	0.0	43.53865	43.53865	25.0	4.323061	0.7644245	6.31674	2.972254	250	1.3828277e-07	628.5474	-0.16354187	-46.838806	156.01045	0.022584839	0.68	4.0	200.81568217277527
10	36.267918	0.0	36.267918	36.267918	25.0	5.6935215	1.0752934	7.8248453	3.055153	275	5.7220458e-08	372.92178	-0.13524565	-36.96237	156.92294	-0.042509153	0.36	4.0	220.65531492233276
11	38.252213	0.0	38.252213	38.252213	25.0	6.8456273	1.0910517	9.166977	3.864224	300	7.724762e-07	339.7179	-0.1542574	-35.373047	152.10803	-0.01734192	0.64	4.0	240.4499397277832
12	42.365772	0.0	42.365772	42.365772	25.0	8.0905695	1.106327	10.452563	6.0417085	325	1.14440915e-07	502.14984	-0.14809132	-45.20685	153.16641	-0.00084045413	0.52	4.0	260.21599221229553
13	42.364655	0.0	42.364655	42.364655	25.0	9.136338	1.4998343	11.331924	5.9162445	350	4.2915346e-08	353.19644	-0.17014508	-32.66147	151.39085	-0.029171754	0.8	4.0	280.1751103401184
14	41.721752	0.0	41.721752	41.721752	25.0	10.433277	1.3626666	12.918212	7.588091	375	-2.479553e-07	607.75616	-0.12053069	-49.00128	156.4909	0.026496582	0.32	2.0	300.199059009552
15	40.42831	0.0	40.42831	40.42831	25.0	11.138561	0.8108204	13.167874	9.534627	400	6.198883e-08	454.882	-0.17251134	-42.199677	154.0786	-0.085823365	0.8	4.0	320.16055941581726
16	37.062027	0.0	37.062027	37.062027	25.0	11.858508	1.1263669	13.902882	9.155919	425	-6.198883e-08	321.39835	-0.15261312	-29.741516	156.5514	-0.0572052	0.6	4.0	340.0928108692169
17	35.99945	0.0	35.99945	35.99945	25.0	12.757288	1.0815771	14.353982	11.030498	450	2.479553e-07	373.37296	-0.11979601	-30.58545	154.04936	0.037619017	0.28	2.0	359.98997831344604
18	38.79711	0.0	38.79711	38.79711	25.0	14.037863	0.8297047	15.273017	11.405303	475	-7.6293944e-08	378.6183	-0.16537835	-27.008087	154.59341	-0.01154602	0.76	4.0	379.92124366760254
19	44.994167	0.0	44.994167	44.994167	25.0	14.946381	0.71210504	15.82039	12.997338	500	-2.0503998e-07	489.4517	-0.16519654	-27.064026	155.12227	-0.032189332	0.76	4.0	399.94642972946167
20	37.294304	0.0	37.294304	37.294304	25.0	15.462202	0.5153873	16.342037	14.504776	525	0.0	296.46545	-0.15953185	-19.200012	155.24936	-0.017424317	0.6	4.0	419.82854771614075
21	44.674126	0.0	44.674126	44.674126	25.0	16.327917	0.59495467	17.120564	14.484601	550	-1.5258789e-07	537.2227	-0.16756831	-25.135986	154.48122	-0.027871095	0.76	4.0	439.73384308815
22	34.52903	0.0	34.52903	34.52903	25.0	16.31118	0.745451	17.394464	14.920427	575	-1.1587143e-06	236.70256	-0.15629831	-16.42041	154.30563	-0.07145142	0.6	4.0	459.7100570201874
23	35.056957	0.0	35.056957	35.056957	25.0	16.972103	0.7898178	18.064983	15.345745	600	2.2411346e-07	238.17523	-0.15864924	-14.02832	153.57303	-0.030153198	0.64	4.0	479.913108587265
24	38.26789	0.0	38.26789	38.26789	25.0	17.814283	0.40399873	18.418943	16.691504	625	-4.2915346e-08	341.86465	-0.14027391	-16.09253	157.30435	0.023999024	0.52	3.0	499.8668911457062
25	38.568768	0.0	38.568768	38.568768	25.0	18.255367	0.5328785	18.86763	17.13293	650	-1.4305115e-07	402.02548	-0.11651294	-18.440704	154.0951	0.01890747	0.2	2.0	519.800626039505
26	39.687042	0.0	39.687042	39.687042	25.0	18.773914	0.52314836	19.335133	17.753979	675	4.7683715e-09	379.5692	-0.16334575	-17.132874	154.98363	-0.011916504	0.64	4.0	539.7130262851715
27	37.06898	0.0	37.06898	37.06898	25.0	19.198793	0.61093456	19.817009	16.729898	700	-2.002716e-07	325.0786	-0.14080527	-16.157959	152.29153	0.017050171	0.56	4.0	559.7378695011139
28	47.451897	0.0	47.451897	47.451897	25.0	19.954535	0.27962154	20.262247	19.3755	725	8.583069e-08	588.7278	-0.17883696	-20.68512	155.08989	0.010610962	0.88	4.0	579.779021024704
29	43.913574	0.0	43.913574	43.913574	25.0	20.304947	0.40140662	20.744923	18.84009	750	-1.335144e-07	397.32098	-0.15941986	-17.18097	154.82687	-0.024109498	0.72	4.0	599.7082204818726
30	37.42268	0.0	37.42268	37.42268	25.0	20.60527	0.59549767	21.178078	18.821775	775	-1.9073486e-08	343.86472	-0.15376824	-16.049133	156.3297	-0.006586304	0.6	4.0	619.677127122879
31	38.54452	0.0	38.54452	38.54452	25.0	21.274939	0.2585218	21.557007	20.495348	800	1.3446808e-06	364.01398	-0.1199491	-15.64032	156.0803	0.036975708	0.32	2.0	639.6306555271149
32	46.025635	0.0	46.025635	46.025635	25.0	21.772627	0.25802338	22.038908	21.278402	825	6.67572e-08	507.3924	-0.12851453	-17.837341	155.46455	0.028809205	0.28	2.0	659.5087568759918
33	41.176872	0.0	41.176872	41.176872	25.0	22.13946	0.40985224	22.489443	20.682558	850	6.198883e-08	438.3292	-0.16920367	-17.420532	157.35796	-0.038673095	0.84	4.0	679.3365190029144
