Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	3.5234804	0.0	3.5234804	3.5234804	25.0	25	0.13157141	0.28029853	1.2763252	-0.27375188	0.13191746	0.2802404	1.384781	-0.16575359	-0.094957024	0.02368659	20.814409017562866
2	1.4339048	0.0	1.4339048	1.4339048	25.0	50	0.11193423	0.23867817	1.2726334	-0.29982883	0.113842785	0.23926228	1.2876545	-0.25532463	-0.23548701	0.029331591	39.89919948577881
3	5.3059235	0.0	5.3059235	5.3059235	25.0	75	0.13869056	0.21880865	1.3587048	-0.19713677	0.13761581	0.21685761	1.3878016	-0.15583807	-0.88391984	0.021358654	59.209505796432495
4	2.5577283	0.0	2.5577283	2.5577283	25.0	100	0.14025429	0.23493066	1.3175244	-0.12791726	0.14080761	0.2306603	1.2795504	-0.12939297	-1.329465	0.018128842	78.51332783699036
5	1.6215824	0.0	1.6215824	1.6215824	25.0	125	0.14724965	0.24117032	1.2886994	-0.1629269	0.14751062	0.24315405	1.2985548	-0.17237502	-1.5104792	0.0150399245	97.74288654327393
6	4.243698	0.0	4.243698	4.243698	25.0	150	0.17596398	0.23967938	1.4830434	-0.18460298	0.17585483	0.23962238	1.4538351	-0.12050222	-1.6499515	0.029641299	116.94670724868774
7	0.91758454	0.0	0.91758454	0.91758454	25.0	175	0.20950848	0.2672499	1.5896626	-0.10038438	0.20820127	0.26755685	1.6296678	-0.104632184	-1.9176903	0.016454026	136.13513255119324
8	3.7035959	0.0	3.7035959	3.7035959	25.0	200	0.25550202	0.26456675	1.8664739	-0.049493395	0.25447252	0.26104856	1.8547494	-0.085812315	-2.0078237	0.033119593	155.31629371643066
9	1.1967974	0.0	1.1967974	1.1967974	25.0	225	0.3206728	0.26934156	2.068223	-0.015558525	0.3210957	0.26929772	2.0210671	-0.054160204	-2.4524689	0.019365937	174.55825114250183
10	1.4448034	0.0	1.4448034	1.4448034	25.0	250	0.42508242	0.2929991	2.23106	0.05914232	0.4248122	0.29506567	2.2566786	0.103496335	-2.8705633	0.02710519	193.78100395202637
11	0.24224246	0.0	0.24224246	0.24224246	25.0	275	0.491821	0.35053688	3.30713	-0.7938225	0.49313828	0.35072872	3.223845	-0.8998923	-0.6383096	0.21284957	213.30905938148499
12	3.3812141	0.0	3.3812141	3.3812141	25.0	300	0.5536374	0.21970272	1.8727956	0.15298843	0.55316955	0.22657801	1.9825001	0.23498912	-0.62935776	0.063848145	232.5748221874237
13	0.16803779	0.0	0.16803779	0.16803779	25.0	325	0.585489	0.22891133	2.0643542	0.3315019	0.5837742	0.2338184	2.150732	0.33137327	-0.57370996	0.03707062	251.81987166404724
14	3.5451174	0.0	3.5451174	3.5451174	25.0	350	0.6429234	0.24760555	2.1756108	0.36856467	0.6451026	0.24843347	2.213341	0.38598245	-0.64447445	0.04380185	271.0309302806854
15	3.7357392	0.0	3.7357392	3.7357392	25.0	375	0.6664713	0.25177723	2.2336419	0.32202354	0.6656174	0.24653082	2.215558	0.32699782	-0.68033093	0.04716529	290.2371211051941
