Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	13.464115	0.0	13.464115	13.464115	25.0	25	0.40547422	0.4806332	1.7855805	-0.9803354	0.41510507	0.44351935	1.6840628	-0.86011714	-0.3408094	0.18776391	20.032999515533447
2	10.419318	0.0	10.419318	10.419318	25.0	50	0.38332573	0.4005525	1.4058405	-0.49621096	0.39374933	0.39490905	1.5292846	-0.66960156	-1.0706567	0.100723945	39.299318075180054
3	10.86517	0.0	10.86517	10.86517	25.0	75	0.41547462	0.365861	1.2179506	-0.36840737	0.41997582	0.3806835	1.5189893	-0.6279462	-2.4646764	0.07601856	58.52287411689758
4	7.379065	0.0	7.379065	7.379065	25.0	100	0.4276975	0.38252318	1.3543353	-0.40392867	0.43135336	0.39359716	1.4090754	-0.4401045	-4.084605	0.061664212	77.9962637424469
5	11.255217	0.0	11.255217	11.255217	25.0	125	0.47866827	0.40308002	1.4714572	-0.39916143	0.47991017	0.39907825	1.5465418	-0.22581853	-5.30184	0.05795866	97.38551926612854
6	12.220792	0.0	12.220792	12.220792	25.0	150	0.5866733	0.4031301	1.7666686	-0.39368182	0.5893594	0.41093612	1.6908087	-0.4368353	-6.1379566	0.06545238	117.30632519721985
7	8.818298	0.0	8.818298	8.818298	25.0	175	0.644693	0.39456296	1.8041211	-0.37144405	0.64480346	0.39899546	1.6962402	-0.6260834	-6.483673	0.07254542	136.98723363876343
8	10.971543	0.0	10.971543	10.971543	25.0	200	0.7409016	0.40050152	1.826067	-0.1392496	0.74484414	0.40551162	1.7971607	-0.45570013	-6.6198783	0.071506955	156.49337649345398
9	15.093643	0.0	15.093643	15.093643	25.0	225	0.8817229	0.41806293	2.065826	0.07958391	0.8799151	0.42597145	2.173917	0.020203061	-6.8068185	0.07597765	176.07493257522583
10	13.192094	0.0	13.192094	13.192094	25.0	250	1.034074	0.45155624	2.4385796	-0.026205923	1.0380435	0.45508772	2.675438	-0.098050766	-7.157874	0.08206192	195.78422784805298
11	5.6736293	0.0	5.6736293	5.6736293	25.0	275	1.1486377	0.6920678	7.1408796	-2.0082755	1.1560111	0.48134923	3.4492602	-0.43783042	-1.1291747	0.4670431	215.5147409439087
12	1.5820795	0.0	1.5820795	1.5820795	25.0	300	1.2144892	0.44691414	2.3402183	0.17406924	1.2173246	0.46470052	2.365661	0.17882045	-1.0180899	0.114632994	235.09461522102356
13	0.6452718	0.0	0.6452718	0.6452718	25.0	325	1.26299	0.46705115	2.43848	0.52033705	1.2652876	0.47486156	2.4814436	0.43431568	-1.0050906	0.072396755	254.69557857513428
14	5.3479743	0.0	5.3479743	5.3479743	25.0	350	1.2982987	0.4331159	2.466384	0.6861145	1.2995673	0.43594223	2.486563	0.6698049	-1.3232625	0.08442418	274.17774391174316
15	2.1582332	0.0	2.1582332	2.1582332	25.0	375	1.3489939	0.43470484	2.4822142	0.642643	1.346478	0.4370891	2.4992383	0.6487263	-1.2563453	0.09521366	293.5634274482727
16	1.6051359	0.0	1.6051359	1.6051359	25.0	400	1.3558544	0.4165669	2.4741907	0.76723695	1.3561271	0.4247152	2.5117247	0.7423536	-1.1785182	0.100957744	313.04263854026794
17	0.60735404	0.0	0.60735404	0.60735404	25.0	425	1.3829734	0.41511625	2.4795036	0.7624435	1.3846992	0.42062137	2.5325403	0.6304323	-1.3712003	0.08685077	332.54313111305237
18	0.45106503	0.0	0.45106503	0.45106503	25.0	450	1.3945576	0.4014455	2.624269	0.77905947	1.3955647	0.40708518	2.6656923	0.6838661	-1.3108337	0.08875882	351.84981417655945
19	1.6521711	0.0	1.6521711	1.6521711	25.0	475	1.4170171	0.3981165	2.5961185	0.9255573	1.4174025	0.41348076	2.612885	0.72572726	-1.3338164	0.08375635	371.4229760169983
20	3.9397833	0.0	3.9397833	3.9397833	25.0	500	1.4571649	0.39465308	2.6119287	0.89944756	1.4546934	0.400116	2.6409726	0.8199867	-1.4900324	0.08661311	391.2122449874878
