Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	13.397197	0.0	13.397197	13.397197	25.0	25	0.5248095	0.3807748	1.7985219	-0.7069647	0.50999635	0.41657248	1.7827752	-0.8560023	-0.34960034	0.16264819	21.387968063354492
2	15.101459	0.0	15.101459	15.101459	25.0	50	0.586624	0.34667245	1.6269528	-0.23232773	0.5792076	0.36929566	1.7221928	-0.3783505	-1.3770139	0.10157088	42.185890674591064
3	15.793441	0.0	15.793441	15.793441	25.0	75	0.63011277	0.34999833	1.655943	-0.36750346	0.62700444	0.3490306	1.6325436	-0.38516757	-3.045497	0.089361675	62.89262270927429
4	16.200424	0.0	16.200424	16.200424	25.0	100	0.66070557	0.3372307	1.5405895	-0.103836164	0.656684	0.34851325	1.770066	-0.2827434	-4.9444046	0.07814914	83.59312319755554
5	15.1125965	0.0	15.1125965	15.1125965	25.0	125	0.7124417	0.34936327	1.4249115	-0.11739563	0.7146453	0.35010698	1.6119841	-0.30143836	-6.190601	0.06555456	104.37904691696167
6	16.583364	0.0	16.583364	16.583364	25.0	150	0.7725496	0.35832405	2.1077828	-0.025935438	0.76863235	0.36153275	1.9781835	-0.2230566	-6.760653	0.063785285	125.02432990074158
7	14.151191	0.0	14.151191	14.151191	25.0	175	0.8507123	0.3682909	2.0344522	-0.021841712	0.8505538	0.37163138	1.9759767	0.005003075	-6.9471436	0.05775426	145.92106795310974
8	20.174322	0.0	20.174322	20.174322	25.0	200	0.9480811	0.39019212	2.0396237	0.072577395	0.9434377	0.39075434	2.0105176	0.048148323	-7.1189837	0.060534973	166.6865313053131
9	17.052494	0.0	17.052494	17.052494	25.0	225	1.0468422	0.40394345	2.2378433	0.12128103	1.0469817	0.40222865	2.185486	0.054801956	-7.2495947	0.057254337	187.4920527935028
10	13.854202	0.0	13.854202	13.854202	25.0	250	1.1827261	0.43420509	2.4478898	0.22121827	1.178831	0.4338043	2.4291108	0.12010665	-7.5607405	0.055113964	208.8610646724701
11	7.453716	0.0	7.453716	7.453716	25.0	275	1.2316433	0.7992607	7.6387143	-3.3092427	1.2392479	0.50147825	3.3058689	-0.8404648	-1.0029255	0.67300296	229.6284008026123
12	17.819954	0.0	17.819954	17.819954	25.0	300	1.2783496	0.40842703	2.3635535	0.14073287	1.2824068	0.3969451	2.4299018	0.27686805	-1.4615796	0.11760208	250.72024369239807
13	6.6839333	0.0	6.6839333	6.6839333	25.0	325	1.2598953	0.3961436	2.3523996	0.3669535	1.2598091	0.40355313	2.3915236	0.3953552	-1.3528912	0.12722343	271.55406737327576
14	22.8338	0.0	22.8338	22.8338	25.0	350	1.2724286	0.37609667	2.3280973	0.405824	1.278987	0.38618708	2.3448381	0.38451636	-1.5790159	0.17236453	292.76389026641846
15	7.0643516	0.0	7.0643516	7.0643516	25.0	375	1.2659911	0.36306426	2.4526956	0.433551	1.2615201	0.360776	2.4900355	0.3951461	-1.4276191	0.15203743	313.5690598487854
16	10.757261	0.0	10.757261	10.757261	25.0	400	1.2334043	0.34139687	2.3955944	0.48299694	1.2358607	0.35142225	2.4162328	0.44945028	-1.328088	0.14755629	334.36019492149353
17	6.8546667	0.0	6.8546667	6.8546667	25.0	425	1.2375923	0.3597806	2.454336	0.47424638	1.2349675	0.3745573	2.4625762	0.42934492	-1.327183	0.1568897	355.27912950515747
18	6.210287	0.0	6.210287	6.210287	25.0	450	1.2134521	0.3773755	2.4535487	0.46424076	1.2168311	0.37031227	2.4366128	0.42680165	-1.2310658	0.14932182	376.0645558834076
19	2.2645879	0.0	2.2645879	2.2645879	25.0	475	1.195328	0.37925228	2.434009	0.44220927	1.1887232	0.37847152	2.4452436	0.40563253	-1.1652364	0.15208012	396.74455094337463
20	2.4537406	0.0	2.4537406	2.4537406	25.0	500	1.1699995	0.37961268	2.2186134	0.47504207	1.1712968	0.3789858	2.2271652	0.508857	-1.101069	0.14412408	417.36503624916077
21	5.605095	0.0	5.605095	5.605095	25.0	525	1.182238	0.38834503	2.4059687	0.46495378	1.1838199	0.38781956	2.4432771	0.48155287	-1.1762908	0.13506417	438.0822825431824
22	2.8560026	0.0	2.8560026	2.8560026	25.0	550	1.1805892	0.3904386	2.4541264	0.3511875	1.1764357	0.39540124	2.4737377	0.34779185	-1.0980948	0.15363139	458.8426592350006
23	3.1291184	0.0	3.1291184	3.1291184	25.0	575	1.1643566	0.38851443	2.43495	0.5207654	1.168224	0.39067054	2.444469	0.48139447	-1.0833023	0.1437181	479.8275499343872
24	1.2973343	0.0	1.2973343	1.2973343	25.0	600	1.1911117	0.37803042	2.5634875	0.61048955	1.192324	0.39198512	2.5852933	0.53539234	-1.2214444	0.1447707	500.64188742637634
25	21.487297	0.0	21.487297	21.487297	25.0	625	1.2113925	0.42272466	2.5652275	0.45099834	1.2109991	0.4261337	2.5615306	0.46119878	-1.6374618	0.1384811	521.8099751472473
26	5.381284	0.0	5.381284	5.381284	25.0	650	1.2309498	0.41288656	2.6086984	0.4350887	1.2315598	0.41237307	2.5856621	0.5204358	-1.6924322	0.15053168	542.6411738395691
27	7.494749	0.0	7.494749	7.494749	25.0	675	1.2541953	0.40017235	2.619739	0.553098	1.2534728	0.41510177	2.6394012	0.56142503	-1.4444054	0.14872198	563.3387534618378
28	7.3596997	0.0	7.3596997	7.3596997	25.0	700	1.2662337	0.42012656	2.6968405	0.60194415	1.2678965	0.43266818	2.694345	0.5584033	-1.5163587	0.14844477	584.0985598564148
29	4.316686	0.0	4.316686	4.316686	25.0	725	1.2891692	0.410426	2.6438413	0.58617216	1.2899367	0.4194107	2.615464	0.6117935	-1.3603272	0.15582566	604.975617647171
30	7.776549	0.0	7.776549	7.776549	25.0	750	1.33506	0.40593123	2.6765625	0.49364644	1.3314335	0.4097904	2.6728559	0.6138251	-1.5499794	0.1618844	625.7617211341858
31	17.350414	0.0	17.350414	17.350414	25.0	775	1.366631	0.39645264	2.7160637	0.71998245	1.3686672	0.40732116	2.6876886	0.7046259	-1.9812261	0.16546974	646.8065669536591
32	10.069077	0.0	10.069077	10.069077	25.0	800	1.4533991	0.40973732	2.7423592	0.7091574	1.4521827	0.42455956	2.7421987	0.6990563	-1.890721	0.16764812	667.519782781601
33	13.775351	0.0	13.775351	13.775351	25.0	825	1.4776392	0.39261246	2.7742136	0.8245309	1.4783415	0.41191223	2.784932	0.7823981	-2.0032337	0.16318317	688.4271395206451
