Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	13.323515	0.0	13.323515	13.323515	25.0	25	0.43245518	0.41682753	1.5095465	-0.71651936	0.413192	0.46637103	1.5446059	-0.9549496	-0.35574013	0.18868193	25.77638339996338
2	14.186362	0.0	14.186362	14.186362	25.0	50	0.4613791	0.32081065	1.1872919	-0.31123915	0.47288272	0.33046862	1.3116875	-0.22656316	-2.32344	0.043169074	48.66181492805481
3	15.52983	0.0	15.52983	15.52983	25.0	75	0.5289925	0.32217667	1.6996651	-0.39037922	0.5297957	0.31600603	1.7273601	-0.31225577	-4.1074996	0.035529055	72.4245970249176
4	12.895297	0.0	12.895297	12.895297	25.0	100	0.55879855	0.33787665	1.6324111	-0.4130489	0.5611292	0.33778864	1.6342932	-0.46638495	-4.2146854	0.036532074	95.13343000411987
5	12.326465	0.0	12.326465	12.326465	25.0	125	0.5955374	0.34580198	2.0343678	-0.21719225	0.5931343	0.34033844	1.9490654	-0.251738	-4.5329356	0.03665383	117.9437825679779
6	13.732491	0.0	13.732491	13.732491	25.0	150	0.6714703	0.3581077	1.9815426	-0.1252468	0.67322844	0.35943666	1.8835412	-0.13009325	-4.5217443	0.027907234	140.60033297538757
7	15.683013	0.0	15.683013	15.683013	25.0	175	0.77003425	0.38237384	2.0524733	-0.07381548	0.77145636	0.37914276	2.0750678	-0.15080728	-4.3969955	0.041518267	163.35549902915955
8	14.314242	0.0	14.314242	14.314242	25.0	200	0.8536489	0.38658205	2.1474175	-0.05395311	0.85004306	0.38711196	2.1621072	-0.034449454	-4.4937077	0.02793846	186.63160228729248
9	12.212056	0.0	12.212056	12.212056	25.0	225	0.95308065	0.39705896	2.2652183	0.11498127	0.9519662	0.39607224	2.290059	0.11919555	-4.749736	0.030591903	209.61627793312073
10	15.228505	0.0	15.228505	15.228505	25.0	250	1.0737988	0.42210054	2.630367	0.16181228	1.0743567	0.41937283	2.5399208	0.13869268	-4.943848	0.038032167	232.513108253479
11	3.1998613	0.0	3.1998613	3.1998613	25.0	275	1.0733407	0.52440035	4.8339424	-0.7473042	1.0724971	0.46306172	2.5942523	-0.570613	-0.67367846	0.23071903	254.99192237854004
12	0.0	0.0	0.0	0.0	25.0	300	0.92810565	0.4284556	2.41281	-0.10862646	0.92849314	0.41771224	2.5260081	0.09810524	-0.44522747	0.04522247	277.5983452796936
13	1.225834	0.0	1.225834	1.225834	25.0	325	0.7936851	0.37988594	2.1563058	0.18544258	0.79469234	0.38045934	2.1701503	0.15441887	-0.36982733	0.021927215	300.0786051750183
