Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	14.487103	0.0	14.487103	14.487103	25.0	-0.034628674	0.1128196	0.18273033	-0.26237798	25	3.8146972e-08	85.89288	-0.09512479	-2.8980331	9.652246	-0.009153328	0.2	4.0	22.07139301300049
1	26.139645	0.0	26.139645	26.139645	25.0	0.17822365	0.16275159	0.55475056	-0.1753658	50	-2.8610229e-08	168.97168	-0.06990909	-5.1611786	9.742717	-0.023185825	0.16	4.0	42.261945724487305
2	13.965973	0.0	13.965973	13.965973	25.0	0.27897874	0.17693609	0.87235343	-0.016547626	75	-1.5258789e-07	83.757904	-0.048242398	-2.8043823	10.103486	0.019978847	0.08	4.0	62.25155162811279
3	20.238262	0.0	20.238262	20.238262	25.0	0.5293711	0.20860605	1.043772	0.2743244	100	-1.4305115e-07	69.78352	-0.06803519	-3.7891846	10.169976	-0.019148331	0.08	4.0	82.33649563789368
4	17.750866	0.0	17.750866	17.750866	25.0	0.79365873	0.3599022	1.791866	0.4118686	125	-2.3841858e-08	104.170265	-0.04582595	-4.8038177	10.525391	0.00830822	0.08	4.0	102.22024488449097
5	15.128955	0.0	15.128955	15.128955	25.0	0.9673689	0.35495016	1.9576964	0.583087	150	-2.9563904e-07	76.2309	-0.030637983	-4.950203	10.306453	-0.0067069815	0.0	4.0	123.12240242958069
6	21.623901	0.0	21.623901	21.623901	25.0	1.5954596	0.60481006	2.7067728	0.82663816	175	-2.3841858e-08	134.39384	-0.055328775	-10.147728	10.204743	0.0007287216	0.04	4.0	143.1209375858307
7	22.025095	0.0	22.025095	22.025095	25.0	2.020528	0.5913698	3.25573	1.067948	200	1.8119812e-07	174.02415	-0.045051947	-13.73848	10.650774	-0.009516239	0.04	4.0	163.06935358047485
8	26.352219	0.0	26.352219	26.352219	25.0	2.7620094	0.6510974	3.872194	1.4346756	225	-1.2874604e-07	183.61371	-0.06273315	-19.253357	10.760768	-0.0049703596	0.08	4.0	183.42717742919922
9	25.406475	0.0	25.406475	25.406475	25.0	3.4823623	0.7501255	5.07621	2.2520738	250	1.2397766e-07	238.92113	-0.06205741	-25.898651	10.333879	0.012784328	0.04	4.0	203.5379581451416
10	27.196615	0.0	27.196615	27.196615	25.0	4.6633635	1.0585916	6.9616303	3.2617605	275	7.152558e-08	177.85701	-0.0541082	-24.74176	10.492001	-0.011100121	0.04	4.0	223.55229306221008
11	25.959217	0.0	25.959217	25.959217	25.0	5.9024463	1.1615103	8.585419	3.5429027	300	-9.536743e-09	128.15042	-0.035960738	-20.151352	9.739749	0.0018672943	0.04	4.0	243.4915623664856
12	14.206258	0.0	14.206258	14.206258	25.0	5.659346	1.1052947	8.0915365	4.02523	325	-4.7683717e-08	39.011993	-0.059874553	-8.841845	10.084919	0.0066781617	0.0	4.0	263.53505539894104
