Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	25.92218	0.0	25.92218	25.92218	25.0	-0.041112393	0.12687567	0.20880568	-0.23651111	25	-1.14440915e-07	321.32968	-0.13687378	-11.265045	10.558039	-0.021503372	0.52	4.0	19.530925989151
1	40.738388	0.0	40.738388	40.738388	25.0	0.16648224	0.123293556	0.3740074	-0.038239963	50	-1.3828277e-07	420.72403	-0.09037221	-12.799652	10.327414	-0.027815914	0.12	4.0	38.09923791885376
2	34.63966	0.0	34.63966	34.63966	25.0	0.5122646	0.10676268	0.7572132	0.31667447	75	1.335144e-07	363.38635	-0.08346521	-12.531555	9.8709135	0.010396786	0.12	4.0	56.65675401687622
3	34.683094	0.0	34.683094	34.683094	25.0	0.7520284	0.24303688	1.0437311	0.2661009	100	-1.8119812e-07	364.40274	-0.056227457	-14.927124	10.6428175	-0.041208494	0.2	4.0	75.16131210327148
4	30.6365	0.0	30.6365	30.6365	25.0	1.0303359	0.14939453	1.3685052	0.67553157	125	-2.479553e-07	250.63324	-0.05529391	-11.704926	9.84743	-0.022972908	0.04	4.0	93.70934844017029
5	43.007576	0.0	43.007576	43.007576	25.0	1.6034932	0.44607672	2.4436963	0.84373593	150	-1.2874604e-07	629.65216	-0.05728248	-25.887573	9.52283	-0.0005673218	0.08	4.0	112.21846008300781
6	28.671701	0.0	28.671701	28.671701	25.0	1.6794374	0.507859	2.4806921	0.82918155	175	5.2452087e-08	162.85367	-0.07304768	-10.3576355	9.032033	-0.030472584	0.16	4.0	130.70139861106873
7	32.523277	0.0	32.523277	32.523277	25.0	2.0848403	0.48678657	2.9605334	1.1457243	200	3.8146972e-08	374.47903	-0.0792009	-19.028473	10.450876	0.013385525	0.08	4.0	150.16741919517517
8	36.929325	0.0	36.929325	36.929325	25.0	2.346757	0.57082796	3.843527	1.5213032	225	-3.8146972e-08	375.5339	-0.08361594	-24.75122	10.317862	-0.007948455	0.2	4.0	168.54830694198608
9	37.023273	0.0	37.023273	37.023273	25.0	2.8942416	0.8800944	4.9514003	1.5750103	250	-1.9073487e-07	342.1232	-0.11027395	-27.292877	10.924225	-0.040403977	0.36	4.0	186.94095969200134
10	33.880543	0.0	33.880543	33.880543	25.0	3.8779352	1.4748615	6.517366	1.5072178	275	2.8610229e-08	400.01935	-0.080122985	-28.686707	9.781894	-0.012483368	0.08	4.0	205.45833253860474
11	38.412746	0.0	38.412746	38.412746	25.0	5.621525	0.8253791	6.8265824	4.122711	300	1.9550323e-07	420.34906	-0.06830139	-37.593353	9.414929	-0.025993558	0.04	4.0	223.91030097007751
12	42.657436	0.0	42.657436	42.657436	25.0	6.7261267	1.1799451	8.496971	4.46842	325	-6.67572e-08	407.8482	-0.059587415	-38.21927	9.043619	0.001646595	0.16	4.0	242.37584400177002
13	43.05651	0.0	43.05651	43.05651	25.0	8.336743	0.9783896	9.949315	6.0087442	350	2.8610229e-08	558.0236	-0.031431478	-47.10797	10.428356	-0.0050849915	0.12	4.0	261.7819504737854
