Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.9050477	0.0	1.9050477	1.9050477	25.0	0.0069342838	0.023587016	0.100962564	0.0	25	2.861023e-07	2.6973405	-0.06109048	-0.37857985	10.262018	-0.008731613	0.12	4.0	19.775285005569458
1	6.0905914	0.0	6.0905914	6.0905914	25.0	0.10459632	0.04739079	0.22424161	-0.030270193	50	2.8610229e-08	6.097377	-0.044191677	-0.8278065	9.335706	-0.023821125	0.08	4.0	38.907660722732544
2	0.3278023	0.0	0.3278023	0.3278023	25.0	0.21748084	0.008021352	0.25677726	0.21584347	75	-6.67572e-08	0.09111298	-0.0048772097	-0.048164222	9.525567	-0.0012775421	0.0	4.0	57.72038769721985
3	10.042302	0.0	10.042302	10.042302	25.0	0.38189194	0.15884572	0.8125823	-0.012901868	100	2.3841858e-08	39.061108	-0.03959837	-1.9107513	9.466464	0.007381611	0.04	4.0	76.60461211204529
4	6.5143504	0.0	6.5143504	6.5143504	25.0	0.52516407	0.16150998	0.9704017	0.2999174	125	-2.670288e-07	13.2362795	-0.06554607	-1.5568361	10.283063	0.006231785	0.08	4.0	95.6497151851654
5	4.69462	0.0	4.69462	4.69462	25.0	0.77177894	0.2630024	1.5180646	0.6241391	150	1.9073486e-08	3.5784512	-0.03859573	-0.7068956	11.176769	-0.01805771	0.08	4.0	114.65331363677979
6	5.8857903	0.0	5.8857903	5.8857903	25.0	0.9306809	0.1858125	1.5948238	0.77291095	175	-4.7683715e-09	8.598754	-0.020600852	-1.3877792	9.830861	0.005229244	0.0	4.0	133.61054968833923
7	4.5444193	0.0	4.5444193	4.5444193	25.0	1.2027693	0.25815648	2.3112512	0.99083877	200	3.0994414e-07	4.91943	-0.032487784	-1.3402131	9.691394	-0.009899673	0.0	4.0	152.50356101989746
8	6.6020746	0.0	6.6020746	6.6020746	25.0	1.5191607	0.23414281	2.1206048	1.2055846	225	6.67572e-08	11.532663	-0.0268815	-2.4744473	10.330498	-0.00868885	0.0	4.0	171.29631757736206
9	7.4889383	0.0	7.4889383	7.4889383	25.0	2.0595398	0.3444319	2.9985123	1.7875468	250	-5.7220458e-08	12.889143	-0.032269627	-2.7811708	10.2942505	-0.01390501	0.04	4.0	190.25175881385803
10	1.4827213	0.0	1.4827213	1.4827213	25.0	2.3219023	0.08696975	2.6869926	2.2929168	275	2.1457673e-08	0.5562724	-0.020762157	-0.27369538	10.399895	0.0060336115	0.0	4.0	210.66052961349487
11	2.3041155	0.0	2.3041155	2.3041155	25.0	2.8710473	0.21339671	3.632721	2.7661376	300	-4.7683717e-08	3.7986298	-0.036589954	-1.737751	10.163846	0.011595078	0.0	4.0	229.4793417453766
12	4.4503407	0.0	4.4503407	4.4503407	25.0	3.5257516	0.41153324	4.9849916	3.2779944	325	0.0	6.2214937	-0.043118104	-3.0107157	10.980466	0.027813187	0.04	2.0	248.34041047096252
13	3.0553396	0.0	3.0553396	3.0553396	25.0	4.069426	0.26199803	4.890843	3.6572156	350	4.005432e-07	4.4112024	-0.018030548	-2.6706839	9.603608	-0.004158802	0.0	4.0	267.2555658817291
14	3.7614589	0.0	3.7614589	3.7614589	25.0	5.057936	0.39041263	6.199671	4.786381	375	1.001358e-07	0.7298108	-0.023448663	-0.48470467	9.514953	0.006691494	0.0	4.0	286.12776160240173
15	5.687627	0.0	5.687627	5.687627	25.0	5.96349	0.5142741	7.442415	5.534308	400	2.3841858e-08	1.6117682	-0.053132612	-0.3157897	9.073517	-0.004377327	0.08	4.0	305.05402660369873
16	8.785519	0.0	8.785519	8.785519	25.0	6.954662	0.8246704	8.744725	5.9261694	425	1.2397766e-07	26.006414	-0.039567575	-8.441254	10.257219	0.019799843	0.04	4.0	323.98577547073364
17	2.9824686	0.0	2.9824686	2.9824686	25.0	7.5267625	0.7874128	9.494656	7.077021	450	-7.390976e-08	0.7773967	-0.032415405	1.543016	9.915244	0.016857414	0.0	4.0	343.01728105545044
18	5.777225	0.0	5.777225	5.777225	25.0	8.456169	0.6640628	9.889665	7.8237095	475	9.536743e-09	2.7783604	-0.028203497	-1.1569445	8.838337	0.01289751	0.04	4.0	361.89878845214844
19	1.4944052	0.0	1.4944052	1.4944052	25.0	8.553784	0.35731873	9.755113	8.3674135	500	-5.6624412e-08	0.14340489	-0.026752107	0.26730162	9.999604	0.0027622986	0.0	4.0	381.10232639312744
20	2.6327617	0.0	2.6327617	2.6327617	25.0	8.966031	0.4677118	10.625322	8.74352	525	1.3113022e-08	0.3348122	-0.031772904	-0.040002614	9.847384	0.006554146	0.0	4.0	399.97999715805054
21	3.568558	0.0	3.568558	3.568558	25.0	9.380331	0.83080995	12.265042	8.9475975	550	2.6226044e-08	1.3117533	-0.03905229	-0.2089783	9.563046	0.02630661	0.08	4.0	418.8143882751465
22	9.162729	0.0	9.162729	9.162729	25.0	10.13592	1.0476103	12.680873	9.174938	575	-1.04904174e-07	8.1035385	-0.033040203	-1.8320556	10.10242	0.0064684297	0.04	4.0	437.68624114990234
23	5.505842	0.0	5.505842	5.505842	25.0	10.365471	0.87713253	12.30567	9.695717	600	-2.9802322e-08	1.588822	-0.025705494	-0.25878537	10.990767	0.008761273	0.0	4.0	456.562557220459
24	4.498843	0.0	4.498843	4.498843	25.0	10.663513	0.661582	12.504453	10.246783	625	6.9141386e-08	2.4201396	-0.036574125	-1.3253077	9.749382	0.01920391	0.04	4.0	475.5048439502716
25	4.002475	0.0	4.002475	4.002475	25.0	11.253672	0.59446156	13.135325	10.855535	650	-9.536743e-09	0.66217864	-0.042863768	-0.09212983	9.872296	0.028642425	0.04	4.0	494.34095644950867
26	2.3571472	0.0	2.3571472	2.3571472	25.0	11.574309	0.50771046	13.527501	11.3840885	675	4.2915346e-08	1.206986	-0.022572188	0.13942611	11.285793	0.01330122	0.0	4.0	513.2821559906006
27	2.6307666	0.0	2.6307666	2.6307666	25.0	11.825232	0.6933782	13.898937	11.497269	700	8.34465e-09	0.4184509	-0.054515835	-0.033758342	10.265538	0.02740635	0.0	4.0	532.1834092140198
28	5.837351	0.0	5.837351	5.837351	25.0	12.053518	0.8170001	14.051978	11.444036	725	-1.1920929e-08	1.5132761	-0.030780176	-0.114381194	9.296405	0.032556534	0.04	4.0	551.1716823577881
29	1.5735477	0.0	1.5735477	1.5735477	25.0	11.686253	0.3961113	13.417286	11.539852	750	1.1920929e-07	1.5047444	-0.03624466	-0.31455708	10.370087	0.014960308	0.04	4.0	570.6233038902283
30	3.9457288	0.0	3.9457288	3.9457288	25.0	11.786358	0.57796633	13.379019	11.41636	775	3.0994414e-08	0.6526743	-0.030145373	0.0904116	10.017415	0.0033987046	0.0	4.0	589.5050449371338
31	6.8747416	0.0	6.8747416	6.8747416	25.0	12.040663	0.74791723	13.526306	11.317724	800	-2.1457673e-08	4.4694552	-0.03934729	-0.83482695	9.654525	0.005677204	0.04	4.0	609.4519827365875
32	3.1906521	0.0	3.1906521	3.1906521	25.0	11.954059	0.6019502	14.076535	11.6351795	825	-1.4305114e-08	5.6955132	-0.019500002	-3.0716395	9.836766	-0.00053863524	0.0	4.0	628.4764792919159
33	6.8053956	0.0	6.8053956	6.8053956	25.0	12.9346	0.71366477	14.373254	12.434248	850	-6.9141386e-08	4.256572	-0.043464534	-1.8230698	9.791679	0.02007185	0.08	4.0	647.4138486385345
34	10.191575	0.0	10.191575	10.191575	25.0	14.21973	0.6237259	15.299804	13.360417	875	-1.04904174e-07	16.0661	-0.043673392	-7.257678	10.307251	0.0302318	0.08	3.0	666.3892824649811
35	0.8176399	0.0	0.8176399	0.8176399	25.0	14.617641	0.2007496	15.37658	14.546255	900	-1.4305114e-08	1.9772387	-0.01832334	2.033298	9.758583	-0.0018135834	0.0	4.0	685.3408057689667
36	4.8948507	0.0	4.8948507	4.8948507	25.0	15.730655	0.5686851	16.967093	15.229942	925	1.7881394e-08	0.44696462	-0.016719377	0.059519947	9.472599	0.012734737	0.0	4.0	704.3861398696899
