Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	15.47282	0.0	15.47282	15.47282	25.0	0.025472224	0.052043803	0.1354915	-0.05251414	25	1.2397766e-07	85.873474	-0.16773428	-3.6964645	156.09645	0.012130737	0.88	4.0	19.432687759399414
1	13.925139	0.0	13.925139	13.925139	25.0	0.16542478	0.06281516	0.25234935	-0.01559077	50	1.3828277e-07	48.919765	-0.15471151	-2.4689255	154.86469	-0.11115479	0.48	4.0	37.93277716636658
2	13.857419	0.0	13.857419	13.857419	25.0	0.34181422	0.19790164	0.8198423	-0.07840674	75	1.3923645e-06	46.308407	-0.151645	-2.3452759	156.53604	-0.032525025	0.56	4.0	56.162909269332886
3	13.246131	0.0	13.246131	13.246131	25.0	0.4622613	0.19918385	0.86277765	0.07376476	100	1.3637542e-06	63.403175	-0.1428774	-3.001793	152.32016	0.012156372	0.48	4.0	74.68957901000977
4	14.784516	0.0	14.784516	14.784516	25.0	0.7935876	0.23975189	1.6167579	0.46585315	125	1.2874604e-07	54.387516	-0.1478034	-3.979248	152.91336	-0.05991455	0.44	4.0	92.95497369766235
5	16.668884	0.0	16.668884	16.668884	25.0	1.0710802	0.20795436	1.6556293	0.74580973	150	1.4781952e-07	86.46331	-0.15734413	-6.371994	158.3167	-0.008008423	0.56	4.0	111.18802309036255
6	18.898935	0.0	18.898935	18.898935	25.0	1.6023645	0.5018164	2.314684	0.874311	175	8.583069e-08	116.02783	-0.15115687	-10.083939	155.01805	-0.0023071289	0.68	4.0	129.82111144065857
7	15.586767	0.0	15.586767	15.586767	25.0	1.9600345	0.5781178	3.0420916	0.8449141	200	-6.532669e-07	50.118267	-0.15006992	-7.0230026	155.04866	-0.05373291	0.52	4.0	148.45718693733215
8	11.4072275	0.0	11.4072275	11.4072275	25.0	2.2715802	0.5756559	3.4192653	1.5470902	225	3.8146972e-08	38.839508	-0.11582725	-6.2402954	152.77444	0.01647461	0.32	4.0	167.0263454914093
9	16.337795	0.0	16.337795	16.337795	25.0	2.9350598	0.6597414	4.6129284	2.0925922	250	-1.9073487e-07	71.64676	-0.12505041	-10.644131	154.17833	0.026859742	0.36	3.0	185.6811444759369
10	18.340326	0.0	18.340326	18.340326	25.0	3.9323752	0.8765696	5.652026	2.5011377	275	-9.536743e-09	75.36155	-0.1642093	-12.045128	155.75806	-0.014992066	0.64	4.0	204.22830653190613
11	17.924833	0.0	17.924833	17.924833	25.0	4.7750206	1.0999123	6.872149	2.9891887	300	-9.059906e-08	83.79314	-0.10305081	-14.571182	152.38074	0.043604124	0.16	2.0	222.3789668083191
12	16.525232	0.0	16.525232	16.525232	25.0	5.562978	1.1542286	8.128443	3.8575172	325	4.7683715e-09	48.13437	-0.13450018	-12.109703	155.53001	-0.0029037476	0.52	4.0	240.73957586288452
13	16.565859	0.0	16.565859	16.565859	25.0	6.898061	0.85762864	8.503363	5.4324207	350	1.04904174e-07	63.61768	-0.098093316	-14.13689	154.24939	0.032117918	0.24	2.0	259.23636198043823
14	16.734768	0.0	16.734768	16.734768	25.0	7.7735887	1.3358197	10.210311	5.60254	375	-1.4305115e-07	78.33189	-0.10735664	-18.080269	152.66136	0.030632935	0.2	2.0	277.7964732646942
15	15.686048	0.0	15.686048	15.686048	25.0	8.326506	1.0514169	11.104003	6.629999	400	2.8610229e-08	55.94264	-0.12577182	-15.496998	154.42784	0.026897583	0.36	4.0	296.45110511779785
16	16.611397	0.0	16.611397	16.611397	25.0	9.981488	1.1997426	12.344328	8.023065	425	2.2411346e-07	59.586105	-0.14592987	-15.4853325	155.1697	0.02585144	0.48	3.0	315.28238248825073
17	17.500624	0.0	17.500624	17.500624	25.0	11.740348	1.1230347	13.323037	9.149938	450	-8.583069e-08	70.195755	-0.14140199	-16.726486	155.26007	0.0048358156	0.48	4.0	334.00273752212524
18	15.1522	0.0	15.1522	15.1522	25.0	12.872346	0.97015566	14.67641	10.6959305	475	-1.335144e-07	46.51814	-0.10929581	-12.198841	155.1	0.029730834	0.24	3.0	352.39923644065857
19	12.84578	0.0	12.84578	12.84578	25.0	13.26199	1.120942	15.542509	11.158339	500	2.0980835e-07	32.331223	-0.09230528	-9.235666	153.51738	0.03107788	0.12	2.0	370.94033312797546
20	15.441828	0.0	15.441828	15.441828	25.0	14.412126	1.0156901	15.929486	12.463036	525	2.3841858e-07	23.54434	-0.13569215	-6.013912	151.58356	-0.016203003	0.48	4.0	389.3739740848541
21	11.208551	0.0	11.208551	11.208551	25.0	14.96464	0.98436755	16.78778	13.072294	550	9.536743e-08	29.468805	-0.08946581	-7.076809	154.78152	0.03618164	0.12	3.0	407.70825695991516
22	14.678916	0.0	14.678916	14.678916	25.0	15.985787	0.8667153	17.408678	14.109175	575	9.918213e-07	27.959255	-0.11944332	-6.0080376	155.33379	0.02874817	0.24	3.0	425.9607162475586
23	14.638509	0.0	14.638509	14.638509	25.0	16.730028	0.7032917	18.137968	15.223232	600	4.2915346e-08	33.05684	-0.0890468	-6.094801	156.15575	0.031709597	0.12	2.0	444.52244114875793
24	13.371292	0.0	13.371292	13.371292	25.0	16.89843	0.84321475	18.272968	15.4102745	625	9.536743e-08	30.069807	-0.07753051	-6.556694	151.92778	0.030167237	0.08	2.0	464.5932586193085
25	16.99323	0.0	16.99323	16.99323	25.0	17.532682	1.1577682	19.155024	15.200536	650	1.3256073e-06	64.70255	-0.15846156	-11.600384	156.57634	0.0148657225	0.6	4.0	483.0289556980133
26	13.140806	0.0	13.140806	13.140806	25.0	18.444012	0.6818678	19.317284	16.577625	675	-9.536743e-09	28.296001	-0.13726942	-6.169754	155.44171	0.012288208	0.36	4.0	501.4634189605713
27	17.106236	0.0	17.106236	17.106236	25.0	19.51581	0.53123766	20.218216	17.929892	700	1.2874603e-06	51.652184	-0.15309484	-7.443489	156.46017	0.0034747315	0.6	4.0	520.0202054977417
28	12.762277	0.0	12.762277	12.762277	25.0	19.705223	0.56981385	20.344862	18.41013	725	4.7683717e-08	24.82948	-0.13071853	-4.992035	152.94429	-0.02037903	0.32	4.0	538.4461150169373
29	14.719868	0.0	14.719868	14.719868	25.0	20.541712	0.48129767	21.170738	19.062962	750	-7.9631803e-07	33.19271	-0.121273294	-4.9974785	153.6581	0.030910034	0.28	3.0	557.090517282486
30	16.192535	0.0	16.192535	16.192535	25.0	21.154097	0.39953488	21.697393	20.244984	775	-1.1920929e-07	30.595016	-0.14690837	-4.480482	154.44086	-0.021375732	0.52	4.0	575.603830575943
31	10.758772	0.0	10.758772	10.758772	25.0	21.267445	0.5159994	22.072935	20.21582	800	1.001358e-07	10.07138	-0.09932596	-2.139495	154.85185	0.02368103	0.16	3.0	594.3006355762482
32	15.779255	0.0	15.779255	15.779255	25.0	21.922413	0.3741714	22.399439	20.89184	825	-7.6293944e-08	31.383467	-0.13445392	-3.7501316	151.08621	-0.037373047	0.4	4.0	612.5987412929535
33	12.684052	0.0	12.684052	12.684052	25.0	22.204826	0.47997594	22.880686	21.14109	850	-1.7642975e-07	23.437098	-0.09465538	-3.5304127	153.42387	0.027148437	0.12	3.0	631.2517991065979
34	17.684671	0.0	17.684671	17.684671	25.0	22.837273	0.400864	23.199068	22.024397	875	1.8119812e-07	47.83679	-0.10600964	-5.306202	153.9488	0.021425782	0.24	2.0	649.9158802032471
35	14.1517315	0.0	14.1517315	14.1517315	25.0	23.143505	0.41350722	23.679245	22.091354	900	-8.583069e-08	15.330581	-0.1510992	-2.160859	152.27455	-0.019452514	0.44	4.0	668.4397413730621
36	18.094349	0.0	18.094349	18.094349	25.0	23.618141	0.3181659	24.041235	22.858425	925	0.0	35.9412	-0.14688009	-3.9183426	152.59958	-0.06344421	0.56	4.0	686.9003484249115
37	15.859392	0.0	15.859392	15.859392	25.0	24.074505	0.2493667	24.424881	23.331734	950	7.152558e-08	29.348066	-0.14096873	-3.7313042	153.06863	-0.029196167	0.36	4.0	705.62868475914
38	17.59087	0.0	17.59087	17.59087	25.0	24.487175	0.362777	24.821142	23.565445	975	-1.9073486e-08	29.563936	-0.15592115	-3.2024975	154.65453	-0.022113647	0.6	4.0	724.7199478149414
39	17.510853	0.0	17.510853	17.510853	25.0	24.908699	0.29723227	25.173594	23.965452	1000	-1.1253356e-06	45.103085	-0.13398702	-4.863556	153.31667	0.022531739	0.4	3.0	743.1428482532501
40	13.827271	0.0	13.827271	13.827271	25.0	25.05254	0.39143	25.620892	24.275156	1025	-3.576279e-08	10.769056	-0.13821481	-1.6682787	154.42702	-0.09624145	0.48	4.0	761.7320387363434
41	16.335676	0.0	16.335676	16.335676	25.0	25.559528	0.3006847	25.960178	25.037971	1050	5.7220458e-08	29.05468	-0.14064354	-3.3739834	154.81705	-0.024155883	0.44	4.0	780.552934885025
42	15.986757	0.0	15.986757	15.986757	25.0	25.91576	0.24634081	26.266272	25.151651	1075	-6.437302e-07	27.202442	-0.15385808	-3.134388	155.77332	-0.05336975	0.52	4.0	799.2567460536957
43	15.465423	0.0	15.465423	15.465423	25.0	26.28084	0.3251192	26.690039	25.455885	1100	-4.7683717e-08	15.666825	-0.1354552	-1.9768581	154.81525	-0.019571533	0.44	4.0	817.9228074550629
44	16.04016	0.0	16.04016	16.04016	25.0	26.60357	0.27058703	26.95023	25.819708	1125	2.8610229e-08	38.136383	-0.14256376	-3.9077682	153.68811	-0.003036499	0.52	4.0	836.8905699253082
45	17.303986	0.0	17.303986	17.303986	25.0	27.10158	0.17876767	27.302763	26.710752	1150	9.536743e-09	39.370537	-0.12791564	-4.5751915	152.52754	0.01925354	0.4	3.0	855.6642348766327
46	15.752663	0.0	15.752663	15.752663	25.0	27.50359	0.18480681	27.709827	26.851118	1175	-1.7166138e-07	26.294397	-0.14654462	-3.6235275	155.32442	0.010498657	0.36	4.0	874.2265384197235
47	15.8155985	0.0	15.8155985	15.8155985	25.0	27.865053	0.18139267	28.137428	27.486536	1200	1.8596648e-07	25.822144	-0.1476922	-3.3017159	155.13127	-0.026730957	0.4	4.0	892.6736576557159
48	15.496207	0.0	15.496207	15.496207	25.0	28.189325	0.2667673	28.50634	27.487162	1225	2.8610229e-08	26.641811	-0.13331778	-3.545124	156.30887	0.008581543	0.48	4.0	911.3671343326569
49	14.459812	0.0	14.459812	14.459812	25.0	28.640188	0.19695249	28.889774	28.054066	1250	1.4305114e-08	16.303425	-0.14230342	-2.4784403	153.07704	0.020632325	0.48	4.0	929.8573424816132
50	13.8524275	0.0	13.8524275	13.8524275	25.0	28.95751	0.2328703	29.206047	28.377747	1275	1.1920929e-07	10.663168	-0.12585719	-1.7589922	153.92729	-0.018395387	0.36	4.0	948.5821890830994
51	14.420825	0.0	14.420825	14.420825	25.0	29.285887	0.255045	29.577307	28.6119	1300	-1.6212464e-07	11.338249	-0.14158994	-1.6151905	155.55864	0.0011859131	0.48	4.0	966.9465970993042
52	14.349254	0.0	14.349254	14.349254	25.0	29.563927	0.277983	29.83602	28.913422	1325	5.7220458e-08	7.118271	-0.1366571	-0.796082	156.58394	-0.06244751	0.44	4.0	985.4492645263672
53	17.095245	0.0	17.095245	17.095245	25.0	29.901413	0.16779107	30.07834	29.528797	1350	-1.9073486e-08	22.203058	-0.14790468	-1.9190788	156.58414	-0.03947876	0.52	4.0	1004.0855762958527
54	15.203489	0.0	15.203489	15.203489	25.0	30.099644	0.16084538	30.270779	29.679153	1375	-8.583069e-08	19.40229	-0.1427164	-2.1320114	155.74315	0.003623047	0.48	4.0	1022.5775065422058
55	17.176159	0.0	17.176159	17.176159	25.0	30.373825	0.21330635	30.603373	29.824598	1400	-1.4305115e-07	32.867428	-0.13459025	-3.3208313	154.54546	-0.004353638	0.52	4.0	1041.2611718177795
56	14.214738	0.0	14.214738	14.214738	25.0	30.664724	0.26795125	30.911963	30.063416	1425	6.198883e-08	13.418941	-0.15683007	-1.7585392	151.70988	-0.039645385	0.44	4.0	1060.3217523097992
57	14.245337	0.0	14.245337	14.245337	25.0	30.991247	0.23343743	31.223885	30.397118	1450	-3.8146972e-08	18.042913	-0.117017746	-2.249691	156.52562	0.019769287	0.28	3.0	1078.8435854911804
58	15.234225	0.0	15.234225	15.234225	25.0	31.328102	0.20196049	31.54345	30.718472	1475	4.386902e-07	18.228415	-0.09584959	-2.21867	153.9582	0.029279785	0.2	2.0	1097.2305781841278
