Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	1.166327	0.0	1.166327	1.166327	25.0	0.0032409984	0.026749542	0.076850876	-0.09063428	25	4.7683717e-08	0.5199971	-0.04398473	-0.13820732	10.557459	0.021379776	0.04	4.0	19.446033716201782
1	4.643699	0.0	4.643699	4.643699	25.0	0.1350151	0.16195251	0.70328844	-0.20258233	50	-2.8610229e-08	7.879013	-0.059857264	-0.6805067	10.545169	0.0028014374	0.08	4.0	38.15653324127197
2	1.9325733	0.0	1.9325733	1.9325733	25.0	0.23942384	0.08409601	0.60062516	0.1583238	75	3.33786e-08	1.5967134	-0.018716516	-0.31680286	9.970154	0.009548721	0.04	4.0	56.715091705322266
3	2.0935743	0.0	2.0935743	2.0935743	25.0	0.3439416	0.05137468	0.39381236	0.18950076	100	-3.8146972e-08	3.034886	-0.023236638	-0.60834146	10.169464	-0.008287697	0.04	4.0	74.96983361244202
4	0.60088086	0.0	0.60088086	0.60088086	25.0	0.5537459	0.019112268	0.64629376	0.5357039	125	-1.9073486e-08	0.1964742	-0.017026443	-0.12857017	10.321473	0.0031092644	0.0	4.0	93.2825870513916
5	0.26681253	0.0	0.26681253	0.26681253	25.0	0.7443377	0.044138566	0.7533474	0.5281037	150	-5.3644182e-09	0.012539613	-0.021121785	0.020737197	9.371795	-0.0070729065	0.0	4.0	111.64616084098816
6	5.9735155	0.0	5.9735155	5.9735155	25.0	1.0676159	0.30448303	1.9668692	0.67590535	175	1.14440915e-07	7.530108	-0.04908883	-1.1518064	9.72393	-0.020628165	0.04	4.0	129.94247007369995
7	5.8498244	0.0	5.8498244	5.8498244	25.0	1.2992964	0.36518642	2.4382389	0.85970193	200	-2.9563904e-07	16.589903	-0.028899932	-3.3288717	10.306174	0.017119866	0.04	4.0	148.21150493621826
8	2.3287117	0.0	2.3287117	2.3287117	25.0	1.642839	0.16877334	2.3144681	1.536668	225	-2.1457672e-07	1.0669998	-0.018363142	-0.60923815	9.91058	-0.006279526	0.0	4.0	166.55716705322266
9	2.8373117	0.0	2.8373117	2.8373117	25.0	2.2277136	0.33306304	3.1861246	2.0441132	250	-3.8146972e-08	1.3622819	-0.05124695	-0.78396636	8.837502	0.011554737	0.0	4.0	184.97892808914185
10	4.0956903	0.0	4.0956903	4.0956903	25.0	2.610935	0.3603269	3.853081	2.059897	275	-1.335144e-07	6.651259	-0.028645687	-2.7457705	9.817417	0.012744045	0.08	4.0	203.3214681148529
11	4.5594764	0.0	4.5594764	4.5594764	25.0	3.3200858	0.45379943	4.6313806	2.662909	300	-8.106232e-08	1.687889	-0.03168542	-0.9022208	9.144085	-0.008832436	0.04	4.0	222.98866200447083
12	3.2670581	0.0	3.2670581	3.2670581	25.0	4.0508375	0.52685565	5.751362	3.7775197	325	4.7683715e-09	1.9854629	-0.047611363	-0.649704	9.256967	-0.006953373	0.0	4.0	241.22806310653687
