Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	14.116869	0.0	14.116869	14.116869	25.0	0.019488044	0.10262773	0.14161675	-0.2901199	25	-3.8146972e-08	70.02316	-0.17131795	-2.96212	153.37773	-0.015716553	0.8	4.0	19.943110704421997
1	11.372307	0.0	11.372307	11.372307	25.0	0.05954822	0.10457466	0.28208375	-0.24089105	50	-2.8610229e-08	35.002743	-0.14224552	-1.4022408	151.75235	-0.015717164	0.52	4.0	38.81412148475647
2	13.861815	0.0	13.861815	13.861815	25.0	0.2771255	0.19894943	0.86990064	-0.0066292835	75	3.33786e-08	47.881058	-0.1506427	-2.3110886	151.9021	0.00048339844	0.52	4.0	57.726531744003296
3	11.336678	0.0	11.336678	11.336678	25.0	0.33168837	0.13501137	0.7303187	0.12925047	100	4.7683717e-08	36.020947	-0.12212776	-2.0834732	151.82465	-0.019101562	0.36	4.0	76.5915961265564
4	12.211973	0.0	12.211973	12.211973	25.0	0.6208713	0.22226174	1.3596799	0.3111429	125	2.3841858e-08	38.15274	-0.13554396	-2.6224632	154.28702	-0.029290771	0.52	4.0	95.73488545417786
5	6.260114	0.0	6.260114	6.260114	25.0	0.7412354	0.1801558	1.1453755	0.5300078	150	-2.9563904e-07	18.899864	-0.08750367	-1.8786316	155.44633	0.019567871	0.2	3.0	114.75044059753418
6	9.872315	0.0	9.872315	9.872315	25.0	1.1961432	0.32212776	1.9228714	0.830932	175	1.66893e-07	18.665117	-0.11798469	-2.3276482	155.40263	-0.049606323	0.4	4.0	133.86486768722534
7	11.866978	0.0	11.866978	11.866978	25.0	1.4249836	0.35677564	2.59292	1.0748544	200	-1.14440915e-07	46.805347	-0.13309324	-5.0392456	155.31772	-0.013676758	0.44	4.0	152.939594745636
8	10.676488	0.0	10.676488	10.676488	25.0	1.7999076	0.38092145	2.5552742	1.3962585	225	6.67572e-08	36.64321	-0.11656049	-5.7444344	156.19496	0.022354126	0.28	4.0	171.6986653804779
9	12.492715	0.0	12.492715	12.492715	25.0	2.3414395	0.4557531	3.223956	1.8222681	250	-4.2915346e-08	34.43956	-0.14209156	-6.5181656	157.54187	-0.03527466	0.48	4.0	190.75900626182556
10	10.834418	0.0	10.834418	10.834418	25.0	2.9785316	0.56898504	4.606961	2.1722248	275	6.67572e-08	25.523338	-0.116255425	-6.618046	156.80292	0.03864319	0.24	3.0	209.4841182231903
11	13.1461935	0.0	13.1461935	13.1461935	25.0	3.935864	0.8206748	6.0362	2.960564	300	-7.152558e-08	47.200233	-0.14830637	-11.065018	156.05533	-0.01984253	0.52	4.0	228.1371603012085
12	9.901924	0.0	9.901924	9.901924	25.0	4.376525	0.6099402	5.922145	3.720938	325	-7.6293944e-08	21.37137	-0.11843116	-6.5031443	154.42082	0.012628784	0.24	4.0	246.92848563194275
13	13.76646	0.0	13.76646	13.76646	25.0	5.667134	0.8444451	8.117372	4.564082	350	5.2452087e-08	41.084396	-0.1346706	-11.6653	154.51491	-0.00088562013	0.4	4.0	265.721622467041
14	11.826951	0.0	11.826951	11.826951	25.0	6.727295	0.8512005	8.41593	5.519482	375	8.106232e-07	49.334373	-0.10172251	-14.465866	155.12074	0.026281128	0.2	2.0	284.55911898612976
