Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
0	17.397827	0.0	17.397827	17.397827	25.0	0.018572034	0.09546809	0.2762818	-0.15509702	25	3.1471254e-07	150.3938	-0.07769061	-4.265808	9.594782	0.025030823	0.08	2.0	22.326707124710083
1	26.618177	0.0	26.618177	26.618177	25.0	0.09837664	0.15723109	0.39467078	-0.25014743	50	-1.335144e-07	220.4631	-0.071999475	-6.323761	9.793695	0.0062212753	0.12	4.0	43.10315704345703
2	23.002602	0.0	23.002602	23.002602	25.0	0.36886695	0.22697619	0.96178335	0.07500372	75	-1.9073486e-08	190.38588	-0.07991617	-6.19693	10.370072	0.008312797	0.04	4.0	64.01299023628235
3	12.926514	0.0	12.926514	12.926514	25.0	0.42906037	0.1497515	0.95747185	0.19345576	100	-9.536743e-09	35.873627	-0.03222051	-1.9977684	9.719663	-0.0019041634	0.0	4.0	84.72470116615295
4	20.549118	0.0	20.549118	20.549118	25.0	0.839405	0.30577347	1.5358722	0.3204382	125	-2.8610229e-08	132.12424	-0.057313975	-5.7189636	10.526731	-0.0039889147	0.08	4.0	105.37325167655945
5	20.879606	0.0	20.879606	20.879606	25.0	1.0739592	0.28817448	1.7786454	0.60714453	150	1.3828277e-07	123.0226	-0.052747283	-7.0464783	9.857657	-0.0089507485	0.08	4.0	126.11937189102173
6	16.861994	0.0	16.861994	16.861994	25.0	1.3885465	0.4383033	2.370406	0.82635623	175	2.670288e-07	133.64427	-0.057220794	-8.589317	10.267492	0.014711418	0.04	4.0	146.81247115135193
7	16.501308	0.0	16.501308	16.501308	25.0	1.4878874	0.48977438	2.7401104	0.8295988	200	-2.8610229e-08	96.10376	-0.03557474	-8.12542	10.669845	-0.005315323	0.0	4.0	167.504408121109
8	22.458925	0.0	22.458925	22.458925	25.0	2.342837	0.69339883	3.8629951	1.3151228	225	-5.7220458e-08	137.59883	-0.04842806	-13.583359	10.025306	-0.016027793	0.04	4.0	188.31448674201965
9	26.970854	0.0	26.970854	26.970854	25.0	3.507674	1.1218213	5.390692	1.8613721	250	-5.7220458e-08	177.19476	-0.05378922	-19.302856	9.797421	-0.013296719	0.12	4.0	209.97293996810913
10	15.928718	0.0	15.928718	15.928718	25.0	3.5973432	0.8404795	5.23914	2.4310265	275	6.67572e-08	68.3812	-0.030124597	-11.145962	10.23973	-0.0029255105	0.0	4.0	230.76183533668518
11	22.485586	0.0	22.485586	22.485586	25.0	5.1090455	1.189877	7.484844	3.155946	300	-1.0967255e-07	88.38587	-0.046073105	-15.326988	9.644121	-0.024490623	0.0	4.0	251.5392026901245
12	17.940845	0.0	17.940845	17.940845	25.0	5.6778746	1.1904212	8.31499	4.1352057	325	4.7683717e-08	54.738327	-0.041707363	-12.13945	10.052213	-0.0028027915	0.0	4.0	272.1163775920868
13	25.085304	0.0	25.085304	25.085304	25.0	7.08966	1.4012973	9.395353	4.4863524	350	-7.6293944e-08	194.76512	-0.07849457	-31.681335	10.222018	0.026234131	0.08	4.0	292.9298415184021
14	17.913652	0.0	17.913652	17.913652	25.0	7.766592	1.6020592	11.305473	5.4197755	375	8.583069e-08	154.28754	-0.050474253	-29.783737	9.593383	0.017607918	0.04	4.0	313.8184435367584
15	24.996786	0.0	24.996786	24.996786	25.0	10.072377	1.5656104	12.187102	7.10442	400	1.335144e-07	148.21664	-0.04664847	-26.862953	9.800337	-0.004837837	0.04	4.0	334.5319528579712
16	18.161444	0.0	18.161444	18.161444	25.0	10.373574	1.4467663	13.244524	7.7302732	425	0.0	58.94992	-0.029642014	-12.807934	9.574483	0.0080231475	0.0	4.0	355.27567887306213
17	22.04869	0.0	22.04869	22.04869	25.0	11.9444065	1.8126211	15.045443	8.836838	450	9.059906e-08	101.16217	-0.040421743	-15.945709	10.196758	0.011311092	0.0	4.0	376.07145714759827
18	14.022078	0.0	14.022078	14.022078	25.0	12.049561	1.4589638	15.155627	9.886309	475	1.9073487e-07	57.48596	-0.016056431	-12.771198	10.610639	-0.003167324	0.0	4.0	396.6301922798157
19	22.700876	0.0	22.700876	22.700876	25.0	14.011203	1.1903813	16.001932	11.054795	500	1.3828277e-07	136.93272	-0.051900085	-19.73835	9.728502	0.011261272	0.08	4.0	417.4710485935211
20	18.37957	0.0	18.37957	18.37957	25.0	14.622736	1.3891095	16.458384	11.946282	525	-6.67572e-08	85.03832	-0.03949355	-15.286507	10.09343	0.0153324315	0.0	4.0	438.583997964859
21	18.390604	0.0	18.390604	18.390604	25.0	15.682582	0.94079065	17.145342	13.220551	550	-1.1920929e-07	68.88671	-0.058399163	-11.685383	9.937531	-0.011143779	0.0	4.0	459.19522285461426
22	21.542013	0.0	21.542013	21.542013	25.0	16.818287	0.8936028	18.26905	15.001993	575	1.04904174e-07	124.29785	-0.051514734	-15.044609	9.459394	0.026380653	0.0	4.0	479.8682699203491
23	18.594725	0.0	18.594725	18.594725	25.0	17.094128	1.0549927	18.670444	14.843862	600	-7.6293944e-08	65.27836	-0.03392643	-9.823292	10.327422	0.018304843	0.0	4.0	500.5826461315155
24	11.775565	0.0	11.775565	11.775565	25.0	17.214468	1.1896461	19.201136	15.691694	625	-4.7683715e-09	24.266846	-0.029352503	-5.184908	10.407397	0.013939705	0.0	4.0	521.4200849533081
25	19.250978	0.0	19.250978	19.250978	25.0	18.40672	1.0744804	19.744997	16.408524	650	2.8610229e-08	95.99815	-0.035129547	-9.504105	10.474443	-0.0061021233	0.04	4.0	542.1449382305145
26	13.692687	0.0	13.692687	13.692687	25.0	18.66755	0.69057345	19.823986	17.095736	675	-3.33786e-08	12.945273	-0.026305856	-2.3711376	10.225458	-0.0034519196	0.0	4.0	563.0583281517029
27	12.9336	0.0	12.9336	12.9336	25.0	18.987755	0.9313752	20.456688	17.670322	700	3.33786e-08	17.750416	-0.045614444	-2.5531502	10.859837	0.016916294	0.0	4.0	583.797251701355
28	21.385378	0.0	21.385378	21.385378	25.0	20.040367	0.7725197	20.854734	18.124699	725	1.04904174e-07	69.57657	-0.07735708	-5.464554	10.143559	0.0056812097	0.12	4.0	604.4942617416382
29	16.042406	0.0	16.042406	16.042406	25.0	20.166454	0.7153457	21.129482	18.58545	750	0.0	23.029062	-0.077487595	-2.8569775	10.357718	0.027520237	0.08	4.0	625.2220568656921
30	32.584763	0.0	32.584763	32.584763	25.0	21.217304	0.4281737	21.515074	19.843273	775	1.14440915e-07	250.83286	-0.074206695	-13.0325775	9.813799	-0.0011633682	0.12	4.0	645.9253458976746
31	12.024109	0.0	12.024109	12.024109	25.0	20.817244	0.73950714	21.814047	19.562431	800	-3.33786e-08	17.707775	-0.023290677	-3.5268202	10.818808	0.0094074635	0.0	4.0	666.9941358566284
32	13.945795	0.0	13.945795	13.945795	25.0	21.342737	0.7425686	22.202456	20.092737	825	-1.335144e-07	27.089626	-0.026088776	-3.8232155	10.213529	-0.010995903	0.0	4.0	687.7363271713257
33	19.196413	0.0	19.196413	19.196413	25.0	21.951233	0.71162283	22.766525	20.556559	850	-1.2874604e-07	48.58918	-0.029910918	-4.356304	10.737924	-0.014315396	0.0	4.0	708.5081784725189
34	8.722127	0.0	8.722127	8.722127	25.0	21.7255	0.6981205	22.820312	21.002188	875	4.7683715e-09	6.1011796	-0.017050082	-1.400742	10.314676	0.008520603	0.0	4.0	729.4405159950256
35	18.413465	0.0	18.413465	18.413465	25.0	22.78777	0.5299003	23.386055	21.379103	900	-9.536743e-09	53.137543	-0.047896504	-3.6995697	9.447655	0.0034374618	0.0	4.0	750.2367894649506
36	23.21108	0.0	23.21108	23.21108	25.0	23.194492	0.4263622	23.683365	22.304241	925	1.2397766e-07	108.96154	-0.07329667	-7.616722	10.575855	0.016607074	0.08	4.0	771.027515411377
37	22.438059	0.0	22.438059	22.438059	25.0	23.641943	0.35654444	24.036768	22.520853	950	7.152558e-08	69.42461	-0.05204004	-6.1859283	9.786811	-0.017002124	0.0	4.0	791.6180741786957
38	10.524387	0.0	10.524387	10.524387	25.0	23.452736	0.58164215	24.365002	22.682457	975	4.7683715e-09	2.1135664	-0.032878917	-0.23923719	10.149727	-0.010687256	0.0	4.0	812.6885697841644
39	21.554852	0.0	21.554852	21.554852	25.0	24.369068	0.35735896	24.75031	23.045889	1000	-1.2397766e-07	103.17763	-0.077941194	-6.4299774	11.157148	0.026346836	0.08	4.0	833.4643533229828
40	16.759228	0.0	16.759228	16.759228	25.0	24.539602	0.4105366	25.07001	23.427237	1025	-2.479553e-07	31.787203	-0.0434121	-3.762848	9.437924	0.019850694	0.0	3.0	854.1706049442291
41	15.5775175	0.0	15.5775175	15.5775175	25.0	24.749609	0.47099915	25.435358	23.834623	1050	8.583069e-08	43.737705	-0.07137593	-4.30822	11.035454	0.01512415	0.08	4.0	874.8200855255127
42	23.145578	0.0	23.145578	23.145578	25.0	25.45988	0.29569906	25.775862	24.396605	1075	1.14440915e-07	109.803734	-0.038100477	-7.8170853	9.715333	0.019663734	0.04	4.0	895.3608169555664
43	18.382797	0.0	18.382797	18.382797	25.0	25.78587	0.24519877	26.11008	25.082985	1100	1.6212464e-07	44.55314	-0.042615954	-4.7839622	10.660448	0.028463975	0.04	3.0	916.0103707313538
44	27.46723	0.0	27.46723	27.46723	25.0	26.369343	0.20984697	26.570204	25.477598	1125	5.7220458e-08	140.98683	-0.06886356	-9.497665	8.882589	0.02579075	0.12	4.0	936.661289691925
45	17.498106	0.0	17.498106	17.498106	25.0	26.548166	0.3841302	26.980412	25.635626	1150	-8.583069e-08	29.158459	-0.047452345	-4.1171284	10.2407255	0.0052882386	0.0	4.0	957.3268191814423
46	26.55477	0.0	26.55477	26.55477	25.0	27.23813	0.20900904	27.40153	26.567766	1175	-1.1920929e-07	98.36995	-0.05920025	-6.7321014	10.194154	-0.004962692	0.04	4.0	978.1156508922577
47	14.773425	0.0	14.773425	14.773425	25.0	27.300901	0.3955151	27.803135	26.52973	1200	2.3841857e-09	8.008149	-0.068344004	-1.3705797	10.3632345	-0.03203068	0.12	4.0	998.6633815765381
48	18.65842	0.0	18.65842	18.65842	25.0	27.765284	0.42345563	28.136229	26.890764	1225	-8.583069e-08	26.532534	-0.0625835	-2.1494522	10.158434	-0.02800995	0.04	4.0	1019.4692220687866
49	16.738853	0.0	16.738853	16.738853	25.0	28.019627	0.34917197	28.388287	27.184793	1250	5.7220458e-08	43.60991	-0.036776546	-3.4647217	10.041044	0.0003917694	0.0	4.0	1040.1636519432068
50	20.010807	0.0	20.010807	20.010807	25.0	28.370594	0.29383236	28.708597	27.494555	1275	-1.6212464e-07	50.309254	-0.0391405	-3.76511	10.17715	-0.009515	0.04	4.0	1060.8285372257233
51	31.43567	0.0	31.43567	31.43567	25.0	28.902918	0.1477126	29.011484	28.322838	1300	-8.583069e-08	155.26553	-0.07639483	-8.179535	10.544206	-0.014472275	0.08	4.0	1081.5513670444489
