Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	15.835222	0.0	15.835222	15.835222	25.0	25	0.63968384	0.50620997	1.9839771	-0.35955238	-0.4192394	0.079878785	20.301920890808105
2	20.472977	0.0	20.472977	20.472977	25.0	50	0.80313957	0.4057957	2.0847826	-0.0416397	-2.7419333	0.0551664	38.773746967315674
3	22.11646	0.0	22.11646	22.11646	25.0	75	0.9905602	0.52599645	3.133681	-0.023829717	-7.654884	0.051314186	57.29105591773987
4	22.964056	0.0	22.964056	22.964056	25.0	100	1.3795291	0.6312784	3.6024575	0.14330238	-10.409004	0.038053807	76.92278385162354
5	10.336784	0.0	10.336784	10.336784	25.0	125	1.9403626	1.6748822	11.690803	-0.035829846	-2.610223	2.9986198	95.52346158027649
6	7.483129	0.0	7.483129	7.483129	25.0	150	2.1363616	0.74392617	5.1764956	0.8644825	-1.982476	0.23597923	114.16560316085815
7	4.4125133	0.0	4.4125133	4.4125133	25.0	175	2.2198913	0.8230304	5.2449155	1.0563246	-2.0414116	0.14038503	132.6461136341095
8	4.08162	0.0	4.08162	4.08162	25.0	200	2.317037	0.7790291	4.945808	1.2306931	-2.322443	0.12684025	151.194890499115
9	7.9149847	0.0	7.9149847	7.9149847	25.0	225	2.3010907	0.68181854	4.6891155	1.3296894	-2.4178643	0.11179982	169.71937775611877
10	3.5998151	0.0	3.5998151	3.5998151	25.0	250	2.319127	0.6303674	4.5726	1.5166962	-2.33645	0.10958579	188.43452405929565
11	7.274684	0.0	7.274684	7.274684	25.0	275	2.4015512	0.5801212	4.602789	1.6091366	-2.8141859	0.10068303	206.93379426002502
12	1.7843689	0.0	1.7843689	1.7843689	25.0	300	2.5097191	0.51062155	4.6423593	1.7707977	-3.0409229	0.12755258	225.47369408607483
13	1.5279722	0.0	1.5279722	1.5279722	25.0	325	2.623008	0.47536555	4.8381534	1.9592227	-2.9069529	0.09045004	243.96472191810608
14	0.55646276	0.0	0.55646276	0.55646276	25.0	350	2.716229	0.46428588	4.842799	2.0559897	-2.7166684	0.056468654	263.58017110824585
15	10.429959	0.0	10.429959	10.429959	25.0	375	2.8520849	0.4149736	4.848779	2.2472963	-3.6693919	0.053835053	282.2017767429352
16	8.303012	0.0	8.303012	8.303012	25.0	400	2.9637	0.41065794	4.8164206	2.409175	-3.366252	0.062939405	300.7892646789551
17	2.9231644	0.0	2.9231644	2.9231644	25.0	425	3.1020277	0.405518	5.0689583	2.5551147	-3.509228	0.055018898	319.28303599357605
18	6.723077	0.0	6.723077	6.723077	25.0	450	3.2299812	0.38055786	5.3514857	2.6423006	-3.8015623	0.06827486	337.7940905094147
19	8.521886	0.0	8.521886	8.521886	25.0	475	3.3895602	0.40653253	5.428039	2.7269754	-4.0529814	0.07279868	356.2829988002777
20	7.057396	0.0	7.057396	7.057396	25.0	500	3.5124307	0.36236104	5.492405	2.8857458	-4.060779	0.067201875	375.1322593688965
21	4.4538283	0.0	4.4538283	4.4538283	25.0	525	3.7261791	0.4027904	5.925008	3.02853	-4.291208	0.069286615	393.72399520874023
22	11.982277	0.0	11.982277	11.982277	25.0	550	3.965047	0.3945359	5.6794415	3.3450701	-6.0036945	0.08992311	412.1794819831848
23	6.954856	0.0	6.954856	6.954856	25.0	575	4.107768	0.45233756	8.532096	3.1215053	-5.098216	0.18056558	430.74437952041626
24	6.81414	0.0	6.81414	6.81414	25.0	600	4.1689854	0.41189072	6.4185586	3.436962	-5.187663	0.121300675	449.2932436466217
25	12.720781	0.0	12.720781	12.720781	25.0	625	4.2250023	0.42839363	6.3710384	3.1083417	-5.187929	0.1031255	467.91252756118774
26	5.626993	0.0	5.626993	5.626993	25.0	650	4.3165903	0.41914347	6.6739264	3.5190704	-5.0039973	0.117872454	486.4801788330078
27	6.908619	0.0	6.908619	6.908619	25.0	675	4.4556713	0.43110943	6.78434	3.8401291	-5.171533	0.10249875	505.2341115474701
28	15.583491	0.0	15.583491	15.583491	25.0	700	4.7800436	0.45721734	7.2808986	4.104727	-6.175988	0.09742304	523.7937660217285
29	14.032816	0.0	14.032816	14.032816	25.0	725	5.137938	0.47310376	7.454403	4.2836204	-6.465117	0.14333908	542.4886128902435
30	5.0357842	0.0	5.0357842	5.0357842	25.0	750	5.4560914	0.48737153	8.077485	4.250603	-6.1495624	0.16083908	561.4402067661285
31	3.6637208	0.0	3.6637208	3.6637208	25.0	775	5.8785124	0.470955	8.474951	4.984544	-6.597512	0.12442842	580.0688531398773
32	3.1874206	0.0	3.1874206	3.1874206	25.0	800	6.179319	0.47965944	8.913884	5.1516595	-7.2371078	0.124095336	598.8153018951416
33	4.265461	0.0	4.265461	4.265461	25.0	825	6.4410763	0.48575798	9.004273	5.4174094	-7.4055476	0.12313458	617.2910666465759
34	2.3650138	0.0	2.3650138	2.3650138	25.0	850	6.597865	0.45280033	9.39483	5.69354	-9.574094	0.120687045	635.9213573932648
35	3.5125597	0.0	3.5125597	3.5125597	25.0	875	6.749306	0.57304806	13.041151	5.0897017	-7.880705	0.24017209	654.5079581737518
36	8.593604	0.0	8.593604	8.593604	25.0	900	6.8907866	0.49541482	9.235733	5.3853564	-10.026877	0.14550796	672.9822511672974
37	8.905195	0.0	8.905195	8.905195	25.0	925	7.147439	0.59978455	13.901623	5.248074	-9.921639	0.2776898	691.5123147964478
38	5.6931443	0.0	5.6931443	5.6931443	25.0	950	7.3560705	0.65127903	10.58177	5.004759	-8.174232	0.29751432	710.3803935050964
39	1.1213253	0.0	1.1213253	1.1213253	25.0	975	7.251982	0.5601334	10.08683	5.881589	-9.4235935	0.20797527	728.9280140399933
40	5.384283	0.0	5.384283	5.384283	25.0	1000	7.3335266	0.6215908	11.071572	5.2423964	-8.240496	0.27226475	747.8229064941406
41	0.8239593	0.0	0.8239593	0.8239593	25.0	1025	7.556765	0.61957246	10.260804	5.632571	-8.336845	0.25255057	766.3293087482452
42	3.0209405	0.0	3.0209405	3.0209405	25.0	1050	8.414579	0.6926366	11.825176	6.909265	-9.225807	0.2564666	784.9358260631561
43	1.8629085	0.0	1.8629085	1.8629085	25.0	1075	8.784634	0.6139348	11.690157	7.38508	-9.377796	0.19803515	803.5196824073792
44	2.2989647	0.0	2.2989647	2.2989647	25.0	1100	8.922317	0.6041133	12.492691	7.6301656	-9.89565	0.19968633	822.0602209568024
45	1.4898059	0.0	1.4898059	1.4898059	25.0	1125	9.129719	0.63818336	12.434375	7.9486623	-9.989716	0.19813612	840.6485455036163
46	3.23746	0.0	3.23746	3.23746	25.0	1150	9.637895	0.6962819	13.457172	8.227126	-10.286313	0.21471834	859.3297429084778
47	0.84667087	0.0	0.84667087	0.84667087	25.0	1175	9.923016	0.66588837	12.94256	8.594142	-10.274125	0.18569887	877.8924734592438
48	1.0843567	0.0	1.0843567	1.0843567	25.0	1200	10.123296	0.6664949	13.846805	9.110691	-10.187877	0.15202995	896.5883362293243
49	2.0481644	0.0	2.0481644	2.0481644	25.0	1225	10.219026	0.5973229	14.216028	9.281123	-10.43962	0.14504023	915.2379603385925
50	2.8682275	0.0	2.8682275	2.8682275	25.0	1250	10.461102	0.63048273	14.310921	9.49017	-10.595362	0.16797175	934.1372346878052
51	2.0768552	0.0	2.0768552	2.0768552	25.0	1275	10.651524	0.6746113	14.629977	9.72415	-10.877341	0.14999162	952.632604598999
52	1.6801431	0.0	1.6801431	1.6801431	25.0	1300	10.645424	0.60921097	15.465728	9.695727	-11.590222	0.14683336	971.3353867530823
53	1.0344015	0.0	1.0344015	1.0344015	25.0	1325	10.579615	0.5986783	13.827693	9.7505	-11.117038	0.14676619	989.993819475174
54	2.5295684	0.0	2.5295684	2.5295684	25.0	1350	10.600185	0.6272012	14.453781	9.747396	-10.838783	0.13978551	1008.5445971488953
55	1.440379	0.0	1.440379	1.440379	25.0	1375	10.682882	0.61162007	13.978441	9.85672	-10.918482	0.12890047	1027.0643045902252
56	3.561902	0.0	3.561902	3.561902	25.0	1400	10.755463	0.6026656	14.045612	9.875215	-11.169808	0.13015541	1045.5875182151794
57	4.1651864	0.0	4.1651864	4.1651864	25.0	1425	10.859554	0.61138713	14.488149	9.861763	-11.442944	0.12598953	1064.1194789409637
58	2.039151	0.0	2.039151	2.039151	25.0	1450	10.920483	0.61272866	14.644423	10.085941	-11.517313	0.1380326	1082.8625836372375
59	1.3801988	0.0	1.3801988	1.3801988	25.0	1475	10.964265	0.5662246	14.745186	10.026906	-11.409192	0.15587935	1101.445170879364
60	1.1200974	0.0	1.1200974	1.1200974	25.0	1500	11.068713	0.60634804	14.707107	9.920877	-11.387474	0.13534853	1120.3745021820068
61	1.9238455	0.0	1.9238455	1.9238455	25.0	1525	11.253615	0.55610645	14.757861	10.124957	-11.688978	0.13780467	1138.954912662506
