Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
1	11.13587	0.0	11.13587	11.13587	25.0	25	0.31954616	0.3991867	1.3940008	-0.62304527	0.32181573	0.38750154	1.781808	-0.6911172	-0.3272474	0.14083348	20.968397855758667
2	13.207041	0.0	13.207041	13.207041	25.0	50	0.38059798	0.37069535	1.2243285	-0.97596073	0.38856402	0.3473762	1.3026011	-0.5529103	-1.1972454	0.10120353	41.378289461135864
3	13.837887	0.0	13.837887	13.837887	25.0	75	0.45815262	0.34361568	1.2466424	-0.47351316	0.45859137	0.3466755	1.4612912	-0.4184839	-2.9256651	0.08147745	61.528383016586304
4	12.110966	0.0	12.110966	12.110966	25.0	100	0.49773628	0.3284586	1.3092368	-0.45128947	0.49813828	0.32802293	1.2462484	-0.5901869	-4.8976545	0.06797827	81.69850826263428
5	13.297424	0.0	13.297424	13.297424	25.0	125	0.54993993	0.34256738	1.8513663	-0.33458298	0.54924005	0.34119013	1.5965849	-0.4852939	-5.9890704	0.0714162	101.81640100479126
6	14.984474	0.0	14.984474	14.984474	25.0	150	0.6054854	0.35085234	1.7308329	-0.2827873	0.6084121	0.34705442	1.7743412	-0.18176465	-6.417747	0.06808172	122.03800773620605
7	13.858775	0.0	13.858775	13.858775	25.0	175	0.66826355	0.35813698	1.9012349	-0.15926978	0.6682254	0.36641335	1.9541281	-0.22758067	-6.4392276	0.066911034	142.26701474189758
8	15.116913	0.0	15.116913	15.116913	25.0	200	0.72538644	0.36197793	2.0846908	-0.14202245	0.72476804	0.36145592	2.2188444	-0.012123968	-6.680904	0.060290594	162.4793062210083
9	13.726452	0.0	13.726452	13.726452	25.0	225	0.81405896	0.37986994	2.405205	-0.102655984	0.81610566	0.37919816	2.31853	-0.05063168	-6.6645694	0.069229916	182.6058633327484
10	12.332413	0.0	12.332413	12.332413	25.0	250	0.87897724	0.40430447	2.3639143	0.028360253	0.87904406	0.39988536	2.344874	-0.03200492	-6.785802	0.071691416	202.78395199775696
11	3.3492622	0.0	3.3492622	3.3492622	25.0	275	0.9168293	0.76933205	6.665743	-3.2444837	0.9081178	0.47720394	2.342777	-0.97061783	-0.53167236	0.59864473	223.0979015827179
12	1.8408803	0.0	1.8408803	1.8408803	25.0	300	0.90425783	0.4330544	2.449812	-0.3997456	0.91471386	0.41944754	2.480764	0.059024967	-0.59988874	0.076038875	243.35670375823975
13	1.0666937	0.0	1.0666937	1.0666937	25.0	325	0.90926033	0.41726872	2.4020813	0.1344817	0.91184783	0.41977805	2.4222806	0.1568449	-0.7251967	0.060397588	263.65757298469543
14	6.349937	0.0	6.349937	6.349937	25.0	350	0.91096765	0.40882027	2.4646661	0.30313706	0.913166	0.41210952	2.4521856	0.21003762	-0.9020695	0.07745378	284.05616760253906
15	22.328354	0.0	22.328354	22.328354	25.0	375	1.009846	0.40465006	2.4427974	0.2898074	1.0050237	0.42212397	2.4592466	0.06336576	-1.6198839	0.09921116	304.92778992652893
