Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
1	0.24631043	0.0	0.24631043	0.24631043	25.0	25	-0.011018858	0.16436173	0.2437798	-0.63183	-0.07967105	0.028023142	19.335553884506226
2	0.7530649	0.0	0.7530649	0.7530649	25.0	50	0.013167518	0.05606306	0.29288352	-0.21391921	-0.13362716	0.005356144	37.39585995674133
3	0.66733307	0.0	0.66733307	0.66733307	25.0	75	0.039721794	0.052138705	0.25635594	-0.09116852	-0.19623874	0.002384864	55.44191884994507
4	0.21509698	0.0	0.21509698	0.21509698	25.0	100	0.047779102	0.05008206	0.2665418	-0.08610861	-0.283111	0.0015730527	73.48599362373352
5	0.33310848	0.0	0.33310848	0.33310848	25.0	125	0.06260252	0.06734268	0.33827287	-0.13537505	-0.09961394	0.003820928	91.46206331253052
6	0.61203796	0.0	0.61203796	0.61203796	25.0	150	0.07366364	0.04221787	0.30085644	-0.013326227	-0.14592217	0.0017882931	109.42367625236511
7	0.31670567	0.0	0.31670567	0.31670567	25.0	175	0.09485687	0.040586475	0.3273881	0.01664012	-0.1695779	0.0016578424	127.46435761451721
8	0.61778396	0.0	0.61778396	0.61778396	25.0	200	0.11533783	0.03705099	0.33623147	0.036757175	-0.1460989	0.0016846589	145.44453930854797
9	0.566891	0.0	0.566891	0.566891	25.0	225	0.13534585	0.032785453	0.35926715	0.06118876	-0.15654653	0.0016237317	163.40197157859802
10	0.009195575	0.0	0.009195575	0.009195575	25.0	250	0.15001333	0.036621884	0.37746936	0.07774769	-0.16425812	0.0014916409	181.58587050437927
11	0.82226557	0.0	0.82226557	0.82226557	25.0	275	0.16242322	0.027854785	0.3831853	0.09616344	-0.2188528	0.0018968083	199.6001844406128
12	0.0	0.0	0.0	0.0	25.0	300	0.17280696	0.032234676	0.4040782	0.0995309	-0.20867914	0.0017494297	217.55935668945312
13	1.185829	0.0	1.185829	1.185829	25.0	325	0.184677	0.033995055	0.40628344	0.10525071	-0.24548426	0.0023280059	235.52810192108154
14	0.0	0.0	0.0	0.0	25.0	350	0.19121087	0.03146645	0.4314842	0.113810614	-0.2230052	0.002398027	253.49308466911316
15	0.73230183	0.0	0.73230183	0.73230183	25.0	375	0.20746341	0.031422388	0.4364191	0.13283475	-0.24472278	0.0026453496	271.59389567375183
16	0.0	0.0	0.0	0.0	25.0	400	0.22124209	0.030530306	0.4504709	0.1355552	-0.2655694	0.0020471439	289.54753518104553
17	0.24018037	0.0	0.24018037	0.24018037	25.0	425	0.23331855	0.02799462	0.46897146	0.14108932	-0.25002962	0.0015383833	307.4999451637268
18	0.19747286	0.0	0.19747286	0.19747286	25.0	450	0.24630062	0.028859144	0.47817296	0.14907151	-0.2915831	0.0021831044	325.4174711704254
19	0.10952454	0.0	0.10952454	0.10952454	25.0	475	0.24630061	0.029523158	0.4765571	0.14763004	-0.2566036	0.0019981405	343.3807899951935
20	0.15101497	0.0	0.15101497	0.15101497	25.0	500	0.247103	0.02936346	0.5001488	0.1491232	-0.24900721	0.0016528931	361.603462934494
21	0.85654616	0.0	0.85654616	0.85654616	25.0	525	0.2526626	0.028203163	0.5083371	0.1572053	-0.28999928	0.0022495126	380.3475570678711
22	0.4344933	0.0	0.4344933	0.4344933	25.0	550	0.25239336	0.02882725	0.50266063	0.16857702	-0.28832346	0.002105825	398.3232638835907
23	0.52677786	0.0	0.52677786	0.52677786	25.0	575	0.25992483	0.02950021	0.52016926	0.16659811	-0.32883292	0.0023457943	416.30664896965027
24	0.35073316	0.0	0.35073316	0.35073316	25.0	600	0.27475777	0.033037387	0.54884994	0.17149465	-0.3242422	0.002182542	434.2789809703827
25	0.77200836	0.0	0.77200836	0.77200836	25.0	625	0.29919866	0.026611993	0.55422235	0.19806635	-0.32826057	0.0026938238	452.2487835884094
26	0.39888477	0.0	0.39888477	0.39888477	25.0	650	0.3048899	0.028143352	0.5702203	0.23980337	-0.32324523	0.0021316572	470.2675869464874
27	0.052747007	0.0	0.052747007	0.052747007	25.0	675	0.30073872	0.028045043	0.5491971	0.1939955	-0.31068978	0.0022769414	488.2251191139221
28	0.24205174	0.0	0.24205174	0.24205174	25.0	700	0.29826564	0.027319552	0.56110144	0.24245319	-0.31348592	0.002079989	506.21924662590027
29	0.09588205	0.0	0.09588205	0.09588205	25.0	725	0.30609885	0.029972032	0.57000434	0.20806637	-0.32741153	0.002185902	524.2738111019135
30	0.17670086	0.0	0.17670086	0.17670086	25.0	750	0.31061718	0.030057443	0.5747048	0.21069425	-0.3446038	0.002018773	542.6616575717926
31	0.0	0.0	0.0	0.0	25.0	775	0.32093635	0.025633667	0.5554186	0.22015399	-0.33354864	0.001762754	560.7446646690369
32	0.29333082	0.0	0.29333082	0.29333082	25.0	800	0.32709092	0.02613975	0.60372186	0.22002608	-0.3377872	0.002136667	578.8983538150787
33	0.13489273	0.0	0.13489273	0.13489273	25.0	825	0.3312056	0.030188221	0.60746133	0.22984676	-0.33720285	0.0023313693	596.9716439247131
34	0.21258439	0.0	0.21258439	0.21258439	25.0	850	0.3293476	0.025759254	0.60824484	0.2213739	-0.3429128	0.0018456456	615.0463213920593
35	0.62127805	0.0	0.62127805	0.62127805	25.0	875	0.33555984	0.030808523	0.6119148	0.23083624	-0.34767896	0.002152026	633.1532850265503
36	1.0019389	0.0	1.0019389	1.0019389	25.0	900	0.33779243	0.02855695	0.6178856	0.22513278	-0.36762512	0.002338929	651.2280468940735
37	0.13295133	0.0	0.13295133	0.13295133	25.0	925	0.34341353	0.03006849	0.6257259	0.2571806	-0.3623033	0.00194271	669.7961709499359
38	0.48801234	0.0	0.48801234	0.48801234	25.0	950	0.34870198	0.029736798	0.6158277	0.2928996	-0.37876958	0.002445972	687.84516954422
39	0.0	0.0	0.0	0.0	25.0	975	0.35361308	0.034228902	0.6292468	0.25779882	-0.38076767	0.0024492012	705.8647539615631
40	0.4948905	0.0	0.4948905	0.4948905	25.0	1000	0.35215715	0.029810797	0.6391866	0.25423053	-0.36627316	0.002036265	724.3139989376068
41	1.0329121	0.0	1.0329121	1.0329121	25.0	1025	0.35701096	0.026628595	0.6377731	0.25691876	-0.38259244	0.0022896747	742.4352102279663
42	0.10811559	0.0	0.10811559	0.10811559	25.0	1050	0.36351335	0.029434334	0.6422135	0.26605025	-0.38812473	0.002473846	760.4791746139526
43	0.145561	0.0	0.145561	0.145561	25.0	1075	0.3646522	0.029911693	0.65045166	0.271122	-0.38303435	0.002247244	778.5648710727692
44	0.26597002	0.0	0.26597002	0.26597002	25.0	1100	0.36913696	0.030712765	0.6617745	0.2782786	-0.38458228	0.002440603	796.6588292121887
45	0.023379281	0.0	0.023379281	0.023379281	25.0	1125	0.3733835	0.028265862	0.62164736	0.30758578	-0.39777607	0.0024695175	814.7886943817139
46	0.0	0.0	0.0	0.0	25.0	1150	0.37674877	0.02480288	0.6430641	0.28934354	-0.38936585	0.0023944145	832.8520183563232
47	0.21704839	0.0	0.21704839	0.21704839	25.0	1175	0.37941897	0.030089019	0.66302055	0.30349	-0.38944772	0.0019702208	850.9809362888336
48	0.2829728	0.0	0.2829728	0.2829728	25.0	1200	0.3845105	0.028019093	0.66346455	0.32768682	-0.39617836	0.0029480944	869.0565259456635
49	0.3336184	0.0	0.3336184	0.3336184	25.0	1225	0.38528383	0.031028304	0.68218887	0.30764544	-0.39670196	0.002357864	887.0887093544006
50	0.62501657	0.0	0.62501657	0.62501657	25.0	1250	0.3846528	0.026826045	0.65028113	0.29837292	-0.39530423	0.0017391719	905.5571072101593
51	0.22896188	0.0	0.22896188	0.22896188	25.0	1275	0.39078322	0.025984956	0.58804375	0.30515504	-0.40276977	0.0024832208	923.6038012504578
52	0.12123501	0.0	0.12123501	0.12123501	25.0	1300	0.3943371	0.030078119	0.6729927	0.32575756	-0.41108966	0.002296818	941.6408989429474
53	0.07358386	0.0	0.07358386	0.07358386	25.0	1325	0.39632156	0.029385056	0.68833476	0.30459398	-0.40291122	0.002382948	959.7056610584259
54	0.90377367	0.0	0.90377367	0.90377367	25.0	1350	0.4030225	0.03135265	0.6720442	0.30432883	-0.46106026	0.003434782	978.0860133171082
55	0.5178512	0.0	0.5178512	0.5178512	25.0	1375	0.40372506	0.032496653	0.7028046	0.32198405	-0.4355069	0.00289604	996.13498711586
56	0.0	0.0	0.0	0.0	25.0	1400	0.40873024	0.027297316	0.70935285	0.33959234	-0.41999078	0.003394123	1014.1193494796753
